FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
1582.0,-0.3809150464590712,0.0,-0.1356202736263831,803,-0.0939132008139332,1202,-0.089231591095673,3315.0,-0.2158589603395348,1464.0,1720.0,1,'4-0,24
29343.0,-0.2006381381352353,6558.0,-0.1162117388890359,352,-0.2675732267908091,118,-0.3142885258032519,34646.0,-0.101724333762692,26083.0,32280.0,1,'5-0,30
25848.0,-0.1822219814988019,26534.0,-0.0557469901163833,26,-0.2749867834553189,114,-0.3106181461998267,37019.0,-0.1065601713044955,29654.0,33416.0,1,'5-0,30
14365.0,-0.3008294295860814,3132.0,-0.1306979214983972,3523,0.1403755008987291,5064,0.2609763359433281,14481.0,-0.1798508846054295,4069.0,5516.0,1,'4-0,24
26169.0,-0.230029995267043,3748.0,-0.1232869335798515,28,-0.2637141151024341,456,-0.3036354728079448,28237.0,-0.1250038307662575,19240.0,27084.0,1,'5-0,30
71864.0,0.1906681936457307,8467.0,-0.1142142399222121,254,-0.2621907815412334,223,-0.3119609680059579,70468.0,0.0360373975902772,27870.0,46447.0,1,'5-0,30
2668.0,-0.3720399388300401,441.0,-0.1342159047534002,2129,0.0754814911915807,2871,0.1359148650656479,8465.0,-0.1952955750490189,2411.0,3165.0,1,'4-0,24
17300.0,-0.271322471475296,5214.0,-0.1178530459741086,399,-0.2674716712200624,220,-0.3044411658916235,21650.0,-0.1591682221380544,16301.0,17123.0,1,'5-0,30
38642.0,-0.1113526644425271,11435.0,-0.1074120733698311,322,-0.2692996714935031,27,-0.3124980967284104,45879.0,-0.0589651698183593,37147.0,39511.0,1,'5-0,30
18598.0,-0.2365989725672708,3735.0,-0.1249125493926005,433,-0.2580270031406182,194,-0.3105286247460847,33368.0,-0.1063011694347442,22878.0,29108.0,1,'5-0,30
52489.0,-0.0409026438096711,10405.0,-0.1091318368165231,399,-0.2525430023202958,428,-0.3048887731603339,58099.0,-0.0260651165212693,46460.0,45971.0,1,'5-0,30
580.0,-0.3885240433193476,496.0,-0.1326106875946722,761,-0.0738051978060844,1173,-0.045634643123282,2615.0,-0.2129383734661553,734.0,2316.0,1,'4-0,24
23333.0,-0.1753734732496283,3251.0,-0.1262980887387948,52,-0.2723463386159045,177,-0.3150942188869305,30751.0,-0.1104008963993598,24441.0,35248.0,1,'5-0,30
745.0,-0.3900943495325435,1048.0,-0.1324647587620606,1158,-0.059892084613785,1791,-0.0035595598645063,4197.0,-0.2091385434033569,1942.0,3673.0,1,'4-0,24
3357.0,-0.3561190069878734,3168.0,-0.1290456305226977,1413,-0.1179818710809037,1801,-0.1361408328565208,5286.0,-0.21803321287771,966.0,2098.0,1,'4-0,24
2796.0,-0.3486004466110796,894.0,-0.1309693805095995,1754,0.0196259272808897,2278,0.0177465461261077,6400.0,-0.2063372337068365,337.0,601.0,1,'4-0,24
12617.0,-0.3183699966324343,3412.0,-0.126765688654045,7058,0.5790955665245208,9191,0.6337436693253322,28401.0,-0.1305553313692158,5234.0,6923.0,1,'4-0,24
70187.0,0.1007291108223991,3216.0,-0.1301848168934079,125,-0.2620892259704867,406,-0.2974584924997416,40668.0,-0.0961523856437007,39978.0,38517.0,1,'5-0,30
27543.0,-0.2517881910430791,2997.0,-0.1264722618615893,188,-0.2683856713567827,0,-0.3184960341291294,23738.0,-0.1585411649797092,14808.0,17599.0,1,'5-0,30
6201.0,-0.3583018148392007,2003.0,-0.1313867683534134,3630,0.2069959553085715,4922,0.2733302965597345,12223.0,-0.1879685484705288,3172.0,4236.0,1,'4-0,24
1238.0,-0.3853834308929558,1489.0,-0.1306226033912428,1143,-0.1330120955514169,1439,-0.1507328298164791,4265.0,-0.2201665703838192,190.0,585.0,1,'4-0,24
25099.0,-0.2508468294650114,7587.0,-0.1153173363665775,246,-0.2745805611723321,141,-0.3090962814862115,35345.0,-0.10318973907839,17323.0,37409.0,1,'5-0,30
5903.0,-0.3448267788003104,18900.0,-0.0757470858203391,3092,0.1129554967971171,4065,0.1091479503967672,9835.0,-0.2028441163845331,2075.0,2657.0,1,'4-0,24
3456.0,-0.36052573018302,1809.0,-0.1297548760317349,197,-0.2745805611723321,99,-0.320375984657713,28625.0,-0.120352020868751,32384.0,39939.0,1,'5-0,30
880902.0,3.558958577953897,815377.0,1.3925480306098748,4317,0.0723332684984327,910,-0.2485797787565681,2366980.0,6.669787537062324,1516470.0,1263560.0,1,'5-1,31
3562.0,-0.3804751962894064,2319.0,-0.129108395611993,1027,-0.1225518717645057,1611,-0.0955876143113603,4197.0,-0.2175526962509346,1614.0,2111.0,1,'4-0,24
1654.0,-0.3843351898344089,1335.0,-0.132667176175038,2114,0.0027677025369356,2882,0.0070934931308007,8421.0,-0.2033587122046968,1176.0,2170.0,1,'4-0,24
12780.0,-0.3017749019133983,3433.0,-0.1256625922096796,6377,0.4257466546969871,9033,0.613422299325881,22508.0,-0.1544687013698042,3680.0,4746.0,1,'4-0,24
97409.0,0.3120503974762227,6433.0,-0.1196465584007226,236,-0.2626985593949669,30,-0.3171532123229983,98923.0,0.083864137591454,43997.0,46982.0,1,'5-0,30
20985.0,-0.3088577228697765,1601.0,-0.1338110699274453,2687,-0.037042081195775,3185,-0.0249551873088624,9282.0,-0.2080411933762528,2503.0,1832.0,1,'4-0,24
