FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
3866.0,-0.3318364006187511,1218.0,-0.1291685930435031,1220,-0.1793998450270662,1606,-0.2119022920545117,3916.0,-0.2054502528766145,954.0,2440.0,1,'2-0,12
4873.0,-0.3190430917091978,568.0,-0.1346254940201307,557,-0.4581628369397285,1062,-0.3433571791029438,2692.0,-0.2111276669679524,658.0,877.0,1,'2-0,12
922269.0,3.3857525215005246,3363880.0,9.624214254098083,6561,0.0840800881184544,1669,-0.5629667792564897,200636.0,0.8604644990600024,144800.0,144277.0,1,'5-0,30
1958.0,-0.3356065416960317,0.0,-0.1258319603400028,133,-0.674876610257796,226,-0.6675533532426579,1884.0,-0.2027300081033305,0.0,3101.0,1,'3-0,18
4478.0,-0.3277653048836323,775.0,-0.1333942505141568,2769,0.5752775968943846,3654,0.570609569362168,8675.0,-0.1705214324893343,1574.0,1604.0,1,'1-0,6
4552.0,-0.3501836909411344,0.0,-0.1362101155716259,1480,0.0370082671156584,1716,-0.0626832310806159,3509.0,-0.2030985573951948,751.0,1777.0,1,'2-0,12
320231.0,3.531874215735217,165056.0,1.0684891195303037,167,-0.475279862758927,0,-0.6864277880384632,89589.0,0.2759935845705211,61479.0,73275.0,1,'4-0,24
10905.0,-0.219487290896361,123.0,-0.1383787408404561,363,-0.5960160270193454,244,-0.6651107793279065,15808.0,-0.1325827928851624,7250.0,19011.0,1,'3-0,18
2426.0,-0.3416420505614027,2059.0,-0.1160564076702159,1209,-0.1766488944489807,3055,0.3145834126614211,6805.0,-0.1858644905089699,785.0,3221.0,1,'2-1,13
4039.0,-0.3478581322214765,89.0,-0.1363849447099364,909,-0.2762944376107438,1381,-0.2902867095006207,3238.0,-0.2089646336240346,0.0,803.0,1,'2-0,12
5375.0,-0.3346434867909499,193.0,-0.1362510330295283,2717,0.4267262656777685,3247,0.3374547865904558,11068.0,-0.1617376743665689,4531.0,5916.0,1,'2-1,13
2510.0,-0.3499702867292129,0.0,-0.1373967218507971,139,-0.6623445020687398,105,-0.6948657706530584,2281.0,-0.2133696751601267,1555.0,2165.0,1,'3-0,18
202864.0,1.9435559135289664,21583.0,0.0155676148641867,245,-0.455411886361643,191,-0.6755472315091166,162505.0,0.6929105835004189,121221.0,129238.0,1,'4-0,24
5574.0,-0.312547943002765,987.0,-0.1322225233105865,1128,-0.2169961695942344,2253,0.0319109950724786,5286.0,-0.1993648020692841,2278.0,3403.0,1,'2-1,13
8501.0,-0.2649040847155621,1229.0,-0.1272380329842872,1561,-0.0036446692049381,3307,0.3916355170631203,8171.0,-0.1736760389280298,3834.0,5565.0,1,'1-0,6
7877.0,-0.2696318087950549,2183.0,-0.1251661217068628,1598,-0.0241239679529078,2123,-0.03736928323683,5317.0,-0.1963637578355321,1194.0,1644.0,1,'2-0,12
