FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
26789.0,-0.0578698847544864,4715.0,-0.0840884439096297,243,-0.8128064517360879,74.0,-0.3244695812000482,31930.0,-0.086158815904993,24932.0,39367.0,1,'4-1,25
2458.0,-0.3719098710482791,444.0,-0.1063453106341365,1641,-0.1230456880540825,2421.0,-0.037903274504154,6246.0,-0.2447458276081075,2342.0,2099.0,1,'4-0,24
7650.0,-0.3283784902666325,1373.0,-0.103756433119318,4288,0.797430214387591,5260.0,0.2731198388255864,13136.0,-0.2024790517533179,889.0,3509.0,1,'5-1,31
11519.0,-0.3131420085801781,291.0,-0.1060419590152252,963,-0.4169541206342283,2306.0,-0.0145428074780319,6447.0,-0.2354708488594113,3613.0,4821.0,1,'4-0,24
1479.0,-0.3656647576844821,770.0,-0.1037356556111734,1438,-0.0696890861962264,2069.0,0.0092393286279839,5855.0,-0.232036032952477,668.0,1609.0,1,'4-0,24
10872.0,-0.285734284408175,1390.0,-0.102106698972636,1698,-0.1990564895834305,2685.0,-0.0330119131773848,7640.0,-0.2361880618399786,2584.0,3001.0,1,'4-0,24
7667.0,-0.3021968617749919,1325.0,-0.1030707753505459,2601,0.1914303731751809,3554.0,0.0864891040645463,11355.0,-0.212256567488398,1625.0,2522.0,1,'4-0,24
14296.0,-0.2157022908928423,5002.0,-0.0874045342095096,125,-0.8259220410195832,121.0,-0.327252597127348,18733.0,-0.1627347188301832,10524.0,19826.0,1,'4-1,25
36957.0,-0.0799944324176108,1278.0,-0.0988508634463755,370,-0.7952196388332191,177.0,-0.3217708990887273,33130.0,-0.077952338127346,34956.0,37430.0,1,'4-1,25
5057.0,-0.3291859191293102,1191.0,-0.1031247968717219,1616,-0.1492768666210732,2497.0,-0.0251688682913582,7631.0,-0.2339681169001276,1964.0,2086.0,1,'4-0,24
228079.0,2.0311629005302616,131074.0,0.3467103322099102,394,-0.6700253774907635,253.0,-0.3082774885321225,161183.0,0.709210863544614,96748.0,133914.0,1,'2-0,12
