FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
14088.0,-0.3591532979737034,7434.0,-0.1232887475232774,2582,0.3663847143092948,3714,0.1334399674386263,12050.0,-0.2473037875599883,3834.0,4601.0,1,'1-5,11
258087.0,1.126664337088315,20684.0,-0.0909661272481533,886,-0.5891897962376583,149,-0.4512053751883283,487328.0,1.4213020663646974,168989.0,233794.0,1,'1-4,10
3776.0,-0.3928001651677074,0.0,-0.138951739871867,203,-0.8361700911004639,160,-0.4497269878212498,2368.0,-0.2563038796257525,1907.0,6754.0,1,'0-5,5
8993.0,-0.354659731905004,708.0,-0.1376645721512738,2302,0.2316069272081731,3403,0.0383682875249648,8018.0,-0.2615413163792875,443.0,1819.0,1,'1-5,11
11188.0,-0.3273626092922727,2432.0,-0.1323957656149791,85,-0.8597562038431602,81,-0.4506367646625289,23773.0,-0.2009967718097823,7447.0,25595.0,1,'0-5,5
16379.0,-0.3200153705190258,2789.0,-0.1356811079875407,2809,0.3690802700513173,3992,0.1644861021472742,11044.0,-0.2489243648852256,4074.0,4640.0,1,'1-5,11
28773.0,-0.2139969101539217,9873.0,-0.1139843637144182,4,-0.8742448159565308,286,-0.4316451731008286,36786.0,-0.1628823632297205,18556.0,35934.0,1,'0-5,5
5645.0,-0.3745256841943545,1325.0,-0.136496314210583,3970,1.024100315362769,4578,0.2658124978447293,13133.0,-0.2415672802806881,2237.0,3185.0,1,'1-5,11
2497.0,-0.3838001204841342,1261.0,-0.134617049338517,1523,0.0129299676366031,2007,-0.0719421544801209,5947.0,-0.2628955358396502,100.0,1141.0,1,'1-5,11
40665.0,-0.1644966643942693,3242.0,-0.1353685101125395,417,-0.8007909219864194,193,-0.443813438352936,46516.0,-0.1275885442503312,47231.0,53342.0,1,'0-5,5
40792.0,-0.1242999081532889,6943.0,-0.1264343402576032,0,-0.8759295382952949,0,-0.4583698678134009,25749.0,-0.206579071904155,22232.0,27058.0,1,'0-5,5
210149.0,0.8620217032435055,19247.0,-0.0982649811609264,545,-0.6764584133856346,3339,0.0031144349254013,115066.0,0.1099325770428816,96339.0,117921.0,1,'1-4,10
21136.0,-0.2554364989641903,18114.0,-0.0931923144677697,2479,0.2332916495469371,3889,0.1006880011525803,11355.0,-0.2526477674594732,4959.0,5070.0,1,'1-5,11
12125.0,-0.3385513305524107,2236.0,-0.1346746654174388,4539,1.210093661562317,5925,0.4543637481998141,18588.0,-0.222336242436739,2829.0,5630.0,1,'1-5,11
5466.0,-0.4001054381658874,715.0,-0.136708390415976,1670,-0.1932800466281131,2677,-0.0764910386865162,7166.0,-0.2671628692116418,962.0,3167.0,1,'1-5,11
