FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
194694.0,1.5644937262491452,32324.0,0.0712415282793129,541,-0.2478606978027712,469,-0.6035477647834856,108338.0,0.3346779097771634,89595.0,102352.0,1,'3-0,18
67793.0,0.2596477444579966,13751.0,-0.057833154752514,349,-0.3135900822094683,149,-0.6348383759644524,36327.0,-0.0732673923538988,33410.0,42743.0,1,'2-0,12
1166.0,-0.4175521758959676,1208.0,-0.1343445323640348,1105,-0.0090151057810672,1738,0.083518200723438,4766.0,-0.217543878442575,1093.0,2344.0,1,'1-0,6
271314.0,2.108905868670123,21091.0,-0.0117334824113735,1650,-0.0803660822751791,35,-0.63028701433813,221117.0,0.8004948947650276,96811.0,111857.0,1,'3-0,18
7728.0,-0.372371006280738,1448.0,-0.1381831165012365,2578,0.143056167352848,3187,0.1671494706071127,8872.0,-0.2182024719883502,297.0,2720.0,1,'1-0,6
7289.0,-0.3658341562087474,1050.0,-0.1314848421758616,1477,0.0038136556491872,1938,-0.0105432728872255,6061.0,-0.2219048357051406,858.0,1234.0,1,'1-0,6
5671.0,-0.3644242473696906,1017.0,-0.1372335527079841,1724,0.0159217001451577,2473,-0.0040955105832687,6252.0,-0.226728588432305,577.0,868.0,1,'1-0,6
14776.0,-0.3573747031744065,1847.0,-0.1338019244821763,2524,0.1162454973974848,3832,0.2686069068605502,10177.0,-0.205902792525359,1026.0,3361.0,1,'0-0,0
19842.0,-0.2517843625318968,3525.0,-0.1234777096489766,0,-0.3549592342373675,149,-0.6156847291203454,22374.0,-0.1509591809734225,14513.0,23752.0,1,'2-0,12
2989.0,-0.3984247412961759,2092.0,-0.1323720793880897,1179,-0.1270685396167797,1827,-0.2257847497987238,4707.0,-0.2443370658690113,1204.0,1299.0,1,'1-0,6
32499.0,-0.1230685590781441,23061.0,0.001637402353072,0,-0.3585628189087873,0,-0.6390104574552479,30745.0,-0.1185501485823353,22828.0,30179.0,1,'2-0,12
6754.0,-0.3633840698695473,1546.0,-0.1377541629730105,3348,0.3029111833770301,4754,0.5166561154951227,12611.0,-0.194190507305897,2283.0,3210.0,1,'0-0,0
10194.0,-0.3623882601300736,679.0,-0.141123464617794,2005,0.0428765134873777,3083,0.0799150394359327,8993.0,-0.2205119993549538,1927.0,2321.0,1,'1-0,6
60480.0,97502.0,7837.0,10146.0,0,129.0,0,0.0,52236.0,57580.0,60462.0,62233.0,0,'5-5,35
2498.0,-0.4052080789274422,581.0,-0.1454239987084698,2631,0.2622627482834149,3869,0.618872112019614,10238.0,-0.1904347441124221,1141.0,2309.0,1,'0-0,0
12288.0,-0.3651784993010741,1596.0,-0.135708384607625,805,-0.1979870859503213,2596,-0.0790033373498254,6719.0,-0.2322643341819291,1783.0,1761.0,1,'1-0,6
4409.0,-0.3371972315721006,1862.0,-0.125926777656284,2151,0.174911855848199,3138,0.4151986792416852,8964.0,-0.1965267344108429,1258.0,3952.0,1,'0-0,0
41022.0,-0.0661743006461349,10136.0,-0.0834677109008562,240,-0.342130472807113,463,-0.6084784065453349,53818.0,-0.0139717234521774,54841.0,52835.0,1,'2-0,12
1549.0,-0.4235566128399228,382.0,-0.1471434790908458,1632,0.1272003947986009,2161,0.2028018033466384,5184.0,-0.2247216581002468,1220.0,1842.0,1,'1-0,6
1165.0,-0.4269433519043705,166.0,-0.1477850762484487,985,0.083524948580993,1369,0.1345313789518019,2848.0,-0.2310049965234535,238.0,600.0,1,'1-0,6
14885.0,-0.3534900592402221,1041.0,-0.1446137531551541,2272,-0.0332311947730082,4090,0.2868123533658399,12469.0,-0.2060852407373643,5282.0,4935.0,1,'0-0,0
2055.0,-0.4082793139160171,736.0,-0.1423150021961995,773,-0.1129424877048141,1217,-0.1742026513670696,3124.0,-0.2363716439302435,477.0,1742.0,1,'1-0,6
3945.0,-0.4160732505403136,0.0,-0.1477520798232006,221,-0.2350319363725168,657,-0.3350174288304622,1310.0,-0.2460680989048664,287.0,276.0,1,'1-0,6
3176.0,-0.3694821720860272,0.0,-0.1497465304159778,189,-0.3457340574785328,216,-0.6109437274262596,10880.0,-0.192210276712181,1553.0,3158.0,1,'2-0,12
2800.0,-0.4309118016087087,0.0,-0.1481663682735385,221,-0.3303107150848561,162,-0.6236496119664097,7138.0,-0.2217001377111834,77445.0,134464.0,1,'2-0,12
703552.0,4.086588941016057,80719.0,0.2888566190603481,1804,-0.1616629524624097,269,-0.5785152758387122,1228980.0,4.338299224239438,554995.0,484220.0,1,'3-0,18
43603.0,-0.0536478028837456,13394.0,-0.0567296076414369,282,-0.3236801192894437,100,-0.628580253728259,53701.0,-0.0126723361861885,39681.0,43418.0,1,'2-0,12
13857.0,-0.324591857790743,2983.0,-0.1352904298878151,2594,0.0098676778971724,2964,-0.0088365122773546,9214.0,-0.2209347452120393,3336.0,2407.0,1,'1-0,6
1553.0,-0.4232460385152355,1498.0,-0.1272649660135701,934,-0.0428888016924133,1036,-0.1167417108347489,3593.0,-0.2293852123973578,1906.0,2625.0,1,'1-0,6
3382.0,-0.4083729791885418,983.0,-0.1320567802134962,1000,-0.0482221070061146,1106,-0.1148453101571145,2998.0,-0.230462101843828,556.0,1338.0,1,'1-0,6
20816.0,-0.3673130815644014,4200.0,-0.1236023628110252,1984,-0.0842579537203125,2916,-0.0416442440004288,8146.0,-0.2251355040445515,1476.0,1981.0,1,'1-0,6
3365.0,-0.3717991551432185,1155.0,-0.1396716219068753,2512,0.147236325571695,3056,0.1345313789518019,7709.0,-0.2199780045881091,0.0,1484.0,1,'1-0,6
24222.0,-0.2770542671088381,10095.0,-0.0877352485662839,4016,0.330010140106107,5092,0.4694357386220275,15906.0,-0.1896204020929839,2899.0,3474.0,1,'0-0,0
6258.0,-0.3567289057691043,2018.0,-0.1352244370373188,1940,0.0512368299250717,2584,0.069105555573417,7119.0,-0.223996315208616,2169.0,2687.0,1,'1-0,6
46789.0,-0.0420086603347487,12537.0,-0.0710793863549111,390,-0.3349233034642735,250,-0.622891051695356,32563.0,-0.1115103175727651,25163.0,28810.0,1,'2-0,12
2145.0,-0.4190951880170332,15.0,-0.149790525649642,203,-0.3346350166905599,165,-0.6401482978618285,3738.0,-0.2385387726923552,2192.0,2721.0,1,'2-0,12
1507.0,-0.4250700464538754,0.0,-0.147634759200096,168,-0.3317521489534241,178,-0.6255460126440441,1287.0,-0.2341555656478377,5778.0,10829.0,1,'2-0,12
