FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
3802.0,-0.3271805142363757,1277.0,-0.1177357596964501,1691,0.2203931996142002,2391,0.1725388454335144,6875.0,-0.2322312203662425,1571.0,1505.0,1,'0-1,1
38702.0,-0.125527157513117,6086.0,-0.1068276211160542,2,-0.6137736420841938,163,-0.5777586383936858,25873.0,-0.1645347363871592,25426.0,20798.0,1,'5-0,30
9833.0,-0.332100305256572,2912.0,-0.1164129737631028,272,-0.5467722893373348,84,-0.580645190955813,15988.0,-0.2112345220484272,10486.0,8843.0,1,'5-0,30
8422.0,-0.2886891644249069,2878.0,-0.1127668330493891,2033,-0.0348210440306534,3308,0.1764563096249727,10468.0,-0.2212945971576695,1222.0,1693.0,1,'0-1,1
57626.0,-0.0547916798770393,11099.0,-0.0962174727733903,0,-0.6015915779484012,36,-0.5909543072491243,54217.0,-0.0411617151859693,44267.0,44406.0,1,'5-0,30
94054.0,0.2355879923023572,12244.0,-0.0984390747896531,191,-0.605246197189139,0,-0.575284450483291,54288.0,-0.0427754627124295,46383.0,41020.0,1,'5-0,30
652.0,-0.3738811949323035,770.0,-0.1159187460517423,986,-0.0183752574473335,1548,0.0172835540562454,3932.0,-0.2397110974805316,323.0,433.0,1,'0-1,1
4514.0,-0.3595739780447342,2523.0,-0.118302667953599,3415,0.4012968520307194,5175,0.454596267218513,14984.0,-0.2105242933320464,3972.0,4642.0,1,'0-0,0
41834.0,-0.1335249290872641,4850.0,-0.1128334568830284,656,-0.5559088374391792,131,-0.5781710030454182,38059.0,-0.1103056273085629,24555.0,30416.0,1,'5-0,30
2479.0,-0.3517048013454826,0.0,-0.1209494511627233,1353,-0.1048679128114605,2066,-0.03488057438791,5938.0,-0.2402954628800855,668.0,1220.0,1,'0-1,1
1597.0,10164.0,80.0,837.0,128,47.0,106,0.0,3433.0,6112.0,1059.0,2049.0,0,'2-2,14
481348.0,2.311702468829278,69116.0,0.0092674373564774,1564,-0.2437434439594954,513,-0.5569342234811968,859601.0,3.074229578507752,356355.0,347655.0,1,'1-1,7
10339.0,-0.2917256627611495,2410.0,-0.116219158974334,6747,1.69777302768244,8547,1.4956108305170932,21273.0,-0.1661349985582451,4360.0,4107.0,1,'0-0,0
223807.0,1.0367921380062384,80986.0,0.0342598543682186,628,-0.5047441680688506,29,-0.5736349918763612,129402.0,0.2496409832243118,83850.0,70456.0,1,'4-0,24
48075.0,-0.0450931373768546,14645.0,-0.092382362640627,0,-0.5821002753311332,143,-0.5750782681574248,52629.0,-0.0448926635061977,28675.0,34140.0,1,'5-0,30
14968.0,-0.2830061005988791,3841.0,-0.1161125608405111,3068,0.2401890538348631,4608,0.3888241052671865,15718.0,-0.2067124328795721,4566.0,3919.0,1,'0-0,0
75297.0,0.1597626465534795,799149.0,1.4104756796093605,7636,1.8013205728366766,9712,1.4896315430669729,32872.0,-0.135644610056909,6959.0,6625.0,1,'0-0,0
1456.0,-0.3480253286347624,1153.0,-0.1161270969496688,723,-0.2891216328653226,1309,-0.1365284610399599,4030.0,-0.2436982675528721,0.0,0.0,1,'0-1,1
6585.0,-0.3261766445678364,1342.0,-0.1162349064259215,4632,3.202867051659608,7548,3.357437233089123,19513.0,-0.1105843246529655,10296.0,11505.0,1,'1-0,6
1301.0,-0.3533226078361036,302.0,-0.1170452945114611,7216,3.7556282118211946,11329,4.011241388410929,18906.0,-0.1038686176765544,0.0,0.0,1,'1-0,6
33090.0,52026.0,13974.0,24022.0,518,323.0,0,0.0,39247.0,39025.0,22477.0,28079.0,0,'3-4,22
13530.0,-0.2685246583969352,4114.0,-0.1156110650745718,5214,1.0167956424916371,7328,1.097472759269409,21547.0,-0.1758624349015875,3105.0,5472.0,1,'0-0,0
6294.0,-0.3275911881916871,654.0,-0.1178714300485883,3301,0.4859621977744776,4249,0.3886179229413203,11125.0,-0.2226611131689338,2192.0,2435.0,1,'0-0,0
3857.0,-0.3198630510326435,3160.0,-0.1112102580270894,5000,1.3853030825993615,7650,1.438910690903881,13312.0,-0.2004192670382231,822.0,2755.0,1,'0-0,0
1437.0,-0.3494481687021547,365.0,-0.1188659421834584,530,0.0936997326019578,741,0.1356322091034597,1482.0,-0.2486923441598283,56.0,162.0,1,'0-1,1
120034.0,0.3240405251216209,20984.0,-0.083085309491872,125,-0.5991551651212428,194,-0.5878615723611309,138501.0,0.27979423784129,53070.0,57278.0,1,'4-0,24
7988.0,-0.3505225581407979,3615.0,-0.1139091289606955,620,-0.3396771990288617,2158,-0.036736215320706,6505.0,-0.2390323345933576,3907.0,3972.0,1,'0-1,1
57682.0,0.0060419923920832,3318.0,-0.1161307309769582,216,-0.5571270438527585,377,-0.5658000634934446,42970.0,-0.0969865913171934,29616.0,26602.0,1,'5-0,30
299507.0,1.173513379350801,634156.0,0.6125898592876922,7147,1.5059055175437075,11016,1.631278800937071,34441.0,-0.1359547732305183,10862.0,7409.0,1,'1-0,6
39191.0,-0.1197901668040684,15337.0,-0.0916507118130246,0,-0.618341916135116,0,-0.5998201472613721,12768.0,-0.2231465859624093,4036.0,6194.0,1,'5-0,30
61992.0,0.0477731034065649,18368.0,-0.0861536398665686,481,-0.5330674671845682,171,-0.5880677546869971,72353.0,0.0362352344257076,55231.0,60852.0,1,'5-0,30
47130.0,-0.0875045567617513,4995.0,-0.1153821213553386,1013,-0.5324583639777786,0,-0.5952841360923151,48107.0,-0.0812491815953627,32786.0,30625.0,1,'5-0,30
2541.0,-0.3482327397233035,1239.0,-0.1178871775001758,1710,0.0367485827671277,2190,0.016046460101048,6249.0,-0.2387041909459158,53.0,404.0,1,'0-1,1
19544.0,-0.2335841864212912,17673.0,-0.0875139774152398,264,-0.605246197189139,137,-0.5890986663163282,37243.0,-0.1129937081465105,19298.0,24840.0,1,'5-0,30
59325.0,-0.045951819283415,10146.0,-0.100516527056769,320,-0.5866685493820554,181,-0.573428809550495,48073.0,-0.0650622600277213,42237.0,41971.0,1,'5-0,30
3984.0,-0.3379244086228078,1107.0,-0.1180519200706293,4143,0.7570131247958615,4552,0.4717094002654098,10344.0,-0.2226431326951014,752.0,1605.0,1,'0-0,0
8498.0,-0.3234844486385722,2514.0,-0.1175358881955323,1428,0.3282044672159642,1445,0.2178989571240843,4488.0,-0.2247153823042885,2351.0,1561.0,1,'0-1,1
1600.0,-0.3444329685812294,497.0,-0.1184867920029294,1734,0.5066717068053249,1990,0.3449072698576802,5261.0,-0.2182064507769503,132.0,477.0,1,'0-0,0
1716.0,-0.3425787134496715,472.0,-0.1186273077247868,477,-0.3104402451029596,616,-0.2924022993948276,1441.0,-0.2586445364260761,425.0,1543.0,1,'0-1,1
43262.0,-0.1085775233575333,12491.0,-0.0967020097453124,254,-0.5854503429684761,139,-0.5829131965403415,49928.0,-0.0748751036217677,37775.0,38910.0,1,'5-0,30
347499.0,1.4991031579209453,35362.0,-0.0613090066312636,3657,0.0936997326019578,16,-0.5831193788662077,579378.0,1.9242658989626664,274403.0,245401.0,1,'1-1,7
8080.0,-0.348456743698928,1865.0,-0.1173663002553595,1661,-0.1621236142496854,2575,-0.119415327993063,7401.0,-0.2422283638170713,2018.0,2346.0,1,'0-1,1
