FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
3508.0,-0.3290136619054758,1465.0,-0.1448852238570546,1897.0,-0.0037788247377106,2534,0.020396036084186,7523.0,-0.2029796225771004,1768.0,3589.0,1,'5-0,30
1982.0,-0.3321006613542716,1184.0,-0.1450057680827687,2630.0,0.1608186006568067,3247,0.2314662292145443,8520.0,-0.1955458922149303,311.0,1644.0,1,'5-0,30
8778.0,-0.3354893975912955,822.0,-0.1465777036713146,3614.0,0.0699896564245037,4169,0.0898414105079049,11019.0,-0.2026747548194166,2154.0,1954.0,1,'5-0,30
5820.0,-0.335895581729295,1271.0,-0.1459759546735966,1915.0,-0.0149121785721816,2066,-0.0796709207625899,5454.0,-0.2141749167765573,1099.0,2382.0,1,'5-0,30
10273.0,-0.3227961432788129,1991.0,-0.14349799313049,2222.0,-0.0416642662032126,2751,-0.069062729708888,8180.0,-0.2098815535424085,1030.0,3277.0,1,'5-0,30
20402.0,-0.266583159894961,4559.0,-0.1415692855190645,363.0,-0.2348559888560476,285,-0.45817555207045,20159.0,-0.1773638542153209,18048.0,19677.0,1,'5-0,30
6113.0,-0.3242671101214252,0.0,-0.14953492572472,1665.0,-0.0892413322296571,3627,0.0278327061012142,11110.0,-0.2003848082786186,4422.0,4562.0,1,'5-0,30
2864.0,-0.3423103897944148,1290.0,-0.1472465296978573,1374.0,-0.1143114023749047,2123,-0.172629295975442,7020.0,-0.2123548791855727,1885.0,2721.0,1,'5-0,30
29545.0,-0.188018443660054,5654.0,-0.136576421460455,257.0,-0.2381399277568628,222,-0.4623313382564363,38758.0,-0.1234664437911132,37865.0,45091.0,1,'5-0,30
27286.0,-0.1904613511185936,12534.0,-0.1210048294645813,240.0,-0.2409432902331685,295,-0.454675942650672,21544.0,-0.1721306730815453,13165.0,22627.0,1,'5-0,30
2186.0,-0.3346015951182396,1165.0,-0.1454247564802104,1909.0,0.0194490357802504,2713,0.0568138466087504,7974.0,-0.2020122978121187,1412.0,2107.0,1,'5-0,30
1689.0,-0.341204988676002,0.0,-0.1492986979275544,520.0,-0.0749041355651225,538,-0.17612890539522,1424.0,-0.2186791659784273,439.0,1761.0,1,'5-0,30
21984.0,-0.2431608417087502,6565.0,-0.1347089580927391,616.0,-0.2262857092856275,207,-0.4552227566225123,25982.0,-0.1611370958946912,10584.0,25312.0,1,'5-0,30
