FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
8883.0,-0.2650756132522134,4487.0,-0.0894114724043673,1466,-0.1228516979646916,2859,0.1296969003476424,7613.0,-0.2164185479789195,2934.0,4951.0,1,'4-5,29
5411.0,-0.2820328171656256,3228.0,-0.0981043944710673,1725,0.0573786731971332,1554,-0.1783992024157722,5194.0,-0.2333745920653602,1429.0,1632.0,1,'4-5,29
2375.0,-0.3378048089971764,1151.0,-0.1107479593503873,1191,-0.1632743613112729,1861,-0.0628200373253535,5505.0,-0.2266431935379522,633.0,1000.0,1,'4-5,29
1558.0,-0.3649982458422308,389.0,-0.1154902386044674,207,-0.4495762325329238,503,-0.2522318631003979,1014.0,-0.2489458318143758,266.0,975.0,1,'4-5,29
51210.0,0.0860151089859693,2370.0,-0.0963979781416978,330,-0.6401402168810928,0,-0.5418698006926561,48869.0,0.0647019385496984,36930.0,59085.0,1,'3-5,23
3431.0,10826.0,0.0,64.0,41,0.0,71,0.0,10408.0,18875.0,4119.0,4732.0,0,'1-3,9
2418.0,11707.0,137.0,1272.0,173,135.0,100,0.0,1078.0,8541.0,2990.0,8942.0,0,'2-3,15
839.0,4429.0,142.0,757.0,197,154.0,61,0.0,5460.0,27445.0,29444.0,113383.0,0,'0-3,3
453978.0,3.694893206576692,93165.0,0.3086434354142565,5061,1.2965004661596289,379,-0.4364685023788563,1401890.0,8.265455958435748,743974.0,928136.0,1,'5-1,31
1388.0,6060.0,436.0,2076.0,228,135.0,99,0.0,3442.0,8342.0,2157.0,2575.0,0,'1-4,10
4043.0,-0.3544681999714949,284.0,-0.1166563316483959,225,-0.6498659704682402,70,-0.5406622571767861,3370.0,-0.2361389947088664,3771.0,4935.0,1,'3-5,23
5757.0,-0.336634803900428,880.0,-0.1144271839545067,263,-0.6152179733140276,27,-0.5403172447436804,3645.0,-0.1033123110056283,17025.0,29123.0,1,'3-5,23
2778.0,-0.3262674044781191,4708.0,-0.0545292063489187,209,-0.6243358673019783,95,-0.5425598255588675,25484.0,0.2001836982382251,95647.0,299457.0,1,'3-5,23
307399.0,2.11748498981698,170872.0,0.7103574627845181,3672,0.557951053135625,269,-0.5185814614580195,1308510.0,8.09995622201943,540005.0,740929.0,1,'5-1,31
1651.0,-0.3462939042731359,0.0,-0.1199686390447274,215,-0.6346694804883224,163,-0.539454713660916,0.0,-0.1979475487714613,4259.0,11284.0,1,'3-5,23
2526.0,10946.0,2022.0,6482.0,168,162.0,108,0.0,0.0,4970.0,1646.0,3703.0,0,'3-2,20
3334.0,-0.3588334207808881,1658.0,-0.1096044844905005,1233,-0.1021844715920034,1637,-0.0510896145997587,3738.0,-0.2391897290762764,1249.0,1578.0,1,'4-5,29
56539.0,0.2700049687741935,9684.0,-0.069112908792706,251,-0.6367969890855109,46,-0.5441123815078434,60407.0,0.1297773303459859,15006.0,27282.0,1,'3-5,23
48805.0,0.1821811332832877,6603.0,-0.0863982276636985,197,-0.6483463214702484,143,-0.5296218593174028,41394.0,0.0195812648938246,42872.0,53393.0,1,'3-5,23
42467.0,0.0697347241643981,6157.0,-0.0925378080652447,327,-0.5763149589654382,32,-0.5465274685395834,33202.0,-0.0528762793478336,29266.0,32986.0,1,'3-5,23
4536.0,-0.3181140954182667,1349.0,-0.1114968725553242,1097,-0.2353057238160831,1615,-0.1620111118432501,5068.0,-0.2313598579353471,776.0,1959.0,1,'4-5,29
8768.0,-0.3019438904488557,1534.0,-0.1070385771675457,1774,-0.0617618082454221,1886,-0.0505720959501001,7616.0,-0.22121330284647,3584.0,2858.0,1,'4-5,29
76290.0,0.39148087911059,13263.0,-0.0571227581190356,157,-0.6611113730533793,414,-0.5144413122607507,94045.0,0.2869734467690978,33737.0,33842.0,1,'3-5,23
20745.0,-0.170168787265297,1804.0,-0.1094159996234862,130,-0.656552426059404,108,-0.5377296514953874,18165.0,-0.1426699079640229,18196.0,22261.0,1,'3-5,23
5361.0,-0.3205223121869104,1096.0,-0.1116426341858153,901,-0.247158986000419,1259,-0.2249758808850454,2887.0,-0.245332846061846,89.0,1340.0,1,'4-5,29
10804.0,-0.2580923092891096,1901.0,-0.1061941649633216,0,-0.673572494836912,103,-0.5375571452788345,10085.0,-0.2008889564806535,4340.0,9561.0,1,'3-5,23
223115.0,1.7210893617024616,360963.0,1.5617260151672412,744,-0.3638680290461876,367,-0.4906354543764555,73200.0,0.1832640963711904,39908.0,53277.0,1,'5-3,33
11554.0,-0.2983079553275702,5628.0,-0.0933143657173436,406,-0.5814817655586102,422,-0.5106461754965878,18867.0,-0.1389632136473064,14527.0,18754.0,1,'3-5,23
7325.0,-0.3338750609367972,2449.0,-0.1120824322088487,2382,0.1342729124955172,2721,0.0936431010880939,7789.0,-0.217969945319343,1201.0,1616.0,1,'4-5,29
26085.0,-0.102339971611648,1762.0,-0.1091521208096662,412,-0.6173454819112162,244,-0.5303118841836142,15811.0,-0.1649308979896969,15822.0,19827.0,1,'3-5,23
3368.0,-0.3488385341920731,2028.0,-0.1060006538331869,2666,0.4102411705308241,3386,0.2228502572861888,8674.0,-0.2117487378636179,442.0,2333.0,1,'4-5,29
2702.0,-0.3220700767767794,1088.0,-0.1083981813416089,1463,0.040054674620027,1966,0.0272282077152413,5148.0,-0.224946027319905,253.0,1997.0,1,'4-5,29
247425.0,2.179815306181873,9870.0,-0.0755691437708362,708,-0.4778417038955709,3348,0.2030120423826095,95314.0,0.3394970969957173,109600.0,130472.0,1,'5-3,33
18607.0,-0.1751268806125044,13596.0,-0.0491234603629483,285,-0.5899917999473642,184,-0.5327269712153543,25355.0,-0.1165252185559464,15050.0,21880.0,1,'3-5,23
4112.0,-0.3401028459136599,1156.0,-0.1115144644762455,2029,0.0628494095899036,3160,0.2002519429177637,9553.0,-0.205262022809364,1921.0,3464.0,1,'4-5,29
8814.0,-0.2947664600795648,1725.0,-0.1097477329894314,2287,0.1859409784272377,3201,0.1666132306899552,8690.0,-0.2133105472667288,4267.0,4794.0,1,'4-5,29
5342.0,-0.3407481850477409,714.0,-0.1118411715790703,3545,0.8570179759404069,4475,0.5124881948784471,11534.0,-0.1909818788335867,1716.0,2620.0,1,'5-5,35
2401.0,-0.3523433028226917,20.0,-0.1188025460007989,197,-0.6498659704682402,169,-0.5396272198774689,2889.0,-0.2480087461725093,1062.0,1445.0,1,'3-5,23
149841.0,1.1579496439925991,8572.0,-0.0810150998617698,502,-0.6194729905084047,231,-0.5206515360566538,197300.0,0.9437663610906676,80555.0,93738.0,1,'5-3,33
2362.0,11065.0,453.0,1706.0,100,73.0,122,0.0,818.0,5493.0,636.0,2470.0,0,'3-2,20
22084.0,-0.1269677918992585,39412.0,0.0809285847453663,581,-0.5909035893461592,210,-0.5275517847187684,25133.0,-0.0983457571037356,6689.0,10491.0,1,'3-5,23
3302.0,-0.3398405129323262,324.0,-0.1146533657949239,8402,3.0568618654333046,10638,2.136806729940212,22695.0,-0.0968776562648113,1.0,6618.0,1,'5-5,35
1030.0,-0.3767717500444885,729.0,-0.1142135677718905,1354,0.0823009167641984,1780,0.0296432947469814,4078.0,-0.2287047819500586,884.0,2145.0,1,'4-5,29
14977.0,-0.2156940528459523,3668.0,-0.1008638129241568,367,-0.6258555162999702,168,-0.5323819587822486,18401.0,-0.1557995190128419,9921.0,15550.0,1,'3-5,23
108001.0,0.7699486712807607,3846.0,-0.1058322740186541,290,-0.6498659704682402,68,-0.534452033380883,150786.0,0.6283953943518276,74830.0,84540.0,1,'5-3,33
18693.0,-0.1573564444569576,4926.0,-0.0850134921740334,252,-0.6422677254782813,275,-0.5247916852539226,37491.0,-0.0257424439844536,17446.0,33814.0,1,'3-5,23
4374.0,-0.2628720162090101,2032.0,-0.0966442650345965,1867,0.3081207578657766,2296,0.1609205255437107,5770.0,-0.2168454425491032,697.0,1040.0,1,'4-5,29
7798.0,-0.3288487610144429,2236.0,-0.1035428111673203,7747,2.349617221767931,7777,1.2344267111521816,14749.0,-0.1750514229218555,3346.0,3669.0,1,'5-5,35
18000.0,-0.1148007882250001,5050.0,-0.0919346564907989,3274,0.636668871231599,4429,0.4835071504975659,12321.0,-0.1854426614838867,1860.0,4613.0,1,'5-5,35
35102.0,-0.0423549120998775,27899.0,0.0158535561257853,161,-0.6340616208891257,118,-0.5365221079795174,42911.0,0.0065818046285982,37859.0,42483.0,1,'3-5,23
11758.0,-0.2587638817213239,6349.0,-0.0913641756266355,1115,-0.2994349115313362,2635,0.0213629963524439,6892.0,-0.2264818065662974,2671.0,4161.0,1,'4-5,29
7427.0,-0.3042366807057125,1278.0,-0.1131856969637724,1594,-0.1070473483855771,2399,-0.0117581972257058,6721.0,-0.2277312540887861,588.0,1732.0,1,'4-5,29
68529.0,0.178177931988135,5513.0,-0.1015122008666861,52,-0.6529052684642238,10,-0.5363496017629644,76402.0,0.1868146097475959,36617.0,38257.0,1,'3-5,23
1766.0,-0.3451134058571341,1148.0,-0.1076945045047555,1329,0.0777419697702231,1387,-0.0709278295033381,4010.0,-0.2267421081334825,576.0,1139.0,1,'4-5,29
52027.0,0.1102336898226992,8781.0,-0.0741416850446479,143,-0.6504738300674369,5,-0.5415247882595504,62786.0,0.1185635388316496,49355.0,62969.0,1,'3-5,23
28625.0,-0.0998478082889776,12316.0,-0.0657327468442494,403,-0.6030607813300934,403,-0.5146138184773036,35599.0,-0.0424277744410217,24094.0,39873.0,1,'3-5,23
35937.0,63353.0,7890.0,14820.0,345,188.0,0,0.0,38452.0,44361.0,31551.0,34254.0,0,'2-0,12
2140.0,-0.3639646538957759,485.0,-0.1138994263268666,5467,4.626355350559213,7682,3.524964254541106,8576.0,-0.1354074942395572,5725.0,9208.0,1,'5-4,34
2746.0,-0.3526318691021588,496.0,-0.1133289454627033,7171,4.932108728955159,9709,3.7694055633965142,10504.0,-0.1290873721883018,0.0,1053.0,1,'5-4,34
