FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
2969.0,9932.0,403.0,1890.0,67.0,22.0,38.0,0.0,4602.0,6237.0,4744.0,5681.0,0,'5-4,34
1816.0,7113.0,0.0,247.0,1.0,0.0,71.0,0.0,2128.0,22950.0,17321.0,34573.0,0,'4-5,29
245933.0,1.8474020722281137,43875.0,0.1535488628535477,1136.0,-0.0595726733342153,0.0,-0.2951213141414156,436876.0,2.421456548517207,181291.0,217254.0,1,'5-2,32
1854.0,11907.0,0.0,517.0,28.0,0.0,70.0,0.0,2725.0,7538.0,557.0,3418.0,0,'5-4,34
2469.0,-0.3685727991452225,1105.0,-0.1077829076332178,2081.0,-0.0233330443632943,2467.0,-0.0342860104099225,6759.0,-0.2470073485571828,1597.0,2066.0,1,'5-0,30
4276.0,-0.3739602786253983,801.0,-0.1100043962388838,264.0,-0.1054393182455032,166.0,-0.2922626540363658,25768.0,-0.2039846638713722,4043.0,3379.0,1,'5-0,30
2565.0,-0.3801214170387586,528.0,-0.11318247915983,320.0,-0.102894245065866,254.0,-0.2917048666987951,2703.0,-0.2543250772932646,4600.0,7191.0,1,'5-0,30
4958.0,-0.3536341484717324,48.0,-0.1136895893992557,288.0,-0.1027005981935023,109.0,-0.2921232072019731,5018.0,-0.200281118663016,14358.0,23588.0,1,'5-0,30
420029.0,3.124984923752866,156832.0,0.7728485988276372,2579.0,-0.0329047326258429,831.0,-0.254751455584737,1120700.0,6.38104779456907,516742.0,592468.0,1,'5-2,32
1801.0,-0.3840741108610286,374.0,-0.1126004549077619,2365.0,0.0118276948901718,2127.0,-0.0100919846427939,6968.0,-0.2334392667147733,757.0,1238.0,1,'5-0,30
2986.0,-0.3735429716856805,262.0,-0.1144329669093229,38.0,-0.1087313150756861,269.0,-0.2874517382498187,8422.0,-0.257398126199394,1131.0,1439.0,1,'5-0,30
9499.0,-0.3222470399945376,1007.0,-0.1096615205656357,41.0,-0.1078460722305949,327.0,-0.288148972421782,4814.0,-0.2637328764485394,3230.0,3467.0,1,'5-0,30
315216.0,2.2994861532029702,41581.0,0.1387187696585248,1094.0,-0.0677058419734907,629.0,-0.2718336927978393,697916.0,3.970362558887021,324533.0,400765.0,1,'5-2,32
3827.0,-0.3602876152971192,0.0,-0.1166775059804173,8.0,-0.1087313150756861,128.0,-0.2864058869918736,1072.0,-0.2381804003260068,3780.0,6252.0,1,'5-0,30
7356.0,-0.3137086586773921,1922.0,-0.1059331077825855,4140.0,0.0508890354298211,6042.0,0.2827463675818172,16108.0,-0.1936683542963532,2911.0,4031.0,1,'4-0,24
4510.0,-0.3267248841229692,722.0,-0.1082698487153936,2003.0,-0.0143146328789276,2941.0,0.0646515185916782,8416.0,-0.22373359529073,0.0,1869.0,1,'5-0,30
1895.0,-0.3562036338983089,308.0,-0.1133524763423648,1076.0,-0.0560593657927596,1552.0,-0.1009415972496198,3661.0,-0.2629186922472386,398.0,812.0,1,'5-0,30
69705.0,0.3035539489533676,15007.0,-0.0292989541575565,0.0,-0.104277437011321,203.0,-0.2934479521287035,54144.0,0.0430656313074872,58692.0,61779.0,1,'5-1,31
2796.0,-0.3678366509481924,885.0,-0.1113730176236974,2417.0,-0.0154765141131098,3100.0,-0.0063269201141918,8052.0,-0.2446392640204725,1828.0,2891.0,1,'5-0,30
6443.0,-0.3215108917975075,1340.0,-0.1036712808624197,1431.0,-0.0517714707618491,1832.0,-0.123601707838429,5122.0,-0.2603520261980159,1573.0,1949.0,1,'5-0,30
14701.0,-0.1928865775240676,2353.0,-0.102167237993214,5094.0,0.0890374692854701,6077.0,0.2982249661994038,17434.0,-0.179360556319835,2581.0,3651.0,1,'4-0,24
35734.0,-0.0634651601073466,5225.0,-0.0865563102818027,130.0,-0.0990766352964102,242.0,-0.2893342705141197,43026.0,-0.0089925121976374,28270.0,42700.0,1,'5-1,31
13806.0,-0.242189751357008,2665.0,-0.1033139986482789,3485.0,0.0344567151178157,4360.0,0.1119937188679903,13238.0,-0.2057172875680428,2643.0,4439.0,1,'5-0,30
1417.0,-0.3857949158821117,34.0,-0.1117158932969455,180.0,-0.0744834825062202,187.0,-0.211801830591794,544.0,-0.2768144335852935,301.0,686.0,1,'5-0,30
19335.0,-0.1938853008741785,3019.0,-0.0957937843022502,257.0,-0.1032262111327752,203.0,-0.2930993350427219,23479.0,-0.1464655287721566,16768.0,34584.0,1,'5-1,31
126310.0,0.7782710703553855,13147.0,-0.0316472203230788,158.0,-0.1038071517498663,0.0,-0.2947726970554339,105760.0,0.3445222963769305,53923.0,58688.0,1,'4-1,25
18140.0,38931.0,472.0,3459.0,305.0,212.0,0.0,0.0,33693.0,44423.0,17323.0,35262.0,0,'0-2,2
1759.0,5805.0,0.0,1543.0,127.0,112.0,0.0,0.0,1303.0,4036.0,2208.0,3330.0,0,'2-1,13
201777.0,407864.0,23951.0,50258.0,832.0,771.0,0.0,0.0,238207.0,291707.0,103879.0,122275.0,0,'0-4,4
16073.0,-0.2339186340349626,2909.0,-0.0940390676215102,191.0,-0.1072651316135038,124.0,-0.2942149097178632,17909.0,-0.1801350242186334,11172.0,19126.0,1,'5-1,31
1880.0,-0.3632087638751432,17.0,-0.1137789099527909,249.0,-0.1047753861116848,139.0,-0.2907984622752428,1054.0,-0.2717853567809171,9808.0,22330.0,1,'5-0,30
62351.0,0.2801472495930215,11173.0,-0.0534846550083477,314.0,-0.1024516236433204,54.0,-0.2905892920236538,54991.0,0.0687322917997144,39434.0,69804.0,1,'5-1,31
4049.0,-0.3428169899332071,791.0,-0.1092523748042809,5209.0,0.1075169136767489,6563.0,0.3922818559972612,14395.0,-0.1881031074081933,687.0,3165.0,1,'4-0,24
2874.0,-0.3545953610856889,470.0,-0.1114565755608755,1000.0,-0.0652160964716717,1197.0,-0.1540011177360315,2812.0,-0.272728618965351,270.0,1219.0,1,'5-0,30
80993.0,0.4669272714318405,12348.0,-0.049130998350551,219.0,-0.1023133044487749,73.0,-0.2954699312273973,58194.0,0.0730812269237359,50924.0,59403.0,1,'5-1,31
15918.0,-0.2946532047109566,2593.0,-0.1015275875775748,6748.0,0.159524930825857,8181.0,0.475671062964079,17561.0,-0.1733087847260197,2435.0,5549.0,1,'4-0,24
12071.0,-0.2570299363480927,6682.0,-0.0762268204616828,373.0,-0.1035581771996844,433.0,-0.2854994825683212,27733.0,-0.1134017069388426,20213.0,25834.0,1,'5-1,31
18085.0,-0.2016687786262166,7846.0,-0.0637680438976107,228.0,-0.1007917933087744,177.0,-0.2908681856924391,25429.0,-0.1259669521430645,22800.0,30590.0,1,'5-1,31
13454.0,-0.2633270511800127,2066.0,-0.10287315849696,4489.0,0.0614842857320064,5824.0,0.2728456423399376,15053.0,-0.192000269591249,158.0,3250.0,1,'4-0,24
26761.0,-0.25657980751424,2188.0,-0.1033802687363857,0.0,-0.1067395186742309,275.0,-0.2912168027784208,14988.0,-0.1981860837060102,17659.0,20064.0,1,'5-1,31
