FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
26330.0,-0.2201758314969273,8009.0,-0.1282402028980038,155,-0.4316863732120317,373,-0.5296390906884936,38849.0,-0.1203626548935928,31148.0,37277.0,1,'0-5,5
2684.0,-0.3748397078578093,695.0,-0.148887025657289,1380,-0.1124105837315051,1883,-0.1212609764262036,6654.0,-0.221033806014303,612.0,2773.0,1,'1-5,11
4359.0,-0.3312791983151418,1105.0,-0.1465885674098491,2654,0.3152855863224837,3433,0.3519629979294337,8672.0,-0.2095832531284822,95.0,2348.0,1,'1-5,11
14264.0,-0.2720797356359051,5700.0,-0.1362712545338111,372,-0.3930380987489364,1,-0.54290987135876,20773.0,-0.1765681751075132,11614.0,20477.0,1,'0-5,5
4165.0,-0.3627797697501911,338.0,-0.1501934606517065,28,-0.4345935442999637,178,-0.5346156334398434,9137.0,-0.2296882936605629,2018.0,2368.0,1,'0-5,5
3353.0,-0.3549668421572569,109.0,-0.1512085226961243,28,-0.4438280877557475,185,-0.5353696550688358,2731.0,-0.2276885437044301,2546.0,7060.0,1,'0-5,5
316827.0,1.5876557160087896,87592.0,0.0713218081683424,906,-0.2610183293440266,346,-0.5306947209690829,493298.0,1.2580847057134084,269530.0,300746.0,1,'0-4,4
2371.0,-0.3798791443898822,0.0,-0.1521300743519375,88,-0.4438280877557475,203,-0.5187811792310029,2839.0,-0.228815163398026,825.0,3821.0,1,'0-5,5
30343.0,-0.2266167487539691,24491.0,-0.0967488855066345,300,-0.4087710246365681,179,-0.5404970021459843,25679.0,-0.1606751559298993,21986.0,30462.0,1,'0-5,5
10107.0,-0.3514238464927326,3022.0,-0.1402745833445055,2426,0.0914334125517234,3068,0.0459810208843132,9783.0,-0.2160561953680518,2765.0,3852.0,1,'1-5,11
26737.0,-0.2461556167116551,10172.0,-0.1267846933710283,508,-0.3964583000288563,239,-0.5196860051857937,26545.0,-0.1657295815552593,24892.0,25756.0,1,'0-5,5
5764.0,-0.3406016647263253,688.0,-0.1489534315854285,2423,0.1418813814305426,3851,0.2759576177269986,10837.0,-0.2098905130449175,1118.0,1959.0,1,'1-5,11
5720.0,-0.360337001944521,921.0,-0.1493505119312421,3479,0.3511976997616431,4716,0.3890608620758603,13220.0,-0.2050460483624548,2108.0,4669.0,1,'1-5,11
6090.0,-0.3451270066933979,2725.0,-0.1407583979638074,100,-0.4289502121880958,159,-0.5326551772044632,14618.0,-0.1951804445455793,6357.0,17898.0,1,'0-5,5
132199.0,0.4988263487519113,13186.0,-0.1168251593731295,278,-0.4104811252765281,124,-0.5347664377656419,127888.0,0.1559869139482824,53022.0,82723.0,1,'0-5,5
44877.0,-0.0671164540968741,5288.0,-0.1337925516242783,279,-0.413217286300464,275,-0.5346156334398434,56066.0,-0.0565217257562561,34785.0,69582.0,1,'0-5,5
7559.0,-0.3338300242140923,1891.0,-0.1452075951491525,945,-0.2381029807685629,1461,-0.1975679652802356,3623.0,-0.2325816578736616,1942.0,1931.0,1,'0-5,5
5193.0,-0.3524978784501855,760.0,-0.1484425125056615,4433,0.5683804810365595,5405,0.6024489830807127,10029.0,-0.2127070622789074,0.0,542.0,1,'1-5,11
4054.0,-0.3620102651465283,1737.0,-0.1456548187468266,3336,0.3435022468818233,3898,0.3215005241181403,11023.0,-0.2111528392016057,1631.0,2076.0,1,'1-5,11
12269.0,-0.3236922103717937,1711.0,-0.1482243215989175,1108,-0.1190799762273489,4299,0.30264998339333,11915.0,-0.2085385694126023,2278.0,4055.0,1,'1-5,11
4398.0,-0.360052121516782,605.0,-0.1480291694835688,4197,0.4876637308304489,5742,0.5881225721298569,15021.0,-0.1993643004077061,1834.0,3418.0,1,'1-5,11
4238.0,-0.3594234198831511,1759.0,-0.1452604488470595,2425,0.0731353357041518,3114,0.0865473845241049,8839.0,-0.2188753051013453,1635.0,2085.0,1,'1-5,11
9860.0,-0.3293570740498223,1606.0,-0.1466454867768258,3555,0.3467514380977472,4808,0.4073081854974766,13436.0,-0.2013538083666244,2952.0,4760.0,1,'1-5,11
8222.0,-0.3245468516550107,2224.0,-0.1448999595228737,5042,0.718014287033057,6471,0.7781360226359446,18364.0,-0.1860471435295411,3773.0,4302.0,1,'1-5,11
19102.0,-0.237045991999357,2039.0,-0.1455978993798499,2154,-0.055464232420838,4295,0.2631392500341276,9541.0,-0.2161586153401968,2926.0,3695.0,1,'1-5,11
19336.0,-0.2841102033544468,2543.0,-0.1455843471496173,1896,-0.0306677731414184,3853,0.200103041850362,10439.0,-0.2153623000567688,4200.0,5265.0,1,'1-5,11
70067.0,-0.0156513313063679,16406.0,-0.1134831793977835,520,-0.3968003201568483,259,-0.5302423079916875,73125.0,-0.0278287705598098,79108.0,78214.0,1,'0-5,5
