FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
27638.0,-0.1909777522704893,6653.0,-0.1061557585310012,40,-0.8050927780364169,237.0,-0.1469231310402346,33332.0,-0.1083254328940901,27595.0,34788.0,1,'1-5,11
14002.0,-0.3214578912358993,703.0,-0.1269499931945946,614,-0.6950429682091899,114.0,-0.1520510826532075,19649.0,-0.1622552600843503,16809.0,20520.0,1,'0-5,5
8044.0,-0.3521558214615045,4039.0,-0.1086591021144806,1706,0.0894933067263725,2224.0,-0.0057179907157357,5657.0,-0.2140438626418882,1134.0,2784.0,1,'0-5,5
2082.0,-0.4011610257697729,1239.0,-0.1226472640998076,1018,-0.1793043123986662,1164.0,-0.0637570794262015,3351.0,-0.2184658963032078,570.0,1387.0,1,'0-5,5
26624.0,-0.1363027875677641,2727.0,-0.1168164308971354,180,-0.7226512828696788,168.0,-0.1493472536209127,39897.0,-0.087013687331897,21391.0,34213.0,1,'1-5,11
1906.0,-0.3977488174424911,345.0,-0.1264091473586577,1966,0.3325998552645673,2454.0,0.019269118962023,6017.0,-0.2103700013424585,1179.0,1143.0,1,'0-5,5
3475.0,-0.3701007723728927,3117.0,-0.1159527945305441,2410,0.3832150988087971,3510.0,0.0772615899305528,8767.0,-0.2001691736919144,752.0,1635.0,1,'0-5,5
11110.0,-0.303624424377211,2344.0,-0.1207019360613425,4157,1.4396165833872303,5259.0,0.189936672190148,12951.0,-0.1841309266058783,1182.0,3655.0,1,'0-5,5
12795.0,-0.3688346320600856,2624.0,-0.1230593371176643,1748,0.0350435750348525,1979.0,-0.0263696503934356,5925.0,-0.2130974804378557,1483.0,2361.0,1,'0-5,5
24858.0,-0.2597594312130744,9928.0,-0.094447733911148,379,-0.755244432121645,289.0,-0.1465968068466818,29848.0,-0.1291653831982257,30175.0,31213.0,1,'1-5,11
