FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
2878.0,-0.3470983908880976,2183.0,-0.0991968043176813,2205.0,0.0579347515825839,2467.0,0.0680162786068869,6725.0,-0.2326435719179258,886.0,1013.0,1,'0-5,5
13062.0,-0.2983089464844281,6555.0,-0.093274762458935,4711.0,0.2141102038947851,8048.0,0.8382080720514806,23303.0,-0.1661013080657834,4312.0,5476.0,1,'0-4,4
1233.0,-0.3690884936043171,200.0,-0.1068970049590799,212.0,-0.2382819507716083,523.0,-0.3953824504489437,1472.0,-0.2603473016993645,77.0,383.0,1,'0-5,5
26833.0,-0.2046361943437859,3996.0,-0.099954454581594,405.0,-0.2578605333017508,406.0,-0.5876094855628236,37157.0,-0.1027484337664671,16283.0,29829.0,1,'1-4,10
5705.0,-0.3203735770607304,676.0,-0.1065722977031173,5287.0,0.3622185550718813,5552.0,0.5091115369775512,13877.0,-0.1970318395942162,42.0,1971.0,1,'0-4,4
2692.0,-0.3687553102298289,619.0,-0.107862536587921,3859.0,0.1315357192421936,4795.0,0.3093430405528596,11442.0,-0.220021632910481,1129.0,1471.0,1,'0-5,5
26086.0,-0.2132156662368564,3429.0,-0.0974993928420673,399.0,-0.2532378124265783,0.0,-0.6091106731298185,40075.0,-0.0865115414975347,17258.0,34473.0,1,'1-4,10
534.0,-0.3841255853739807,436.0,-0.1041395703251119,580.0,-0.1258863843948646,747.0,-0.2527365120380595,2052.0,-0.2496754733129291,2009.0,5554.0,1,'0-5,5
3389.0,-0.3638013995302021,2114.0,-0.1023150247916078,3686.0,0.1316263608279812,5132.0,0.3494571964614322,15741.0,-0.1925283467212376,0.0,739.0,1,'0-5,5
7172.0,-0.3303822302706844,731.0,-0.1067475365396685,2651.0,-0.0283560380873031,3160.0,-0.0972540437364321,8723.0,-0.2416365280910701,650.0,1336.0,1,'0-5,5
3906.0,-0.3619250510528213,1347.0,-0.1051532067326141,3058.0,0.0440665889570664,3725.0,0.0752368266704299,10335.0,-0.2265781199384312,1465.0,2316.0,1,'0-5,5
9533.0,-0.3140957008466901,6162.0,-0.0907595697460819,5999.0,0.3320349070045784,7795.0,0.8125350122699941,20016.0,-0.1850505844118992,2791.0,4247.0,1,'0-4,4
186594.0,0.8574997956232766,15270.0,-0.0718269032873107,684.0,-0.2359252695411282,155.0,-0.593385924013658,208062.0,0.5780973818007338,97579.0,75557.0,1,'1-4,10
2437.0,-0.3372563293653878,782.0,-0.10488347636655,1247.0,-0.0865479361630043,1899.0,-0.0537702987315394,5022.0,-0.2425671564210002,1038.0,1512.0,1,'0-5,5
6858.0,-0.3414781134394945,966.0,-0.105642844658272,3322.0,0.051952406920596,4681.0,0.2478881537009264,12233.0,-0.2177675482118562,1353.0,2342.0,1,'0-5,5
18836.0,-0.2491205588297267,3160.0,-0.0995953867694449,2554.0,-0.018838671579595,6633.0,0.5355868798772091,16818.0,-0.197709935613512,3245.0,6605.0,1,'0-4,4
3997.0,-0.3631087288306083,0.0,-0.1089981529698854,0.0,-0.27245382861357,329.0,-0.5850421795846749,7561.0,-0.2614369318545089,1793.0,995.0,1,'1-4,10
7097.0,-0.3392685815876256,0.0,-0.1099877369880571,14.0,-0.2671059750520959,155.0,-0.5912999879064122,3880.0,-0.2637845470385538,17346.0,25742.0,1,'1-4,10
554966.0,2.966703995845351,19182.0,-0.0608298072798158,1362.0,-0.1585173552784353,449.0,-0.5755752387902517,637069.0,2.291080163124554,241613.0,225225.0,1,'1-3,9
6474.0,-0.3176116622458942,8876.0,-0.0714128585852632,2685.0,0.0278417451010687,3740.0,0.0986634937210363,13222.0,-0.2087184737474598,1961.0,4422.0,1,'0-5,5
8353.0,-0.3295010479249985,1668.0,-0.1022892543744679,3328.0,0.0753379360538217,3599.0,0.0521310728670921,10890.0,-0.2271112437053259,0.0,1799.0,1,'0-5,5
48570.0,-0.0536471338076387,3949.0,-0.0938434296638219,480.0,-0.2517875470539751,100.0,-0.6054201707862298,38025.0,-0.1043665111642351,15999.0,29815.0,1,'1-4,10
27857.0,-0.2307560173069509,4049.0,-0.0978601786820258,3195.0,0.0340960145204197,7176.0,0.5925489812673821,18126.0,-0.1924207866630044,5133.0,7556.0,1,'0-4,4
115356.0,0.4188288111754393,2852.0,-0.1009440385997657,713.0,-0.2323902476954081,279.0,-0.579586654381109,104224.0,0.1924337782194226,61458.0,60342.0,1,'1-4,10
2200.0,9290.0,157.0,1645.0,207.0,155.0,0.0,0.0,14688.0,24782.0,5393.0,10611.0,0,'4-4,28
2595.0,11873.0,801.0,3409.0,56.0,95.0,0.0,0.0,31742.0,29582.0,5354.0,9912.0,0,'4-4,28
537.0,3033.0,0.0,0.0,125.0,9.0,83.0,0.0,6064.0,11818.0,42147.0,93822.0,0,'4-5,29
913492.0,3.9523305614496818,204286.0,0.360696905877335,6053.0,0.2513638956535284,392.0,-0.5081834568638498,3197590.0,10.769670108225156,1672860.0,1506320.0,1,'2-5,17
878.0,-0.3817933017525635,1110.0,-0.103570903120225,2124.0,0.0814109223015973,2591.0,0.1920492486761933,6736.0,-0.2220465679198265,539.0,1404.0,1,'0-5,5
6485.0,-0.3018161399000931,1505.0,-0.1037547320958229,5093.0,0.3167164790064576,6495.0,0.7534869747725753,16394.0,-0.1812532467038424,1033.0,1760.0,1,'0-4,4
12478.0,-0.3029121378424884,0.0,-0.1052459802343177,2310.0,-0.0066020574982559,3452.0,0.0404177393417889,8696.0,-0.2381899297033388,2180.0,2242.0,1,'0-5,5
7129.0,-0.3113600899824714,772.0,-0.1072165581316145,3351.0,0.0805951480295081,4387.0,0.2071321712978166,12208.0,-0.2122492495720692,960.0,1902.0,1,'0-5,5
3784.0,-0.3246216650854547,2047.0,-0.101272181911347,873.0,-0.1512660284154196,1890.0,-0.1635226292973941,5435.0,-0.2406497814698878,778.0,2038.0,1,'0-5,5
7333.0,-0.3212547594064163,1728.0,-0.1041756489091077,2797.0,0.0315580501183642,3671.0,0.0745950001758928,9110.0,-0.2325593944810477,2132.0,2563.0,1,'0-5,5
40197.0,-0.1382888629029436,4948.0,-0.0992620893744357,354.0,-0.2547787193849691,168.0,-0.5967555131099781,45009.0,-0.077135110334168,27927.0,29806.0,1,'1-4,10
55799.0,0.0463341824894308,15098.0,-0.0690505703474401,577.0,-0.2454426360488364,1.0,-0.608308390011647,58108.0,-0.0215686489460764,55433.0,57044.0,1,'1-4,10
128326.0,0.492615776649261,33223.0,-0.0431427109828059,225.0,-0.2446268617767471,0.0,-0.5996437323353954,149439.0,0.3436164548525001,68630.0,63750.0,1,'1-4,10
6529.0,-0.2998433436037815,4670.0,-0.0914089842580071,1933.0,-0.0660629377749849,3037.0,0.008968241109468,8523.0,-0.231226585063811,279.0,785.0,1,'0-5,5
12446.0,-0.3106367313404905,21965.0,-0.0487881503642507,6150.0,0.3000384272215214,8074.0,0.7565356506216269,22753.0,-0.1774839681414117,1488.0,4952.0,1,'0-4,4
4065.0,-0.3365022827810198,1431.0,-0.104039924712171,5390.0,0.3171696869353961,5756.0,0.4529517187055495,14046.0,-0.2083630579028634,0.0,1476.0,1,'0-4,4
8209.0,-0.3045473667725422,1670.0,-0.1040880294908321,15130.0,1.4416692002175595,14428.0,2.217493208811841,26368.0,-0.1324677455087093,939.0,2445.0,1,'0-4,4
2066.0,-0.3771243505179595,1860.0,-0.1025366503790108,180.0,-0.2632990284490126,261.0,-0.5946695770027324,12486.0,-0.2325734240538607,5396.0,4652.0,1,'1-4,10
436310.0,2.3282895783918534,120040.0,0.2038873536367341,681.0,-0.2262266198618447,343.0,-0.5901767915409722,591273.0,2.232043720727376,274527.0,264410.0,1,'1-3,9
1788.0,-0.3521794373490423,0.0,-0.1102007724364135,1248.0,0.081501563887385,1218.0,-0.0500797963879508,3064.0,-0.23759133459665,1129.0,1697.0,1,'0-5,5
