FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
12654.0,-0.2546834975873639,3565.0,-0.1248948918579311,592,-0.192155618527135,80,-0.5225074271751882,18366.0,-0.1369149618922919,13829.0,20111.0,1,'1-1,7
17684.0,-0.2863173857420381,2303.0,-0.1336489284532126,3010,0.1395568589505948,4719,0.4791648688285075,12262.0,-0.1728306514494981,4471.0,3938.0,1,'0-0,0
32244.0,-0.0688317025903528,18665.0,-0.0742337292347258,260,-0.2129282198564645,87,-0.5251924257907116,39271.0,-0.0348965400275252,32649.0,42998.0,1,'1-1,7
31492.0,-0.121918010182432,3216.0,-0.1254417950045024,95,-0.2148756512310892,282,-0.5072364975493988,49536.0,-0.0050983368789802,21818.0,27134.0,1,'1-1,7
92810.0,0.6291155438256818,14602.0,-0.0922456705701626,474,-0.1877970816410704,0,-0.522339614761718,68642.0,0.1168009533396734,40493.0,52135.0,1,'1-1,7
5274.0,-0.3197238438220117,920.0,-0.1358706104158414,1606,-0.0394213578601456,1930,-0.068910473565205,5083.0,-0.2106212408688932,1821.0,2034.0,1,'0-1,1
2797.0,-0.3250415535979102,1333.0,-0.1324278102800486,599,-0.1562672403376239,936,-0.322978467559106,3417.0,-0.2184711809489815,1141.0,2443.0,1,'1-1,7
8144.0,-0.2672557740331467,1606.0,-0.1285797638782719,1459,-0.0473038181860072,2455,0.0243932283242329,6858.0,-0.2017664776593772,1894.0,3357.0,1,'0-1,1
5340.0,-0.3165116012500665,2217.0,-0.1290872182732872,1520,-0.0269021561661301,1984,-0.0794826556138283,6703.0,-0.1998145798562361,2034.0,2193.0,1,'0-1,1
40560.0,0.0375916663881162,11159.0,-0.091655732421894,442,-0.2058803729768706,187,-0.5032089996261138,53803.0,0.0389406354486949,38169.0,61118.0,1,'1-1,7
107318.0,0.6784924245984757,6380.0,-0.1157176777459584,336,-0.2048602898758768,0,-0.5226752395886584,147958.0,0.5133595987293217,55675.0,77202.0,1,'1-1,7
2287.0,-0.3211937798576259,750.0,-0.1335933415760201,355,-0.121955354213285,408,-0.2875700483168912,1412.0,-0.2201112370912657,1021.0,1489.0,1,'0-1,1
10625.0,-0.3133987955275893,1320.0,-0.1350493591334492,505,-0.1155566511252326,304,-0.3402631461465378,1443.0,-0.2210121130004078,507.0,1498.0,1,'1-1,7
35440.0,-0.0126671760060462,7355.0,-0.1087083518444927,331,-0.2022637147097106,197,-0.5201580533866051,44664.0,-0.0113236204049747,39478.0,48822.0,1,'1-1,7
21786.0,-0.125860897430903,11583.0,-0.0875028547580939,381,-0.2077350695241322,152,-0.5183121168384328,33119.0,-0.0725639327413966,19045.0,45223.0,1,'1-1,7
36985.0,-0.0489832427682797,5345.0,-0.1174014221873696,233,-0.2036547371201567,544,-0.5062296230685775,43429.0,-0.0194700025577294,48786.0,49830.0,1,'1-1,7
4365.0,-0.3226939792822086,1641.0,-0.1322072558963494,2775,0.1672845723321551,3637,0.3809946069484335,8800.0,-0.1863707393659623,2365.0,2133.0,1,'0-0,0
75560.0,0.3120287242372899,10599.0,-0.1117943200912112,1031,-0.177781720285858,234,-0.5052227485877563,110071.0,0.2710778777287747,42657.0,48472.0,1,'1-1,7
8164.0,-0.2861314820669457,1673.0,-0.1275397513372511,3890,0.2675309207116425,4438,0.4534895695675651,11884.0,-0.1767190474675899,1971.0,2155.0,1,'0-0,0
11785.0,-0.2722838199432036,2593.0,-0.1291607364011869,4028,0.2795864482688426,5553,0.7736756544687298,15731.0,-0.1516754671728502,2481.0,5156.0,1,'1-0,6
667.0,-0.3658625419751731,0.0,-0.1384293998917666,272,-0.115927590434685,358,-0.2711244317968105,1143.0,-0.2188985195212668,1299.0,2526.0,1,'0-1,1
1531.0,-0.3532210920688909,453.0,-0.1360122672964288,1846,0.0509023639914923,2137,0.0272460393532265,5701.0,-0.2029637956411857,644.0,2140.0,1,'0-1,1
2268.0,-0.3446608763320787,822.0,-0.133783412833517,770,-0.1218626193859219,1138,-0.2342057008333638,2816.0,-0.2194991034606948,375.0,829.0,1,'0-1,1
2425.0,-0.3442328655452381,82.0,-0.1353721216461798,1312,-0.0334863289089086,1677,-0.0261183081303009,4914.0,-0.2066288976305158,370.0,1728.0,1,'0-1,1
4383.0,-0.3151194853575143,0.0,-0.1385011248945956,1864,0.0008255572154301,2457,0.0128141717947882,7286.0,-0.1980667265966186,944.0,2434.0,1,'0-1,1
55073.0,0.2170881497017365,1320.0,-0.1273012657028446,405,-0.2053239640126921,83,-0.5169696175306712,81796.0,0.1771249901787628,25949.0,47455.0,1,'1-1,7
2959.0,-0.327752288581234,116.0,-0.1386732649013853,1691,0.0431126384929937,2241,0.0992375647319474,5493.0,-0.2045345536366129,1416.0,1467.0,1,'0-1,1
4696.0,-0.3183274045881782,2846.0,-0.1264118756677648,2458,0.1728486619739398,3276,0.4101939668922504,10390.0,-0.1707363074555952,2820.0,4106.0,1,'0-0,0
1931.0,-0.3344880542973721,1376.0,-0.1322054627712787,1680,0.0331900119651444,1862,-0.0095048791967499,5284.0,-0.2046192513716604,445.0,1774.0,1,'0-1,1
4322.0,-0.2777009665685701,698.0,-0.1324098790293414,1752,0.041072472291006,2492,0.1581397218599919,7845.0,-0.1870483212463426,352.0,939.0,1,'0-1,1
877.0,-0.3643536958680279,432.0,-0.1339071384633971,483,-0.0889417556720292,747,-0.0930754611049155,2596.0,-0.2074835747750864,1124.0,1692.0,1,'0-1,1
1146.0,-0.359126776259035,806.0,-0.1352824653926435,204,-0.1426352207152514,345,-0.2696141200755786,1387.0,-0.2147252311216514,278.0,334.0,1,'0-1,1
56352.0,0.0524164036414137,15500.0,-0.0842160565034542,4154,0.276526198965861,3462,0.2551352968457744,10246.0,-0.1887769250207221,1914.0,2482.0,1,'0-0,0
57434.0,0.1483729633780533,1891.0,-0.132216221521703,308,-0.2041184112569721,231,-0.516801805117201,52471.0,0.0183783353173798,38103.0,60569.0,1,'1-1,7
4909.0,-0.3267363033801477,1728.0,-0.1307476520887789,1036,-0.0781845156979122,2401,0.1891850183519811,6321.0,-0.1942822777988124,3598.0,4223.0,1,'0-1,1
2793.0,-0.3438437648299284,973.0,-0.1333369246909064,1516,-0.0257893382377731,1634,-0.1266379437989579,4673.0,-0.2122612970111774,668.0,1257.0,1,'0-1,1
1320.0,-0.3562863410372746,0.0,-0.1391717536710469,134,-0.2111662581365661,203,-0.516801805117201,1884.0,-0.211214125014226,3067.0,7993.0,1,'1-1,7
302468.0,1.977652156263286,15744.0,-0.0880730685305846,909,-0.1600693682595101,342,-0.5003561885971202,463393.0,1.8478186131679477,186074.0,232440.0,1,'1-2,8
1391.0,-0.3568224353561457,0.0,-0.1390049930394695,82,-0.224149133967397,140,-0.5282130492331754,976.0,-0.2204962267960273,954.0,3315.0,1,'1-1,7
4062.0,-0.3393172265084929,1810.0,-0.1334624434458572,2145,0.0613813994835201,2622,0.1160188060789686,8255.0,-0.1891349654461503,171.0,1738.0,1,'0-1,1
151956.0,1.0063573340009448,20265.0,-0.0768014843360046,218,-0.2021709798823475,0,-0.5114318078861542,82814.0,0.1561276516810671,58522.0,66983.0,1,'1-1,7
10230.0,-0.3306273105332442,1007.0,-0.1343410747305126,1517,-0.0226363541074285,2274,-0.067400161843973,6543.0,-0.2067790436153728,1679.0,1572.0,1,'0-1,1
10225.0,-0.3319588996478594,49.0,-0.1330410590542367,1742,-0.0317243671890101,1627,-0.1835263519653598,5049.0,-0.2120418528794634,579.0,464.0,1,'0-1,1
