FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
40963.0,-0.0456796711575875,5075.0,-0.1187898718405165,100,-0.5799003102915302,98.0,-0.2070433139596473,42652.0,-0.0495837895455471,27889.0,33541.0,1,'0-4,4
5518.0,-0.3396482620961574,1402.0,-0.1268127272763575,1084,-0.0692126690010649,1191.0,-0.0698757047539486,3933.0,-0.2295513998537661,813.0,1556.0,1,'0-4,4
170936.0,0.9123011162912874,7346.0,-0.1070755509503466,204,-0.5318940166207896,70.0,-0.2124338625954528,80559.0,0.1129715745991323,54176.0,69935.0,1,'1-5,11
37405.0,-0.0908314254785188,2296.0,-0.1220705868407582,357,-0.521133985280796,406.0,-0.2135265413729809,38688.0,-0.0715646969961002,26739.0,37129.0,1,'0-4,4
26110.0,-0.1247347648136858,2216.0,-0.1251097876255066,273,-0.5329976095787377,245.0,-0.2145463748986738,34404.0,-0.0869715232988233,28821.0,42357.0,1,'0-4,4
50374.0,127124.0,10970.0,23274.0,237,183.0,0.0,0.0,31181.0,43405.0,27649.0,34321.0,0,'3-1,19
32067.0,-0.115877527293272,2106.0,-0.125925999901225,376,-0.5291350342259195,112.0,-0.2217580548303595,34515.0,-0.0896887645436839,36823.0,44311.0,1,'0-4,4
7103.0,-0.3541573736255812,1057.0,-0.1265870789582323,1492,0.0019690767865849,1886.0,-0.0353470553840595,4009.0,-0.2356053038363332,0.0,790.0,1,'0-4,4
6009.0,-0.361374381975548,643.0,-0.1276976917740047,2087,0.1893039813982683,2960.0,0.0817881095669565,7717.0,-0.2179671912720874,407.0,3501.0,1,'0-4,4
1460.0,-0.3780256723251701,379.0,-0.1285932335365639,444,-0.1500508531707604,598.0,-0.0582933097121504,1855.0,-0.2321420190255034,890.0,1925.0,1,'0-4,4
1141.0,-0.3913925519744514,666.0,-0.1282618125693176,1121,-0.0305869154728828,1634.0,-0.0091956099752195,3965.0,-0.2292331335618618,395.0,797.0,1,'0-4,4
5268.0,-0.3498334923907162,1489.0,-0.1253988995331045,2606,0.4999653990606475,3943.0,0.1858111291876351,8723.0,-0.2142027512603159,922.0,1560.0,1,'0-5,5
1913.0,-0.3793892363343369,949.0,-0.1286796145333462,1979,0.3700173282622633,2238.0,0.0501004250186406,5898.0,-0.2202840329884231,1737.0,1973.0,1,'0-4,4
7419.0,-0.3413635860960947,1503.0,-0.1246496766018295,1614,0.0419743215122021,2051.0,0.0005656537706984,5975.0,-0.2243427837647513,2142.0,3371.0,1,'0-4,4
