FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Row_Status,SOM_Cluster,Cluster
21783.0,-0.1670566925839137,2514.0,-0.121612467354581,290.0,-0.1781578569576836,242,-0.5942492972024845,34790.0,-0.0524960946822898,19988.0,26637.0,1,'3-0,18
6867.0,-0.3040631467589416,4639.0,-0.1026327330321902,1544.0,-0.060624704024613,3086,0.1300974684864422,9578.0,-0.2016901460787692,3323.0,4628.0,1,'4-0,24
38131.0,-0.0374264128088228,10572.0,-0.0733754492487808,445.0,-0.1884734826815952,0,-0.6119350462585836,34442.0,-0.0748242940970959,22746.0,21502.0,1,'3-0,18
48620.0,0.0417620066377961,34020.0,0.0736502068152529,7720.0,0.5357321783766339,9396,1.4734454511388362,24528.0,-0.1132228429040519,7218.0,6303.0,1,'5-1,31
6568.0,-0.3216542396478177,3882.0,-0.1174641268598403,1937.0,-0.0367444366007549,3118,0.0810771857766024,7971.0,-0.2209698020001405,1742.0,2459.0,1,'4-0,24
2734.0,-0.3380140700402591,1079.0,-0.1294964674124923,2860.0,0.1262749399968074,2904,0.1710438222793672,6838.0,-0.2192788130311258,1096.0,1776.0,1,'4-0,24
607016.0,4.09017589607216,731816.0,3.517433106940584,5514.0,0.2006774058480117,1012,-0.4494952859063694,354492.0,1.7366952724519351,154831.0,145826.0,1,'2-1,13
18713.0,-0.2366686259471523,1917.0,-0.1223301733225293,4228.0,0.2165975841305838,6286,0.7575570871723916,17354.0,-0.1538065781604036,4974.0,6237.0,1,'4-1,25
3805.0,-0.338920416044579,1488.0,-0.1210813649382993,1498.0,-0.0442983987450365,2322,-0.067137080769619,5744.0,-0.233193746906433,1591.0,1495.0,1,'4-0,24
42704.0,0.0427538569821462,20634.0,-0.016744859847826,625.0,-0.1838436349157451,0,-0.6088592638140446,57519.0,0.0718689989649251,54744.0,49577.0,1,'3-0,18
18753.0,-0.1575771114192342,16770.0,-0.0170750045930822,1550.0,-0.0687472439647009,3163,0.1162564474860168,7688.0,-0.2236491859299172,3406.0,3683.0,1,'4-0,24
