FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
4111.0,13022.0,592.0,1634.0,2877,3833,3623,5092,8209.0,11806.0,1135.0,1792.0,16.4,1,13.563072,3.4034603
9488.0,22461.0,2003.0,2915.0,3001,4458,5009,6970,12014.0,15872.0,2341.0,3312.0,16.4,2,13.4243965,7.315633
5099.0,17645.0,1150.0,2915.0,200,77,51,0,3663.0,6552.0,1850.0,2922.0,16.4,0,-3.502549,-5.382818
4147.0,11825.0,15.0,1679.0,278,187,201,57,4515.0,5627.0,3691.0,4092.0,16.4,0,-3.6298532,-4.821321
509032.0,814733.0,50192.0,87583.0,1502,1440,263,275,1243520.0,1345080.0,545900.0,564109.0,16.4,2,2.5073893,15.609047
3607.0,18302.0,382.0,1672.0,260,165,188,100,2370.0,12855.0,4598.0,8145.0,16.4,0,-3.2619517,-4.660633
4606.0,10708.0,1821.0,4645.0,1329,1585,2224,2973,6304.0,8313.0,1965.0,2852.0,16.4,1,11.428317,-4.4181623
20459.0,43656.0,9892.0,21565.0,328,262,67,56,29757.0,38414.0,20093.0,31757.0,16.5,0,-4.3139157,2.0426102
8419.0,21538.0,1730.0,3590.0,336,196,267,107,11986.0,16018.0,7896.0,13294.0,16.5,0,-3.3765113,-0.48789027
5987.0,17816.0,1234.0,4402.0,3923,5475,5432,7558,13251.0,17658.0,2003.0,3837.0,16.5,2,13.136695,9.351638
25119.0,14219.0,3323.0,4817.0,971,1731,2234,2862,5653.0,7353.0,1705.0,1264.0,16.6,1,10.983167,-4.0754175
5362.0,18614.0,935.0,2726.0,2089,3037,3043,4542,8100.0,12167.0,535.0,2389.0,16.6,1,12.779183,0.5700348
38858.0,66883.0,7425.0,14261.0,547,245,140,79,23375.0,28848.0,25426.0,26356.0,16.6,0,-3.54349,3.3434038
3605.0,9856.0,954.0,2128.0,521,1586,1034,2994,2424.0,7293.0,1689.0,2198.0,16.7,1,9.9768915,-4.9373407
14059.0,12951.0,2166.0,4144.0,3074,3807,3476,4503,8493.0,10183.0,2382.0,1901.0,16.8,1,13.784842,3.173371
20054.0,56905.0,1083.0,2503.0,293,263,95,96,28443.0,39442.0,8040.0,23964.0,16.8,0,-4.035177,2.53466
3787.0,13898.0,317.0,3587.0,640,1699,819,2656,2090.0,7032.0,313.0,813.0,16.8,1,9.807096,-4.9614644
17291.0,41800.0,889.0,2653.0,302,238,0,28,20357.0,24422.0,15511.0,22197.0,16.8,0,-3.7984962,1.0064809
5835.0,13051.0,1230.0,2794.0,6162,8457,10021,13522,3836.0,5136.0,180.0,744.0,16.9,2,11.325561,16.6038
5035.0,16200.0,1991.0,3528.0,2877,3967,3646,4859,9323.0,12049.0,2239.0,2681.0,16.9,1,13.607002,3.3335695
9999.0,25291.0,2471.0,4997.0,83,25,99,43,17472.0,23461.0,14459.0,20029.0,17.0,0,-3.8495965,-0.09186789
6851.0,13099.0,1898.0,5942.0,2893,3768,3513,5005,10798.0,13658.0,2873.0,3171.0,17.0,1,13.636939,3.2774394
62524.0,123341.0,5139.0,8125.0,257,254,158,91,58920.0,69174.0,32228.0,34765.0,17.0,0,-2.73923,8.085009
1169.0,5434.0,1033.0,3252.0,1395,4071,1748,4914,4336.0,11816.0,1457.0,2161.0,17.0,1,11.514736,2.0721436
1765.0,10111.0,0.0,776.0,491,2275,513,2605,1356.0,6435.0,0.0,0.0,17.0,1,9.553422,-4.2638106
3582.0,11388.0,2658.0,7538.0,3705,4719,4432,6046,9936.0,12463.0,2242.0,3172.0,17.0,2,13.47361,7.2351274
6744.0,13436.0,1357.0,2209.0,1392,2065,2294,3138,6499.0,7910.0,2008.0,1871.0,17.0,1,11.517631,-3.5484185
1657.0,5104.0,1804.0,3678.0,998,1934,1328,2006,3746.0,6550.0,579.0,1113.0,17.1,1,9.838499,-4.7304225
25862.0,61343.0,5956.0,13708.0,245,206,0,2,31323.0,39816.0,31176.0,39942.0,17.1,0,-4.5775642,3.8773534
9369.0,18856.0,1838.0,4204.0,4308,5625,5079,6780,14632.0,17755.0,1945.0,2849.0,17.1,2,13.171681,9.249104
17833.0,44569.0,835.0,3681.0,3331,4607,4475,5754,14491.0,19723.0,3893.0,6091.0,17.1,1,13.5507965,6.405609
8300.0,20251.0,3141.0,7250.0,4050,5875,5415,7312,12372.0,16300.0,2076.0,2712.0,17.1,2,12.853232,9.602184
8544.0,18457.0,2475.0,4332.0,5356,7073,6545,8788,16471.0,22333.0,1555.0,3421.0,17.2,2,11.896954,13.610902
15093.0,40125.0,2787.0,6348.0,212,240,71,73,18532.0,24822.0,17370.0,23857.0,17.2,0,-3.9100935,0.9180644
53953.0,117775.0,23672.0,48153.0,299,273,185,120,67836.0,80928.0,61017.0,71734.0,17.3,0,-3.5267417,8.118427
107018.0,194172.0,8625.0,14107.0,234,206,276,125,139977.0,168042.0,45053.0,69649.0,17.5,0,-1.6245131,11.178011
1812.0,7272.0,274.0,2789.0,1595,2563,1842,2817,4653.0,7242.0,781.0,1492.0,17.6,1,11.396771,-2.3722637
5770.0,19710.0,1481.0,5193.0,248,189,140,80,12694.0,16870.0,3519.0,10439.0,17.6,0,-3.429237,-0.5641328
947.0,3677.0,274.0,1846.0,116,67,263,207,1560.0,4399.0,11514.0,31333.0,17.7,0,-0.5489944,-4.345818
36066.0,70707.0,10656.0,20291.0,131,126,297,235,51184.0,62235.0,38268.0,57364.0,17.7,0,-4.235237,6.7061634
12427.0,30864.0,820.0,2972.0,360,246,108,47,14707.0,18222.0,5553.0,13975.0,17.7,0,-3.3521366,-0.10991269
16160.0,34328.0,2717.0,6346.0,216,133,238,127,26870.0,35297.0,6559.0,23909.0,17.8,0,-4.1135354,0.78123736
84613.0,169878.0,5937.0,11109.0,52,212,0,88,118943.0,136652.0,49394.0,65327.0,17.9,0,-1.8099176,10.759367
88374.0,168115.0,10834.0,22053.0,418,346,269,173,120930.0,136611.0,54623.0,57194.0,17.9,0,-1.8247763,10.733781
8773.0,11705.0,2228.0,3696.0,3246,4149,4318,5695,11779.0,14996.0,483.0,2697.0,17.9,1,13.738303,5.227795
7435.0,15141.0,475.0,1225.0,2516,4473,3245,5663,7403.0,13320.0,2365.0,2876.0,18.0,1,12.4355345,3.966426
27301.0,60933.0,3173.0,5199.0,0,186,297,174,30776.0,37645.0,25753.0,30072.0,18.0,0,-4.9116693,3.1109369
54347.0,101005.0,17050.0,31297.0,89,132,213,137,63026.0,74573.0,49908.0,64985.0,18.1,0,-3.7200613,7.736425
3740.0,11294.0,1500.0,5743.0,983,1654,1615,2476,4028.0,6542.0,582.0,1197.0,18.2,1,10.662935,-4.8594785
4344.0,14551.0,2440.0,5314.0,4094,5239,4539,5969,9985.0,13150.0,726.0,3228.0,18.2,2,13.48035,7.9177394
1904490.0,1441740.0,4946150.0,5266380.0,7874,4748,1756,1131,2886980.0,2235750.0,2242530.0,1436470.0,18.3,2,3.063772,15.338496
