FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
10251.0,19328.0,1766.0,3507.0,4239,5341,5334,6627,15540.0,18685.0,2309.0,3251.0,17.5,2,-4.457191,-0.44936836
27382.0,41217.0,3815.0,6925.0,284,205,267,226,33590.0,36464.0,20391.0,29685.0,17.5,0,13.537466,10.754026
76028.0,160008.0,11770.0,19630.0,400,243,218,124,42122.0,46967.0,23906.0,27696.0,17.5,0,12.646971,4.7001266
16522.0,15619.0,3168.0,4149.0,1849,1791,2279,2666,7468.0,8137.0,2658.0,2318.0,17.5,1,-1.3441513,14.47281
22533.0,53266.0,6055.0,13042.0,85,18,93,84,34247.0,39954.0,15389.0,30575.0,17.5,0,12.439382,10.457215
10334.0,27667.0,3726.0,5981.0,13803,16589,16539,20363,11602.0,13460.0,1009.0,3518.0,17.6,2,1.0174029,-3.948979
1133.0,6884.0,756.0,3242.0,735,1400,1055,2013,2455.0,4966.0,45.0,569.0,17.6,1,-1.1013969,18.090967
80147.0,147338.0,10982.0,19582.0,644,249,317,134,73622.0,74588.0,37112.0,36417.0,17.6,0,11.94848,1.9516689
182772.0,299004.0,14408.0,21776.0,788,434,0,68,271753.0,259096.0,65568.0,70473.0,17.8,0,10.506128,-1.1169499
41038.0,80971.0,4931.0,10495.0,297,192,108,142,48380.0,47378.0,42023.0,37615.0,17.8,0,13.653232,7.2405953
55072.0,93374.0,3034.0,5327.0,267,206,169,81,49881.0,55769.0,34809.0,52348.0,17.8,0,13.961777,5.4155493
7828.0,17107.0,1512.0,2812.0,983,1238,2436,2612,5349.0,6251.0,849.0,2946.0,17.8,1,0.04685351,16.282478
78315.0,55720.0,22502.0,11450.0,103,212,588,344,45111.0,10913.0,21634.0,6950.0,17.9,0,13.263288,11.7490835
45758.0,77418.0,5007.0,12031.0,115,156,256,147,40607.0,40931.0,35879.0,35343.0,17.9,0,12.797679,7.8698506
2007.0,11528.0,890.0,3990.0,408,1498,772,2589,2266.0,7775.0,2333.0,3841.0,18.0,1,-1.4679705,18.097597
10273.0,14145.0,3853.0,6862.0,2471,3734,3463,5128,9263.0,13929.0,1432.0,1473.0,18.0,2,-5.232456,5.20331
4886.0,12303.0,1816.0,4001.0,1972,2254,2973,3370,6619.0,7868.0,1100.0,1900.0,18.0,1,-2.0183802,12.373776
7313.0,13749.0,1589.0,3261.0,747,1530,864,1934,2096.0,4172.0,1562.0,1957.0,18.0,1,-1.2646223,18.15383
30878.0,45813.0,30007.0,55753.0,0,130,26,114,33628.0,33376.0,27048.0,26015.0,18.0,0,12.779825,10.27905
2182.0,10355.0,595.0,1543.0,2186,3376,2830,4404,6728.0,10852.0,564.0,1747.0,18.1,1,-4.7183685,9.070558
6224.0,16190.0,1256.0,3549.0,3159,3682,3831,4749,9835.0,11989.0,1491.0,2318.0,18.1,2,-4.516244,5.29004
35759.0,64243.0,14281.0,25105.0,201,133,289,128,45626.0,46531.0,35447.0,43672.0,18.1,0,13.077403,7.6665454
73645.0,123033.0,11502.0,20082.0,485,179,204,209,81222.0,83613.0,57408.0,62710.0,18.1,0,13.782406,3.2362537
4257.0,16839.0,1318.0,3337.0,1707,2685,2260,3402,6567.0,9363.0,921.0,1307.0,18.2,1,-3.5867352,12.161381
58838.0,96971.0,10570.0,21336.0,58,126,368,190,64301.0,65838.0,57944.0,61035.0,18.2,0,13.771736,4.533574
10325.0,20611.0,4064.0,9495.0,3541,4117,4586,5361,12500.0,13905.0,2370.0,3266.0,18.2,2,-4.4875174,3.1779113
