FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
2606.0,15243.0,1059.0,4969.0,1063,1885,1485,2725,4206.0,7717.0,272.0,1083.0,16.4,0,11.813531,-5.2907014
5005.0,18906.0,151.0,1886.0,252,165,175,111,0.0,16122.0,7958.0,18955.0,16.4,1,-0.06432953,-5.1167827
2483.0,13971.0,427.0,1912.0,100,0,111,0,0.0,23660.0,13752.0,48589.0,16.4,1,0.6228073,-3.232593
384751.0,715532.0,61251.0,105178.0,1552,1777,131,134,633409.0,849377.0,266389.0,385829.0,16.4,2,-0.032690577,15.173975
9337.0,26042.0,774.0,2253.0,4361,5999,4813,7124,15074.0,19981.0,2532.0,2919.0,16.6,2,10.834491,12.972532
2243.0,10430.0,290.0,2302.0,1072,1695,1521,2333,4361.0,7114.0,246.0,1716.0,16.6,0,11.264732,-5.204202
5203.0,18014.0,2166.0,8555.0,882,1199,1898,2765,3896.0,5536.0,887.0,1941.0,16.7,0,9.498744,-4.9011087
2128.0,7515.0,0.0,451.0,230,1123,295,1512,498.0,3866.0,304.0,773.0,16.7,0,8.768917,-6.460402
6083.0,10296.0,1208.0,3628.0,1891,2729,1959,2974,4413.0,6703.0,1000.0,920.0,16.8,0,13.864122,-0.5752312
31788.0,78525.0,5407.0,11949.0,219,223,201,141,30258.0,45230.0,22854.0,38618.0,16.8,1,-4.4929724,2.3530912
47379.0,105448.0,9068.0,17194.0,494,296,105,61,51117.0,70397.0,40019.0,51548.0,16.9,1,-4.8498793,4.9975505
9432.0,19580.0,1560.0,3518.0,4652,6584,5967,8599,15238.0,20486.0,77.0,3800.0,17.0,2,10.527368,13.714343
358682.0,757791.0,76760.0,161355.0,1413,1447,16062,22378,148941.0,192118.0,134859.0,135303.0,17.1,2,3.2656314,12.695987
42923.0,70460.0,3077.0,5553.0,427,244,0,50,27847.0,36587.0,25015.0,27831.0,17.1,1,-5.1882634,1.7065163
36325.0,80049.0,24393.0,47435.0,2205,2703,4820,6872,11088.0,14849.0,4530.0,5120.0,17.2,0,9.088424,0.1312584
28554.0,64183.0,4296.0,10618.0,388,258,0,39,27728.0,36504.0,16017.0,34749.0,17.2,1,-5.2012596,1.5564924
5750.0,15477.0,1948.0,3770.0,677,1643,913,2397,2404.0,6081.0,1115.0,858.0,17.3,0,10.420474,-6.372652
1473.0,9898.0,458.0,3414.0,701,1660,875,2388,2208.0,6082.0,0.0,70.0,17.3,0,10.476652,-6.3605742
8222.0,18700.0,538.0,2592.0,2705,3906,3681,5191,9977.0,14339.0,687.0,2840.0,17.3,0,13.59652,5.8385553
13028.0,30841.0,1683.0,3772.0,320,213,279,151,16370.0,22250.0,6576.0,18442.0,17.3,1,-4.852884,-1.2710288
