FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
3794.0,13971.0,1599.0,4168.0,2234,4381,2178,4101,5392.0,8430.0,275.0,1356.0,16.8,1,-5.139047,3.649702
46645.0,78360.0,2890.0,5076.0,291,139,124,55,53396.0,54023.0,36740.0,38816.0,16.8,0,14.396167,6.619769
8256.0,20587.0,1869.0,3712.0,2898,3283,3935,4411,9595.0,10314.0,909.0,2757.0,16.8,1,-3.4596393,6.2115154
10242.0,17670.0,1841.0,4616.0,5253,5862,7152,8591,19807.0,24333.0,980.0,2789.0,16.8,2,-1.03097,-1.9942137
48897.0,86023.0,5985.0,11477.0,465,211,0,0,62194.0,59549.0,46805.0,42958.0,16.8,0,13.948268,5.9895306
275087.0,408611.0,21939.0,33095.0,768,285,169,101,232835.0,216635.0,123013.0,108558.0,16.9,2,10.52319,-3.3018844
3656.0,7407.0,0.0,0.0,328,173,65,10,14009.0,11426.0,1351.0,1442.0,16.9,0,10.343066,19.430899
2792.0,6347.0,233.0,2092.0,104,84,67,47,3914.0,5013.0,12507.0,13663.0,16.9,0,10.566934,18.062098
460895.0,620659.0,42646.0,72043.0,1746,1319,194,155,860099.0,741359.0,283684.0,252837.0,16.9,2,10.207529,-6.7057705
6181.0,11882.0,3439.0,6686.0,2045,2328,2726,3125,8453.0,9505.0,2766.0,4093.0,16.9,1,-1.7959889,12.016379
6302.0,8141.0,1467.0,4289.0,3025,3182,3876,4665,11158.0,12386.0,2573.0,2807.0,16.9,1,-3.201778,6.0826197
5396.0,14176.0,962.0,2536.0,1967,2177,2397,2658,6172.0,6887.0,1242.0,1855.0,17.0,1,-1.7903563,13.075644
2340.0,6650.0,921.0,2457.0,907,2017,1172,2770,3689.0,8374.0,2701.0,3274.0,17.1,1,-2.5413308,15.427893
967.0,5828.0,363.0,1437.0,767,1980,1085,2823,3151.0,8418.0,716.0,1180.0,17.1,1,-2.461401,15.442116
79597.0,114564.0,24927.0,31186.0,224,253,225,121,56205.0,54150.0,58119.0,48275.0,17.1,0,13.153932,4.3632092
2761.0,9873.0,1344.0,4006.0,1949,2174,2761,3119,8805.0,10458.0,778.0,1635.0,17.1,1,-1.4235573,12.49369
90781.0,129674.0,15533.0,24844.0,228,251,178,110,91036.0,88289.0,60159.0,61441.0,17.1,0,13.015717,2.881467
20079.0,33388.0,23796.0,41143.0,74,133,231,149,26624.0,26677.0,19494.0,24805.0,17.1,0,14.738484,11.876038
3167.0,11976.0,1544.0,3962.0,1463,1903,2505,3414,5725.0,7623.0,793.0,3090.0,17.2,1,-1.2650759,13.416252
1148.0,6803.0,374.0,2597.0,1145,2285,1532,3301,3527.0,7610.0,165.0,1275.0,17.2,1,-3.4080365,13.0602455
20187.0,36142.0,2439.0,3699.0,4979,5584,6835,7372,18166.0,19331.0,3724.0,6372.0,17.2,2,-1.8226846,-1.883395
6500.0,15869.0,2614.0,5428.0,1797,1975,3836,4518,10423.0,11721.0,2628.0,4181.0,17.3,1,1.1716851,5.927228
4265.0,21563.0,441.0,3201.0,1443,1999,2711,4155,8440.0,12978.0,1024.0,1775.0,17.3,1,-0.47250912,12.066539
9964.0,12321.0,1350.0,2113.0,3010,2740,3210,3516,9378.0,9206.0,4465.0,3798.0,17.3,1,-2.459079,9.097359
1432.0,4180.0,228.0,2742.0,429,1098,575,1513,1509.0,5286.0,2061.0,2227.0,17.3,1,-0.038710177,18.514757
1438.0,8390.0,758.0,3615.0,1404,2325,2212,3860,6335.0,11142.0,138.0,1062.0,17.3,1,-2.8092647,12.464558
3867.0,9218.0,2291.0,5217.0,1547,1832,2377,2614,5916.0,6432.0,1533.0,1923.0,17.4,1,-0.9055475,14.479637
29308.0,57263.0,9643.0,15561.0,125,74,0,41,34300.0,34262.0,23533.0,28686.0,17.4,0,14.908405,9.972079
