FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,UMAP-1,UMAP-2
2969.0,9932.0,403.0,1890.0,67.0,22.0,38.0,0,4602.0,6237.0,4744.0,5681.0,16.3,1,-2.1683109,17.535618
1816.0,7113.0,0.0,247.0,1.0,0.0,71.0,0,2128.0,22950.0,17321.0,34573.0,16.3,1,-5.0505776,16.414576
245933.0,481581.0,43875.0,93997.0,1136.0,1777.0,0.0,67,436876.0,547635.0,181291.0,217254.0,16.3,2,-0.02427267,-5.816142
1854.0,11907.0,0.0,517.0,28.0,0.0,70.0,0,2725.0,7538.0,557.0,3418.0,16.3,1,-1.8410734,18.004423
2469.0,8975.0,1105.0,3298.0,2081.0,3087.0,2467.0,3808,6759.0,10130.0,1597.0,2066.0,16.3,0,12.141087,12.081162
4276.0,7826.0,801.0,2527.0,264.0,119.0,166.0,108,25768.0,18796.0,4043.0,3379.0,16.4,1,-1.9929495,16.811552
2565.0,6512.0,528.0,1424.0,320.0,211.0,254.0,116,2703.0,8656.0,4600.0,7191.0,16.4,1,-2.5244849,17.234917
4958.0,12161.0,48.0,1248.0,288.0,218.0,109.0,110,5018.0,19542.0,14358.0,23588.0,16.4,1,-3.727682,16.641521
420029.0,754054.0,156832.0,308934.0,2579.0,2741.0,831.0,646,1120700.0,1345210.0,516742.0,592468.0,16.4,2,1.2128536,-7.30423
1801.0,5669.0,374.0,1626.0,2365.0,4358.0,2127.0,4155,6968.0,12863.0,757.0,1238.0,16.5,0,11.936416,11.041732
2986.0,7915.0,262.0,990.0,38.0,0.0,269.0,177,8422.0,8037.0,1131.0,1439.0,16.5,1,-1.3720275,17.334581
9499.0,18855.0,1007.0,2646.0,41.0,32.0,327.0,167,4814.0,6761.0,3230.0,3467.0,16.5,1,-1.936868,17.907787
315216.0,577998.0,41581.0,88850.0,1094.0,1483.0,629.0,401,697916.0,859629.0,324533.0,400765.0,16.5,2,0.57295465,-7.0508585
3827.0,10742.0,0.0,211.0,8.0,0.0,128.0,192,1072.0,11908.0,3780.0,6252.0,16.5,1,-2.1269548,17.303617
7356.0,20676.0,1922.0,3940.0,4140.0,5770.0,6042.0,8355,16108.0,20874.0,2911.0,4031.0,16.5,0,12.365222,0.95064205
4510.0,17900.0,722.0,3129.0,2003.0,3413.0,2941.0,5227,8416.0,14818.0,0.0,1869.0,16.5,0,12.406092,9.362943
1895.0,11613.0,308.0,1365.0,1076.0,1904.0,1552.0,2852,3661.0,6925.0,398.0,812.0,16.5,0,10.770903,14.69098
69705.0,152321.0,15007.0,30537.0,0.0,161.0,203.0,91,54144.0,68559.0,58692.0,61779.0,16.6,1,-2.6363723,1.75777
2796.0,9132.0,885.0,2052.0,2417.0,3371.0,3100.0,4209,8052.0,10607.0,1828.0,2891.0,16.6,0,12.879338,10.796009
6443.0,19012.0,1340.0,4725.0,1431.0,2059.0,1832.0,2527,5122.0,7442.0,1573.0,1949.0,16.6,0,11.752677,14.838364
14701.0,46444.0,2353.0,5247.0,5094.0,7149.0,6077.0,8577,17434.0,23756.0,2581.0,3651.0,16.7,2,10.978153,0.7910777
35734.0,74046.0,5225.0,10665.0,130.0,349.0,242.0,150,43026.0,58073.0,28270.0,42700.0,16.7,1,-2.4678924,5.925576
13806.0,35929.0,2665.0,4849.0,3485.0,5176.0,4360.0,5906,13238.0,18447.0,2643.0,4439.0,16.7,0,12.193038,4.9082828
1417.0,5302.0,34.0,1933.0,180.0,1238.0,187.0,1262,544.0,4126.0,301.0,686.0,16.7,0,9.525782,17.02982
19335.0,46231.0,3019.0,7459.0,257.0,199.0,203.0,96,23479.0,30382.0,16768.0,34584.0,16.8,1,-3.435267,9.886415
126310.0,253565.0,13147.0,29722.0,158.0,178.0,0.0,72,105760.0,129281.0,53923.0,58688.0,16.9,2,-1.8050426,-2.3063724
18140.0,38931.0,472.0,3459.0,305.0,212.0,0.0,0,33693.0,44423.0,17323.0,35262.0,16.9,1,-3.1343684,9.218748
1759.0,5805.0,0.0,1543.0,127.0,112.0,0.0,0,1303.0,4036.0,2208.0,3330.0,16.9,1,-1.0462438,17.862442
201777.0,407864.0,23951.0,50258.0,832.0,771.0,0.0,0,238207.0,291707.0,103879.0,122275.0,16.9,2,-0.36754405,-4.744487
16073.0,37693.0,2909.0,8068.0,191.0,53.0,124.0,80,17909.0,23600.0,11172.0,19126.0,17.0,1,-3.8665006,11.486405
1880.0,10119.0,17.0,1217.0,249.0,143.0,139.0,129,1054.0,5139.0,9808.0,22330.0,17.1,1,-3.8557413,16.643566
62351.0,147329.0,11173.0,22143.0,314.0,227.0,54.0,132,54991.0,73729.0,39434.0,69804.0,17.1,1,-2.5031967,1.8722243
4049.0,14468.0,791.0,2788.0,5209.0,7817.0,6563.0,9926,14395.0,21995.0,687.0,3165.0,17.1,2,11.317344,-1.7531
2874.0,11956.0,470.0,2023.0,1000.0,1573.0,1197.0,2091,2812.0,4949.0,270.0,1219.0,17.1,0,10.275285,15.976196
80993.0,187164.0,12348.0,23654.0,219.0,232.0,73.0,62,58194.0,74605.0,50924.0,59403.0,17.1,1,-2.762119,1.1326853
15918.0,24740.0,2593.0,5469.0,6748.0,9697.0,8181.0,11122,17561.0,24975.0,2435.0,5549.0,17.2,2,9.973777,-2.5323179
12071.0,32764.0,6682.0,14250.0,373.0,187.0,433.0,205,27733.0,37042.0,20213.0,25834.0,17.3,1,-3.3532748,10.673488
18085.0,44571.0,7846.0,18574.0,228.0,287.0,177.0,128,25429.0,34511.0,22800.0,30590.0,17.3,1,-3.3933477,9.884083
13454.0,31421.0,2066.0,5002.0,4489.0,6153.0,5824.0,8213,15053.0,21210.0,158.0,3250.0,17.3,0,11.492933,1.0701461
26761.0,32860.0,2188.0,4826.0,0.0,72.0,275.0,123,14988.0,19964.0,17659.0,20064.0,17.5,1,-3.833387,11.43496
5294.0,21537.0,1241.0,4415.0,2715.0,4066.0,3197.0,4833,6974.0,10418.0,399.0,2419.0,17.5,0,13.280996,8.760359
8040.0,22353.0,1721.0,4991.0,3648.0,4756.0,4163.0,5351,9345.0,12539.0,1588.0,2308.0,17.6,0,14.090236,6.6434226
4905.0,21245.0,425.0,1896.0,6039.0,10846.0,6608.0,12495,14055.0,25151.0,3259.0,4037.0,17.7,2,9.2158785,-3.3621352
62092.0,130705.0,15706.0,28226.0,376.0,251.0,346.0,150,59457.0,74113.0,51877.0,59732.0,17.7,1,-2.5423312,2.1664054
41390.0,80019.0,5268.0,8888.0,273.0,249.0,0.0,4,40820.0,53335.0,48389.0,52268.0,17.7,1,-2.6699293,5.0871873
39381.0,79124.0,2262.0,6680.0,0.0,45.0,136.0,70,29171.0,37954.0,12834.0,38117.0,17.8,1,-3.5400765,7.199094
8540.0,19240.0,1769.0,4426.0,3692.0,4754.0,5004.0,6704,12975.0,15495.0,4159.0,4721.0,17.8,0,13.49759,4.006512
1629.0,9290.0,892.0,2946.0,1978.0,3611.0,2483.0,4435,5753.0,9889.0,1045.0,2160.0,17.8,0,12.106835,10.625626
1545.0,5005.0,590.0,2732.0,556.0,2584.0,899.0,3321,2219.0,7781.0,0.0,0.0,17.8,0,10.567454,13.68197
40779.0,91073.0,2579.0,6141.0,400.0,265.0,218.0,92,39580.0,50818.0,34772.0,50554.0,17.9,1,-2.8722203,4.987591
7620.0,25842.0,168.0,1724.0,3653.0,4851.0,4887.0,6583,13646.0,17985.0,1468.0,2537.0,17.9,0,13.175389,4.18291
5145.0,19556.0,2907.0,8531.0,3733.0,5085.0,5636.0,7569,12948.0,17593.0,1468.0,3473.0,18.1,0,13.459727,2.0699596
12748.0,38480.0,4469.0,8785.0,4046.0,5501.0,5585.0,7771,16805.0,23718.0,4896.0,6537.0,18.1,0,11.311032,1.8026278
2505.0,15277.0,1239.0,5576.0,1514.0,2606.0,1994.0,3572,5323.0,9681.0,267.0,950.0,18.1,0,11.654954,12.916625
23984.0,41472.0,9703.0,17940.0,512.0,245.0,0.0,12,28595.0,34978.0,29823.0,30572.0,18.2,1,-3.3067195,9.801523
8228.0,11360.0,762.0,1187.0,34.0,65.0,27.0,48,11544.0,7189.0,6794.0,4461.0,18.2,1,-1.9168372,17.43381
