FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
2993.0,18772.0,693.0,4189.0,1064,1922,1690,3160,5104.0,9782.0,27.0,1191.0,16.6,0,-241825.8613349958,13781.803659761856
2779.0,10059.0,1230.0,4395.0,2181,3171,2938,4512,9553.0,14964.0,2062.0,4514.0,16.7,0,-237675.2482466938,10945.581090707914
5260.0,15827.0,2415.0,5780.0,1414,1936,2110,2922,6147.0,7851.0,1591.0,2324.0,16.8,0,-238464.86255318776,14148.2850885309
4039.0,6767.0,1308.0,2727.0,1341,1706,1409,1971,4454.0,6328.0,761.0,1275.0,16.9,0,-241060.9067053951,14390.05377351978
5289.0,9735.0,0.0,1388.0,59,51,259,266,5172.0,4684.0,6050.0,3786.0,17.0,0,-237945.4328369516,10882.092926455722
2412.0,13842.0,629.0,2679.0,188,180,210,1206,767.0,10018.0,6675.0,32858.0,17.0,0,-235995.1217115689,9447.753236319068
500200.0,964655.0,18403.0,36178.0,2711,3278,28127,40289,224924.0,308888.0,197612.0,236350.0,17.0,0,233523.6314475825,-130026.87849472636
7372.0,22374.0,1453.0,4000.0,2809,3867,4274,5823,12260.0,16818.0,3292.0,4680.0,17.1,0,-233496.55594551945,9810.439991872285
7524.0,26242.0,1350.0,3714.0,2865,4064,3847,5462,11374.0,16141.0,857.0,4272.0,17.3,0,-235165.30463092664,11107.076874246104
10538.0,21988.0,1608.0,4460.0,2624,3484,2863,4216,8291.0,11447.0,2084.0,2141.0,17.4,0,-235235.6065775287,12847.093477740524
94464.0,195546.0,3862.0,7043.0,1,135,127,96,119244.0,148270.0,56429.0,60959.0,17.4,0,-101791.55043868707,-56828.89115241278
2959.0,4668.0,1392.0,4135.0,210,180,229,113,2192.0,4558.0,2348.0,2561.0,17.4,0,-241779.27194405213,14673.324493557
6215.0,11643.0,2083.0,5747.0,0,22,0,0,8212.0,7827.0,1942.0,2498.0,17.4,-1,-236908.10001902663,12845.213284795656
589023.0,1000870.0,626447.0,1022340.0,2027,1876,684,485,506702.0,604728.0,279500.0,329944.0,17.4,0,796773.7435059758,182658.0446591576
1581.0,10024.0,573.0,2644.0,1013,2180,986,1947,3041.0,6229.0,238.0,988.0,17.5,0,-243569.0390787905,14470.785604067529
20896.0,52079.0,8265.0,18364.0,396,329,0,0,30456.0,40499.0,26803.0,31149.0,17.6,-1,-198763.44020343805,-3996.109037567907
397.0,1863.0,1077.0,4236.0,565,1861,772,2753,2509.0,9504.0,1558.0,2763.0,17.7,0,-243196.90418332,14303.908189782143
4112.0,21805.0,492.0,2890.0,690,2223,986,3227,3303.0,11104.0,340.0,542.0,17.7,0,-242410.29255209843,14537.12326084031
2991.0,7066.0,1304.0,2533.0,1749,2194,2300,2972,7003.0,9688.0,713.0,1236.0,17.9,0,-240136.5984251534,13113.627792811869
17021.0,39010.0,5362.0,11973.0,174,133,197,121,18783.0,23212.0,15832.0,23446.0,17.9,0,-214737.28197911935,3826.255224404793
28388.0,49778.0,8884.0,16421.0,55,34,0,43,27164.0,36491.0,18798.0,27261.0,18.0,0,-201386.8822082735,2169.9811708528014
2055.0,6493.0,823.0,2842.0,2301,3273,2929,4118,7572.0,10703.0,0.0,2010.0,18.0,0,-240668.6286137456,12551.703053666612
180846.0,363228.0,221170.0,420809.0,677,657,118,127,139091.0,174482.0,87211.0,112876.0,18.1,0,82366.96355224392,95361.13903842568
5253.0,10951.0,856.0,1505.0,1460,3331,1628,3840,3957.0,10178.0,1968.0,1964.0,18.2,0,-240372.4370988207,13855.49318169475
798.0,3821.0,118.0,1525.0,485,2050,449,2201,880.0,5346.0,547.0,834.0,18.2,0,-245218.07143592616,14958.077615565448
5890.0,15863.0,1033.0,2444.0,1580,1858,1720,2267,4049.0,4712.0,433.0,512.0,18.3,0,-240912.5803642932,14752.801510089072
10894.0,16373.0,583.0,2259.0,2646,4120,4183,5472,12723.0,17269.0,1640.0,3331.0,18.4,0,-233174.90079085407,10010.484525824704
17044.0,41041.0,961.0,2707.0,146,28,49,0,23009.0,29044.0,13308.0,17914.0,18.5,-1,-216809.3360612943,-31.501056174423866
1841.0,4050.0,1531.0,4014.0,4074,5910,4584,6764,10560.0,15335.0,1141.0,1241.0,18.5,0,-238345.5355293885,11363.0914070613
346.0,2337.0,0.0,0.0,176,58,191,117,2571.0,4452.0,1128.0,2080.0,18.6,0,-244062.4518720877,13660.97193843151
163902.0,317496.0,14437.0,23583.0,765,513,482,266,229232.0,259005.0,119281.0,130960.0,18.6,0,35082.67651844313,-125334.16771855913
323500.0,593819.0,38249.0,72870.0,1199,1176,384,237,534107.0,609178.0,253929.0,268451.0,18.7,0,369533.0980498411,-301258.2770383262
8416.0,23573.0,243.0,3183.0,3410,4637,5237,7181,16259.0,21708.0,3806.0,5208.0,18.8,0,-231145.21267066945,6824.956518870815
18743.0,43491.0,6237.0,14778.0,378,190,0,0,23193.0,31628.0,12789.0,26012.0,18.9,-1,-212082.0036665119,3409.804153324503
181799.0,380261.0,16166.0,28023.0,1193,1470,0,9,116356.0,135143.0,52999.0,70258.0,18.9,0,-59437.35665964964,-37412.36099733718
723.0,4175.0,15.0,1797.0,237,181,203,152,2629.0,4481.0,0.0,561.0,19.0,0,-244641.4769142816,14280.015985387963
141251.0,264664.0,12172.0,27220.0,819,385,892,309,203560.0,229172.0,75862.0,85034.0,19.0,0,-17862.187656232476,-95628.14033768828
5202.0,16820.0,532.0,1453.0,183,84,51,0,9875.0,8873.0,1856.0,2724.0,19.1,-1,-237235.0410586617,10751.442556672057
367497.0,578859.0,43621.0,70387.0,4891,3049,504,423,512321.0,472180.0,239587.0,199035.0,19.1,0,360714.7358098613,-268971.0735702731
5616.0,14952.0,1014.0,2146.0,641,864,883,1395,2615.0,4837.0,805.0,1392.0,19.1,0,-241511.19969166032,15139.244226174484
34650.0,43046.0,5075.0,7844.0,0,40,238,147,24451.0,28536.0,16537.0,23811.0,19.1,0,-203805.33537567905,2288.866786130455
30816.0,66204.0,8819.0,16707.0,325,314,55,63,41945.0,48922.0,32288.0,38718.0,19.3,0,-184054.07498428196,-10961.540350251753
7654.0,9289.0,1859.0,4817.0,2986,3777,3617,5588,11295.0,15280.0,3837.0,3394.0,19.3,0,-233665.25441212143,10564.281012134785
16807.0,32798.0,1654.0,3147.0,3331,4194,4758,6156,16855.0,22008.0,1945.0,4513.0,19.4,0,-227456.26217061517,9213.893491266976
22626.0,40459.0,3268.0,6679.0,521,301,130,51,35049.0,45482.0,16984.0,39473.0,19.5,0,-201179.2347210982,-7303.480626603892
27896.0,36243.0,2205.0,4281.0,0,143,11,40,21668.0,25620.0,21365.0,24780.0,19.5,0,-207339.73907259345,-1192.668206008073
10711.0,27279.0,2538.0,5641.0,4415,5900,6342,8082,18853.0,23312.0,5486.0,6078.0,19.6,0,-226609.0516709314,6907.219112641233
17503.0,33066.0,1580.0,2238.0,3228,3808,5367,6683,13207.0,15556.0,3963.0,4705.0,19.9,0,-228239.9835712684,10171.787368884772
20675.0,44059.0,10709.0,20814.0,26,60,68,13,22130.0,27636.0,15587.0,23275.0,20.0,0,-208687.53231082516,6912.673846919673
7573.0,17172.0,2480.0,5013.0,1679,1892,3766,4656,11316.0,13802.0,4461.0,5867.0,20.1,0,-232657.61513316364,10503.09638193692
11643.0,15790.0,1644.0,3304.0,4291,5425,6169,7983,16049.0,19639.0,849.0,1858.0,20.1,0,-231080.06486985908,9828.337484451493
2941.0,17045.0,415.0,1809.0,189,94,200,121,9199.0,15098.0,2371.0,4125.0,20.2,0,-238159.2502768221,10407.819902432442
1208.0,5615.0,540.0,3089.0,263,218,234,136,2540.0,4076.0,2915.0,5017.0,20.2,0,-242099.5689788468,13169.52728518132
1746.0,7802.0,0.0,679.0,210,119,144,41,2660.0,5930.0,13939.0,26980.0,20.2,0,-233228.03834704976,6029.17405224221
997953.0,1319590.0,642364.0,933024.0,5064,4588,1467,1278,999457.0,901042.0,740967.0,636710.0,20.2,0,1517401.6856617085,-205281.3913037806
3202.0,12989.0,1126.0,3872.0,1827,2569,2704,3798,8292.0,12034.0,255.0,2385.0,20.2,0,-239441.98116898452,12418.08006239685
17445.0,32269.0,1886.0,3149.0,7953,9976,9697,11995,24600.0,30288.0,4499.0,5204.0,20.2,0,-221479.8856071336,4810.383304528581
438124.0,597828.0,474532.0,737620.0,2373,1906,509,333,276307.0,279954.0,193819.0,190198.0,20.4,0,462623.2823456319,205767.44853693905
2907.0,13431.0,722.0,3035.0,1626,2242,2142,3198,4741.0,6833.0,129.0,632.0,20.4,0,-242093.9604870941,13999.797827047809
22512.0,50184.0,3015.0,6086.0,107,69,250,169,28552.0,33770.0,17612.0,29011.0,20.5,0,-206445.21703912131,-3427.978502204345
4243.0,10693.0,715.0,3286.0,2035,5452,2439,7379,1732.0,4659.0,0.0,325.0,20.6,0,-243290.07146575657,15622.865335143471
14870.0,30660.0,1634.0,3961.0,2752,2802,3864,4732,13603.0,15918.0,4136.0,3755.0,20.7,0,-229212.2445194422,9826.502591170469
5350.0,16637.0,1562.0,4112.0,4290,5400,5903,7686,14244.0,18475.0,1474.0,2894.0,20.7,0,-234354.21798116545,9664.985240558392
2652.0,7383.0,113.0,1145.0,127,24,185,119,20885.0,41012.0,9424.0,14491.0,20.8,0,-226976.5182942667,793.7267237070628
896.0,5688.0,127.0,752.0,106,0,218,199,3831.0,17241.0,802.0,1928.0,20.8,0,-243243.2160685568,13357.936164225875
2628.0,12065.0,480.0,2559.0,876,2310,1175,3033,3069.0,9469.0,1064.0,1432.0,20.8,0,-242695.3728872841,14124.879246001336
1564.0,8089.0,894.0,2919.0,1897,3149,1859,3013,6034.0,10299.0,0.0,155.0,20.8,0,-242010.6524975132,13505.572474653876
40059.0,73249.0,12675.0,24494.0,213,224,0,0,36152.0,39989.0,28599.0,34573.0,21.0,-1,-183687.61048461104,-2478.4391030593088
64331.0,113192.0,23403.0,41378.0,483,170,177,178,75207.0,84775.0,75818.0,71034.0,21.0,0,-118143.57893719243,-31923.286083194223
4329.0,12446.0,1780.0,3715.0,0,0,90,53,25510.0,21721.0,10152.0,8792.0,21.1,0,-223487.74498049665,503.9576784570109
3148.0,15038.0,454.0,1987.0,61,0,159,53,9119.0,15259.0,2599.0,3827.0,21.1,0,-238040.68355737507,10446.98509072121
4764.0,13588.0,0.0,842.0,49,12,124,1,4240.0,4975.0,18711.0,18083.0,21.1,0,-230391.33730788724,4881.611878092286
1153590.0,1381640.0,556350.0,731960.0,2346,1780,1019,600,1412620.0,1234160.0,1090800.0,820971.0,21.1,0,1959854.36132159,-603938.8073031092
31060.0,45359.0,11785.0,21266.0,290,109,55,59,34489.0,38353.0,20078.0,32349.0,21.3,0,-193233.3793397761,172.87707225091253
63936.0,114389.0,6540.0,10493.0,372,325,335,141,57682.0,60853.0,46862.0,53281.0,21.3,0,-153126.52343735774,-24168.091198347796
3932.0,23405.0,564.0,2475.0,176,91,86,0,7071.0,15418.0,2128.0,3748.0,21.7,-1,-239006.9504601248,11752.416711855329
2693.0,13211.0,573.0,2877.0,112,168,150,30,14973.0,19697.0,2613.0,3375.0,21.7,0,-235023.32921844703,7791.840408122408
2304.0,11741.0,238.0,1043.0,112,12,155,32,6781.0,13523.0,2427.0,3281.0,21.7,0,-239975.3817050464,11427.313987274689
1184410.0,1741070.0,100454.0,164566.0,2237,1946,645,442,1387440.0,1308680.0,620466.0,619293.0,21.7,0,1470695.67204675,-750236.1817509949
6389.0,15147.0,1000.0,3420.0,1730,2412,2086,3071,5543.0,8836.0,253.0,1238.0,21.7,0,-239850.3007598649,14050.652090725644
33875.0,64737.0,5376.0,10867.0,237,197,0,0,43122.0,48771.0,28491.0,35134.0,21.9,-1,-186257.03580045272,-12112.428224836314
22410.0,47578.0,1719.0,4180.0,61,72,219,105,21826.0,23635.0,23573.0,22889.0,21.9,0,-209169.27277918585,-2751.918880024737
19867.0,36433.0,8670.0,15230.0,1235,1290,3191,3282,8631.0,9540.0,4040.0,3988.0,22.4,0,-226153.40871605813,18174.76152686101
4514.0,11675.0,49.0,977.0,173,79,133,58,1497.0,4676.0,14612.0,35985.0,22.6,0,-230796.00141216395,5543.022744832553
514038.0,718664.0,204685.0,334096.0,1860,1628,419,217,358617.0,362581.0,169077.0,197707.0,22.6,0,390096.7656621072,-29942.51559820328
14791.0,28761.0,3101.0,6116.0,5857,6463,7757,8762,21178.0,23291.0,3824.0,4026.0,22.6,0,-224395.34341641888,7507.380327214252
25090.0,49617.0,6352.0,13445.0,328,264,136,43,45668.0,51863.0,13273.0,35559.0,22.7,0,-195056.0026554,-7804.031705606654
57303.0,85830.0,14867.0,26616.0,264,144,305,163,60166.0,62779.0,64352.0,57077.0,22.8,0,-141564.90731989976,-26315.1370677058
7643.0,22485.0,1483.0,2735.0,3389,3783,4501,5207,12272.0,13749.0,719.0,2466.0,22.8,0,-234921.99312213983,11071.53372502045
9058.0,17157.0,8115.0,15641.0,269,220,304,132,6966.0,8104.0,2893.0,4924.0,23.0,0,-232377.46201782048,17805.743373258098
7524.0,21150.0,1874.0,3542.0,2388,2728,3014,3468,8440.0,9361.0,1535.0,2634.0,23.0,0,-236479.30913298044,12844.74640326578
5202.0,10042.0,1520.0,3239.0,3099,3701,4395,5577,13143.0,16286.0,825.0,953.0,23.1,0,-235684.4570754488,10602.702186520892
