FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
1989.0,7842.0,753.0,4277.0,8773.0,14122,13779,22326,8061.0,12444.0,1041.0,1281.0,17.0,0,-109161.3713042886,-47132.58143960399
942573.0,837195.0,1130480.0,1213870.0,3065.0,1464,826,400,342481.0,310705.0,170870.0,142179.0,17.0,0,1323225.9053700203,-251286.8467030273
5508.0,14159.0,2749.0,5516.0,4275.0,5240,5376,5963,13093.0,14812.0,2839.0,2929.0,17.0,0,-103691.61744764188,-43344.65634046138
2815.0,9067.0,576.0,2272.0,1215.0,3213,1394,4069,3833.0,11612.0,2359.0,3721.0,17.1,0,-110013.71388885776,-48770.57731180797
2865.0,11428.0,2760.0,6706.0,1960.0,2674,2770,4033,7336.0,10434.0,0.0,1737.0,17.2,0,-107782.39381327764,-48972.94131721078
85812.0,150989.0,16645.0,27932.0,0.0,115,207,139,71372.0,73200.0,35121.0,51235.0,17.3,0,-26296.024582855985,20307.047922608414
3195.0,9349.0,3400.0,6356.0,5247.0,6110,6617,8188,16773.0,19945.0,1827.0,3906.0,17.3,0,-102740.42372406418,-41576.80199556517
247422.0,375453.0,12057.0,20046.0,900.0,466,481,188,255743.0,234247.0,155643.0,129019.0,17.3,0,141881.95024642587,230884.0660245174
4723.0,8830.0,2020.0,3368.0,4456.0,4938,5186,5750,14864.0,16367.0,1962.0,3292.0,17.3,0,-104062.16691843967,-42079.89317951978
35109.0,51660.0,1675.0,3753.0,325.0,205,0,57,41337.0,41855.0,12396.0,23465.0,17.4,0,-77776.27012691702,-12197.265120175483
53671.0,68050.0,26333.0,43835.0,542.0,536,0,59,46606.0,48409.0,46775.0,37169.0,17.4,0,-38497.19246216637,-3181.10646652968
3791.0,11257.0,199.0,1100.0,2989.0,3754,3515,4439,9016.0,10790.0,232.0,979.0,17.5,0,-108861.82885295208,-46412.25815817439
19127.0,42163.0,964.0,2724.0,9046.0,10248,11628,12815,26642.0,28774.0,3136.0,5342.0,17.5,0,-94522.95251513751,-31204.818439289586
372578.0,549444.0,83747.0,138696.0,1375.0,1152,19105,19045,184822.0,167316.0,121143.0,127781.0,17.5,0,207759.27237005736,139447.178179103
6439.0,14355.0,1208.0,4296.0,3524.0,3874,5091,5556,11921.0,11792.0,735.0,3938.0,17.5,0,-105467.42975709024,-43864.53235889659
161052.0,261556.0,4269.0,8284.0,58.0,220,450,199,235234.0,219230.0,87916.0,77899.0,17.5,0,71864.48463533296,174056.71678648877
46344.0,85036.0,5777.0,11884.0,325.0,253,226,106,47676.0,49454.0,10909.0,32590.0,17.6,0,-67234.64777282644,-7669.274675753317
41249.0,63955.0,4018.0,5754.0,514.0,272,49,111,28838.0,29859.0,12070.0,20430.0,17.6,0,-78963.37058416195,-22342.11808045052
11515.0,17553.0,1562.0,2974.0,5523.0,6304,6490,6700,18804.0,19501.0,1854.0,3287.0,17.6,0,-100458.29883948449,-38571.97376597953
3553.0,10490.0,1879.0,3604.0,2257.0,2593,3282,3901,10019.0,11410.0,474.0,1615.0,17.7,0,-107084.98779224957,-46418.52502633719
27049.0,42121.0,3098.0,5286.0,130.0,186,294,123,35114.0,36967.0,15188.0,30211.0,17.7,0,-80390.46501750796,-15297.357062618745
43208.0,73227.0,6610.0,11640.0,264.0,221,333,168,61307.0,59923.0,21868.0,46714.0,17.7,0,-57767.32422545065,8650.595700638172
6794.0,21937.0,2270.0,4132.0,2866.0,3474,4095,4702,10054.0,12421.0,1874.0,1773.0,17.8,0,-105184.31089882804,-45710.93367153361
8863.0,11761.0,3002.0,5455.0,4756.0,5692,6753,7755,17561.0,19826.0,4927.0,4076.0,17.8,0,-99842.4924665202,-38998.36782510803
163424.0,256378.0,3446.0,6632.0,177.0,200,115,73,189836.0,174658.0,58268.0,70618.0,17.8,0,45749.645964864336,129652.2181103486
1522.0,7106.0,0.0,0.0,206.0,88,139,31,5737.0,9125.0,0.0,85.0,17.8,0,-111297.59599830536,-49046.64578682713
517441.0,657013.0,61174.0,84690.0,2984.0,2616,436,255,963417.0,829297.0,461421.0,376497.0,17.8,0,664659.512044853,895624.4275393382
