FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
17791.0,39820.0,878.0,2642.0,1565.0,1677,3068,4634,7866.0,11832.0,3677.0,4080.0,16.2,0,-268214.2897912074,-15338.242007481058
5768.0,10933.0,995.0,2748.0,213.0,183,52,29,8283.0,10786.0,1495.0,1579.0,16.3,0,-273207.6206145412,-17585.496765522177
397568.0,817853.0,41662.0,79398.0,1033.0,1278,0,92,695456.0,857032.0,244614.0,281579.0,16.3,0,509562.909688212,-208389.6505691676
9571.0,22889.0,102.0,1851.0,1966.0,3190,2429,4194,5428.0,8473.0,2547.0,2319.0,16.3,0,-273604.26585463504,-16715.73555093632
10357.0,26905.0,1153.0,3848.0,3028.0,4355,3835,5496,10677.0,15037.0,1585.0,1913.0,16.5,0,-269983.4109962884,-17231.132949348743
48543.0,113981.0,10304.0,20945.0,194.0,141,99,85,40427.0,52029.0,29988.0,40597.0,16.6,0,-212750.2002841873,-19711.39576368798
1999.0,11322.0,690.0,2439.0,954.0,2064,1369,3158,4280.0,9473.0,1167.0,1863.0,16.6,0,-277333.8671132909,-17230.486928192226
8139.0,26965.0,1014.0,3492.0,2965.0,4121,3567,4968,10758.0,14602.0,1159.0,2880.0,16.7,0,-270718.7289882583,-17845.55066857118
18672.0,40186.0,3937.0,8090.0,411.0,213,308,178,20385.0,25605.0,17270.0,22806.0,16.7,0,-247805.9258210699,-21165.724896143085
4539.0,16781.0,1529.0,3713.0,2338.0,4266,2566,4664,7897.0,13829.0,1722.0,3206.0,16.9,0,-273246.7149755103,-17382.35923512249
2814.0,9855.0,700.0,2594.0,1120.0,1681,1647,2568,4126.0,6313.0,28.0,866.0,17.0,0,-277962.52572232514,-16647.809535398337
1632.0,6540.0,617.0,2217.0,695.0,1229,815,1602,1942.0,4011.0,369.0,693.0,17.1,0,-279699.1323836244,-16296.88633152524
1297.0,7831.0,209.0,1404.0,257.0,210,140,16,2509.0,4182.0,148.0,1067.0,17.1,0,-279613.657215498,-16901.416767969462
1987.0,6666.0,0.0,662.0,294.0,199,165,58,483.0,5520.0,2041.0,7385.0,17.1,0,-278739.0208515363,-16952.449384596544
328400.0,639742.0,45322.0,87104.0,1064.0,628,0,177,264195.0,324945.0,120734.0,135177.0,17.1,0,103705.7841294126,-30028.034727563645
1352.0,8183.0,333.0,2448.0,162.0,119,111,0,1063.0,5004.0,557.0,2786.0,17.1,-1,-280020.380867407,-16445.643249903576
163209.0,365536.0,9111.0,18709.0,61.0,164,238,145,81215.0,105834.0,53592.0,71867.0,17.1,0,-131869.64412809498,-15553.903027557608
5617.0,11031.0,868.0,2409.0,171.0,148,165,144,1825.0,9319.0,13353.0,23916.0,17.2,0,-267479.8139051225,-19361.211424720543
138698.0,268165.0,25295.0,52188.0,629.0,307,40,52,180246.0,216984.0,77141.0,98921.0,17.2,0,-48850.91666663057,-49736.67730498838
2287.0,12552.0,137.0,1220.0,149.0,41,140,40,2518.0,4514.0,202.0,1146.0,17.2,0,-279284.81605301826,-16751.692808341002
5131.0,12957.0,2827.0,5213.0,0.0,0,206,116,1850.0,10209.0,20363.0,36205.0,17.2,0,-261032.0131932397,-20071.86648066415
261629.0,523702.0,11847.0,24062.0,302.0,480,297,198,255360.0,302741.0,122502.0,145472.0,17.2,0,67873.47278090619,-72594.78582527472
1572.0,6813.0,501.0,2970.0,77.0,0,48,0,411.0,5516.0,1010.0,2845.0,17.2,-1,-280087.1442731342,-16128.689294171963
7895.0,30985.0,5599.0,18074.0,3602.0,5253,5006,7552,14034.0,21628.0,1346.0,5598.0,17.4,0,-266345.2602989732,-15258.49958921374
25499.0,64313.0,9322.0,20949.0,2292.0,2993,5673,7884,15207.0,21251.0,3447.0,7653.0,17.5,0,-257304.28714054363,-8916.106757520261
5286.0,23390.0,1567.0,4969.0,1466.0,2201,2654,4080,5413.0,8135.0,1938.0,2823.0,17.5,0,-274652.32649973704,-16326.626434639364
13921.0,40436.0,2468.0,6489.0,5039.0,7058,6833,9716,15002.0,20135.0,1222.0,2221.0,17.5,0,-265593.5850381528,-16700.919367728926
2617.0,7096.0,10.0,5611.0,152.0,65,166,65,3531.0,9692.0,26659.0,64874.0,17.6,0,-253268.77466002645,-26588.962741611533
127800.0,329952.0,13169.0,30305.0,387.0,427,206,134,171431.0,215401.0,80754.0,117880.0,17.6,0,-57291.4757391788,-61451.72340858415
9244.0,12665.0,592.0,3125.0,2080.0,2501,2465,3133,6330.0,8771.0,1894.0,3248.0,17.8,0,-273097.3140264772,-16572.823387787204
36339.0,68830.0,2583.0,7266.0,400.0,289,373,120,32115.0,40005.0,25795.0,32486.0,17.8,0,-228595.9653731977,-24912.39994381869
4796.0,11277.0,2202.0,5197.0,3484.0,6445,5847,11500,11800.0,19145.0,4282.0,5451.0,17.8,0,-268506.2499795148,-18850.14014670817
38742.0,79867.0,6323.0,13634.0,59.0,65,289,147,43176.0,55711.0,33397.0,50441.0,18.0,0,-211777.30303078395,-27756.63681778495
412.0,2068.0,3458.0,12932.0,168.0,61,191,105,6567.0,11171.0,4953.0,8517.0,18.0,0,-272100.2943480849,-17263.701027731404
1837.0,10630.0,30.0,1170.0,198.0,218,81,0,0.0,4588.0,2604.0,6863.0,18.0,-1,-278899.4086043006,-16904.661887945687
1658.0,10169.0,235.0,908.0,167.0,88,150,45,0.0,5098.0,4893.0,11048.0,18.0,0,-276928.9445706295,-17522.23568389343
983.0,6768.0,1184.0,16980.0,264.0,222,162,118,2670.0,17257.0,16133.0,66086.0,18.0,0,-259308.5797875636,-23129.19387141852
1541780.0,1837670.0,758764.0,1284620.0,5988.0,5207,1344,1187,1178370.0,1279090.0,781360.0,777790.0,18.0,0,1820115.4195503728,356922.6164138502
43477.0,87832.0,2482.0,3532.0,466.0,291,179,133,26956.0,34054.0,20625.0,31251.0,18.2,0,-232904.18916642744,-20149.641837526666
18514.0,14798.0,1673.0,2849.0,1487.0,1926,2102,2860,7770.0,10116.0,1619.0,2942.0,18.2,0,-269065.8428136261,-13888.928307692122
2627240.0,1216520.0,3925770.0,3628480.0,12297.0,3598,1729,662,9343740.0,2534770.0,6922260.0,1772020.0,18.2,1,12285330.75868215,-1106691.6831470544
1186.0,8012.0,0.0,406.0,128.0,60,159,43,1565.0,4238.0,2511.0,11874.0,18.4,0,-277207.4591887957,-17854.493121285894
124895.0,261939.0,10361.0,16672.0,107.0,245,403,112,204849.0,231650.0,92243.0,105720.0,18.4,0,-32441.49721887172,-78779.50705789485
6869.0,20959.0,3319.0,9210.0,2075.0,2784,2579,3414,7978.0,10606.0,1564.0,3576.0,18.4,0,-271853.07209837646,-15288.534159921925
1529.0,6829.0,578.0,2213.0,734.0,1000,1028,1495,3052.0,4910.0,811.0,1039.0,18.6,0,-278691.827179339,-16875.89892578155
13262.0,24112.0,873.0,3794.0,3346.0,4261,4261,5492,10417.0,13569.0,2730.0,3023.0,18.7,0,-268558.763989156,-17024.89313954315
30588.0,59559.0,1817.0,4474.0,488.0,280,310,130,26842.0,31962.0,23060.0,26760.0,18.7,0,-236704.3702018039,-24109.05579789409
5001.0,15710.0,499.0,2020.0,2290.0,2912,2685,3522,6728.0,8762.0,445.0,2193.0,18.8,0,-275123.8997297533,-17390.455596270527
2955290.0,1918100.0,7980120.0,5930870.0,12599.0,7386,6983,6704,649705.0,589943.0,368695.0,277535.0,18.8,2,4159959.83311962,7275491.858164732
922.0,4010.0,406.0,2660.0,31.0,0,168,46,3651.0,5924.0,29321.0,59492.0,18.8,0,-253108.7922356114,-27087.803940060254
715.0,2789.0,717.0,2364.0,107.0,34,209,129,5318.0,10719.0,23136.0,37648.0,18.8,0,-259056.9562649616,-24930.742369141684
1356.0,8683.0,2894.0,26733.0,209.0,272,159,49,6037.0,24260.0,141126.0,285592.0,18.8,0,-151304.28708130185,-63561.336354873856
2259870.0,1699730.0,2827390.0,2464540.0,5516.0,2821,1322,793,4540790.0,2487390.0,3221260.0,1613000.0,18.8,3,6513552.98750473,483894.2407755072
22751.0,44861.0,1019.0,2440.0,1754.0,1759,3880,4921,10680.0,13701.0,6642.0,5663.0,18.8,0,-262858.7788914856,-15849.882270774817
15104.0,28688.0,93382.0,184671.0,583.0,402,0,0,31135.0,35368.0,11534.0,14981.0,18.8,-1,-214162.3406791191,53591.21419469871
89510.0,163754.0,12905.0,23039.0,463.0,418,338,163,43946.0,51859.0,43304.0,46582.0,18.9,0,-188645.0682887938,-12588.402128959338
22597.0,42220.0,2808.0,4967.0,305.0,318,172,105,25722.0,32781.0,13125.0,23284.0,18.9,0,-245465.72864216985,-22142.021929388146
5504.0,18714.0,1611.0,3620.0,2890.0,4176,3971,5595,8961.0,12970.0,1883.0,3038.0,19.0,0,-272135.178763135,-17489.22898699323
1495.0,8811.0,379.0,1499.0,279.0,246,178,129,3319.0,7122.0,26019.0,57280.0,19.0,0,-255307.7712914165,-25944.84509340892
4097.0,10882.0,1048.0,2430.0,185.0,251,185,130,6583.0,5716.0,53420.0,42489.0,19.0,0,-240124.39307335124,-31926.06325131149
1849.0,5021.0,568.0,2435.0,73.0,8,185,63,16886.0,20391.0,87583.0,88749.0,19.0,0,-207689.48491866197,-47071.60179014313
790376.0,902487.0,677894.0,790930.0,5166.0,3958,1444,1017,4901190.0,3929550.0,3279650.0,2220890.0,19.0,3,5678290.909311563,-1900982.8576513925
154768.0,313827.0,16556.0,29496.0,346.0,253,0,0,173787.0,190145.0,68317.0,90965.0,19.0,-1,-57520.30355640731,-48753.54703208731
9518.0,26228.0,2822.0,6515.0,1788.0,2259,3005,3851,8154.0,10208.0,1868.0,3331.0,19.2,0,-270973.5019112813,-15223.674185965723
12158.0,21238.0,3778.0,7205.0,4409.0,5380,5909,7439,17742.0,22912.0,3569.0,4186.0,19.2,0,-262213.8603952181,-17631.673026413813
718745.0,937959.0,953847.0,1414360.0,10793.0,12052,9446,11815,168228.0,188359.0,117397.0,112753.0,19.3,0,476596.5199440135,887355.2909211031
8907.0,27669.0,1592.0,4921.0,2367.0,3142,3955,5181,9345.0,12124.0,2090.0,3667.0,19.4,0,-270608.5163104407,-16925.77899238549
9736.0,21031.0,2547.0,6451.0,3277.0,4308,4057,5195,10501.0,12975.0,2274.0,4093.0,19.4,0,-269048.64371668594,-16371.454008489323
1802.0,12063.0,0.0,0.0,131.0,20,169,102,2580.0,7070.0,4434.0,8838.0,19.4,0,-275840.84009753674,-18400.820060337526
2280.0,13375.0,272.0,1430.0,162.0,89,185,87,2586.0,6383.0,1301.0,2298.0,19.4,0,-278406.6734200065,-16982.65328908748
484377.0,710032.0,123071.0,182530.0,7539.0,7050,50179,50007,711237.0,647406.0,628107.0,506079.0,19.4,0,819076.9962575941,-226958.0288506735
35258.0,71287.0,1984.0,4414.0,145.0,85,48,96,35948.0,43676.0,24828.0,39620.0,19.4,0,-225782.35145736625,-27158.93387924822
6665.0,23104.0,1338.0,3149.0,2044.0,2781,2540,3406,5818.0,8206.0,799.0,1277.0,19.5,0,-274906.5114162371,-15989.985096377346
186113.0,379276.0,8490.0,14503.0,797.0,254,0,49,135148.0,159357.0,67703.0,81832.0,19.5,0,-78968.70967506061,-33908.70575874546
1367.0,6075.0,0.0,664.0,127.0,126,155,46,778.0,3757.0,2931.0,9199.0,19.7,0,-277937.9333936992,-17507.880354464203
153021.0,315463.0,15054.0,24996.0,29.0,252,179,95,120269.0,144651.0,114110.0,119905.0,19.7,0,-65700.19101607817,-43807.36728959773
7067.0,13293.0,650.0,1334.0,2195.0,2772,3194,3858,7540.0,9761.0,2484.0,2271.0,19.7,0,-272782.7534245008,-17565.168006360516
10042.0,12017.0,1321.0,2115.0,4128.0,5522,5535,7305,10433.0,13735.0,472.0,2350.0,19.8,0,-270696.5344661792,-16808.40467042876
12032.0,17428.0,152.0,1513.0,2622.0,3303,3775,5045,9905.0,13225.0,2440.0,2392.0,19.8,0,-269812.0579672942,-17664.43170109653
51632.0,88507.0,9447.0,15769.0,236.0,285,586,224,41866.0,43807.0,36652.0,32704.0,20.1,0,-208978.53938429424,-21501.90659995553
4485.0,14665.0,542.0,1534.0,2030.0,3058,2443,3702,6560.0,9667.0,1491.0,2187.0,20.1,0,-274830.13617928047,-17672.585137956474
163270.0,271600.0,27054.0,52779.0,659.0,450,576,204,134732.0,135266.0,48528.0,54125.0,20.1,0,-94757.29159906833,-17040.09827723909
3284.0,14607.0,623.0,2504.0,3062.0,4297,4150,5907,10075.0,14350.0,0.0,1793.0,20.1,0,-273630.1416730462,-18749.159352159186
46585.0,81556.0,14879.0,17778.0,607.0,378,0,30,5193.0,6401.0,723.0,1115.0,20.2,0,-258247.2970668697,5412.447277901836
25571.0,47813.0,4275.0,6905.0,5685.0,6912,7223,8588,18249.0,22795.0,3279.0,4110.0,20.2,0,-257708.20689801,-14132.860926908808
3181.0,6464.0,1139.0,2124.0,0.0,0,73,39,27986.0,18347.0,7557.0,5715.0,20.2,0,-256568.5391187269,-26799.39865975564
715.0,3861.0,113.0,828.0,70.0,0,153,34,1982.0,3763.0,5626.0,11307.0,20.2,0,-275477.3676481657,-18751.99037059953
1306360.0,1032320.0,800519.0,814200.0,3315.0,2475,684,502,1887500.0,836024.0,1226090.0,509607.0,20.2,3,2434508.7600032347,-12324.549272739168
4154.0,8267.0,1630.0,4043.0,3418.0,3928,3867,4676,9638.0,11715.0,1064.0,2005.0,20.3,0,-272698.9903897425,-17780.305711978857
6708.0,14745.0,1119.0,3387.0,314.0,143,0,1,6787.0,4029.0,3768.0,2402.0,20.4,0,-272543.5796523647,-17313.925316184777
504712.0,851964.0,158297.0,252023.0,1324.0,1224,0,149,204391.0,207615.0,106287.0,120481.0,20.4,0,147361.90797687147,135272.1228434292
8422.0,15843.0,2471.0,4668.0,3147.0,3360,4251,5059,10896.0,13441.0,532.0,2201.0,20.4,0,-270469.6369506484,-16375.29211485494
5888.0,14453.0,1886.0,4823.0,3197.0,3847,4232,5210,9483.0,12274.0,1085.0,2425.0,20.4,0,-272092.6281586076,-17119.998920758433
13571.0,44560.0,1886.0,5233.0,2097.0,2740,2603,3336,8549.0,10749.0,1345.0,2442.0,20.6,0,-270218.03875577106,-15051.317367567572
17776.0,31223.0,2351.0,4262.0,3363.0,4025,3976,4760,12868.0,15282.0,4279.0,4487.0,20.7,0,-263885.62878961494,-16001.918506539963
323656.0,429765.0,55885.0,79241.0,1794.0,1289,62,168,155126.0,115614.0,82373.0,61005.0,20.8,0,-1846.1708377790053,29915.262776031825
31651.0,33801.0,3366.0,2983.0,4073.0,4748,4864,6161,15391.0,17669.0,2649.0,3937.0,20.8,0,-258472.57643552692,-12321.90616062684
14165.0,26131.0,2379.0,3577.0,3240.0,3871,4148,4797,11544.0,13308.0,3371.0,3327.0,20.8,0,-266581.41790919617,-16079.446664107534
1254.0,6791.0,858.0,3523.0,1245.0,1645,1658,2504,4383.0,6654.0,337.0,781.0,20.8,0,-278064.0340321409,-17040.664352532076
8333.0,18337.0,4219.0,7530.0,373.0,190,90,38,19660.0,22413.0,14027.0,19883.0,20.9,0,-253631.0244195824,-22169.46386589718
52236.0,102022.0,11413.0,18913.0,239.0,91,235,122,58722.0,63677.0,55139.0,52449.0,21.0,0,-183307.1178861284,-31126.515108926425
5671.0,12249.0,1332.0,3115.0,1903.0,2064,3349,3895,9408.0,11317.0,2430.0,3721.0,21.1,0,-271470.10446052346,-18027.355441414576
5694.0,13313.0,2226.0,5360.0,2569.0,2904,3179,3767,8159.0,9106.0,630.0,1572.0,21.2,0,-273328.9330447016,-16252.479184035285
6148.0,16411.0,672.0,2010.0,1704.0,2232,2315,2669,5608.0,6600.0,962.0,1309.0,21.2,0,-275355.59658389504,-16659.74340967148
11005.0,14446.0,1629.0,3453.0,3276.0,4067,5074,5809,12692.0,12871.0,3374.0,3397.0,21.2,0,-267027.06930310884,-17888.876742493954
13009.0,30049.0,2428.0,4727.0,3155.0,3937,4439,5315,12370.0,14477.0,2522.0,3721.0,21.3,0,-266738.1058878204,-16416.23102140907
15667.0,43457.0,2126.0,4863.0,3349.0,4180,4764,5555,15414.0,18579.0,3791.0,4103.0,21.4,0,-263206.1233280551,-17467.52449095721
11942.0,14977.0,3361.0,4785.0,1390.0,1513,2877,3320,8348.0,9269.0,3399.0,3678.0,21.5,0,-269028.2535204026,-14647.78669022822
17381.0,14825.0,4643.0,8035.0,2760.0,3272,3731,3956,8227.0,9372.0,2370.0,1902.0,21.5,0,-267828.283806362,-11861.481381148868
46440.0,94684.0,11737.0,22011.0,188.0,184,440,173,34518.0,38050.0,22819.0,33096.0,21.7,0,-222045.4995276401,-14744.43678460217
90030.0,188520.0,17992.0,32516.0,257.0,196,0,62,70148.0,69412.0,28886.0,29152.0,21.8,0,-179511.95208487142,-13091.175950704
17544.0,38409.0,1613.0,3337.0,2268.0,2474,3141,3597,9813.0,11144.0,3127.0,3647.0,21.9,0,-267066.6703615008,-15294.074560323706
43512.0,73186.0,4622.0,9948.0,133.0,131,0,71,38913.0,40947.0,28258.0,30173.0,21.9,0,-220117.5824291172,-24381.17461546587
3733.0,16296.0,976.0,2409.0,3058.0,5143,3320,5278,9306.0,14524.0,1141.0,2837.0,22.0,0,-273102.09503522085,-18390.316376303075
78452.0,127373.0,10371.0,17786.0,0.0,146,0,6,32279.0,31988.0,31600.0,25274.0,22.1,0,-210891.2330443543,-9368.121182689967
136596.0,222502.0,43945.0,78504.0,168.0,242,210,158,98202.0,99765.0,93444.0,85621.0,22.1,0,-92553.64035583354,-8033.763194136358
34366.0,66729.0,6002.0,11582.0,213.0,191,421,182,36840.0,42569.0,19907.0,41189.0,22.1,0,-226350.11232552855,-23068.13057835048
2362.0,11909.0,183.0,2094.0,1951.0,3506,2398,4275,7086.0,13323.0,592.0,1389.0,22.2,0,-275872.7506399051,-18416.7780171799
12450.0,16504.0,1314.0,3062.0,2181.0,2484,2528,2783,7717.0,7427.0,2398.0,2223.0,22.3,0,-270816.28368932323,-15760.990145507114
6456.0,13715.0,0.0,1549.0,1371.0,1468,1947,2371,5716.0,7162.0,729.0,886.0,22.3,0,-275625.08103413315,-17136.216789019294
210745.0,311139.0,13229.0,21993.0,912.0,537,71,70,167459.0,154084.0,102002.0,86782.0,22.4,0,-28565.69600750794,-44166.32912261031
69885.0,118712.0,11899.0,19845.0,568.0,338,400,233,67772.0,67433.0,44514.0,46891.0,22.4,0,-178114.67588907425,-26924.928704905084
49156.0,89488.0,5784.0,11145.0,255.0,247,235,154,53917.0,58046.0,56257.0,56807.0,22.4,0,-188180.24660642215,-35497.97597504848
6982.0,12865.0,2341.0,3964.0,2362.0,2779,3403,3989,9646.0,10060.0,2335.0,2121.0,22.5,0,-270874.8703534575,-16825.181518138845
24103.0,35891.0,4337.0,6880.0,1457.0,1461,4602,5056,12130.0,13481.0,3995.0,3949.0,22.6,0,-261975.84880399023,-12443.128405561532
64259.0,111296.0,22378.0,39664.0,216.0,112,19,25,57247.0,57858.0,52882.0,52368.0,22.8,0,-177904.77757177787,-17686.752418215212
34898.0,64658.0,17893.0,33066.0,276.0,136,127,63,31684.0,34729.0,24228.0,25952.0,22.8,0,-225869.3932816359,-11113.96693323461
31766.0,57526.0,10529.0,16838.0,0.0,0,136,95,17597.0,18136.0,11041.0,16584.0,22.9,0,-247714.9400961746,-9547.424464492778
64104.0,103529.0,14642.0,26354.0,221.0,262,105,149,51734.0,50647.0,38225.0,39763.0,22.9,0,-194461.40492064087,-18297.73856773576
2976.0,10618.0,120.0,1156.0,1297.0,2375,1507,2637,3534.0,6117.0,685.0,1410.0,22.9,0,-278078.3721082591,-17086.084049839745
10226.0,17666.0,5999.0,8281.0,3660.0,4113,5155,5781,12125.0,12685.0,2912.0,3027.0,22.9,0,-266408.37847046973,-13940.36772406569
5443.0,17542.0,2403.0,6110.0,10783.0,14599,16328,21700,19446.0,23094.0,4764.0,7343.0,23.0,0,-262403.4558309182,-21387.00053174035
9872.0,24870.0,861.0,2500.0,1555.0,1921,1832,2188,6431.0,7467.0,1182.0,2572.0,23.0,0,-273236.8505821006,-16027.27496965004
