FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3
18045.0,38486.0,6198.0,12499.0,415,372,184,151,27898.0,28973.0,7087.0,14971.0,107.7,0,-94305.9210841407,4391.2022692214505,8531.389590377796
5700.0,12785.0,1484.0,3264.0,6038,7541,6711,8027,17169.0,19351.0,1619.0,3870.0,107.7,0,-110511.16084651876,10988.889682842551,8060.601659347647
8860.0,13964.0,2600.0,3742.0,4463,5083,5459,5804,16079.0,15657.0,2625.0,4099.0,108.0,0,-108550.71379644926,10892.495292772706,5191.907561155324
8786.0,18038.0,2914.0,5898.0,3524,3547,5240,5648,16110.0,17660.0,2050.0,4167.0,108.0,0,-108585.49168602208,11492.407072815316,5417.732774057022
54237.0,71032.0,5286.0,6679.0,0,49,389,202,54682.0,53269.0,29628.0,41643.0,108.1,0,-56819.65263978498,-27528.291533553573,4339.338418652448
5433.0,23691.0,880.0,3717.0,1803,2086,2443,3197,6710.0,8984.0,0.0,565.0,108.1,0,-116662.08087556952,15132.940371928264,491.46704895359903
3658.0,15130.0,568.0,1390.0,1120,2252,1557,3281,5262.0,13385.0,247.0,543.0,108.1,0,-118114.33514748796,15482.633919395386,353.5565926463594
3289.0,11468.0,672.0,2867.0,483,1090,557,1198,1778.0,4402.0,3575.0,4196.0,108.2,0,-117939.48326644865,14023.293319598608,-2811.9383614584704
11425.0,23314.0,2204.0,4691.0,3062,2893,4338,4730,12782.0,14339.0,1837.0,2545.0,108.2,0,-109760.68473059474,11867.151012194849,1346.2367511092073
5303.0,11944.0,2264.0,4756.0,2011,1945,5167,5301,14546.0,15379.0,3606.0,6588.0,108.4,0,-110188.43964735912,10797.657683046626,5963.010968657204
296127.0,416059.0,43964.0,66317.0,823,509,725,198,171436.0,149672.0,112014.0,103800.0,108.5,0,156539.04158224846,-134878.35715654015,-61474.97379756464
11922.0,18095.0,1810.0,3958.0,6744,7654,9070,9831,30202.0,28423.0,11522.0,11871.0,108.6,0,-97202.83214279608,-900.8545821926892,12563.459097978028
23097.0,35993.0,7933.0,13575.0,427,247,134,72,31920.0,30704.0,18802.0,24312.0,108.7,0,-83527.58447659653,-5111.594175886919,6255.916296258076
13461.0,20955.0,1443.0,2715.0,3593,3626,5958,6177,19424.0,20066.0,785.0,3871.0,108.8,0,-106867.14635669164,9643.665886173723,5667.056056090609
510018.0,679382.0,59130.0,88211.0,829,1054,449,160,514346.0,424023.0,182867.0,164534.0,108.8,0,436257.56965809554,-309915.05309018434,69362.11310384591
9377.0,25943.0,1656.0,3187.0,1617,1502,2512,2726,8092.0,7928.0,1948.0,1684.0,108.8,0,-113052.33682630974,13227.553608646132,-1128.7997635927002
16365.0,19171.0,3122.0,5922.0,6880,6510,7931,8111,25682.0,27132.0,3166.0,6121.0,108.9,0,-100585.12622383758,6646.371850897784,8238.53431738428
9811.0,15738.0,3520.0,4927.0,6014,5927,6946,7104,18959.0,17985.0,2999.0,3862.0,109.0,0,-106146.61896644197,10292.172131064148,6716.022757330484
705.0,4269.0,1011.0,4318.0,1396,2455,1701,3086,4533.0,8368.0,0.0,0.0,109.1,0,-119447.38771929442,16691.32167721619,1489.7911866879792
39659.0,64393.0,17671.0,30650.0,2901,2440,8692,8763,22195.0,21720.0,5358.0,7905.0,109.2,0,-81841.9739838391,12103.943463105756,-8642.820691914036
6427.0,18510.0,1469.0,3858.0,3226,3596,3987,4589,9337.0,10719.0,1576.0,2680.0,109.4,0,-113824.4343623084,13315.275560278666,1595.9471830929836
7979.0,13171.0,1177.0,3015.0,3234,3467,4799,4795,15432.0,15483.0,1383.0,4718.0,109.7,0,-110610.17680197443,11015.564510052614,5592.689236381719
5368.0,11638.0,1381.0,3263.0,7686,8695,8551,9190,10779.0,11206.0,2623.0,4676.0,109.7,0,-112977.1862407822,11994.182698286222,2968.456865195093
4920.0,14553.0,6696.0,14729.0,21578,24866,33514,38285,12694.0,13290.0,1784.0,2914.0,110.0,0,-109039.78680364162,15481.617480164456,4039.8961789888745
15396.0,23428.0,3884.0,6700.0,5733,5653,6813,6739,18745.0,19410.0,2332.0,3155.0,110.1,0,-104146.85649070144,10207.420015840678,3485.712333435439
8162.0,17684.0,339.0,1837.0,572,1228,687,1754,2268.0,6203.0,1371.0,1269.0,110.2,0,-117268.69276540572,14637.21918989154,-4780.1600589832415
2372.0,13145.0,892.0,4819.0,536,1591,550,1634,2151.0,6329.0,0.0,0.0,110.2,0,-119919.88874754604,17034.634076783826,-1289.1064094886765
13811.0,30438.0,2945.0,4256.0,4320,4533,6444,6559,19217.0,19125.0,6617.0,4451.0,110.2,0,-103324.96220458676,6794.240513965366,3869.0913253179688
5135.0,10633.0,0.0,1654.0,2426,2388,3024,3124,10479.0,10276.0,2972.0,2934.0,110.2,0,-114256.57168179164,11294.347607267508,2989.618071750321
189216.0,188645.0,109413.0,79098.0,7225,2093,1600,504,379393.0,178170.0,170701.0,70433.0,110.4,0,270496.2884886854,-166149.38482213017,145374.07840686804
105272.0,155036.0,3338.0,5205.0,605,383,0,166,133499.0,116042.0,39622.0,49852.0,110.5,0,1246.3351505777246,-66988.45757820389,34809.10691371392
261712.0,364864.0,79213.0,119678.0,393,362,0,43,238698.0,197677.0,75403.0,72393.0,110.6,0,178080.65956124058,-96931.18631247674,17455.003826871707
13070.0,24080.0,2358.0,5841.0,4892,4835,6822,6833,20773.0,19936.0,4904.0,4036.0,110.6,0,-104086.12732274002,7225.026765556557,5901.5388903698695
21830.0,33690.0,2562.0,4310.0,7910,7587,10079,10194,33766.0,30642.0,7666.0,7874.0,110.7,0,-93250.94877881349,-74.04308937297537,10401.46862058028
1301.0,8229.0,386.0,1949.0,2032,3711,2423,4557,7668.0,14724.0,892.0,2877.0,111.4,0,-117584.45731420752,14345.40461987069,3476.6213729529018
2343.0,13346.0,593.0,2901.0,811,2652,1213,3578,3564.0,11454.0,0.0,0.0,111.4,0,-119518.8341268236,16428.341796410212,-170.39308451361808
5682.0,15716.0,1889.0,4517.0,2836,2975,3515,3642,10325.0,10525.0,1509.0,1726.0,111.5,0,-113536.13691681973,13609.079882422757,2785.3040221603715
12370.0,22825.0,1294.0,3340.0,2453,2407,5945,6053,17274.0,17319.0,2023.0,6006.0,112.1,0,-107598.05830644471,9294.885611196654,4421.920988981581
27813.0,52041.0,13066.0,21207.0,73,75,0,0,50147.0,49614.0,23427.0,37241.0,112.4,-1,-66858.0184661916,-12138.904190375946,17007.577388701364
4107.0,14311.0,2128.0,4073.0,2068,2265,2995,3499,10189.0,11667.0,2830.0,3161.0,112.5,0,-113355.41374268208,13056.992291671437,3333.54675068315
1644.0,5378.0,585.0,1844.0,714,1322,959,2473,2751.0,7192.0,2301.0,2949.0,112.6,0,-118881.70762303004,14926.757517350632,-853.900014351307
1971.0,4882.0,463.0,2214.0,783,1886,1052,2730,3009.0,8713.0,194.0,104.0,112.6,0,-119905.88876976098,16421.563362611312,-428.2973756141448
5567.0,16285.0,1860.0,3582.0,1694,2271,2369,2941,7085.0,8893.0,1340.0,2253.0,112.7,0,-115033.399409928,14600.180462696728,416.35502380727576
19092.0,35076.0,1421.0,3161.0,322,183,0,0,20560.0,17864.0,15537.0,13525.0,112.9,-1,-97089.1595485864,-2257.033550936801,315.48640099859995
836281.0,858174.0,631861.0,789190.0,14799,10453,3872,3064,80602.0,57945.0,49654.0,34807.0,113.0,0,701689.6156303535,248608.60678226204,-448815.9902841994
47018.0,66828.0,33689.0,54246.0,448,251,270,170,55618.0,51294.0,38380.0,37971.0,113.1,0,-36492.62482796326,-12633.99897178413,6084.799127638816
2718.0,10065.0,1086.0,3389.0,1528,2805,1518,3876,4213.0,11091.0,1512.0,1692.0,113.3,0,-117933.67914954796,15318.99875537513,-222.79064918454537
1255.0,6840.0,830.0,2707.0,880,2379,1431,3949,3837.0,11365.0,0.0,103.0,113.3,0,-119651.9941658994,16674.89808866626,657.5372382695575
7499.0,9413.0,1843.0,3169.0,1852,2198,2970,3194,9554.0,9315.0,1462.0,2402.0,113.3,0,-113141.13400903776,13470.300224880611,1210.713215241182
13190.0,24955.0,4591.0,7727.0,3434,3920,4669,5253,15928.0,16370.0,2941.0,3556.0,113.4,0,-105481.68805261694,11457.39942100302,2478.42448469822
2150.0,13341.0,1026.0,4027.0,1199,1962,1649,2861,5511.0,10146.0,0.0,180.0,113.4,0,-118424.30046228044,16170.54354232344,1440.576264470539
2634.0,8542.0,717.0,2368.0,4264,7847,4729,8713,3578.0,6088.0,411.0,740.0,113.6,0,-119027.43816651666,16021.048344876905,-543.7403907153612
8360.0,13885.0,281.0,875.0,2880,3119,3753,4113,10813.0,11516.0,2313.0,3242.0,113.7,0,-112879.07311066096,11239.82047163096,1540.7738520165224
5179.0,16074.0,983.0,3075.0,1555,2465,2759,4614,7752.0,12319.0,1237.0,2583.0,113.7,0,-115505.88606227464,13909.538516961597,1224.9947654630903
2387.0,7477.0,432.0,2116.0,683,1847,839,2761,2492.0,7863.0,436.0,1010.0,113.7,0,-119789.1899020681,16216.766498771256,-1094.493736138489
13134.0,20863.0,448.0,3721.0,6265,6072,7772,7910,21909.0,21351.0,4261.0,3685.0,113.7,0,-105173.1917110536,6027.703686158289,6906.433833799594
3497.0,13835.0,1191.0,3385.0,1601,2051,2584,3189,7361.0,9000.0,974.0,1366.0,113.9,0,-116438.48731527117,14752.25010503586,1899.1866107786552
10980.0,25332.0,9568.0,14531.0,1706,1636,4198,4008,9831.0,9917.0,3356.0,4026.0,114.0,0,-105366.0029818664,16624.395717348656,-1219.6389656469505
4664.0,14024.0,1079.0,2860.0,1348,1632,1953,2541,5292.0,6264.0,1170.0,1976.0,114.2,0,-116812.04087845216,14879.257602001975,-399.7064841382201
466697.0,605817.0,275781.0,373498.0,1758,1422,0,125,71940.0,67132.0,45636.0,44039.0,114.2,0,306288.2191931415,72392.40252859789,-230785.98937620036
92359.0,137149.0,10010.0,16608.0,325,503,179,131,47064.0,43832.0,24474.0,36600.0,114.2,0,-44557.65876691244,-24479.51400953448,-22547.6716367736
185359.0,270931.0,18626.0,28704.0,366,288,399,167,106875.0,97361.0,106885.0,93254.0,114.2,0,64098.773536029,-111011.70174406572,-46920.49852926256
74205.0,116051.0,7291.0,11020.0,41,102,506,245,81768.0,73068.0,76467.0,61660.0,114.6,0,-14369.934733638149,-69870.47799207592,3616.8308692661176
4272.0,14859.0,1040.0,4593.0,2213,2960,2704,3710,7752.0,10783.0,0.0,0.0,114.8,0,-116614.35495702234,15194.523586836904,1934.2736352355384
7442.0,22265.0,2406.0,5326.0,3512,4286,4514,5396,12093.0,14478.0,673.0,2623.0,114.8,0,-111951.82486261692,13586.989693494768,3341.151693356189
5089.0,19284.0,744.0,3106.0,1658,2025,2834,3450,7548.0,9582.0,1445.0,1865.0,114.8,0,-115789.40254634144,13768.764725332265,1049.290366705634
7670.0,18116.0,1604.0,3353.0,2159,2551,3403,4040,9942.0,11803.0,103.0,1189.0,114.8,0,-113758.89354364308,14188.52661291153,1694.5634647800046
7241.0,17438.0,0.0,987.0,6385,6615,8513,8777,16770.0,16269.0,1170.0,2771.0,115.0,0,-111403.2210270511,10251.772697271854,6959.923216796015
8723.0,11540.0,1723.0,2615.0,4459,3925,4685,4586,12498.0,11781.0,2506.0,2971.0,115.1,0,-110945.29725737784,11551.010412986816,2493.9941692325365
123885.0,167308.0,16815.0,25075.0,451,549,317,81,95051.0,87246.0,99303.0,74309.0,115.2,0,28292.06723934041,-91645.53468989563,-19736.17607979247
1693.0,7124.0,101.0,1018.0,3446,4958,4035,5854,9742.0,14054.0,1325.0,1688.0,115.4,0,-116665.69219568584,13326.787678779763,4688.495939553578
2142.0,5469.0,892.0,2321.0,2208,2628,2743,3114,8205.0,9616.0,0.0,924.0,115.5,0,-117253.24381202066,15204.550628500674,3541.3899416208933
3997.0,21374.0,1077.0,3919.0,832,1276,1347,2209,3704.0,5568.0,501.0,747.0,115.5,0,-118184.23198382968,16030.273712815757,-1120.217248886834
4469.0,7667.0,1237.0,2542.0,3215,3149,3971,4063,9692.0,9539.0,1581.0,2147.0,115.7,0,-114657.89035325932,13439.118008012536,2985.0567668535423
4917.0,12424.0,779.0,2182.0,741,976,1164,1530,3895.0,4944.0,621.0,1172.0,115.8,0,-117848.91671500503,15498.002460986036,-1498.1851584061524
2946.0,16444.0,830.0,2984.0,886,1659,1047,2277,4000.0,8034.0,97.0,741.0,115.9,0,-118805.19471001536,16214.55166066388,-182.6497111645374
1298.0,6770.0,460.0,2409.0,506,989,892,1641,2765.0,6484.0,0.0,26.0,116.2,0,-120369.59822989916,16740.119890096063,-180.60598150499985
979.0,4343.0,1635.0,5195.0,620,1329,891,2074,2447.0,6173.0,782.0,1064.0,116.3,0,-119385.8086574305,17044.396574253995,-441.6162709192317
4682.0,8631.0,363.0,3262.0,678,1413,1129,2203,3034.0,6377.0,0.0,459.0,116.3,0,-118937.88559967512,15987.887564956203,-1897.6349874648777
7725.0,12117.0,1771.0,3437.0,2595,2612,3520,3425,11026.0,11673.0,3495.0,3877.0,116.4,0,-111456.29420594424,11456.373168710928,1773.9767012057011
7825.0,15383.0,508.0,2717.0,170,112,143,62,2303.0,4090.0,20845.0,24541.0,116.4,0,-106690.72345895144,-597.3439161152346,-8427.794582309654
17698.0,30665.0,4885.0,8695.0,204,104,137,91,24029.0,25011.0,8014.0,17970.0,116.4,0,-96318.2055165398,3700.1055655568503,5623.010419654412
5272.0,14171.0,1005.0,3274.0,696,1032,1576,1868,4738.0,5962.0,171.0,409.0,116.4,0,-117455.84679793246,15735.821383557166,-967.8761571862112
49615.0,83477.0,10247.0,16910.0,1911,1732,65,163,39580.0,39456.0,15458.0,30556.0,116.8,0,-68822.05692832464,-8662.97065801901,-2060.2147947076783
1252.0,4557.0,2684.0,7832.0,1777,2417,2180,3121,7057.0,9260.0,1172.0,2634.0,116.8,0,-116200.3301647154,15935.193730195377,2887.673999824495
913.0,3070.0,243.0,2987.0,462,882,491,979,1914.0,5056.0,2789.0,3963.0,117.2,0,-119458.82047183672,14621.775692978375,-1151.8876759810532
5271.0,17304.0,2073.0,5280.0,3476,3897,4748,5526,17267.0,19751.0,671.0,2978.0,117.2,0,-110743.36010173052,12210.822167585357,8657.920371122531
12141.0,34707.0,2866.0,6008.0,8172,8771,10447,11527,26762.0,29445.0,3498.0,5237.0,117.2,0,-101901.3461150424,6711.712131048147,11342.03794482273
3126.0,10555.0,257.0,1482.0,491,1886,640,2257,1921.0,5626.0,522.0,703.0,117.2,0,-119868.96514531178,16124.584567081953,-1981.022633142029
12449.0,21330.0,3438.0,7149.0,3998,3996,6029,6372,16841.0,17827.0,1280.0,2200.0,117.4,0,-106995.79064190018,11761.06975892737,3976.011009018797
206000.0,293845.0,34827.0,52569.0,421,270,147,65,188269.0,169893.0,71792.0,78736.0,117.7,0,102836.62734140288,-101984.9244128276,12333.476693577892
52055.0,94127.0,80142.0,126085.0,2352,2171,5130,4833,11824.0,11792.0,6102.0,4046.0,117.7,0,-38544.01941107288,55293.19982951509,-26144.455454207
1636.0,7737.0,949.0,2752.0,557,1379,823,2406,2163.0,5964.0,2175.0,2715.0,118.3,0,-118969.22920784456,15454.235239376345,-1293.110114601392
3681.0,13713.0,633.0,2513.0,2770,4131,3651,5273,8748.0,12403.0,171.0,1245.0,118.3,0,-116477.89901697054,14458.834245258617,3038.246989982
3077.0,16032.0,1747.0,7083.0,678,1612,958,2595,3075.0,7671.0,1517.0,2620.0,118.5,0,-117733.82997165497,15935.023140988656,-1282.0241415416808
1797.0,10842.0,1203.0,6714.0,1025,2008,1564,3239,5108.0,10285.0,320.0,456.0,118.5,0,-118456.171053314,16225.613039309268,1260.3561692024475
1446.0,8611.0,334.0,1916.0,1238,2905,1557,4145,5808.0,15611.0,565.0,1856.0,118.5,0,-118629.53868734256,15166.738112064706,2016.63590239157
6963.0,17425.0,4538.0,9049.0,3013,3353,4293,4767,12890.0,14335.0,337.0,2505.0,118.6,0,-110478.26216219668,15125.362438657448,4263.461401649861
206594.0,285104.0,12141.0,15119.0,221,389,0,57,274445.0,246997.0,130844.0,114745.0,118.7,0,153160.6091164869,-184414.30706194876,67409.77663472542
5940.0,11036.0,1618.0,4509.0,1462,1779,2025,2403,5545.0,6817.0,1264.0,1144.0,118.9,0,-115882.16408341484,14999.21497951322,-1001.5396798269594
924.0,6298.0,401.0,1706.0,587,1482,657,1808,1747.0,5492.0,352.0,501.0,118.9,0,-120803.02095743842,16764.311090277093,-830.9947444102537
9265.0,13885.0,2475.0,4839.0,3318,3610,4458,4676,11254.0,10779.0,1807.0,3039.0,118.9,0,-111043.31775058754,12791.787005805196,1389.9925248604077
12040.0,22420.0,1747.0,3458.0,6171,6493,8333,8862,23081.0,23069.0,2478.0,5690.0,119.5,0,-104702.00395024632,7669.884637837065,8889.381638232817
2067.0,6527.0,0.0,581.0,701,2164,1295,4208,1367.0,4115.0,319.0,1548.0,119.5,0,-120689.35946745765,16304.332025868582,-1738.7571319412111
35874.0,59965.0,16808.0,26455.0,435,397,298,119,38453.0,34417.0,29626.0,26713.0,119.5,0,-64837.19682858298,-10353.311767508734,1287.4554558182556
9272.0,23706.0,1618.0,3590.0,3558,3634,3817,3993,11125.0,11272.0,0.0,745.0,119.6,0,-112683.97073237583,13691.202482269768,1666.7328659007546
24802.0,38849.0,14801.0,25776.0,186,85,248,109,33432.0,32699.0,20242.0,28160.0,119.6,0,-76443.16229986618,-2559.97266496376,6025.989547046067
252228.0,365520.0,10345.0,14239.0,536,294,0,126,282619.0,234208.0,113346.0,95290.0,119.6,0,164087.8690113281,-181755.7690960904,51274.167750739376
15219.0,22405.0,2468.0,5375.0,2941,2952,4852,5055,13988.0,14655.0,1521.0,3279.0,119.7,0,-107608.21975466436,11200.075783438544,207.50194984401676
10866.0,12315.0,2514.0,4405.0,2645,2853,3504,3602,10893.0,10587.0,2316.0,2719.0,119.8,0,-110378.55704869056,12384.218586221974,89.06972768161359
42694.0,57827.0,7678.0,11218.0,390,313,84,159,49824.0,47917.0,30396.0,32776.0,120.1,0,-62504.10714342864,-22089.229165819317,6597.519892057153
12306.0,16752.0,0.0,1539.0,282,399,446,761,2460.0,4693.0,5346.0,7737.0,120.3,0,-113438.6380246232,10332.159978792071,-7718.09943332991
4843.0,16632.0,1352.0,2848.0,6166,7262,7673,8911,25240.0,28532.0,0.0,1356.0,120.3,0,-108367.08734615378,10097.481524867477,15169.70707859292
375191.0,501962.0,430629.0,644377.0,23037,22118,28800,28891,50833.0,42973.0,9471.0,8280.0,120.4,0,349286.80097590893,225305.4441095371,-193481.1212373167
41365.0,52697.0,9446.0,12818.0,82,114,0,40,45964.0,41808.0,41609.0,31181.0,120.5,0,-59080.48232327402,-26655.750222297476,1590.0387406399343
14780.0,18970.0,2090.0,3463.0,10059,10745,12519,13090,32681.0,33740.0,1682.0,3981.0,120.8,0,-99686.5479685369,5358.957434200289,14805.816410222084
1222.0,7544.0,521.0,1932.0,837,1311,2203,3960,5124.0,9299.0,241.0,919.0,121.0,0,-119126.41815183172,15850.139062830964,1657.5571217971967
7469.0,16059.0,1582.0,3076.0,110,710,992,2342,2049.0,5584.0,94.0,225.0,121.0,0,-117422.58366340186,16613.986923208966,-4314.356011555472
251589.0,361790.0,26048.0,40259.0,743,491,0,73,368648.0,307571.0,125938.0,108408.0,121.0,0,218751.77990849968,-205114.5139195544,115940.0465565242
6252.0,11648.0,2931.0,5161.0,3351,3563,4416,4744,14217.0,15536.0,2886.0,4152.0,121.1,0,-110057.09455660368,11922.066762236198,5199.417015086093
4793.0,13002.0,2415.0,5291.0,2705,2714,3895,4128,11254.0,11450.0,2776.0,3318.0,121.2,0,-112421.71182794774,12836.733319919227,3755.465265105901
794411.0,950200.0,834424.0,1055440.0,6063,4459,1343,768,239568.0,193856.0,141256.0,101569.0,121.3,0,939028.4158186872,280362.6165364296,-326209.06902545766
7128.0,21200.0,2725.0,7548.0,3742,4174,5522,6374,16346.0,19375.0,4335.0,3874.0,121.4,0,-108360.56625068632,10117.005435672196,5999.676939610774
38350.0,45693.0,4984.0,9863.0,330,141,36,78,45756.0,42628.0,35817.0,31145.0,121.5,0,-65806.48577790867,-25367.98459233036,4656.774200150348
4959.0,13975.0,659.0,1772.0,3207,4154,4232,5364,11736.0,14660.0,1048.0,1300.0,121.5,0,-114286.54387347864,12834.590190356266,4422.212171248213
3363.0,19088.0,913.0,3023.0,783,1512,1268,2372,3572.0,6966.0,200.0,859.0,121.6,0,-118715.3404123941,16243.631599439484,-778.625545462844
8343.0,15113.0,298.0,1815.0,2712,4407,3794,5956,12088.0,16676.0,4630.0,4557.0,121.7,0,-111224.1849412036,9236.928123586114,2047.05909838478
7110.0,14914.0,1196.0,3807.0,723,1479,834,2448,2509.0,7813.0,418.0,253.0,121.7,0,-117489.2338701429,16056.7665112015,-3829.60061763031
5540.0,11200.0,2193.0,3894.0,2890,2864,4078,4398,13182.0,13733.0,1903.0,2940.0,121.7,0,-111839.41053603197,12624.967244360952,5032.437619802334
16712.0,16670.0,3015.0,5434.0,6035,5562,5214,4875,10613.0,9488.0,2500.0,2979.0,121.7,0,-107720.66886013748,11620.248547280156,-3649.731342321285
6833.0,15887.0,4166.0,10178.0,2942,3053,4182,4405,12948.0,13473.0,924.0,2481.0,121.7,0,-110523.85088011272,14502.688120772098,4259.261596266625
10593.0,26370.0,1834.0,4077.0,2438,2851,3553,4218,9053.0,11072.0,2348.0,1893.0,122.1,0,-111837.21184423428,12571.316096871851,-1200.7731195182168
4861.0,14229.0,199.0,2389.0,967,2274,1047,2793,2615.0,7566.0,221.0,533.0,122.1,0,-119062.05391519172,15808.867459374258,-2381.252326346174
89509.0,133532.0,99884.0,159124.0,5060,5216,12317,12105,30252.0,30886.0,10619.0,8506.0,122.3,0,209.2918919861404,53752.47864931533,-34866.53461312331
4531.0,16012.0,2240.0,5078.0,2824,3459,3345,4010,9391.0,11179.0,80.0,879.0,122.4,0,-114833.89440488434,15328.2751285045,3014.172547958068
3982.0,9450.0,971.0,2547.0,1755,1919,2537,2929,7669.0,8308.0,1296.0,1902.0,122.5,0,-116072.18921898538,14161.209982114782,1806.1024098178996
18196.0,27164.0,355.0,2597.0,13041,13739,16422,16644,37469.0,38144.0,4221.0,5635.0,122.5,0,-96198.64669404336,348.6167658963859,15981.20515281096
31863.0,45926.0,8211.0,14198.0,331,189,48,94,42329.0,43464.0,23799.0,32463.0,122.7,0,-72396.27016124738,-13516.723278774894,8458.728276365675
3429.0,14716.0,441.0,1890.0,1733,2802,2158,3632,5383.0,7721.0,1100.0,2056.0,122.8,0,-117714.33433253056,14651.314451499977,404.2848698155081
212139.0,298252.0,53556.0,79712.0,759,361,141,97,109534.0,92254.0,77804.0,63237.0,122.9,0,84606.84009713783,-70079.29907680313,-55373.62111536491
14882.0,28547.0,2526.0,6323.0,2956,2757,7113,7373,18039.0,18649.0,2842.0,5832.0,123.0,0,-105105.54470042826,8974.777619556633,3318.4493525439198
5200.0,13270.0,1124.0,3189.0,1700,2016,1924,2180,5150.0,6289.0,1460.0,1673.0,123.1,0,-116544.52598945017,14703.563920018563,-907.8809925948312
145900.0,206088.0,31443.0,48835.0,409,432,45,105,165780.0,140986.0,72829.0,74523.0,123.2,0,67022.43408913382,-88234.01183165018,28851.75801556844
4592.0,14287.0,1433.0,2809.0,2618,2514,3368,3668,8038.0,7813.0,1232.0,1594.0,123.2,0,-115405.34420495028,14326.81213387109,1702.093911568015
9514.0,20089.0,5439.0,10081.0,1311,1542,3080,3051,8773.0,8726.0,2570.0,2817.0,123.5,0,-109713.0568374857,15036.991846278144,-904.272060588724
6316.0,20901.0,1338.0,3557.0,5737,6768,7502,8978,19616.0,23042.0,1266.0,2801.0,123.8,0,-109569.5655300883,10454.83738734509,9682.49698013464
4811.0,15521.0,1428.0,2956.0,1622,1944,2241,2782,8057.0,9242.0,4159.0,2692.0,123.9,0,-114003.09968119528,12278.308225053192,975.711086140714
6621.0,13377.0,1476.0,4761.0,2435,2667,3141,3364,8703.0,9553.0,1550.0,2550.0,123.9,0,-114052.4623501812,13519.729699761932,1022.5074907518804
1746.0,10750.0,465.0,1925.0,572,1516,431,1313,1438.0,4187.0,1150.0,1829.0,124.1,0,-120094.9437964501,16085.957830715382,-1690.563710091668
7467.0,18591.0,717.0,1687.0,2625,3026,2808,3363,9063.0,10059.0,0.0,1244.0,124.1,0,-114866.38260331738,13924.474255854004,1167.6351211801225
1223.0,5667.0,762.0,3507.0,2823,4144,4126,6253,12634.0,18542.0,930.0,1499.0,124.8,0,-115323.28223661963,13322.675093303496,7307.573734064656
5261.0,17733.0,969.0,2928.0,2675,2772,3936,4011,11248.0,10902.0,1696.0,3845.0,125.0,0,-113620.4163927332,12420.939435681865,3801.982325878044
16565.0,17685.0,1865.0,3288.0,3388,2834,4227,4481,12588.0,12318.0,2021.0,1567.0,125.2,0,-108089.15839737492,10842.523152149384,-1819.4903375047315
4879.0,10730.0,1108.0,2385.0,1516,1476,2113,2585,8527.0,10188.0,0.0,330.0,125.3,0,-115960.87979525258,14898.842160376087,2229.0384739820693
5279.0,9059.0,2168.0,3373.0,3701,4014,5518,6417,15425.0,17226.0,0.0,596.0,125.5,0,-112015.58701813172,13506.496529978798,7278.453770615479
329307.0,431389.0,59543.0,87534.0,1751,1264,319,108,462896.0,367636.0,208472.0,162641.0,125.6,0,353333.9004781747,-281866.89638822514,126342.07051255157
1428.0,8873.0,1011.0,4787.0,127,37,188,141,5534.0,12446.0,2362.0,4562.0,125.7,0,-117261.21963909543,14245.688064971811,1496.4429526749911
946.0,4138.0,3584.0,10337.0,113,116,184,99,20372.0,29828.0,4238.0,6723.0,125.7,0,-108205.46569751127,10391.02429556752,12935.332025922844
3266.0,12222.0,2925.0,8524.0,52,0,163,81,10923.0,18462.0,3723.0,5008.0,125.7,0,-112265.46591494077,12780.15980211501,4298.270052845275
2876.0,11093.0,652.0,2352.0,94,0,169,54,2781.0,4431.0,5995.0,8107.0,125.7,0,-116253.31786843284,11766.971803988225,-2224.256212639332
1853100.0,1645280.0,2117490.0,2196220.0,8821,4471,2489,1200,2463750.0,1727830.0,1835100.0,1224750.0,125.7,3,4028061.172950789,-886812.4109701136,402839.0151743752
4351.0,12202.0,2258.0,4687.0,2534,2824,3272,3822,8748.0,10877.0,1126.0,1862.0,125.8,0,-114636.26024231184,14762.430253163597,2406.079016184048
8005.0,24043.0,779.0,1687.0,3476,3323,4693,4754,16261.0,16409.0,3031.0,3590.0,125.8,0,-109963.7126893726,9569.213568549303,5809.37685997339
3979.0,16091.0,1057.0,3123.0,1447,2073,2278,3506,5595.0,8344.0,717.0,1453.0,126.0,0,-117207.46563541389,15243.374630283164,315.27297851446224
26251.0,32720.0,5662.0,9033.0,569,583,77,36,37761.0,36174.0,19593.0,24167.0,126.0,0,-81001.11219022704,-9316.698009392425,8904.81427975393
8508.0,30180.0,1235.0,3398.0,2564,2878,3539,4022,11167.0,12849.0,1305.0,2249.0,126.1,0,-112535.84976085158,12540.29903012104,1921.4523042667956
23834.0,45522.0,5372.0,9894.0,197,106,77,13,27515.0,27479.0,12294.0,23611.0,126.1,0,-89666.13229801657,-1410.213913825206,3990.1628441871
3420.0,11032.0,2502.0,6100.0,5637,6324,6712,7396,14885.0,16456.0,889.0,2284.0,126.2,0,-112180.56414444384,13368.293382885407,7679.305666860213
2670.0,11182.0,0.0,340.0,195,205,171,77,9866.0,12694.0,5161.0,5237.0,126.2,0,-114361.623810224,10235.026617715264,3569.682350197212
1916.0,11385.0,0.0,573.0,0,0,158,64,7678.0,12803.0,1137.0,2488.0,126.2,0,-117568.12576362214,13919.075319857398,3158.980800297685
