FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
12654.0,29359.0,3565.0,8171.0,592,384,80,73,18366.0,26138.0,13829.0,20111.0,16.3,0,-125329.03017514962,-568.5004421902249
17684.0,22042.0,2303.0,3289.0,3010,3961,4719,6042,12262.0,16809.0,4471.0,3938.0,16.3,0,-134108.85808560307,7756.525685962015
32244.0,72347.0,18665.0,36424.0,260,160,87,57,39271.0,52637.0,32649.0,42998.0,16.4,0,-86281.5028568895,-9604.7965245302
31492.0,60068.0,3216.0,7866.0,95,139,282,164,49536.0,60377.0,21818.0,27134.0,16.4,0,-98792.96139507412,-20313.009898609776
92810.0,233784.0,14602.0,26379.0,474,431,0,74,68642.0,92040.0,40493.0,52135.0,16.5,0,-47078.80472664742,-28377.101770389465
5274.0,14315.0,920.0,2050.0,1606,2031,1930,2776,5083.0,6993.0,1821.0,2034.0,16.5,0,-144566.73027145895,11032.366741914117
2797.0,13085.0,1333.0,3970.0,599,771,936,1262,3417.0,4954.0,1141.0,2443.0,16.6,0,-146308.55976291624,12282.681686785896
8144.0,26451.0,1606.0,6116.0,1459,1946,2455,3332,6858.0,9293.0,1894.0,3357.0,16.6,0,-142013.06861482837,10590.88240810329
5340.0,15058.0,2217.0,5833.0,1520,2166,1984,2713,6703.0,9800.0,2034.0,2193.0,16.6,0,-142859.36509212982,11007.282631795635
40560.0,96963.0,11159.0,26708.0,442,236,187,188,53803.0,71816.0,38169.0,61118.0,16.6,0,-75487.6710453988,-26658.86469910385
107318.0,245205.0,6380.0,13289.0,336,247,0,72,147958.0,195045.0,55675.0,77202.0,16.6,0,2034.5707322109663,-85101.2543366805
2287.0,13975.0,750.0,3320.0,355,1141,408,1473,1412.0,4528.0,1021.0,1489.0,16.6,0,-148000.51738219018,13062.751127126108
10625.0,15778.0,1320.0,2508.0,505,1210,304,1159,1443.0,4294.0,507.0,1498.0,16.6,0,-144789.39336821818,14245.686414490126
35440.0,85338.0,7355.0,17198.0,331,275,197,87,44664.0,58760.0,39478.0,48822.0,16.7,0,-85165.54044257819,-23942.34349300648
21786.0,59156.0,11583.0,29024.0,381,216,152,98,33119.0,42853.0,19045.0,45223.0,16.8,0,-103830.70283572956,-7049.1925535788905
36985.0,76938.0,5345.0,12350.0,233,260,544,170,43429.0,56644.0,48786.0,49830.0,16.8,0,-81616.76238767558,-28449.57827640839
4365.0,13628.0,1641.0,4093.0,2775,4260,3637,5457,8800.0,13292.0,2365.0,2133.0,16.9,0,-142419.38567854097,9261.984797349178
