FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
4700.0,19957.0,1229.0,2842.0,3279,4110,4012,5590,10752.0,13878.0,477.0,2836.0,16.8,0,-93175.6778794146,6524.849574736136
2412.0,11482.0,456.0,3459.0,770,2330,1000,3395,2756.0,9937.0,2958.0,4196.0,16.9,0,-98793.45405312224,8915.73102593238
1450.0,9587.0,350.0,3588.0,1591,3249,1944,4286,5944.0,13223.0,380.0,831.0,16.9,0,-98666.30203068464,8117.278091219443
5820.0,9019.0,2375.0,4209.0,203,149,193,140,21389.0,24869.0,8887.0,21319.0,16.9,0,-78091.38718907238,-886.1666074491641
2530.0,5403.0,319.0,1785.0,2670,3253,3810,5077,10894.0,14254.0,1923.0,2216.0,17.0,0,-93994.92305227712,5412.417756747509
2321.0,7981.0,896.0,2798.0,29,52,149,54,1535.0,4366.0,13817.0,26582.0,17.1,0,-90891.26993753725,5418.49142229762
24858.0,48740.0,4466.0,10565.0,171,106,26,0,37155.0,44676.0,12777.0,29667.0,17.1,-1,-55452.685992778,-7145.331802129898
14436.0,22288.0,2001.0,3015.0,3403,4130,4665,5709,13106.0,16569.0,3371.0,3965.0,17.1,0,-85981.08147034468,5943.822885366951
8987.0,12529.0,2777.0,4201.0,2802,3168,2923,3675,9060.0,10137.0,1883.0,2386.0,17.2,0,-91505.60993403792,8673.577964468745
18544.0,37166.0,4730.0,9780.0,435,268,117,67,14854.0,17416.0,6914.0,13172.0,17.2,0,-78746.37208628537,6056.293311787033
15381.0,22201.0,1259.0,3635.0,483,185,393,202,20880.0,23243.0,19447.0,19412.0,17.2,0,-71695.13139024546,-2692.791531720748
371262.0,580131.0,56435.0,99615.0,463,431,191,139,494407.0,498411.0,231016.0,222917.0,17.2,0,539828.0120020618,-216519.55787999745
20578.0,34677.0,3941.0,8843.0,548,388,396,160,24700.0,28537.0,10137.0,21244.0,17.3,0,-68676.78637848442,-572.5817962032361
