FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2
21783.0,40312.0,2514.0,5293.0,290.0,367.0,242,133,34790.0,37646.0,19988.0,26637.0,17.0,0,-45242.9914326235,-16633.8674785519
6867.0,16277.0,4639.0,10582.0,1544.0,1814.0,3086,3901,9578.0,12589.0,3323.0,4628.0,17.1,0,-78122.20277370734,-280.2653072739101
38131.0,63053.0,10572.0,18735.0,445.0,240.0,0,41,34442.0,33896.0,22746.0,21502.0,17.1,0,-35682.28152387846,-6836.649370327411
48620.0,76945.0,34020.0,59706.0,7720.0,9156.0,9396,10889,24528.0,27447.0,7218.0,6303.0,17.1,0,-38134.24688176151,24697.079052622008
6568.0,13191.0,3882.0,6449.0,1937.0,2108.0,3118,3646,7971.0,9351.0,1742.0,2459.0,17.1,0,-80726.14338156697,360.71215088830144
2734.0,10321.0,1079.0,3096.0,2860.0,4115.0,2904,4114,6838.0,9635.0,1096.0,1776.0,17.2,0,-84498.87600432905,-1988.005255383258
607016.0,787157.0,731816.0,1019370.0,5514.0,5031.0,1012,886,354492.0,338139.0,154831.0,145826.0,17.2,3,776581.4863466099,520028.3562400029
18713.0,28100.0,1917.0,5093.0,4228.0,5227.0,6286,7165,17354.0,20631.0,4974.0,6237.0,17.2,0,-68659.70250327376,-4195.275755595846
3805.0,10162.0,1488.0,5441.0,1498.0,2015.0,2322,2875,5744.0,7298.0,1591.0,1495.0,17.2,0,-84495.02923220997,-1080.87165016288
42704.0,77119.0,20634.0,34516.0,625.0,297.0,0,57,57519.0,58533.0,54744.0,49577.0,17.3,0,5157.404494450704,-18845.128440608736
18753.0,41975.0,16770.0,34424.0,1550.0,1714.0,3163,3829,7688.0,8901.0,3406.0,3683.0,17.3,0,-69974.91052696363,13021.912258322838
7398.0,14682.0,1653.0,2967.0,2474.0,2574.0,3188,3639,7980.0,9207.0,1845.0,1701.0,17.3,0,-81446.7451536072,-1293.7717164274889
4140.0,7380.0,556.0,1706.0,1866.0,1872.0,2607,2917,7543.0,8045.0,1682.0,2064.0,17.3,0,-83420.3819446296,-2644.5802398728997
19346.0,28562.0,3996.0,4541.0,1205.0,1516.0,1508,1706,5654.0,6082.0,2421.0,1896.0,17.4,0,-77314.84558159676,3794.0768439769454
6342.0,14919.0,2521.0,3411.0,1253.0,1539.0,2613,2654,6227.0,6626.0,2243.0,2003.0,17.5,0,-82412.91947668687,-163.16210494290988
12216.0,26641.0,4306.0,8828.0,406.0,262.0,184,138,14275.0,16460.0,12054.0,14826.0,17.5,0,-67408.11514851317,-4892.753095594457
24632.0,45775.0,5197.0,8814.0,1513.0,1712.0,352,233,36644.0,37450.0,17974.0,23477.0,17.6,0,-43275.86169279324,-13778.792784782909
2516.0,8724.0,1122.0,2990.0,2459.0,3837.0,3226,4979,9674.0,14832.0,595.0,1591.0,17.7,0,-82924.53974942499,-3058.9145759860667
7319.0,24135.0,2816.0,6581.0,3624.0,5049.0,4314,5979,11448.0,15278.0,3336.0,3595.0,17.7,0,-77644.6830060919,-2412.1071820550374
3307.0,14835.0,1292.0,3676.0,1160.0,1939.0,1359,2358,3527.0,5835.0,387.0,1064.0,17.7,0,-86869.30672539034,-21.662154648609054
9575.0,25702.0,2672.0,5470.0,288.0,209.0,23,0,17984.0,20018.0,14425.0,14281.0,17.7,-1,-65616.36439707057,-8952.573201717956
39212.0,66241.0,4066.0,8918.0,376.0,295.0,59,75,37275.0,37111.0,36772.0,36314.0,17.8,0,-27190.81204797541,-18515.24520791908
22187.0,36863.0,1119.0,3191.0,9990.0,11714.0,11868,13636,31448.0,34695.0,4960.0,4192.0,17.8,0,-58620.99886761182,-10016.463074169573
2057.0,6438.0,1483.0,4301.0,2275.0,2624.0,3455,4141,9872.0,12232.0,671.0,1337.0,17.8,0,-82818.76283528087,-2928.3518021816158
7119.0,11796.0,1728.0,3406.0,1673.0,1804.0,2894,3388,9382.0,10902.0,2552.0,4330.0,17.8,0,-79799.34889410852,-2338.053432202628
11609.0,17374.0,1586.0,3791.0,3886.0,4128.0,5594,6128,12955.0,14311.0,2411.0,2226.0,17.9,0,-76234.29027189346,-2873.075573757608
10750.0,20970.0,1629.0,3301.0,4191.0,4685.0,6453,7133,18274.0,19446.0,2405.0,4216.0,17.9,0,-72622.48928375848,-5478.23394204197
94696.0,146363.0,29692.0,48601.0,1031.0,553.0,0,71,135656.0,121242.0,39371.0,35507.0,17.9,0,71002.23197284303,-29178.43836707498
18007.0,29563.0,4687.0,7309.0,384.0,278.0,458,285,24148.0,24087.0,12084.0,11820.0,18.0,0,-59024.92242299476,-7399.006814042172
208832.0,353825.0,60723.0,99629.0,0.0,233.0,453,168,88183.0,82449.0,55108.0,50497.0,18.0,0,104298.13143652308,33405.316119114825
4651.0,7285.0,465.0,1274.0,1709.0,1982.0,2467,2937,6554.0,6992.0,1096.0,1654.0,18.0,0,-84270.72565905585,-1999.5662366794863
3440.0,7603.0,1234.0,2316.0,2613.0,3019.0,3294,3849,10508.0,12692.0,2157.0,4326.0,18.1,0,-80787.15015991931,-3834.470812017132
13951.0,21193.0,2375.0,3228.0,3814.0,4308.0,5129,5707,14925.0,15019.0,3242.0,3212.0,18.1,0,-73168.62979884524,-2926.1227334571327
2357.0,15926.0,1122.0,4096.0,1036.0,2495.0,1571,3326,3464.0,8084.0,1097.0,1780.0,18.1,0,-86886.32499052002,-583.6082467829655
1057.0,2370.0,1344.0,4412.0,530.0,1144.0,1011,2641,2685.0,6152.0,1369.0,1933.0,18.2,0,-87645.78411651138,-404.8908109365355
1073.0,4468.0,889.0,2856.0,820.0,1835.0,1555,3741,3493.0,8354.0,179.0,180.0,18.2,0,-88138.77215154227,-634.4434864173013
7520.0,20053.0,1733.0,4645.0,3623.0,4588.0,4387,5449,12495.0,14630.0,860.0,3107.0,18.2,0,-78536.76990603068,-3009.3908307542124
2117.0,7425.0,401.0,2740.0,966.0,2338.0,1211,3742,3180.0,7927.0,308.0,1294.0,18.2,0,-87915.28790128145,-848.3185788028309
43189.0,62132.0,9228.0,18877.0,551.0,482.0,81,102,47897.0,46444.0,38594.0,35178.0,18.2,0,-15801.114550624305,-18369.79397543382
8947.0,20739.0,1462.0,4379.0,2165.0,2627.0,3235,3531,9255.0,9388.0,2658.0,3819.0,18.3,0,-79362.80574368073,-2129.3197885830973
24885.0,43621.0,3373.0,5922.0,354.0,172.0,260,214,31483.0,32858.0,18855.0,27008.0,18.3,0,-46392.21814222459,-13630.330700793616
22687.0,44640.0,2135.0,4762.0,4864.0,5008.0,7697,8522,23778.0,24764.0,4425.0,6933.0,18.3,0,-62924.047078969495,-5919.57557809833
21871.0,39147.0,2459.0,3535.0,6877.0,7796.0,9586,9977,26590.0,26865.0,6047.0,6748.0,18.4,0,-60492.26699478192,-7428.927437179465
5666.0,13199.0,976.0,4332.0,2443.0,2612.0,3557,4023,9354.0,11499.0,1895.0,4358.0,18.4,0,-80960.8604434791,-3058.704783811855
5063.0,11641.0,1598.0,4293.0,2981.0,2698.0,3926,4230,11566.0,11461.0,2576.0,2457.0,18.4,0,-79464.38149738807,-3599.839344096464
8016.0,10318.0,2325.0,3706.0,1698.0,2190.0,3362,3313,9877.0,10376.0,2473.0,2211.0,18.4,0,-79293.16682526942,-1650.075716025351
7416.0,15175.0,1608.0,6237.0,2477.0,2374.0,4049,4340,11525.0,12529.0,3507.0,2479.0,18.5,0,-78196.90468099294,-3374.952336044758
2836.0,7944.0,617.0,3665.0,1115.0,1480.0,1287,2418,4419.0,7791.0,2301.0,2517.0,18.5,0,-85610.99407208545,-1717.948119251821
3715.0,11458.0,779.0,1842.0,571.0,892.0,679,1892,2356.0,6417.0,553.0,699.0,18.5,0,-87713.86346022933,121.63533386124293
9097.0,24449.0,2058.0,5958.0,2857.0,3302.0,4274,5079,11707.0,13841.0,638.0,3798.0,18.5,0,-78325.95168524583,-2106.5428715067123
23256.0,34606.0,6660.0,9630.0,0.0,122.0,184,74,39887.0,39301.0,25472.0,26774.0,18.6,0,-37024.820570658754,-16568.608227107554
6112.0,12289.0,662.0,2962.0,2174.0,2373.0,3187,3299,7606.0,7700.0,2961.0,2663.0,18.6,0,-81918.86627177297,-2606.448892432068
744.0,4150.0,449.0,2314.0,1671.0,3378.0,1862,4104,5027.0,11034.0,1124.0,1741.0,18.6,0,-86713.04743258467,-2128.565595928015
978.0,6798.0,120.0,841.0,1087.0,2964.0,1434,3875,3288.0,10053.0,895.0,1799.0,18.6,0,-88026.65957395273,-1557.7194157541005
5700.0,12756.0,1625.0,5260.0,1151.0,1411.0,1665,2505,4164.0,6235.0,19.0,942.0,18.7,0,-85606.616779753,556.418512469404
36770.0,66936.0,7312.0,10081.0,538.0,326.0,52,34,55719.0,52011.0,38123.0,39061.0,18.7,0,-13277.171148500202,-24816.937534033324
35989.0,57472.0,20536.0,35343.0,233.0,376.0,329,110,37553.0,37297.0,29674.0,30811.0,18.7,0,-25374.62762787464,-3057.606313331112
49980.0,76961.0,3673.0,6916.0,119.0,62.0,291,126,52566.0,50844.0,33278.0,32829.0,18.7,0,-15357.320317766542,-22028.927468232312
227863.0,366239.0,38648.0,59358.0,1911.0,1682.0,535,335,119448.0,109854.0,96478.0,83789.0,18.7,0,147451.5614748759,-9169.548620487403
6662.0,14717.0,1840.0,5666.0,2290.0,2349.0,3668,3986,8908.0,9234.0,3429.0,3629.0,18.7,0,-79960.1689466172,-2297.4109521393752
2898.0,11036.0,892.0,2179.0,2289.0,3022.0,2989,3805,7356.0,9248.0,419.0,1156.0,18.7,0,-84589.7166825926,-2093.307926582984
11490.0,24842.0,2894.0,6119.0,3204.0,3571.0,4185,4754,12763.0,14303.0,1143.0,2816.0,18.7,0,-76325.75785138481,-1436.5502768841034
78329.0,104217.0,14182.0,23624.0,687.0,423.0,190,168,95264.0,93561.0,80566.0,72479.0,18.8,0,56528.24914193785,-42738.94998855308
53223.0,79210.0,10671.0,18966.0,345.0,158.0,181,154,69916.0,68102.0,52750.0,59834.0,19.0,0,14004.122289294406,-30909.65107297683
43186.0,68431.0,9796.0,14381.0,367.0,455.0,264,135,42871.0,44340.0,25035.0,38793.0,19.0,0,-24415.53532379531,-12438.926308898242
37771.0,55611.0,13042.0,19692.0,183.0,89.0,74,85,46751.0,46141.0,36726.0,39511.0,19.0,0,-17023.744495643783,-15667.433920862624
29575.0,47871.0,11689.0,16727.0,1964.0,1908.0,6032,6393,14317.0,15406.0,5392.0,6640.0,19.0,0,-62281.11205571219,7199.879878524751
9371.0,17837.0,3144.0,5658.0,3769.0,4102.0,5721,6441,16431.0,17180.0,3607.0,5088.0,19.0,0,-73025.14800605539,-4100.76669276601
2785.0,9033.0,245.0,1465.0,1535.0,1775.0,2337,2797,6959.0,8211.0,302.0,1314.0,19.0,0,-85201.81668737887,-2470.139987253194
1388.0,4911.0,2245.0,6862.0,2199.0,2952.0,3327,4599,8715.0,11773.0,1994.0,2209.0,19.1,0,-82763.30770300743,-2368.963740504072
1068.0,4053.0,702.0,4031.0,1317.0,2141.0,1644,2848,5383.0,8966.0,177.0,363.0,19.1,0,-86922.09319500197,-1616.950733770392
75782.0,104209.0,6898.0,12694.0,155.0,183.0,0,88,93415.0,89704.0,77822.0,76486.0,19.2,0,50720.44593287996,-48172.66299511433
21095.0,31577.0,2784.0,4104.0,345.0,173.0,324,145,25669.0,25917.0,11927.0,16858.0,19.2,0,-56858.08022782973,-9494.584323397692
4760.0,10148.0,2264.0,4987.0,2074.0,2262.0,2745,3070,6765.0,7794.0,1210.0,2215.0,19.2,0,-83171.4222434214,-652.9294478311399
35706.0,51276.0,10649.0,17456.0,533.0,334.0,520,254,48068.0,46320.0,33429.0,37441.0,19.2,0,-19776.648468040177,-17534.19530358962
14514.0,21016.0,9677.0,13517.0,2358.0,2341.0,5162,5708,13444.0,14006.0,6214.0,6322.0,19.2,0,-68958.96087674864,2795.9390334567
30536.0,44928.0,3697.0,5628.0,357.0,260.0,0,199,31920.0,30538.0,17715.0,20800.0,19.3,0,-45492.92384920669,-11534.90164736544
4457.0,16242.0,815.0,2428.0,10809.0,13105.0,16499,19613,6391.0,7822.0,25.0,723.0,19.3,0,-84879.35134038034,-1298.9667809308685
575053.0,714261.0,835030.0,1142650.0,9809.0,6635.0,4887,4794,278688.0,239326.0,124535.0,112567.0,19.3,3,738419.2865074333,643918.8183542968
2944.0,7906.0,1340.0,3594.0,2205.0,3272.0,2994,4573,8436.0,11061.0,3367.0,2963.0,19.3,0,-82007.25278838325,-3147.451303548584
288525.0,405148.0,33718.0,53361.0,8333.0,7624.0,1036,878,389424.0,336367.0,160752.0,147938.0,19.3,0,388747.4831632663,-140881.74630400314
93843.0,148928.0,8900.0,14096.0,183.0,93.0,614,238,57990.0,54311.0,46872.0,45553.0,19.4,0,15068.20824339814,-16430.727772265884
466014.0,629545.0,310067.0,456987.0,5793.0,5025.0,1401,859,257564.0,225860.0,140616.0,121427.0,19.4,0,469692.90573566273,188591.86367141755
8222.0,18463.0,2231.0,4429.0,4064.0,4856.0,5799,6660,14200.0,16344.0,1395.0,1247.0,19.4,0,-77007.78196317772,-3152.680421213549
22602.0,36053.0,3723.0,7631.0,3020.0,2746.0,8955,8908,22775.0,21408.0,10412.0,11624.0,19.4,0,-59418.76881215481,-6271.011673678581
3921.0,9682.0,3017.0,6214.0,2394.0,2705.0,4196,4819,11773.0,13984.0,2031.0,2578.0,19.5,0,-79370.83734844405,-2593.482017759631
24959.0,54549.0,3992.0,8647.0,967.0,707.0,201,124,30962.0,29232.0,18872.0,20825.0,19.5,0,-47533.89981103615,-12269.627372320654
25938.0,34137.0,10872.0,16761.0,361.0,298.0,0,0,25152.0,25556.0,14860.0,17805.0,19.6,-1,-50479.21760843477,-2482.058487498808
7987.0,31121.0,1586.0,4957.0,3503.0,4477.0,4529,5679,14476.0,17830.0,1094.0,2286.0,19.6,0,-77141.73214310149,-3874.0375699524807
6414.0,15449.0,2377.0,5054.0,2383.0,2570.0,3081,3503,9342.0,10219.0,1319.0,2590.0,19.6,0,-80672.04710295695,-1409.09361973297
53194.0,87610.0,2322.0,4873.0,0.0,17.0,223,159,44998.0,43539.0,29102.0,39102.0,19.6,0,-20587.859223423773,-18781.579956380185
121063.0,185024.0,17848.0,29813.0,448.0,279.0,131,70,98448.0,81211.0,33272.0,29623.0,19.6,0,47001.03107770911,-15795.072378364808
15065.0,36822.0,4610.0,9576.0,1934.0,2088.0,5187,5215,14219.0,14530.0,5060.0,6001.0,19.7,0,-70972.3818077665,-1316.703505480673
1147.0,7555.0,420.0,2089.0,758.0,1499.0,1450,3545,4533.0,10306.0,851.0,2247.0,19.7,0,-86946.14777694602,-1841.8999515199607
2639.0,12549.0,75.0,987.0,538.0,1318.0,1147,3275,3016.0,8600.0,0.0,423.0,19.7,0,-88266.57886102267,-781.9468579978145
1613.0,7851.0,377.0,3226.0,179.0,154.0,158,43,2134.0,4550.0,9778.0,23939.0,19.7,0,-80527.0645992544,-5302.316671125007
26151.0,46272.0,11809.0,20895.0,559.0,308.0,406,308,31896.0,32222.0,14783.0,26520.0,19.7,0,-43989.082117755206,-5374.978869614266
37665.0,59678.0,22631.0,35433.0,551.0,289.0,203,72,49128.0,46315.0,34441.0,35581.0,19.7,0,-13122.797599597106,-7699.97829219233
15531.0,23681.0,3644.0,8240.0,5453.0,5882.0,6741,7113,19508.0,19946.0,4693.0,4110.0,19.8,0,-68155.00530255519,-4003.5593885901135
