FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3
5193.0,16701.0,760.0,2721.0,4433,5919,5405,7642,10029.0,14093.0,0.0,542.0,17.2,0,-226099.23785375268,-3475.475463823418,-17241.975665830716
4054.0,13796.0,1737.0,4778.0,3336,4604,3898,5779,11023.0,14700.0,1631.0,2076.0,17.2,0,-224382.36453275307,-4287.788263821181,-17450.379342490367
12269.0,25498.0,1711.0,2882.0,1108,1899,4299,5654,11915.0,15721.0,2278.0,4055.0,17.3,0,-219985.63183631908,-2992.5412255132023,-18318.40370041171
4398.0,14394.0,605.0,3026.0,4197,5447,5742,7547,15021.0,19304.0,1834.0,3418.0,17.4,0,-222346.7638171634,-7087.270426708823,-14976.060071192804
4238.0,14586.0,1759.0,5069.0,2425,3023,3114,4221,8839.0,11684.0,1635.0,2085.0,17.4,0,-225441.1967528189,-3227.874718364049,-19021.338835666207
9860.0,23768.0,1606.0,4047.0,3555,4623,4808,6348,13436.0,18527.0,2952.0,4760.0,17.5,0,-219684.2035751117,-4731.150803371737,-17443.7669796662
8222.0,25237.0,2224.0,5335.0,5042,6794,6471,8807,18364.0,24505.0,3773.0,4302.0,17.7,0,-217076.5299310484,-7221.969701553544,-14226.79446091794
19102.0,51959.0,2039.0,4820.0,2154,2271,4295,5392,9541.0,12745.0,2926.0,3695.0,18.1,0,-218085.2192394528,-56.180313822002745,-21212.27328560197
19336.0,37586.0,2543.0,4830.0,1896,2416,3853,4974,10439.0,13056.0,4200.0,5265.0,18.3,0,-216294.5525293461,-678.3588691363265,-21465.91556578422
70067.0,119571.0,16406.0,28517.0,520,275,259,131,73125.0,86297.0,79108.0,78214.0,18.4,0,-102406.89964622038,-41764.297485328,-35080.78079862495
853.0,5958.0,446.0,2460.0,895,1620,1068,1909,2811.0,5130.0,39.0,337.0,18.5,0,-231765.95787889764,-1564.0583709155012,-21896.98310382835
39942.0,70914.0,12355.0,22803.0,254,169,144,115,25462.0,28573.0,19524.0,22108.0,18.6,0,-184085.38375812196,-2350.2329728748973,-23147.08307819748
868.0,3851.0,242.0,1211.0,89,20,254,186,4800.0,10124.0,3802.0,6401.0,18.7,0,-227654.22315387917,-4691.963424026938,-23283.656702117085
4408.0,8876.0,2943.0,4510.0,0,0,207,166,9072.0,10755.0,6109.0,3518.0,18.7,0,-221967.7250571324,-4275.09316300916,-21846.19058253554
2334.0,8268.0,463.0,2123.0,0,0,201,388,2722.0,4090.0,7199.0,12318.0,18.7,0,-225117.54966916583,-5095.7620025293,-27417.654760891182
4179.0,21231.0,56.0,1248.0,1,0,383,779,2266.0,6273.0,10824.0,26359.0,18.7,0,-220289.2862855983,-7531.16276502713,-30937.28457796925
1168.0,5141.0,254.0,2740.0,76,0,314,1124,1750.0,8689.0,48473.0,122669.0,18.7,0,-183494.19642549465,-32255.72128770643,-59735.85290702264
998730.0,1484590.0,208640.0,381402.0,4218,5056,67037,75199,710273.0,712377.0,562178.0,538808.0,18.7,0,1039003.3258630306,-175579.76874888362,-17518.586938466975
27753.0,56259.0,7463.0,13988.0,2497,2862,5028,6647,14351.0,18793.0,2243.0,7642.0,18.8,0,-209183.10447057756,3962.291216798372,-17849.649175704686
304888.0,325262.0,34016.0,34659.0,1049,793,324,193,731043.0,563232.0,404907.0,295342.0,18.8,0,561184.0130105595,-414851.2734635911,174924.42210297144
26694.0,36530.0,10558.0,19500.0,0,72,231,97,25362.0,29801.0,19503.0,25704.0,18.9,0,-189586.1391867925,-7526.581975900015,-21941.38990296896
26207.0,38612.0,14575.0,29198.0,817,307,561,203,19452.0,22681.0,18299.0,18657.0,18.9,0,-192853.25644795835,-751.940503753253,-24536.42354841349
247291.0,422473.0,75739.0,125916.0,565,614,443,239,192239.0,204069.0,139205.0,128833.0,18.9,0,100727.98900785673,-33067.163530057514,-7617.259961338448
26613.0,37072.0,4179.0,4881.0,477,201,0,22,21686.0,24403.0,23193.0,20664.0,19.0,0,-193529.74077662945,-11546.85577038234,-27668.130082986743
5433.0,9901.0,842.0,2904.0,723,1112,747,834,4984.0,7712.0,2817.0,2864.0,19.0,0,-226649.87428331605,-2373.174197103269,-22842.619522446286
2524.0,9433.0,1397.0,4682.0,823,1201,1725,2557,5116.0,8345.0,1302.0,2092.0,19.0,0,-228426.97580773037,-2127.340262356575,-21270.863681434905
10343.0,29497.0,2353.0,4692.0,1638,2015,3854,4916,9016.0,11081.0,1479.0,5044.0,19.1,0,-222206.9098120108,-1488.227645666136,-19546.555520081096
1205770.0,1429890.0,1915460.0,2843720.0,2259,1799,687,531,64772.0,64910.0,59465.0,54721.0,19.1,0,1248881.861595929,1697019.1181302958,65243.02311563847
1898.0,10453.0,1093.0,4395.0,8,0,100,0,1386.0,4588.0,10292.0,27174.0,19.1,-1,-221289.77482702676,-6836.687807962363,-30825.61042435428
89866.0,159146.0,17229.0,32837.0,275,249,234,172,50882.0,57870.0,31207.0,44158.0,19.1,0,-138346.3648811319,-3835.027628248214,-19253.29575272229
138662.0,267011.0,12065.0,22441.0,459,385,0,38,83499.0,92006.0,64357.0,66649.0,19.1,0,-82293.82219664691,-24726.60056581548,-26040.854522605376
1915.0,10714.0,252.0,4134.0,930,1511,1398,2417,4148.0,7407.0,690.0,1621.0,19.3,0,-230151.80054697685,-2420.945525279057,-21587.18286372321
17562.0,46050.0,2770.0,5911.0,5242,6194,7019,8593,16792.0,21153.0,2795.0,3327.0,19.3,0,-214670.1799923777,-3138.746896627135,-15696.702550033096
360186.0,607028.0,91660.0,154903.0,1369,1399,399,175,287486.0,289816.0,109275.0,124734.0,19.3,0,185554.28564647565,-22888.45780380213,68801.1741734598
846749.0,902335.0,1540420.0,2131110.0,2281,1674,683,389,79391.0,68184.0,41647.0,33055.0,19.4,0,919080.5820344564,1322972.522845751,86498.70914818549
7880.0,12240.0,1967.0,3860.0,8667,9551,11000,12621,16022.0,16926.0,4427.0,4418.0,19.5,0,-218167.02076251767,-6682.10884141337,-16319.869258239783
42326.0,79453.0,18461.0,35702.0,0,41,199,249,29143.0,33862.0,23521.0,25112.0,19.5,0,-175510.9463751351,-668.2548101230519,-22922.77952420208
21499.0,43721.0,2813.0,7228.0,432,357,153,48,30766.0,36224.0,22128.0,32370.0,19.7,0,-189918.44052299843,-18874.881974073072,-20428.77171716211
9799.0,14636.0,2094.0,5379.0,3351,5285,4501,6932,12046.0,18119.0,2747.0,2519.0,19.7,0,-220718.0268062143,-3437.701134551025,-18151.25209546898
1667.0,7937.0,0.0,0.0,142,8,168,65,1665.0,3931.0,13878.0,35257.0,20.0,0,-218327.7341690323,-10047.307322022754,-33439.62992172783
48399.0,97689.0,3912.0,7004.0,201,153,228,165,46642.0,50788.0,21996.0,43117.0,20.0,0,-168613.50259933254,-19235.01537631948,-12536.833101930142
6355.0,19468.0,1223.0,2388.0,4551,6158,5459,7182,16833.0,20833.0,2522.0,3232.0,20.0,0,-219983.00775177512,-7179.094401642853,-14318.0678553971
2523.0,7448.0,0.0,503.0,460,1174,430,1615,1097.0,4185.0,352.0,524.0,20.0,0,-232018.199138784,-811.5476177802695,-23586.385539514224
1722880.0,1291100.0,5135630.0,4284050.0,21856,9972,4619,2355,238181.0,199942.0,209480.0,155291.0,20.1,2,3210127.3047882337,4101134.6544218943,407681.3863624655
10843.0,23643.0,2712.0,4405.0,3002,3557,4570,5629,13716.0,16977.0,2996.0,4876.0,20.2,0,-218569.28937803832,-3799.8140621958314,-17265.231032514013
13098.0,20947.0,1790.0,4316.0,5845,6275,6962,8019,15373.0,16439.0,2093.0,1890.0,20.2,0,-218291.1802291609,-3989.83347121712,-15756.049938475808
20635.0,37931.0,9295.0,19449.0,367,309,42,39,30788.0,35569.0,5652.0,19434.0,20.4,0,-198493.1300943817,-6605.745170988952,-7842.956846763975
41375.0,77987.0,7969.0,14598.0,240,143,96,51,44500.0,46567.0,36180.0,36160.0,20.5,0,-163994.4250168224,-21809.063277520672,-22208.29434008256
43517.0,103823.0,2289.0,6260.0,281,134,216,104,37698.0,37340.0,20839.0,26582.0,20.6,0,-179638.4484946765,-15514.351990761825,-17163.999086692256
63110.0,107795.0,17201.0,30799.0,357,287,239,145,72360.0,78144.0,55676.0,68190.0,20.7,0,-119851.48631935864,-32642.47045604146,-18336.018620859697
35996.0,50116.0,9365.0,16168.0,514,255,210,111,36104.0,39476.0,45189.0,39668.0,20.7,0,-164238.4376020666,-22161.318861145468,-33616.64092281878
9173.0,21022.0,1859.0,4806.0,3291,3278,4798,5422,10681.0,12100.0,1140.0,2699.0,20.9,0,-222642.98618967884,-2556.195499998067,-17976.938565260363
34182.0,59464.0,9665.0,16859.0,43,158,152,77,45698.0,49628.0,44098.0,45619.0,20.9,0,-159308.40281492175,-27002.57298233296,-26010.028071460078
7890.0,18993.0,5504.0,12146.0,2573,2725,2852,3079,8604.0,9520.0,1404.0,2169.0,21.0,0,-222416.7333685984,736.3587094544001,-19020.44522175668
3249.0,20143.0,2092.0,6953.0,2151,5492,2806,6407,7688.0,18810.0,994.0,2913.0,21.0,0,-226473.71914337992,-2553.1604869602425,-19265.58946663605
1140.0,5686.0,739.0,5078.0,1318,4451,1548,4995,4385.0,15429.0,640.0,949.0,21.0,0,-230244.19159420783,-2280.869078697701,-21211.362256906308
22699.0,39986.0,18077.0,30274.0,532,275,179,82,20109.0,21276.0,14738.0,19041.0,21.1,0,-194074.948625242,1968.722387001762,-20803.314841530868
11879.0,18060.0,1412.0,1652.0,1777,2551,2617,3036,7638.0,8659.0,2175.0,1706.0,21.1,0,-223004.98064921825,-1081.6898820626106,-21191.106102042453
5917.0,18413.0,770.0,2777.0,1769,2074,2536,3114,9066.0,11103.0,1982.0,2622.0,21.1,0,-224856.84032876257,-3818.287747248315,-19437.152603001858
78518.0,129888.0,6361.0,8301.0,46,107,144,93,69078.0,75990.0,49432.0,59959.0,21.4,0,-125700.75211805562,-31940.298171049915,-19284.08432873456
4539.0,11415.0,573.0,2282.0,101,61,45,91,1291.0,4161.0,12031.0,17852.0,21.4,0,-221286.1592797926,-6194.355298317787,-32165.33086893491
47324.0,85709.0,7935.0,13858.0,248,173,0,43,52220.0,54108.0,32065.0,40569.0,21.4,0,-159091.67338392982,-22663.31349488315,-14783.224128230047
55288.0,85408.0,13313.0,20712.0,146,221,253,107,54446.0,56216.0,41527.0,41956.0,21.4,0,-146726.30370249596,-21312.489548086105,-20036.72256578657
4169.0,8762.0,1901.0,4494.0,3869,4806,5339,6331,14235.0,16992.0,2359.0,2729.0,21.4,0,-222055.54504554567,-5948.720228757069,-15687.312625033646
812.0,4322.0,0.0,1286.0,194,95,105,0,3238.0,5185.0,679.0,954.0,21.4,-1,-231315.9906819079,-2417.221555200721,-22103.56584513027
7222.0,14760.0,0.0,1444.0,308,262,0,0,2821.0,5164.0,25961.0,42546.0,21.4,-1,-207577.80532528,-14489.324430911953,-41792.18505947369
373184.0,577572.0,44680.0,78326.0,958,611,49,108,403951.0,379737.0,174573.0,174689.0,21.4,0,273688.0072474475,-138177.5447545022,97796.62455973944
46523.0,79988.0,5812.0,12199.0,167,173,139,167,49110.0,48930.0,38841.0,38919.0,21.4,0,-158643.09181517348,-25475.703639024065,-21730.538554442894
3460.0,7844.0,3354.0,5946.0,1622,2046,2737,3418,7628.0,9833.0,77.0,1120.0,21.5,0,-226638.68202159405,-989.417249390486,-18497.985552075123
9497.0,12644.0,3616.0,5798.0,5377,6105,6599,7529,16323.0,18514.0,1679.0,3783.0,21.6,0,-218209.08246168683,-4047.530197149252,-14207.923939636945
7474.0,16694.0,554.0,1508.0,6346,7502,8129,9176,20427.0,22294.0,2519.0,3959.0,21.8,0,-217849.99877042184,-9095.661275527173,-12005.18543672159
33031.0,54093.0,2636.0,6766.0,412,238,119,54,45608.0,50028.0,18694.0,34758.0,21.8,0,-179154.01692188822,-21671.334348947872,-9050.000090936628
37455.0,65691.0,5312.0,11463.0,351,288,408,182,40530.0,43001.0,38281.0,38525.0,21.8,0,-167322.83989002224,-24070.92339767749,-26381.25696396209
563.0,2146.0,1134.0,4111.0,1320,1908,1887,2749,5707.0,8539.0,1047.0,1824.0,21.8,0,-229204.8401698472,-2988.640544623731,-20464.327804857207
12496.0,17332.0,1889.0,4251.0,1568,1684,1862,2249,7138.0,7192.0,2187.0,2057.0,21.8,0,-222722.79035063976,-373.2712572322611,-21581.831748563596
116998.0,191960.0,54394.0,92436.0,25,167,0,49,112858.0,107996.0,40297.0,45998.0,21.9,0,-71838.23810584206,-834.8063622054898,19573.349680981304
450039.0,638340.0,621380.0,765220.0,471,457,569,234,78271.0,76148.0,49583.0,42914.0,22.0,0,321476.0952549189,525177.3566353035,17028.01976498395
3555.0,15087.0,535.0,2931.0,1060,1561,1738,2846,4982.0,8592.0,538.0,675.0,22.0,0,-229186.6983387237,-1999.793533302663,-21025.316706992715
5778.0,16822.0,2928.0,5816.0,2491,3052,2890,3680,7147.0,8487.0,746.0,2170.0,22.0,0,-225624.768074048,-835.5919039057059,-19658.34737895494
38584.0,50231.0,4850.0,5182.0,496,279,295,210,35982.0,35480.0,31539.0,30322.0,22.1,0,-174674.42631286546,-18607.024139518235,-24919.34995231388
8099.0,10976.0,1362.0,2730.0,964,1690,1047,2898,2916.0,6817.0,2478.0,2206.0,22.2,0,-226734.2006366888,-130.68025763807748,-24311.92175668194
20650.0,29090.0,916.0,2871.0,1885,1963,4659,4875,11313.0,11515.0,5000.0,4132.0,22.3,0,-215876.5710774705,-2140.137234693744,-21712.191387541177
1854.0,8233.0,1189.0,3130.0,2507,3386,2814,3886,7731.0,11174.0,602.0,1443.0,22.4,0,-227920.6064696915,-3318.0661071073105,-18860.674459010264
371977.0,527413.0,54280.0,77171.0,747,620,6456,6340,176531.0,171088.0,160764.0,141295.0,22.4,0,145262.1951701529,-18430.59973627286,-51464.91711457852
9155.0,16980.0,1158.0,2693.0,4426,5122,6687,7542,17873.0,19944.0,2935.0,3255.0,22.5,0,-218136.32213733776,-7121.237795251007,-14209.263734381804
8110.0,19118.0,3148.0,4934.0,1719,1752,3690,4068,10227.0,11410.0,2698.0,3074.0,22.6,0,-221753.1173190212,-2305.454673192792,-19096.468517836176
8885.0,27123.0,1831.0,3988.0,1617,1803,4297,4738,11288.0,13013.0,3671.0,3335.0,22.6,0,-220951.2278216308,-3972.966372667315,-19270.943370882876
2077.0,12476.0,168.0,1771.0,58,0,253,193,963.0,5322.0,7642.0,22361.0,22.7,0,-224217.2989315084,-5777.351083840209,-29289.408441530337
163872.0,155107.0,21480.0,24179.0,672,342,468,241,148253.0,83180.0,82346.0,52226.0,22.7,0,-26644.663219103702,-46062.64932265324,6069.737021386925
12805.0,30478.0,1005.0,2021.0,3641,3968,4731,5402,13376.0,15124.0,2639.0,5224.0,22.7,0,-218936.41179125107,-4300.202862703897,-17713.039737507952
2602.0,9061.0,532.0,2353.0,1897,2959,2694,4252,6537.0,10629.0,1571.0,2953.0,22.8,0,-227765.8317536165,-3593.596304273571,-20587.39022522288
30951.0,47667.0,2835.0,5540.0,8351,9034,12232,13076,36534.0,37235.0,8657.0,8883.0,22.8,0,-194797.8862682238,-11384.786453221795,-7498.119398290952
1104.0,5795.0,477.0,1758.0,919,1696,1131,2352,2883.0,5622.0,0.0,246.0,22.8,0,-231652.2190216992,-1482.7934855192843,-21842.80676230553
1432.0,7139.0,144.0,675.0,1918,2844,2263,3581,5968.0,9811.0,0.0,1005.0,22.8,0,-229929.6456379629,-3132.206187634088,-19759.55430995646
4412.0,16138.0,2049.0,4629.0,4215,4995,6217,7291,14059.0,15812.0,1080.0,4067.0,22.9,0,-222438.20374822576,-5336.868914278271,-14989.659458908156
76423.0,131560.0,4723.0,8148.0,207,82,171,109,61395.0,62021.0,30856.0,51077.0,22.9,0,-143158.3737835405,-22164.937506668062,-11675.631647700928
1331.0,5406.0,1241.0,4614.0,916,1157,1744,2903,3857.0,6323.0,556.0,1709.0,22.9,0,-230110.199614687,-1658.3861561469455,-21515.05006686412
3765.0,13498.0,0.0,1904.0,3225,4785,3883,5908,9023.0,13372.0,524.0,443.0,22.9,0,-227292.04911469575,-4158.991337703089,-18232.03325535734
11177.0,29054.0,3283.0,6284.0,4006,4785,5143,6108,13939.0,16785.0,1494.0,2888.0,23.1,0,-219226.0762192246,-2602.0792227497395,-15986.01086222152
5669.0,15641.0,1053.0,2904.0,4883,6230,5181,6886,10322.0,13380.0,345.0,1427.0,23.2,0,-225265.10113674935,-3485.8591246616697,-17319.909922864994
28023.0,49894.0,7070.0,13051.0,8700,8390,10176,10631,29144.0,29573.0,5454.0,6164.0,23.2,0,-200011.127389219,-4095.707071225586,-9591.925965506627
36826.0,58421.0,21506.0,36580.0,191,180,42,32,56426.0,55836.0,27571.0,37899.0,23.3,0,-157375.94337353983,-15201.622206562904,-5748.303294569912
37762.0,53854.0,11243.0,17002.0,260,225,0,112,26777.0,24541.0,24047.0,19251.0,23.3,0,-182829.61859691903,-5808.494218628642,-25092.558974047613
1413.0,8501.0,756.0,2863.0,1299,2603,2316,4542,6015.0,12954.0,880.0,1585.0,23.4,0,-229027.6842305479,-3098.6207618172266,-20271.949110635294
37306.0,53582.0,5384.0,6524.0,297,170,127,113,50758.0,48677.0,35999.0,39434.0,23.6,0,-163084.6964570018,-27957.687944471912,-17577.721452915917
915.0,5576.0,413.0,1548.0,1283,2836,1630,3210,4786.0,10144.0,842.0,2198.0,23.6,0,-229943.9969768708,-2973.9776195354766,-21117.40477558031
677.0,4435.0,181.0,1101.0,714,2354,863,2542,2399.0,8187.0,36.0,331.0,23.6,0,-232183.0945687728,-1619.6445305556033,-22197.61437367669
3977.0,10184.0,1568.0,3732.0,1585,2313,2237,3123,7097.0,9406.0,989.0,1961.0,23.6,0,-226928.7082667618,-2384.8814565216767,-19802.21118677601
113007.0,184554.0,17785.0,29352.0,518,233,302,255,81716.0,80465.0,84175.0,74523.0,23.7,0,-78225.39720391957,-34840.9979905179,-37343.677471917326
12916.0,16249.0,1591.0,3910.0,4557,4563,5862,6394,16306.0,18088.0,4203.0,3234.0,23.7,0,-216572.86934318545,-5566.484395693526,-16586.301370630143
43322.0,75147.0,9257.0,17956.0,436,331,174,84,46543.0,43249.0,31242.0,36991.0,23.8,0,-164094.4851765056,-19451.316156613837,-17486.749400049965
9373.0,22473.0,962.0,2840.0,3668,3627,5544,6083,14945.0,15689.0,2938.0,2908.0,23.8,0,-219742.1703601999,-5838.208657186512,-16325.366553535086
5312.0,9220.0,3805.0,6718.0,1063,1893,1259,2234,3788.0,6328.0,1641.0,1262.0,23.9,0,-226817.3288301504,980.6059362153752,-22462.20796125327
199436.0,320293.0,5323.0,8754.0,518,313,10,81,122855.0,117710.0,65699.0,74051.0,24.1,0,-38981.39258807426,-32954.45107308807,-7437.806220493188
15808.0,21981.0,2183.0,5017.0,2853,2745,4431,4878,12105.0,12578.0,2313.0,2706.0,24.2,0,-218484.5440214888,-1657.7778519081712,-18530.9042432098
8364.0,18239.0,2082.0,2835.0,4481,4863,6233,6192,18517.0,15076.0,3992.0,5060.0,24.3,0,-216753.52889004955,-7524.11608373374,-14327.446454758816
12392.0,23976.0,1625.0,4080.0,4136,4272,4376,4416,10425.0,10467.0,1892.0,2420.0,24.4,0,-221259.4528999752,-2018.9485419413816,-19078.01467077717
466020.0,700126.0,54814.0,78382.0,916,797,0,8,143254.0,128011.0,102788.0,87444.0,24.5,0,123500.8045925078,49918.27063377987,-44891.4624105309
7114.0,9832.0,1721.0,3103.0,1257,1697,2515,2570,7187.0,6342.0,653.0,1138.0,24.5,0,-225906.86661992688,-1266.514648949731,-19841.630288223143
25668.0,44210.0,2899.0,6021.0,62,88,178,82,30868.0,31934.0,11490.0,24879.0,24.6,0,-195386.68524914756,-12901.45954712241,-13329.877103341498
5766.0,16422.0,1076.0,2167.0,2060,2237,2571,2757,7324.0,7887.0,1590.0,2140.0,24.6,0,-225980.8482263057,-2630.625526164616,-20331.919531843985
30904.0,53218.0,14029.0,21846.0,3955,4096,5694,5730,14836.0,14845.0,4721.0,3250.0,24.6,0,-203926.16909724957,9001.174991888813,-18648.95431027357
27102.0,45482.0,1471.0,2543.0,0,45,0,100,41930.0,40414.0,31566.0,32954.0,24.7,0,-177234.82294179266,-27191.308234790315,-19835.628373437048
119830.0,188474.0,18274.0,31101.0,219,356,26,68,88708.0,87078.0,52871.0,62260.0,24.8,0,-91068.34459901784,-22594.696265512248,-11340.174042008784
38556.0,67865.0,4164.0,8511.0,0,0,23,67,48011.0,51373.0,26718.0,41756.0,24.8,0,-169302.18932538584,-23958.31523872501,-13542.510300471153
2297.0,7340.0,1709.0,4070.0,2183,2545,2932,3444,8712.0,10414.0,1313.0,1526.0,24.8,0,-226575.0708065461,-3542.066132018509,-18646.27628380261
29618.0,44183.0,31085.0,52141.0,1964,1849,5857,5587,13922.0,13374.0,6061.0,5676.0,24.9,0,-195443.27007459116,21098.08055513169,-18085.75118099504
1988.0,4932.0,0.0,456.0,170,157,117,38,3988.0,5433.0,5167.0,5383.0,25.0,0,-227190.5315102916,-4624.205242766076,-24924.41321520772
1000.0,4617.0,415.0,1551.0,67,0,106,0,12405.0,24444.0,3800.0,6900.0,25.0,-1,-223453.17583034147,-8062.506622901419,-17910.65047924278
917.0,5360.0,228.0,1445.0,200,142,130,56,4552.0,11558.0,37723.0,113102.0,25.0,0,-189781.11926607287,-28518.75004349552,-50063.55273576436
850910.0,859033.0,198761.0,277480.0,4813,3780,569,467,2933230.0,1994780.0,1433270.0,1077910.0,25.0,2,2715341.3371114894,-1629835.2189975649,960215.5316816146
6313.0,15567.0,2082.0,4830.0,1472,1245,1400,1462,4712.0,5245.0,1124.0,1492.0,25.0,0,-227019.10345371556,-292.6355697365557,-21788.289580831726
9525.0,15706.0,4148.0,6155.0,3425,3623,4909,5083,12768.0,13529.0,2420.0,3789.0,25.0,0,-219397.7751700327,-2304.964487560294,-17175.935089365586
6759.0,10617.0,1471.0,2242.0,2745,2799,3923,3831,10576.0,10376.0,2360.0,2021.0,25.0,0,-223291.8132385648,-3840.605583572029,-18622.3373859264
386.0,1697.0,695.0,2280.0,1831,2870,2565,4051,7171.0,11615.0,878.0,1742.0,25.0,0,-228827.79527255497,-3959.8945951718806,-19339.77225268232
88075.0,142395.0,11797.0,16546.0,497,244,0,71,8455.0,9069.0,4939.0,5154.0,25.1,0,-185396.9627159568,25123.05292352042,-30526.885145118293
11371.0,19020.0,1620.0,3078.0,4867,4484,6112,6038,16028.0,15966.0,4005.0,4281.0,25.2,0,-217230.1641175491,-5857.408741435822,-16491.0674580931
16269.0,27278.0,4066.0,5435.0,4453,4343,6807,6941,17672.0,16625.0,3621.0,2015.0,25.3,0,-213874.72389580315,-3098.1119480129387,-15287.032363004526
1514.0,8641.0,1435.0,4513.0,1396,2516,1584,2847,4064.0,7844.0,785.0,1909.0,25.3,0,-229672.3692523261,-1666.5514204296596,-21529.42622529761
35231.0,51705.0,23025.0,39618.0,240,218,130,81,47897.0,45303.0,38468.0,34826.0,25.3,0,-156297.226856062,-14448.768973321632,-18774.99099996276
3415.0,11873.0,1822.0,3345.0,7739,8967,8462,9725,18586.0,19889.0,1769.0,3472.0,25.3,0,-220290.6020448861,-8037.162326929516,-12137.420505660444
6084.0,18271.0,623.0,1647.0,4344,4795,5214,5566,12336.0,13118.0,1191.0,2262.0,25.4,0,-223642.2782903649,-5031.973694465466,-16601.45095917332
11493.0,20530.0,978.0,3500.0,3153,3492,4612,4740,11301.0,11901.0,1810.0,2320.0,25.5,0,-221535.1269474461,-3104.122259920762,-18369.60092532713
29156.0,38535.0,3731.0,6135.0,7690,7780,9873,9733,25880.0,26913.0,4416.0,4406.0,25.6,0,-203788.95656251183,-4228.101028364411,-11677.380427621709
879.0,5200.0,583.0,3090.0,139,53,62,0,2256.0,4101.0,1077.0,1875.0,25.6,-1,-231134.34766883872,-1759.946943275109,-23038.707154289208
781565.0,952289.0,751329.0,844848.0,2186,1763,358,257,353125.0,290491.0,207184.0,169210.0,25.6,0,768474.4619587766,511255.6355722136,75616.55161639366
5825.0,19124.0,3611.0,8931.0,3099,3742,4747,5908,12796.0,15624.0,700.0,3687.0,25.6,0,-222065.18563959145,-3032.1381430433507,-15596.036536912998
6126.0,16564.0,1831.0,3524.0,4140,4857,5034,5774,13774.0,15733.0,1546.0,2104.0,25.6,0,-222120.1696415021,-4894.510799285057,-15680.937775470004
19558.0,21432.0,3451.0,4541.0,5857,6769,8628,8948,22506.0,23025.0,4614.0,3781.0,25.7,0,-209478.79385508483,-5456.946175632484,-13065.705834355884
64129.0,97006.0,9782.0,16538.0,0,160,226,159,58031.0,55702.0,43005.0,46181.0,25.8,0,-141510.2677648582,-24256.31469841785,-20131.25300615341
