FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Cluster
279921.0,306995.0,364786.0,471717.0,9168.0,7137.0,15549,15538,40268.0,37545.0,14060.0,10317.0,93.7,Syn,6
40318.0,66575.0,4143.0,7346.0,77.0,142.0,133,135,52279.0,49498.0,33553.0,43015.0,93.7,PEuk1,4
3201.0,13210.0,1023.0,2654.0,1932.0,2556.0,2275,3058,6854.0,8550.0,0.0,1077.0,93.7,Syn,6
36224.0,55850.0,7748.0,13305.0,354.0,250.0,0,73,35845.0,33033.0,34452.0,25878.0,93.8,PEuk1,4
56581.0,82528.0,9633.0,14610.0,539.0,420.0,45,63,60382.0,56258.0,44035.0,43550.0,93.8,PEuk1,4
30961.0,50524.0,3817.0,8689.0,76.0,129.0,267,124,31434.0,30162.0,25803.0,25855.0,93.8,PEuk1,4
63254.0,86959.0,7025.0,10251.0,157.0,314.0,89,70,39817.0,38383.0,31887.0,32901.0,93.8,PEuk1,4
46123.0,66147.0,3851.0,6211.0,231.0,170.0,0,0,47620.0,41064.0,32912.0,29898.0,93.8,PEuk1,4
3662.0,12686.0,823.0,6300.0,1324.0,3364.0,1763,3881,4450.0,10917.0,3066.0,4441.0,93.9,Syn,6
7474.0,12436.0,547.0,6432.0,2150.0,3617.0,2342,4147,7175.0,12221.0,828.0,1452.0,93.9,Syn,6
10028.0,19096.0,2674.0,5245.0,3274.0,3518.0,4577,5022,12426.0,13150.0,1062.0,1994.0,93.9,Syn,6
307066.0,440737.0,29287.0,41779.0,629.0,525.0,289,123,198237.0,173048.0,121981.0,120325.0,93.9,PEuk2,5
12039.0,23721.0,2694.0,4777.0,3454.0,3097.0,5233,5392,15505.0,14731.0,4312.0,4402.0,93.9,Syn,6
4459.0,16999.0,1884.0,4705.0,2208.0,2713.0,2686,3120,7088.0,8007.0,1237.0,1929.0,93.9,Syn,6
85407.0,118737.0,7702.0,13008.0,355.0,475.0,400,207,86233.0,78925.0,74809.0,66895.0,94.0,PEuk1,4
1297.0,6951.0,423.0,2715.0,662.0,1728.0,782,2234,1910.0,5395.0,1403.0,2381.0,94.0,Syn,6
3648.0,8592.0,1120.0,3279.0,1534.0,2444.0,2257,3595,6215.0,8678.0,611.0,622.0,94.0,Syn,6
6206.0,15269.0,2701.0,5389.0,2738.0,2733.0,3932,3855,11350.0,10270.0,2137.0,3397.0,94.0,Syn,6
1237.0,7458.0,753.0,3062.0,764.0,1559.0,674,1827,1337.0,4032.0,1226.0,2033.0,94.0,Syn,6
19581.0,33049.0,2792.0,4740.0,291.0,112.0,171,91,26068.0,25589.0,12563.0,18654.0,94.1,PEuk1,4
17779.0,41859.0,4167.0,7091.0,640.0,475.0,0,0,23528.0,22342.0,14144.0,19708.0,94.1,PEuk1,4
5185.0,13938.0,1903.0,4380.0,5354.0,5973.0,5587,6189,12702.0,12820.0,725.0,568.0,94.2,Syn,6
8184.0,19069.0,2111.0,3406.0,3985.0,4190.0,6130,6385,16576.0,16942.0,2332.0,2546.0,94.2,Syn,6
14609.0,24787.0,4451.0,6056.0,3348.0,3297.0,4924,5051,14688.0,13961.0,5380.0,3982.0,94.2,Syn,6
11056.0,20061.0,1550.0,4641.0,3143.0,3205.0,3838,4458,9269.0,10408.0,614.0,1868.0,94.3,Syn,6
8608.0,19184.0,4548.0,7924.0,3926.0,4393.0,5035,6034,14056.0,15854.0,3473.0,3080.0,94.3,Syn,6
1912.0,11040.0,283.0,3448.0,680.0,2258.0,512,2007,1543.0,4907.0,162.0,491.0,94.3,Syn,6
36267.0,55171.0,6799.0,9450.0,146.0,139.0,122,223,39469.0,38596.0,26923.0,28807.0,94.3,PEuk1,4
26370.0,49730.0,2289.0,4035.0,562.0,325.0,2,0,32794.0,32350.0,13638.0,19885.0,94.3,PEuk1,4
15079.0,25867.0,2281.0,3197.0,3098.0,3111.0,7710,7696,16768.0,16371.0,5486.0,5862.0,94.3,Syn,6
35037.0,37593.0,3167.0,3631.0,6497.0,6395.0,8121,8604,26827.0,25954.0,6760.0,7197.0,94.4,Syn,6
10009.0,19033.0,3391.0,6870.0,4815.0,4936.0,7289,7382,21863.0,21109.0,5507.0,5748.0,94.4,Syn,6
43972.0,68431.0,11603.0,18943.0,3792.0,3516.0,11291,11583,27960.0,26430.0,10372.0,10367.0,94.4,Syn,6
5598.0,16147.0,1076.0,2974.0,2470.0,3412.0,3295,4518,8029.0,11271.0,1316.0,1852.0,94.4,Syn,6
7142.0,15021.0,2406.0,4133.0,2311.0,2406.0,3131,2907,10294.0,10192.0,2284.0,2981.0,94.5,Syn,6
113734.0,166347.0,49232.0,75542.0,6969.0,6560.0,13659,13561,38672.0,35098.0,13448.0,7891.0,94.5,Syn,6
9660.0,20273.0,1138.0,3935.0,3092.0,3079.0,4053,4173,8936.0,9406.0,2426.0,2289.0,94.5,Syn,6
22480.0,33826.0,3012.0,5769.0,219.0,187.0,371,162,31609.0,29835.0,19451.0,23726.0,94.7,PEuk1,4
23013.0,35557.0,3445.0,6100.0,590.0,312.0,23,18,34211.0,31429.0,27980.0,24048.0,94.7,PEuk1,4
7060.0,15115.0,923.0,2443.0,5790.0,6410.0,6939,7923,17310.0,19015.0,884.0,3225.0,94.7,Syn,6
17449.0,28472.0,1570.0,2607.0,266.0,147.0,177,121,17031.0,17677.0,7288.0,13932.0,94.7,PEuk1,4
3693.0,8708.0,1859.0,3649.0,1855.0,1899.0,2982,2889,8441.0,9197.0,980.0,2530.0,94.8,Syn,6
33317.0,58761.0,3936.0,5941.0,433.0,265.0,90,69,40728.0,38355.0,25627.0,30578.0,94.9,PEuk1,4
16781.0,27747.0,5056.0,10077.0,266.0,160.0,239,166,23140.0,22234.0,8867.0,12322.0,94.9,PEuk1,4
29380.0,55821.0,2676.0,5124.0,282.0,104.0,273,129,30576.0,25899.0,18161.0,22081.0,95.0,PEuk1,4
9603.0,18749.0,1948.0,4728.0,5477.0,5556.0,7630,8452,19900.0,20315.0,2994.0,4750.0,95.0,Syn,6
7586.0,15829.0,1283.0,3027.0,3279.0,3554.0,4741,5080,12704.0,13397.0,433.0,2644.0,95.0,Syn,6
2400.0,14753.0,1357.0,5633.0,1099.0,1838.0,1482,2609,3556.0,6235.0,497.0,821.0,95.1,Syn,6
31970.0,50909.0,9564.0,15363.0,16.0,44.0,0,0,34304.0,30591.0,22291.0,20236.0,95.2,PEuk1,4
31292.0,47248.0,23214.0,35808.0,230.0,225.0,105,216,32175.0,28947.0,28588.0,26045.0,95.2,PEuk1,4
47580.0,69058.0,95725.0,157796.0,360.0,213.0,349,184,48311.0,45449.0,35393.0,38558.0,95.2,PEuk1,4
28310.0,51605.0,4344.0,6699.0,228.0,189.0,275,119,40690.0,38374.0,32644.0,31556.0,95.2,PEuk1,4
1558.0,10028.0,2162.0,7610.0,1217.0,1994.0,1593,2736,4968.0,8795.0,124.0,1232.0,95.2,Syn,6
4078.0,13972.0,278.0,1199.0,472.0,731.0,569,1064,1963.0,4020.0,2102.0,3768.0,95.2,Syn,6
7627.0,23589.0,1862.0,4627.0,3351.0,3511.0,4153,4334,12646.0,12775.0,2321.0,3346.0,95.2,Syn,6
684986.0,690985.0,142204.0,157834.0,3757.0,2868.0,958,353,1446340.0,947507.0,469936.0,326430.0,95.3,Nano1,2
7991.0,17843.0,2751.0,6005.0,1449.0,1512.0,3124,3455,7850.0,8948.0,349.0,779.0,95.3,Syn,6
9937.0,17850.0,1931.0,4019.0,3958.0,3702.0,4937,5205,14441.0,14516.0,2704.0,2387.0,95.3,Syn,6
314521.0,451430.0,14570.0,19426.0,1143.0,1024.0,7365,7005,139933.0,132780.0,120064.0,110803.0,95.3,Crypto,1
7886.0,12900.0,1029.0,3512.0,1136.0,1214.0,2366,2250,6073.0,5342.0,845.0,1172.0,95.3,Syn,6
4480.0,14720.0,1840.0,3723.0,1610.0,1701.0,1867,2066,5355.0,4891.0,489.0,1191.0,95.4,Syn,6
39993.0,62104.0,7182.0,11200.0,0.0,75.0,5,187,48935.0,44958.0,32220.0,29753.0,95.4,PEuk1,4
33360.0,51291.0,66631.0,103379.0,2850.0,2557.0,4988,5142,13265.0,12606.0,5466.0,4770.0,95.4,Syn,6
8681.0,13784.0,3010.0,4007.0,4197.0,4106.0,5473,5500,16272.0,15818.0,4936.0,3509.0,95.5,Syn,6
8791.0,18979.0,1730.0,3501.0,5072.0,5203.0,6667,6885,16774.0,17530.0,3291.0,3532.0,95.5,Syn,6
10858.0,19634.0,1690.0,2801.0,3327.0,3657.0,4592,4994,13716.0,14801.0,2478.0,2966.0,95.6,Syn,6
12158.0,18400.0,1112.0,2999.0,6265.0,5677.0,7412,7629,17816.0,18241.0,4483.0,4382.0,95.6,Syn,6
22530.0,35365.0,5252.0,8502.0,0.0,159.0,0,0,29208.0,25947.0,21539.0,20042.0,95.7,PEuk1,4
13731.0,22118.0,4651.0,8063.0,5278.0,5601.0,6118,6055,15803.0,16971.0,3285.0,3460.0,95.7,Syn,6
28282.0,58945.0,3846.0,8457.0,273.0,227.0,257,106,40051.0,39730.0,29830.0,33827.0,95.7,PEuk1,4
2357.0,6102.0,1062.0,3269.0,575.0,1590.0,573,1858,1861.0,5022.0,415.0,590.0,95.7,Syn,6
2120.0,13570.0,585.0,3068.0,1187.0,2071.0,1545,2741,3757.0,6907.0,1217.0,2231.0,95.7,Syn,6
4769.0,10984.0,0.0,1029.0,2006.0,1909.0,3068,3332,5228.0,5778.0,1844.0,1182.0,95.7,Syn,6
113028.0,188755.0,5206.0,7460.0,284.0,428.0,0,19,181785.0,145072.0,59805.0,49724.0,95.8,PEuk2,5
73145.0,119881.0,8155.0,11898.0,509.0,279.0,172,121,93230.0,88311.0,56125.0,62782.0,95.8,PEuk1,4
9474.0,18225.0,1587.0,3064.0,3201.0,3080.0,4292,4421,13506.0,13440.0,3219.0,2848.0,95.8,Syn,6
15549.0,27856.0,2325.0,3724.0,5879.0,5867.0,7272,7524,21232.0,21433.0,4253.0,4478.0,95.8,Syn,6
8689.0,24209.0,3292.0,7445.0,1697.0,1763.0,4318,4778,12109.0,13213.0,3095.0,3558.0,95.8,Syn,6
28779.0,30328.0,8009.0,8554.0,610.0,261.0,269,162,27101.0,24747.0,19324.0,19866.0,95.9,PEuk1,4
8180.0,26372.0,1024.0,2691.0,1579.0,1783.0,3004,3611,8409.0,10428.0,1565.0,2421.0,95.9,Syn,6
4209.0,7968.0,760.0,1844.0,140.0,86.0,269,172,9411.0,8564.0,1631.0,1623.0,95.9,PEuk1,4
471519.0,577956.0,100658.0,139160.0,9473.0,9049.0,1258,1106,701351.0,536218.0,375050.0,280888.0,95.9,Nano1,2
17422.0,31876.0,1534.0,3964.0,548.0,392.0,305,186,22991.0,24520.0,8720.0,18946.0,95.9,PEuk1,4
4789.0,19961.0,1912.0,4717.0,1988.0,2256.0,2648,2947,7202.0,8142.0,1184.0,1794.0,96.0,Syn,6
12595.0,27502.0,4638.0,9252.0,154.0,125.0,184,85,21134.0,22220.0,11672.0,15594.0,96.0,PEuk1,4
22512.0,36212.0,12039.0,16324.0,122.0,144.0,156,74,35494.0,33181.0,18793.0,23671.0,96.0,PEuk1,4
387105.0,461135.0,806302.0,1121730.0,9369.0,7707.0,16802,15850,40277.0,36147.0,16361.0,12022.0,96.0,Syn,6
17795.0,22124.0,33932.0,47838.0,3962.0,4066.0,5743,6054,17360.0,16860.0,5532.0,5784.0,96.1,Syn,6
13937.0,26324.0,3335.0,4740.0,2235.0,1685.0,6434,6212,14281.0,14172.0,5465.0,5265.0,96.1,Syn,6
38407.0,52639.0,20988.0,33488.0,859.0,462.0,204,152,43326.0,42300.0,30833.0,34498.0,96.2,PEuk1,4
11213.0,17228.0,3333.0,6705.0,4809.0,5464.0,6289,6236,18024.0,17653.0,1091.0,3450.0,96.2,Syn,6
36691.0,62277.0,3530.0,6444.0,420.0,288.0,428,199,37496.0,36776.0,17575.0,28840.0,96.2,PEuk1,4
10405.0,23304.0,1953.0,3458.0,5474.0,5993.0,8271,8440,21510.0,24047.0,4182.0,3567.0,96.3,Syn,6
3562.0,11815.0,978.0,2938.0,1457.0,1913.0,2157,2906,6360.0,8268.0,573.0,963.0,96.3,Syn,6
21721.0,34642.0,6771.0,11484.0,299.0,145.0,65,24,35422.0,34246.0,21634.0,25170.0,96.3,PEuk1,4
11776.0,25883.0,2990.0,7749.0,2877.0,2944.0,6693,7522,15229.0,17052.0,2981.0,5463.0,96.3,Syn,6
6938.0,10202.0,3027.0,4239.0,1281.0,1002.0,3206,3279,7511.0,6967.0,2029.0,3280.0,96.3,Syn,6
19635.0,42699.0,13054.0,22141.0,4067.0,3998.0,4947,5132,14395.0,14494.0,2599.0,4116.0,96.4,Syn,6
5495.0,13786.0,3599.0,6918.0,4447.0,4207.0,5679,5913,16616.0,16717.0,2210.0,2377.0,96.4,Syn,6
1173.0,7197.0,147.0,2044.0,408.0,1284.0,589,1532,1467.0,4334.0,843.0,1665.0,96.5,Syn,6
1398.0,9211.0,1191.0,4692.0,1824.0,3287.0,2536,4868,5888.0,11083.0,950.0,1746.0,96.5,Syn,6
1136.0,4948.0,381.0,2367.0,396.0,844.0,501,1760,1072.0,3980.0,256.0,416.0,96.5,Syn,6
13387.0,33255.0,2822.0,6383.0,497.0,259.0,0,0,22889.0,24497.0,16423.0,21552.0,96.5,PEuk1,4
2739.0,7301.0,1326.0,3510.0,168.0,83.0,0,58,3040.0,7848.0,1564.0,2176.0,96.5,PEuk1,4
207034.0,293038.0,13929.0,20319.0,825.0,511.0,163,161,140689.0,125901.0,80923.0,76509.0,96.6,PEuk2,5
5716.0,17654.0,1278.0,3003.0,2337.0,2800.0,3136,3806,9166.0,10495.0,1418.0,3734.0,96.6,Syn,6
525.0,2656.0,1086.0,4116.0,457.0,656.0,848,1358,2636.0,4660.0,272.0,383.0,96.6,Syn,6
3122.0,10156.0,1742.0,3755.0,1836.0,1930.0,2445,2676,5355.0,6115.0,503.0,1067.0,96.6,Syn,6
9180.0,19751.0,1587.0,2650.0,3052.0,3458.0,4194,5015,11972.0,13099.0,437.0,1519.0,96.6,Syn,6
766.0,3746.0,509.0,2394.0,104.0,0.0,103,0,2097.0,4699.0,15999.0,33498.0,96.7,PEuk1,4
30695.0,60863.0,2502.0,4197.0,242.0,356.0,215,72,39083.0,40109.0,17663.0,32919.0,96.7,PEuk1,4
14361.0,24313.0,3361.0,4778.0,1449.0,1358.0,2980,3196,8998.0,9160.0,2824.0,4044.0,96.7,Syn,6
9253.0,20536.0,3316.0,5687.0,2874.0,2693.0,4679,4819,12390.0,12269.0,1850.0,3768.0,96.7,Syn,6
7847.0,13496.0,1592.0,4374.0,3890.0,3728.0,5591,5509,16170.0,16138.0,2385.0,1879.0,96.8,Syn,6
39267.0,61825.0,9058.0,14202.0,337.0,234.0,169,174,43026.0,39665.0,33915.0,30492.0,96.8,PEuk1,4
7017.0,16861.0,2947.0,4014.0,3177.0,3192.0,4387,4916,11443.0,12051.0,851.0,2500.0,96.8,Syn,6
13595.0,17449.0,1824.0,3357.0,7131.0,7424.0,9747,9677,22633.0,22489.0,3143.0,4054.0,96.9,Syn,6
1511.0,6552.0,18.0,1119.0,518.0,1405.0,706,1978,2010.0,5766.0,512.0,706.0,96.9,Syn,6
22830.0,35811.0,4329.0,5542.0,1547.0,1462.0,241,209,30520.0,28317.0,21139.0,20274.0,97.0,PEuk1,4
1603.0,6466.0,228.0,917.0,288.0,206.0,191,91,1667.0,4140.0,9164.0,20974.0,97.0,PEuk1,4
30701.0,53947.0,4828.0,8808.0,258.0,236.0,441,224,38017.0,35448.0,20041.0,26938.0,97.0,PEuk1,4
4984.0,10736.0,1038.0,2984.0,886.0,843.0,2133,2108,6420.0,6402.0,2249.0,2619.0,97.0,Syn,6
4238.0,13275.0,202.0,1365.0,122.0,5.0,95,0,7071.0,6901.0,4837.0,4931.0,97.0,PEuk1,4
383975.0,467229.0,78432.0,95303.0,3212.0,2882.0,362,298,644462.0,524214.0,256629.0,218237.0,97.0,Nano1,2
163172.0,234201.0,22009.0,32800.0,484.0,188.0,619,230,222221.0,189745.0,68583.0,66144.0,97.0,PEuk2,5
199966.0,281130.0,15969.0,18743.0,708.0,402.0,311,141,172319.0,147927.0,91652.0,85211.0,97.0,PEuk2,5
36788.0,54564.0,12202.0,19376.0,0.0,2.0,70,123,38778.0,36834.0,36810.0,37371.0,97.0,PEuk1,4
4430.0,12807.0,1249.0,4054.0,2012.0,2370.0,3374,3608,8511.0,9064.0,1030.0,1054.0,97.1,Syn,6
3803.0,9090.0,1862.0,4066.0,2566.0,2749.0,3858,4234,9665.0,10031.0,1894.0,2795.0,97.1,Syn,6
20060.0,34600.0,6346.0,11149.0,37.0,42.0,76,74,29944.0,31683.0,11183.0,22411.0,97.2,PEuk1,4
11367.0,18178.0,224.0,1482.0,2603.0,3320.0,3695,5474,11174.0,16246.0,2706.0,3191.0,97.2,Syn,6
3706.0,21182.0,310.0,1169.0,545.0,1447.0,632,2236,1547.0,6003.0,484.0,1060.0,97.2,Syn,6
1825.0,10420.0,791.0,3694.0,693.0,1848.0,1097,3410,2452.0,8655.0,42.0,548.0,97.2,Syn,6
28429.0,37973.0,12026.0,18770.0,0.0,4.0,411,183,34958.0,31215.0,30484.0,23682.0,97.3,PEuk1,4
388440.0,553140.0,64514.0,90668.0,675.0,405.0,67,101,179807.0,157614.0,98785.0,88708.0,97.3,PEuk2,5
6047.0,20842.0,1522.0,2283.0,2035.0,2141.0,3045,4408,8146.0,10726.0,4133.0,3354.0,97.3,Syn,6
6848.0,15070.0,4081.0,8820.0,1558.0,1739.0,3621,4318,8257.0,9334.0,4585.0,4776.0,97.4,Syn,6
5569.0,13066.0,4433.0,8046.0,1164.0,1230.0,2278,2373,6160.0,6091.0,2827.0,2628.0,97.5,Syn,6
14390.0,16019.0,1538.0,3340.0,4095.0,4413.0,5598,5627,13941.0,13770.0,2446.0,3453.0,97.6,Syn,6
1506.0,8388.0,856.0,3554.0,188.0,112.0,89,0,2657.0,5124.0,1223.0,2844.0,97.6,PEuk1,4
46918.0,65919.0,15208.0,23202.0,139.0,102.0,234,170,43066.0,39871.0,34078.0,35912.0,97.6,PEuk1,4
11327.0,17642.0,1871.0,3101.0,1806.0,2004.0,2995,3050,9711.0,8961.0,4858.0,2657.0,97.6,Syn,6
2409.0,6111.0,173.0,2525.0,19.0,0.0,166,110,4595.0,5831.0,2093.0,1863.0,97.6,PEuk1,4
875.0,4209.0,0.0,525.0,49.0,0.0,146,57,2664.0,4879.0,264.0,1350.0,97.6,PEuk1,4
683547.0,884686.0,173220.0,245931.0,1169.0,1019.0,182,241,483582.0,365147.0,241357.0,185333.0,97.6,Nano1,2
2111.0,6864.0,1179.0,2721.0,2863.0,4683.0,3359,5553,7989.0,12539.0,1120.0,2288.0,97.6,Syn,6
2476.0,9614.0,506.0,1069.0,625.0,2046.0,756,2181,1665.0,5414.0,264.0,339.0,97.6,Syn,6
122729.0,175943.0,218893.0,344413.0,6866.0,6588.0,10053,9383,27261.0,26789.0,8619.0,5292.0,97.6,Syn,6
2922.0,11065.0,1481.0,4519.0,2528.0,3372.0,2935,4121,7589.0,10497.0,924.0,1892.0,97.6,Syn,6
34193.0,53382.0,12398.0,19229.0,460.0,437.0,92,83,37084.0,33440.0,26648.0,29918.0,97.7,PEuk1,4
1398.0,8598.0,605.0,2834.0,722.0,1565.0,1134,3099,3666.0,10112.0,658.0,1883.0,97.7,Syn,6
2031.0,13313.0,399.0,2856.0,1082.0,1909.0,1691,3508,4827.0,11003.0,408.0,755.0,97.7,Syn,6
436953.0,559362.0,133286.0,199069.0,1253.0,1039.0,115,160,795453.0,639963.0,302144.0,260442.0,97.7,Nano1,2
2630.0,6679.0,0.0,230.0,130.0,155.0,87,11,2522.0,4321.0,2333.0,2510.0,97.7,PEuk1,4
4640.0,10852.0,617.0,1585.0,3167.0,3767.0,3642,3958,10381.0,11488.0,1482.0,2658.0,97.7,Syn,6
2434.0,6079.0,1050.0,2107.0,1136.0,2060.0,1586,3061,5338.0,7812.0,2654.0,2275.0,97.7,Syn,6
2875.0,7643.0,1905.0,4586.0,2509.0,3651.0,3111,4152,8915.0,11498.0,2260.0,2470.0,97.8,Syn,6
3365.0,10475.0,710.0,3231.0,979.0,2538.0,1005,2773,2645.0,7222.0,316.0,325.0,97.8,Syn,6
43247.0,77097.0,1771.0,3932.0,505.0,297.0,210,131,48022.0,43567.0,29721.0,31760.0,97.8,PEuk1,4
56018.0,71432.0,17716.0,31531.0,397.0,241.0,466,209,67723.0,57728.0,55591.0,43840.0,97.8,PEuk1,4
9198.0,11990.0,2152.0,2790.0,3653.0,3661.0,4657,4779,13263.0,13122.0,1970.0,4009.0,97.8,Syn,6
12047.0,18216.0,2131.0,4465.0,4160.0,4334.0,6172,6572,15988.0,15868.0,3539.0,4010.0,97.8,Syn,6
3237.0,19325.0,1177.0,4810.0,792.0,1680.0,1337,2995,3701.0,8684.0,1284.0,2928.0,97.8,Syn,6
3503.0,11133.0,726.0,4303.0,686.0,1502.0,886,2609,2911.0,7657.0,446.0,336.0,97.8,Syn,6
42000.0,73505.0,16037.0,24747.0,284.0,278.0,279,175,55877.0,52109.0,26434.0,32021.0,97.9,PEuk1,4
92164.0,127818.0,16660.0,26537.0,231.0,201.0,228,120,136231.0,118434.0,53526.0,48857.0,97.9,PEuk2,5
2674.0,12639.0,2135.0,7152.0,1520.0,2048.0,1917,2777,5345.0,7777.0,681.0,1329.0,98.0,Syn,6
34651.0,45984.0,6941.0,11720.0,0.0,140.0,149,85,39682.0,36440.0,24635.0,27138.0,98.0,PEuk1,4
3644.0,14895.0,1280.0,3988.0,1015.0,2274.0,1368,3059,4664.0,9512.0,1552.0,1614.0,98.0,Syn,6
2269.0,13406.0,878.0,3914.0,1179.0,2377.0,1510,3189,3993.0,9421.0,600.0,1536.0,98.0,Syn,6
3281.0,13164.0,372.0,2130.0,1286.0,1712.0,1751,2380,4509.0,5938.0,1342.0,1847.0,98.0,Syn,6
41849.0,51957.0,23305.0,37272.0,402.0,310.0,444,132,47068.0,41834.0,34953.0,29020.0,98.1,PEuk1,4
642.0,3208.0,326.0,2785.0,128.0,0.0,84,57,1406.0,5122.0,5209.0,11412.0,98.1,PEuk1,4
111786.0,165749.0,49874.0,81008.0,337.0,244.0,475,162,98017.0,86763.0,31841.0,36662.0,98.1,PEuk1,4
12712.0,23864.0,1096.0,3831.0,5668.0,5892.0,8017,8312,26068.0,25734.0,3225.0,4111.0,98.1,Syn,6
2720.0,14972.0,32.0,783.0,634.0,1798.0,894,2514,2383.0,6580.0,1210.0,1679.0,98.1,Syn,6
39751.0,60471.0,7568.0,11427.0,318.0,132.0,108,32,48661.0,43790.0,40463.0,32675.0,98.1,PEuk1,4
34297.0,51782.0,7944.0,13042.0,518.0,247.0,532,168,28194.0,25747.0,23139.0,20417.0,98.1,PEuk1,4
5465.0,21630.0,2089.0,8427.0,2389.0,3147.0,3478,4255,10600.0,13920.0,2333.0,2780.0,98.2,Syn,6
11716.0,28242.0,1589.0,3781.0,2476.0,2852.0,3918,4433,11137.0,12852.0,4051.0,3731.0,98.2,Syn,6
7717.0,18682.0,1936.0,4541.0,2186.0,2474.0,3267,3563,8499.0,9344.0,3502.0,2582.0,98.3,Syn,6
1053.0,6283.0,252.0,1862.0,261.0,340.0,204,112,2176.0,5385.0,7850.0,23580.0,98.3,PEuk1,4
32860.0,53654.0,15960.0,27604.0,2895.0,3119.0,592,409,46812.0,44034.0,24260.0,31407.0,98.3,PEuk1,4
1425.0,4438.0,878.0,3247.0,2892.0,3621.0,3930,4818,10168.0,12060.0,991.0,3002.0,98.3,Syn,6
23564.0,22688.0,5477.0,9140.0,433.0,269.0,0,0,21781.0,21176.0,10375.0,17054.0,98.4,PEuk1,4
1920.0,9322.0,1462.0,3985.0,1103.0,1289.0,2493,3321,6258.0,8164.0,863.0,1454.0,98.4,Syn,6
24718.0,19756.0,2648.0,3302.0,3961.0,3628.0,4813,4871,14710.0,14758.0,4129.0,2876.0,98.5,Syn,6
1563.0,9152.0,1965.0,7840.0,478.0,1329.0,883,2346,2568.0,6851.0,1105.0,1803.0,98.5,Syn,6
419.0,2399.0,731.0,4326.0,740.0,1886.0,801,2313,2296.0,6927.0,130.0,23.0,98.5,Syn,6
37653.0,50125.0,6222.0,8332.0,176.0,167.0,267,158,25968.0,23211.0,19736.0,21478.0,98.6,PEuk1,4
8834.0,18747.0,2180.0,4573.0,3986.0,4171.0,5041,5283,12330.0,13015.0,1944.0,2836.0,98.6,Syn,6
1628.0,8169.0,999.0,4319.0,678.0,1480.0,938,2350,2905.0,8461.0,1471.0,2116.0,98.6,Syn,6
1259.0,8342.0,1156.0,4462.0,1426.0,2788.0,1848,3806,5454.0,12212.0,822.0,1925.0,98.6,Syn,6
11029.0,17076.0,1718.0,2921.0,2235.0,2089.0,3481,3647,9252.0,9747.0,1368.0,2689.0,98.6,Syn,6
4194.0,11698.0,599.0,2386.0,2168.0,1994.0,3001,3156,8727.0,9599.0,1155.0,1904.0,98.7,Syn,6
3177.0,16873.0,2549.0,9160.0,1440.0,3339.0,1908,4879,5360.0,12731.0,998.0,3307.0,98.8,Syn,6
35595.0,58132.0,11840.0,16978.0,3243.0,2732.0,8347,7491,19663.0,18201.0,8387.0,7722.0,98.9,Syn,6
11130.0,22689.0,1575.0,4244.0,13298.0,13879.0,13527,13866,5061.0,5454.0,1582.0,2462.0,99.0,Syn,6
7101.0,13341.0,1364.0,2348.0,2945.0,3464.0,4173,4404,11850.0,11784.0,3929.0,2658.0,99.0,Syn,6
11382.0,19574.0,2164.0,4691.0,5004.0,5254.0,7492,7764,19594.0,20044.0,2449.0,2890.0,99.0,Syn,6
4330.0,10538.0,1151.0,3834.0,2883.0,3709.0,3838,5007,9992.0,12295.0,863.0,810.0,99.0,Syn,6
67130.0,111025.0,3002.0,7087.0,542.0,345.0,459,169,50768.0,43207.0,28688.0,28625.0,99.0,PEuk1,4
9285.0,24545.0,3141.0,6489.0,1553.0,1381.0,4666,5004,12162.0,12448.0,2289.0,4666.0,99.1,Syn,6
47479.0,72903.0,52311.0,79841.0,423.0,199.0,62,45,61827.0,53474.0,52610.0,49365.0,99.1,PEuk1,4
492160.0,620333.0,95232.0,136299.0,1673.0,1258.0,749,274,570733.0,431416.0,247330.0,187407.0,99.2,Nano1,2
4944.0,23323.0,2392.0,5307.0,2376.0,3419.0,2866,4137,6830.0,9796.0,1073.0,1533.0,99.2,Syn,6
29261.0,45532.0,3548.0,5696.0,339.0,161.0,444,240,38891.0,38069.0,27522.0,31215.0,99.2,PEuk1,4
49355.0,80203.0,6461.0,10253.0,1410.0,1480.0,0,29,51009.0,45643.0,36103.0,35507.0,99.2,PEuk1,4
4355.0,7337.0,1428.0,3023.0,2455.0,2603.0,2773,2953,7421.0,7053.0,1135.0,1877.0,99.2,Syn,6
259713.0,360846.0,115499.0,157069.0,580.0,303.0,257,111,165364.0,138968.0,75157.0,77449.0,99.2,PEuk2,5
3015.0,11989.0,1505.0,4087.0,1438.0,1546.0,2391,2963,5983.0,7308.0,1132.0,2216.0,99.2,Syn,6
20729.0,33401.0,15905.0,26725.0,157.0,183.0,327,130,28057.0,24776.0,16631.0,20486.0,99.3,PEuk1,4
23793.0,40815.0,13207.0,22124.0,381.0,278.0,405,226,30502.0,27654.0,22571.0,20845.0,99.3,PEuk1,4
16092.0,13586.0,3721.0,3487.0,3708.0,3705.0,4878,5230,15599.0,14987.0,3078.0,3898.0,99.4,Syn,6
4985.0,21063.0,1948.0,4894.0,3835.0,5021.0,5392,7214,14938.0,20081.0,2689.0,3358.0,99.4,Syn,6
