FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster
3802.0,13851.0,1277.0,3175.0,1691,2839,2391,3777,6875.0,9985.0,1571.0,1505.0,16.5,1
38702.0,62463.0,6086.0,12180.0,2,100,163,138,25873.0,25045.0,25426.0,20798.0,16.6,-1
9833.0,12665.0,2912.0,4267.0,272,320,84,124,15988.0,14656.0,10486.0,8843.0,16.6,0
8422.0,23130.0,2878.0,7277.0,2033,2001,3308,3796,10468.0,12418.0,1222.0,1693.0,16.6,1
57626.0,79515.0,11099.0,20939.0,0,140,36,74,54217.0,52491.0,44267.0,44406.0,16.6,-1
94054.0,149516.0,12244.0,19105.0,191,128,0,150,54288.0,52132.0,46383.0,41020.0,16.6,-1
652.0,2593.0,770.0,4675.0,986,2055,1548,3024,3932.0,8321.0,323.0,433.0,16.7,1
4514.0,6042.0,2523.0,2707.0,3415,3433,5175,5145,14984.0,14814.0,3972.0,4642.0,16.8,1
41834.0,60535.0,4850.0,7222.0,656,290,131,136,38059.0,37109.0,24555.0,30416.0,16.8,0
2479.0,7939.0,0.0,522.0,1353,1771,2066,2771,5938.0,8191.0,668.0,1220.0,16.8,1
1597.0,10164.0,80.0,837.0,128,47,106,0,3433.0,6112.0,1059.0,2049.0,16.8,-1
481348.0,649999.0,69116.0,108020.0,1564,1315,513,239,859601.0,745552.0,356355.0,347655.0,16.8,-1
10339.0,22398.0,2410.0,4427.0,6747,7690,8547,10194,21273.0,24689.0,4360.0,4107.0,16.9,1
223807.0,342660.0,80986.0,128652.0,628,458,29,158,129402.0,117184.0,83850.0,70456.0,16.9,-1
48075.0,81853.0,14645.0,24105.0,0,204,143,151,52629.0,51661.0,28675.0,34140.0,17.0,-1
14968.0,24500.0,3841.0,4515.0,3068,2904,4608,4826,15718.0,15662.0,4566.0,3919.0,17.0,1
75297.0,131237.0,799149.0,1264760.0,7636,8030,9712,10165,32872.0,31472.0,6959.0,6625.0,17.0,-1
1456.0,8826.0,1153.0,4503.0,723,1166,1309,2278,4030.0,7434.0,0.0,0.0,17.1,1
6585.0,14093.0,1342.0,4414.0,4632,12632,7548,19224,19513.0,37047.0,10296.0,11505.0,17.1,-1
1301.0,7549.0,302.0,3745.0,7216,14447,11329,22395,18906.0,38541.0,0.0,0.0,17.1,-1
33090.0,52026.0,13974.0,24022.0,518,323,0,0,39247.0,39025.0,22477.0,28079.0,17.1,-1
