FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
6568.0,21368.0,1005.0,4669.0,2373.0,3269.0,3378,4735,8286.0,11362.0,2166.0,2501.0,16.6,2,-0.4928504804815692,0.1703854510199593,-0.0953536734610849,0.0253815751877312
8881.0,21749.0,1428.0,3153.0,3173.0,4395.0,4243,5834,12355.0,17240.0,3224.0,3993.0,16.7,2,-0.4344521003774004,0.334118065478197,-0.1879159619996232,0.0109087819501928
10638.0,26117.0,2895.0,4892.0,3458.0,4804.0,4504,5587,10818.0,14807.0,1368.0,2827.0,16.7,2,-0.4290520455453952,0.3445290495465964,-0.1702339548783789,0.0284153220282613
982.0,5519.0,262.0,2100.0,336.0,2099.0,463,2684,903.0,5795.0,83.0,55.0,16.8,2,-0.6426292748030994,-0.1917660063916115,0.1678557421968183,0.0245408851066794
6317.0,11472.0,1005.0,2703.0,1638.0,2241.0,2070,2763,6528.0,8651.0,1844.0,2753.0,16.9,2,-0.5725262122004222,-0.0821427167859821,0.0971667303065114,0.0208038613007462
1687.0,11007.0,298.0,1584.0,162.0,47.0,244,191,2340.0,6288.0,1363.0,5048.0,16.9,0,-0.6660826497667255,-0.4467643211218459,0.3219192951872325,0.0162921013716345
6300.0,19429.0,0.0,954.0,148.0,61.0,291,187,2429.0,12496.0,5991.0,10329.0,16.9,0,-0.6201679155614966,-0.4525364787527987,0.3169277715322617,0.0009419330179578
2066.0,11596.0,0.0,0.0,124.0,81.0,177,102,0.0,13383.0,21370.0,40667.0,16.9,0,-0.5508969015599159,-0.4863727372518074,0.3330180068759798,-0.0971803311433494
315367.0,566927.0,30796.0,50945.0,1260.0,1451.0,706,320,601346.0,702190.0,261461.0,306135.0,16.9,-1,3.0985470177230585,-1.0928389946037564,0.2424364105651523,-1.4770314043765416
1086.0,4212.0,0.0,210.0,40.0,19.0,105,32,1880.0,5169.0,950.0,1831.0,16.9,0,-0.6935901869256984,-0.4658162153033355,0.3414548763115057,0.0184540798294273
1712.0,6365.0,453.0,2868.0,1887.0,2836.0,2713,4132,6148.0,9278.0,325.0,1478.0,16.9,2,-0.5565486772090599,0.0756933552292532,-0.024720791119347,0.0146618359817846
2571.0,10187.0,583.0,2604.0,4230.0,6087.0,5534,8077,11142.0,15639.0,1793.0,2095.0,16.9,2,-0.403836418429655,0.6334330827608186,-0.3718723208672015,0.0018894007428804
50580.0,109517.0,2269.0,5386.0,656.0,295.0,272,79,40986.0,50884.0,50037.0,51135.0,16.9,0,-0.1896344794862686,-0.5200162769269951,0.3107449826750635,-0.0921964230423584
2152.0,7821.0,509.0,4263.0,536.0,1202.0,734,2102,1716.0,5556.0,418.0,664.0,17.1,2,-0.6400850736737066,-0.240190365091261,0.1798929964471194,0.0284961940739495
23385.0,58803.0,17749.0,36159.0,170.0,68.0,115,67,32346.0,41311.0,32247.0,36417.0,17.2,0,-0.357600950298969,-0.5253721270651045,0.329004625852568,-0.0486013506107987
1848.0,4123.0,341.0,1631.0,2263.0,3042.0,2476,3240,6173.0,7814.0,801.0,1740.0,17.2,2,-0.5749731264452902,0.0073955966730157,0.0703173140745909,0.0137702806477902
5152.0,19406.0,1330.0,3816.0,1354.0,1853.0,2980,4233,8813.0,12399.0,2592.0,5357.0,17.2,2,-0.5139749159384657,0.0592144924314258,-0.0843984839361212,0.0121730690220137
22074.0,50969.0,2487.0,4049.0,230.0,232.0,234,119,40634.0,52512.0,26849.0,42620.0,17.3,0,-0.3632124958619831,-0.50849959578586,0.3260785488728197,-0.1301345149467275
2488.0,13446.0,56.0,1360.0,1603.0,3323.0,1968,4736,4647.0,11255.0,899.0,2002.0,17.3,2,-0.5464551616345857,0.0883910873931909,-0.0269336086024715,0.0153578018510434
153572.0,294031.0,36967.0,73546.0,333.0,299.0,65,146,151701.0,181095.0,72925.0,88858.0,17.4,-1,0.6570096770591225,-0.6773938228056658,0.2635267138464094,-0.1129073582938586
4117.0,20690.0,581.0,3526.0,2449.0,3701.0,3207,4955,7317.0,10982.0,1435.0,2277.0,17.4,2,-0.4982509224476447,0.1910975958804099,-0.0911741834802392,0.0233534910155873
18830.0,34660.0,2025.0,5579.0,5739.0,7743.0,9252,11651,22270.0,26539.0,8654.0,6768.0,17.6,-1,-0.1714707354045034,1.1461844049081011,-0.8001430573758395,-0.0005502069886365
1953.0,12923.0,0.0,96.0,207.0,154.0,163,102,545.0,4928.0,7555.0,22707.0,17.6,0,-0.6195477978968993,-0.4658368781895141,0.3354983440073911,-0.0282489588780322
55043.0,110664.0,6976.0,13773.0,8.0,85.0,158,117,62470.0,76402.0,43114.0,67428.0,17.6,0,-0.097902742026638,-0.5641403306092938,0.3027718831804393,-0.157921263643381
9017.0,11160.0,1285.0,3565.0,1679.0,2235.0,2296,2858,6632.0,7803.0,1631.0,1179.0,17.6,2,-0.5686640244168092,-0.0622075775991407,0.0774577958388856,0.0292245574483092
1922.0,5388.0,1344.0,4025.0,438.0,1127.0,1151,3023,3416.0,9791.0,2537.0,2660.0,17.7,2,-0.6099497659110258,-0.1558208640890278,0.0827737581691699,0.011729990724007
675144.0,778141.0,628483.0,918021.0,17105.0,11996.0,2819,1974,461039.0,411621.0,241986.0,190387.0,17.7,-1,4.059911521412804,-0.5103844495472885,0.4261252230985431,1.149913025960693
5398.0,11598.0,2360.0,4113.0,2503.0,3146.0,3554,4198,9671.0,11714.0,1480.0,2634.0,17.7,2,-0.5117842123563741,0.137961459434994,-0.0597111104157293,0.0159468265942997
2278.0,8391.0,1182.0,4675.0,2042.0,3090.0,2885,4425,7875.0,12757.0,0.0,1252.0,17.7,2,-0.5370724424316458,0.1134168675984086,-0.0484708771266155,0.013875493033635
6271.0,13350.0,1246.0,3479.0,2015.0,2637.0,2972,3669,8394.0,10790.0,1427.0,2716.0,17.8,2,-0.5333676606504978,0.0480075998729082,-0.0078188429715248,0.0189100690577816
20769.0,34963.0,3611.0,6428.0,442.0,177.0,137,47,27863.0,33626.0,24701.0,25869.0,17.8,0,-0.46785761656937,-0.4965661776244681,0.3417474207699894,-0.0643377577599519
5670.0,28797.0,769.0,4055.0,1137.0,1706.0,1687,2566,5348.0,8522.0,0.0,1075.0,17.8,2,-0.5680707019939454,-0.1364053652370317,0.1062962718262389,0.0422159150816309
49428.0,101444.0,38318.0,81338.0,357.0,199.0,188,180,62338.0,76976.0,36665.0,60776.0,17.8,0,-0.0827317036657817,-0.5609990843977712,0.3144113765219672,-0.0598898074466762
1594.0,4777.0,856.0,4394.0,179.0,132.0,105,40,1831.0,4050.0,17385.0,26679.0,17.9,0,-0.6107940235226097,-0.4807246521586789,0.3454533583834434,-0.0487567566135626
25740.0,50882.0,4145.0,8346.0,305.0,313.0,0,31,22257.0,29216.0,6839.0,17456.0,17.9,0,-0.4905855881368746,-0.4926558392635168,0.3444771483182793,0.0027832410403092
17629.0,35870.0,4832.0,9455.0,562.0,340.0,160,78,19598.0,24167.0,11309.0,18355.0,17.9,0,-0.5193065363690395,-0.4734162559763984,0.3426449559169668,-0.0133442758762898
3968.0,11914.0,1108.0,2652.0,1949.0,2447.0,2716,3426,8011.0,10337.0,627.0,2052.0,17.9,2,-0.5514045922252029,0.0124111895957682,0.0204245972575051,0.0179762589680537
1804.0,8954.0,181.0,854.0,210.0,164.0,165,161,2417.0,4581.0,77.0,229.0,18.0,0,-0.6860113271152309,-0.4455694170859421,0.3326737210006377,0.0290933434439168
1703.0,7992.0,0.0,115.0,201.0,158.0,74,0,501.0,5283.0,2771.0,9080.0,18.0,-1,-0.6680244671433023,-0.4686344171500327,0.3502822801466843,0.0040051577153294
180602.0,349782.0,14321.0,25936.0,616.0,363.0,329,192,217111.0,244609.0,98891.0,114990.0,18.0,-1,0.975105299658719,-0.7068505862599249,0.2380584897680215,-0.3220128523297562
3022.0,5816.0,1627.0,2884.0,2065.0,2271.0,2377,2945,7424.0,8998.0,1777.0,2900.0,18.1,2,-0.57301074028598,-0.0437886621913626,0.0767697449153798,0.0123377775752401
209852.0,399326.0,42426.0,77201.0,463.0,557.0,0,0,132756.0,150147.0,145992.0,150296.0,18.1,-1,1.0659653090862249,-0.7448492100771167,0.2352217481574876,-0.1221197982062874
2358.0,13674.0,789.0,5515.0,1716.0,2932.0,2530,4493,6688.0,12008.0,141.0,602.0,18.1,2,-0.5397501217179678,0.0915668633060782,-0.0457461671172287,0.0218862990602706
8073.0,23446.0,2068.0,4323.0,2292.0,2940.0,3378,4831,10035.0,14364.0,1295.0,2624.0,18.2,2,-0.4830096613409596,0.1669208835515392,-0.1124181367868531,0.0239394890774239
2742.0,13388.0,1302.0,4985.0,985.0,1388.0,2574,4006,5968.0,9278.0,512.0,1901.0,18.2,2,-0.5569070633810883,0.0086382064219807,-0.0598310469309794,0.0223356725377528
17817.0,34767.0,3982.0,9355.0,79.0,181.0,4,92,26216.0,30379.0,23941.0,21944.0,18.3,0,-0.489875710752836,-0.5022051332865141,0.3393675653549146,-0.0487635097201239
32961.0,73327.0,19869.0,36803.0,201.0,164.0,199,73,48150.0,56840.0,31350.0,47218.0,18.3,0,-0.2614031194798795,-0.5358380156345557,0.3238297621081467,-0.0819369211057656
4261.0,11281.0,880.0,2856.0,1766.0,2260.0,2177,3092,6492.0,8690.0,1979.0,1981.0,18.4,2,-0.5698419632673069,-0.0479131069182294,0.0684992796846641,0.020220172097733
11708.0,35003.0,1673.0,3726.0,200.0,88.0,83,71,22174.0,27595.0,10018.0,22229.0,18.5,0,-0.5229849567277588,-0.4906021706603485,0.3365568255242483,-0.0426195765046881
33340.0,80008.0,2753.0,6409.0,77.0,110.0,67,75,43099.0,49866.0,24762.0,43758.0,18.5,0,-0.3102812106942155,-0.52893771220525,0.3212305297462016,-0.0908955437795416
72363.0,121966.0,9798.0,11528.0,170.0,265.0,500,236,95042.0,102987.0,47333.0,52284.0,18.5,0,-0.0188272677351019,-0.5434877048522613,0.2813558343693907,-0.1581738453172853
95136.0,173108.0,13490.0,22536.0,188.0,309.0,212,190,158537.0,166747.0,93984.0,82150.0,18.5,-1,0.3542831085974082,-0.6376555679388897,0.2946763530923889,-0.3258002607160342
7338.0,7932.0,1658.0,4063.0,2000.0,4444.0,2718,5334,7032.0,12246.0,2370.0,1853.0,18.5,2,-0.5136606945079629,0.2020939448089307,-0.0799170313431181,0.0151222823952206
19502.0,38587.0,6454.0,12010.0,201.0,247.0,193,119,24345.0,28975.0,14846.0,27614.0,18.6,0,-0.4750894272081895,-0.4878122623308494,0.3290814661443453,-0.0411810542257091
16755.0,44678.0,1915.0,6990.0,164.0,112.0,16,16,24234.0,27381.0,22644.0,26451.0,18.9,0,-0.475859792741044,-0.5071020988187738,0.3403978187911094,-0.0491802080858853
7424.0,17281.0,2270.0,6118.0,10189.0,12308.0,10682,13474,25630.0,31955.0,4918.0,4073.0,19.0,-1,-0.1189837682582391,1.54545937896262,-0.8268612960835924,-0.0226176194071288
792.0,5158.0,154.0,1295.0,629.0,3409.0,535,2879,1145.0,6806.0,82.0,407.0,19.0,2,-0.6305563465379512,-0.1385701855404209,0.1851499930945577,0.0209273556027139
674522.0,999260.0,971429.0,1515880.0,7251.0,7141.0,1216,1083,118372.0,118526.0,65278.0,61050.0,19.1,-1,3.617401379169302,-0.8311624465207215,0.2080391807439906,3.272254638892362
2215.0,9330.0,703.0,2128.0,1988.0,3101.0,2909,4419,7577.0,11233.0,1213.0,1451.0,19.1,2,-0.5378391109465527,0.1141543844555024,-0.0507248226102719,0.0124096337156821
9522.0,18420.0,2576.0,4110.0,2265.0,2664.0,3392,4063,8493.0,10082.0,2240.0,2267.0,19.1,2,-0.5072914539614626,0.1037756183890263,-0.0591294513355939,0.0289123943310499
26940.0,65213.0,4718.0,9988.0,284.0,170.0,235,87,31264.0,35730.0,16824.0,29104.0,19.1,0,-0.4064566597237343,-0.4949590201860543,0.3197080289198944,-0.0343166704005485
14066.0,24167.0,631.0,2987.0,2473.0,3109.0,3946,5098,11429.0,13861.0,3490.0,2965.0,19.2,2,-0.4569444125287903,0.221830440006141,-0.1588689662332225,0.0247802737430979
2111.0,10946.0,276.0,1131.0,1235.0,2275.0,1775,3470,5525.0,11065.0,1102.0,1641.0,19.2,2,-0.5781421324284655,-0.04831006838377,0.0527084551324118,0.0138456786447808
9841.0,19196.0,3553.0,5224.0,1791.0,1738.0,2317,2919,7082.0,8138.0,0.0,2344.0,19.2,2,-0.5517938783340149,-0.0672820382677477,0.0590858556969534,0.0380184805644834
40919.0,63762.0,11046.0,22195.0,174.0,248.0,250,145,45128.0,51437.0,31527.0,39292.0,19.3,0,-0.305563067013634,-0.5161842021659532,0.3166771712356466,-0.0747584128189278
861.0,5389.0,626.0,2933.0,438.0,1306.0,515,1820,1711.0,5601.0,1023.0,2226.0,19.3,2,-0.6493988105150922,-0.2729794173792031,0.215872573612608,0.0198168493286367
16707.0,36001.0,5194.0,10195.0,287.0,189.0,0,0,28573.0,33552.0,10804.0,23540.0,19.3,-1,-0.4938869760834553,-0.5040906246549749,0.3513667499966143,-0.0441648076895672
370340.0,556529.0,211898.0,341652.0,10062.0,10565.0,9097,10339,52292.0,55046.0,30577.0,31247.0,19.4,-1,1.5277808780673303,0.9424017660407232,-0.7447321595561776,1.1269658000967466
18290.0,28098.0,13402.0,25453.0,1662.0,1788.0,3356,3912,9598.0,10975.0,1903.0,4684.0,19.4,-1,-0.465802470127044,0.0492546620365323,-0.0794297624284597,0.0665780985076111
83916.0,147545.0,11960.0,22060.0,442.0,482.0,0,0,58618.0,60800.0,44004.0,46003.0,19.4,-1,-0.0740790057173655,-0.5553942716610095,0.3185229326818321,-0.0117247038914888
28424.0,47080.0,6418.0,10739.0,186.0,153.0,261,239,30147.0,34072.0,21853.0,25184.0,19.5,0,-0.4353274438393728,-0.4833675448934545,0.3100787850949655,-0.0386406436401553
3112.0,12617.0,1127.0,3179.0,1434.0,2262.0,2272,3526,5858.0,9642.0,851.0,1300.0,19.5,2,-0.5651649793757029,-0.0151873332246518,0.0233086147513112,0.0217341484794164
8843.0,24555.0,2083.0,3847.0,2736.0,2845.0,3936,4672,11568.0,12728.0,3607.0,3431.0,19.6,2,-0.4676003360532331,0.1883989675046727,-0.1259048553004935,0.0227999541269006
6912.0,18413.0,2669.0,6119.0,164.0,105.0,160,55,16453.0,20883.0,3563.0,11521.0,19.7,0,-0.5982715195727103,-0.475452551786602,0.3387375145970781,-0.0132686223588897
28445.0,51168.0,11778.0,22625.0,291.0,196.0,241,133,39435.0,46073.0,10193.0,32369.0,19.8,0,-0.393200975898536,-0.4997963765276411,0.3244587397940751,-0.048337713601239
40646.0,73940.0,13898.0,24290.0,130.0,268.0,324,196,37582.0,40242.0,32031.0,35740.0,20.0,0,-0.3153656659241645,-0.5023815096308265,0.3029278708693391,-0.0338165965448066
12970.0,30443.0,2305.0,5832.0,387.0,221.0,118,47,15895.0,18415.0,6730.0,15163.0,20.0,0,-0.5634500030332118,-0.4751651835562801,0.3427130128754335,-0.0054270171283403
16969.0,38798.0,1953.0,4836.0,216.0,163.0,206,127,15786.0,18455.0,3875.0,9862.0,20.1,0,-0.5611204714237777,-0.4656512811632558,0.3236771457976627,0.0192537204596124
5681.0,15486.0,0.0,926.0,174.0,99.0,241,123,4793.0,5021.0,1685.0,1354.0,20.1,0,-0.6640357809677824,-0.4494219571047801,0.3266077560496647,0.0319265692326261
472.0,2345.0,569.0,2041.0,201.0,108.0,197,199,4358.0,5970.0,851.0,1739.0,20.1,0,-0.68808932697321,-0.4443940041026276,0.3293412704081948,0.0161841293993887
166474.0,155714.0,49671.0,52728.0,4417.0,2476.0,914,474,672776.0,405690.0,395432.0,246669.0,20.1,-1,1.966791353268354,-0.8653734049211512,0.4229291985999829,-1.5476932823388585
3365.0,16018.0,1400.0,5735.0,1519.0,2122.0,1839,2635,5185.0,7575.0,31.0,56.0,20.1,2,-0.5855000916931733,-0.1057681433508569,0.1138271062958276,0.035603315873399
1891.0,10494.0,494.0,2471.0,2195.0,4593.0,2483,4927,5648.0,12127.0,711.0,1379.0,20.2,2,-0.5304794857556999,0.1688103789705904,-0.0283611915535072,0.0138584914471214
1051.0,6521.0,0.0,810.0,1653.0,4460.0,1821,4761,4546.0,11928.0,100.0,350.0,20.2,2,-0.5604048928074701,0.1109806938757939,0.0098471245236192,0.0115395811906268
12175.0,23447.0,2646.0,6284.0,2344.0,2917.0,4265,4779,12944.0,14295.0,3718.0,3993.0,20.2,2,-0.4533460349487859,0.2055692187415647,-0.1572249572450684,0.022840192498071
5172.0,10141.0,1282.0,2421.0,4263.0,5531.0,4878,6158,10757.0,13629.0,2140.0,2544.0,20.2,2,-0.4420784447784928,0.4409933687454407,-0.1983631147409371,0.0081142419919349
14821.0,27856.0,4135.0,5579.0,393.0,352.0,131,171,18936.0,19374.0,8556.0,16415.0,20.2,0,-0.5529274480795362,-0.4650600925208579,0.3365665885620601,-0.01278504177639
5548.0,15822.0,853.0,2583.0,2696.0,3144.0,3256,4101,7527.0,9096.0,0.0,1347.0,20.3,2,-0.5225239233757009,0.1217947405669419,-0.0345478707820161,0.0269414369644301
5968.0,20789.0,552.0,3464.0,1318.0,2260.0,1606,3128,4019.0,7261.0,1757.0,1983.0,20.4,2,-0.5691910981310476,-0.0821320332633772,0.0853693110204022,0.0337004567038952
627.0,2579.0,2205.0,6252.0,1860.0,3576.0,2322,4329,5960.0,11003.0,741.0,1221.0,20.5,2,-0.559790826367819,0.0855623694247246,0.0004997480536181,0.0129241357846934
4299.0,13737.0,1210.0,2378.0,6436.0,8041.0,7575,9150,17493.0,20483.0,1739.0,3830.0,20.5,-1,-0.3098186212524833,0.8999444602483635,-0.4839023404421231,-0.0074816971061528
149588.0,239450.0,14599.0,21381.0,194.0,218.0,278,148,163620.0,160083.0,87217.0,86143.0,20.5,0,0.5190263392008176,-0.6519503988540742,0.2603525355782405,-0.2144681534551256
1288.0,4403.0,5812.0,12208.0,2237.0,4392.0,3166,6426,7947.0,14695.0,1646.0,1981.0,20.6,2,-0.4921016456096147,0.3096213162018731,-0.184192036232347,0.0128975242272828
879.0,2837.0,1146.0,3693.0,3134.0,6041.0,3665,7672,10085.0,21131.0,1395.0,3357.0,20.6,2,-0.4509310943922459,0.4830894220913339,-0.2536150381639926,-0.0143913836710863
2376.0,6853.0,1484.0,4224.0,5963.0,7435.0,7864,9720,18464.0,22670.0,524.0,1335.0,20.6,-1,-0.3171835344722452,0.9370350783088474,-0.5640637059671901,-0.0107372430035558
2764.0,7420.0,1409.0,3756.0,2604.0,3804.0,3395,5113,8532.0,12737.0,2126.0,2809.0,20.7,2,-0.5072142079591555,0.2167493740656566,-0.1035416171649932,0.0065652994396578
15962.0,30697.0,3858.0,6372.0,3478.0,4184.0,4277,4499,14201.0,15804.0,3441.0,3330.0,20.8,-1,-0.4279323138646912,0.2323918833686651,-0.0886360713644564,0.0337852965351497
3947.0,11277.0,882.0,1742.0,1227.0,2737.0,1419,3875,3726.0,10111.0,1938.0,1981.0,20.9,2,-0.5743008059148983,-0.025936142244805,0.0507864279898765,0.0176550202377662
2131.0,8010.0,806.0,3089.0,1103.0,1467.0,1656,2285,5129.0,7315.0,725.0,1941.0,20.9,2,-0.6090711662250547,-0.1644985470847639,0.1313222630045345,0.0198158309464778
17661.0,36556.0,2926.0,5598.0,324.0,194.0,29,36,24677.0,24348.0,15769.0,23402.0,21.0,0,-0.5049897723517506,-0.4952833228438653,0.3452634515759124,-0.0377045456557549
13217.0,23428.0,2133.0,4842.0,1172.0,1238.0,2527,2618,7768.0,8596.0,693.0,3256.0,21.0,2,-0.5439486999630535,-0.1033529897342579,0.0464203997444451,0.0390651057199646
1082090.0,1169570.0,201111.0,241118.0,1555.0,1115.0,863,400,182862.0,144737.0,92520.0,70522.0,21.0,-1,3.313767755173268,-0.866423233708016,-0.1894183113400589,1.86197160544044
25025.0,33334.0,7801.0,13285.0,656.0,265.0,257,137,28271.0,29741.0,21114.0,23839.0,21.1,0,-0.4683343075315515,-0.4771773748954243,0.3339219808896824,-0.0380401552675102
5915.0,15705.0,1917.0,3920.0,3887.0,4096.0,4371,4743,10041.0,10877.0,3397.0,3118.0,21.1,2,-0.4694703643474426,0.2674183416435769,-0.1024577508941302,0.0180656311043325
12570.0,19048.0,3498.0,5823.0,3865.0,4249.0,5799,6027,16514.0,16471.0,3697.0,3133.0,21.2,2,-0.3978048534217621,0.4362442177311242,-0.279417115368503,0.0165057439009741
1884.0,3727.0,1012.0,3829.0,1499.0,1398.0,2149,2316,6314.0,6598.0,608.0,882.0,21.2,2,-0.6072456370047314,-0.1305199609955538,0.1085299831915962,0.0200150823348461
25623.0,37813.0,5602.0,9798.0,180.0,226.0,228,96,22334.0,23019.0,11674.0,17031.0,21.2,0,-0.5092508107298458,-0.4796014711626167,0.3262821846128978,-0.0006835316191408
11092.0,13886.0,662.0,2455.0,2241.0,1955.0,3706,3804,9393.0,9166.0,3122.0,2338.0,21.3,2,-0.5147492192225883,0.0839781081910269,-0.07237572557206,0.0234404593644545
12437.0,32272.0,1937.0,5524.0,7475.0,8492.0,10488,12013,27210.0,30445.0,2242.0,3586.0,21.4,-1,-0.1499859201481113,1.2888770990487812,-0.8457434952710298,-0.0028457534499023
9105.0,23417.0,1809.0,3225.0,2724.0,3171.0,3491,3938,10562.0,11791.0,389.0,1022.0,21.5,2,-0.4977850338638949,0.1198224677356665,-0.0360472366716006,0.0327766850043339
6676.0,14416.0,1817.0,4856.0,7813.0,8563.0,8124,8903,18410.0,19588.0,3121.0,2965.0,21.5,-1,-0.2892219599113158,0.9451313809099816,-0.4588693396989732,0.0011328195700748
3576.0,11645.0,811.0,2769.0,3709.0,5687.0,4571,6921,11127.0,16832.0,0.0,199.0,21.5,2,-0.4423759502325711,0.4781235896790987,-0.2470725385102752,0.0096028011368489
874.0,3046.0,626.0,1708.0,886.0,1937.0,1097,2791,2819.0,7371.0,437.0,1072.0,21.6,2,-0.6250889234943321,-0.1463495649724141,0.1315142826614748,0.0162511552242158
8152.0,27042.0,746.0,2768.0,3626.0,4563.0,5268,6674,14800.0,18177.0,1404.0,3381.0,21.6,2,-0.39577457993401,0.4634571327036368,-0.2999282591268229,0.0135354814388552
5511.0,15451.0,1512.0,4040.0,1312.0,1500.0,1943,2893,6582.0,8873.0,2294.0,1787.0,21.8,2,-0.5731384038123295,-0.1013534095604675,0.0694958115296928,0.0261285590623042
223905.0,355131.0,35290.0,55584.0,1324.0,1263.0,491,228,173705.0,161858.0,81072.0,93295.0,21.8,-1,0.853303981526546,-0.6257259034717493,0.2393910703418718,-0.0158700547527348
28813.0,44123.0,4253.0,7680.0,3458.0,3527.0,5464,5674,16919.0,17112.0,4081.0,4617.0,21.9,-1,-0.3486305273901375,0.3623551704765501,-0.2684791848057805,0.050462911190898
6295.0,8879.0,2260.0,7202.0,2607.0,2821.0,3468,3693,8483.0,8459.0,3855.0,3221.0,21.9,2,-0.5236711154074359,0.0891820607472291,-0.0209433349663297,0.0198368878320695
15707.0,38324.0,2028.0,5518.0,128.0,47.0,172,120,19718.0,22801.0,7885.0,18701.0,21.9,0,-0.5296996536484294,-0.4808620565951962,0.3230453321560719,-0.0152198958747633
7801.0,20775.0,444.0,2129.0,4873.0,5172.0,6749,7837,18314.0,20400.0,3689.0,5246.0,22.0,2,-0.3420348394024645,0.6617305525018505,-0.4338914617980952,-0.0050099287380201
5886.0,18653.0,1199.0,3407.0,4952.0,6273.0,6800,8661,19876.0,24996.0,731.0,3925.0,22.0,2,-0.3282371777826188,0.7533832826763187,-0.4718277674340453,-0.0089551807816104
12323.0,16459.0,1186.0,2459.0,520.0,231.0,46,53,19575.0,19631.0,15134.0,16429.0,22.0,0,-0.5709676249325941,-0.4792348149872543,0.3537965393189236,-0.0367249320514908
2990.0,14699.0,926.0,2816.0,3843.0,5602.0,5233,7364,12997.0,18523.0,33.0,109.0,22.0,2,-0.41671783802027,0.5456410199997094,-0.3186048452084739,0.0078587470829529
20543.0,43471.0,8869.0,18895.0,2138.0,2349.0,4881,5660,13470.0,15627.0,1956.0,5099.0,22.1,-1,-0.3796482383955272,0.2812596020750539,-0.2844344087635905,0.0603376080122795
31315.0,68846.0,29625.0,52620.0,284.0,153.0,4,13,36925.0,35619.0,21274.0,26499.0,22.1,0,-0.3599189933706002,-0.5283906860989994,0.3399125585252207,0.0319715355776706
8964.0,20799.0,2413.0,6104.0,5813.0,6969.0,7695,8936,21378.0,24906.0,816.0,1601.0,22.1,2,-0.2964137364019821,0.8513779412006504,-0.5120863832657311,0.0043917810032202
14788.0,23587.0,2126.0,4863.0,4711.0,5201.0,6053,6582,14916.0,15288.0,2189.0,2558.0,22.2,2,-0.3748019780105005,0.5299686672524699,-0.3019073798735039,0.0263684410563616
5745.0,12978.0,5491.0,10158.0,360.0,314.0,146,71,14774.0,15570.0,1707.0,4632.0,22.2,0,-0.6297565392138195,-0.4607685079025775,0.3482197265015688,0.0141404455853135
12115.0,24468.0,2303.0,4847.0,1305.0,1370.0,3779,4110,11176.0,12133.0,4227.0,5432.0,22.3,2,-0.4829859526494456,0.0761495833707332,-0.1337377374161149,0.0218204454805198
45050.0,68939.0,3040.0,7055.0,248.0,223.0,184,114,58003.0,57611.0,32325.0,48083.0,22.3,0,-0.2666352034619054,-0.5278483351511265,0.3215188176704004,-0.1255200765200012
96149.0,136826.0,8853.0,14827.0,488.0,325.0,153,100,77722.0,78860.0,82395.0,71599.0,22.3,0,0.0693738995484498,-0.5812059401679356,0.3039878718883747,-0.1534079528971689
