FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
30654.0,66484.0,3922.0,8314.0,127,241,172,73,19600.0,24937.0,15274.0,22697.0,16.6,1,-0.4909406893833146,-0.7495407766506381,0.1793241066661558,-0.0916541462479809
2321.0,15687.0,496.0,2627.0,122,0,77,0,3151.0,7179.0,22017.0,68411.0,16.7,-1,-0.5345408838017395,-0.7944241653629581,0.1369280793294113,-0.2085525013421585
51872.0,99987.0,5056.0,10013.0,170,124,0,0,71759.0,97086.0,40971.0,80337.0,16.7,-1,-0.0566987660533514,-0.8538166792448861,0.0753008290684747,-0.3059052972190247
3964.0,6911.0,2885.0,4448.0,1658,2110,2571,3379,7607.0,10186.0,1190.0,1922.0,16.7,2,-0.6249563796951059,-0.0884349117410298,0.0177666143297929,0.0130562605768235
15473.0,33774.0,6819.0,15765.0,119,126,59,15,24309.0,31463.0,15964.0,30201.0,16.8,1,-0.5247032498754233,-0.7788999332547623,0.1757055408562005,-0.1431576007012726
32326.0,67860.0,6637.0,12909.0,330,205,263,123,20294.0,27489.0,13502.0,27903.0,16.8,1,-0.460955899701709,-0.7361890336789443,0.1770855511730983,-0.0933623302783608
3952.0,9672.0,739.0,1472.0,3834,6431,4814,7749,9788.0,14896.0,1787.0,2529.0,16.9,2,-0.4600298310057431,0.813631177833547,-0.0765260815534485,0.0415995680864064
9561.0,27502.0,1067.0,2607.0,4169,5480,5465,7552,17228.0,24297.0,3083.0,5125.0,16.9,2,-0.3901521951469831,0.7891709347814042,-0.1485930645723507,0.068141111630612
1617.0,9881.0,647.0,3070.0,864,1697,1119,2521,3266.0,6393.0,708.0,1553.0,16.9,2,-0.6817023520050258,-0.319137751037002,0.1040130232217353,-0.0224744923132767
24530.0,65004.0,4581.0,13146.0,363,249,158,97,34241.0,44001.0,12184.0,33688.0,17.1,1,-0.4238807485740091,-0.7517170249581048,0.169919587643144,-0.148335846451601
1270.0,4551.0,4698.0,12055.0,278,220,51,0,2615.0,5452.0,674.0,1376.0,17.1,-1,-0.7503331335691862,-0.7285877930376577,0.2408671560190066,-0.0747028478240066
2577.0,9549.0,470.0,1961.0,139,126,114,121,1368.0,4758.0,4440.0,17921.0,17.1,1,-0.7034052097997111,-0.7356345491725768,0.1918416580434165,-0.1022911830021734
523149.0,738543.0,1664680.0,2996470.0,2020,2256,272,250,250864.0,295233.0,109031.0,140218.0,17.1,-1,5.214612611298921,-1.6010911868810738,2.508805539257428,4.255882588483869
70018.0,141172.0,9463.0,18534.0,710,527,0,12,71348.0,79584.0,29315.0,31762.0,17.2,1,-0.120344576646372,-0.7621817160919648,0.1931198428364733,-0.1583984215913958
5333.0,12771.0,1081.0,3583.0,3092,3998,3984,5229,11395.0,15609.0,1991.0,3841.0,17.2,2,-0.5185623290104747,0.3510153373452711,-0.025534599842358,0.0182413876456507
8612.0,16329.0,0.0,1084.0,355,1412,446,1661,1306.0,5368.0,1457.0,1664.0,17.2,2,-0.6942393650022408,-0.480089180873943,0.1635602776477253,-0.0424506581190584
15388.0,44581.0,2753.0,7028.0,4967,6694,6589,8844,19882.0,26284.0,4420.0,6538.0,17.2,2,-0.2876722740620874,1.0864791601208557,-0.1988023244563604,0.1054175020219399
30882.0,49623.0,6703.0,11811.0,218,156,490,190,24704.0,31349.0,25174.0,26417.0,17.3,1,-0.4702844512775103,-0.7299780456586099,0.1427596172923784,-0.1107099703617572
5013.0,18745.0,1967.0,5158.0,3022,4152,3806,5497,11075.0,15729.0,586.0,2232.0,17.3,2,-0.5130592611127909,0.3696707028257572,-0.0252025735686779,0.0302326115276398
21775.0,53981.0,1481.0,4530.0,125,41,153,108,25059.0,30824.0,21478.0,30008.0,17.3,1,-0.4867774599606446,-0.7684421341197285,0.1480072739013841,-0.1359934969635634
6348.0,25295.0,1167.0,3102.0,3470,5362,4485,7258,12225.0,19428.0,1517.0,4692.0,17.3,2,-0.44090588726321,0.6605684727784709,-0.1055977248730469,0.0582223707838827
2955.0,9799.0,2614.0,6768.0,2607,4682,3677,6569,10097.0,18128.0,1616.0,2489.0,17.5,2,-0.5142744599432985,0.4627444393177167,-0.0845595509280643,0.0496169854752101
10751.0,14609.0,3833.0,6173.0,2781,3642,3456,4633,9936.0,13331.0,3987.0,3946.0,17.5,2,-0.5288802825035752,0.2264424026171637,0.016792466721453,0.0121737124766691
608.0,3371.0,405.0,2181.0,3928,7140,4037,7338,8740.0,16150.0,288.0,322.0,17.6,2,-0.4876611628709241,0.7798907910540992,0.0476484657114751,-0.0202134385978966
7340.0,28283.0,3891.0,11806.0,146,143,83,0,13697.0,18933.0,9994.0,16561.0,17.6,-1,-0.6226179188813266,-0.7572892311281718,0.1981758346945631,-0.1079698731316534
470972.0,890172.0,36562.0,64714.0,1570,2282,24539,31108,233796.0,270890.0,168083.0,188222.0,17.6,-1,3.4221748807414096,3.3518293229740133,-3.650968737072097,1.7042221536551212
23484.0,43866.0,5364.0,10335.0,409,253,253,106,26781.0,33593.0,15103.0,26706.0,17.7,1,-0.4974099974465983,-0.733612823917994,0.1787475408714663,-0.1358846210619156
8527.0,14472.0,899.0,1591.0,2896,3439,3548,4454,8239.0,11148.0,2984.0,2239.0,17.7,2,-0.5488274629252404,0.2144201637939192,0.017525980041764,0.0105280021011838
8482.0,21106.0,1895.0,6008.0,1519,2155,3534,5119,10566.0,14375.0,5171.0,5960.0,17.8,2,-0.5399281814909553,0.1114985302878996,-0.1771057529538344,0.0993974570422188
3486.0,14432.0,684.0,3734.0,2627,4062,3576,5605,8606.0,13572.0,369.0,1918.0,17.8,2,-0.5389714835745083,0.3396855786027415,-0.0435170290269282,0.0379355829652336
14111.0,19186.0,4260.0,7419.0,1863,2482,2872,3320,6542.0,7808.0,1883.0,2162.0,17.9,2,-0.582330261368988,-0.0405896648004602,0.0394963172664833,0.0266261640636312
85837.0,130069.0,6073.0,11941.0,678,271,539,196,52924.0,59231.0,45648.0,48216.0,18.0,1,-0.1026486077547844,-0.7335227121530113,0.1212351454672745,-0.1402881149118221
249720.0,435490.0,217806.0,392569.0,1588,1704,0,214,265666.0,293276.0,130166.0,121349.0,18.0,-1,1.8708216094192611,-0.9405755001830352,0.3146034497972505,0.031181572424008
2319.0,9666.0,413.0,2952.0,360,872,440,1599,1088.0,5289.0,1464.0,2152.0,18.0,2,-0.7171007928255558,-0.5196978840652239,0.1379172230245642,-0.037264465464402
1830.0,8437.0,125.0,2327.0,589,1925,730,2364,1770.0,7266.0,495.0,952.0,18.0,2,-0.694911616924814,-0.3570651869766254,0.1378470558197429,-0.0397981768848715
6919.0,15822.0,2111.0,4474.0,3668,4673,5074,6520,12964.0,16739.0,2555.0,2732.0,18.0,2,-0.4657502274240588,0.6034325257982973,-0.1143399617157601,0.0657814939577826
1606.0,5574.0,101.0,1087.0,234,161,215,188,2840.0,5857.0,2050.0,5241.0,18.1,1,-0.7417591054867637,-0.7082625407743064,0.1993147780567167,-0.0827347837193963
216667.0,371462.0,22883.0,41772.0,1425,1381,459,163,378013.0,433261.0,120363.0,187334.0,18.1,-1,1.8949094106025368,-0.9589890831494112,-0.189134474871706,-0.8888006403935056
5368.0,21585.0,219.0,867.0,2132,2746,3560,5012,9353.0,12954.0,2243.0,3157.0,18.1,2,-0.5485462117123904,0.1784778410152323,-0.1047657416789881,0.0665566603424949
27901.0,45749.0,2253.0,5783.0,9020,10289,12037,14571,29103.0,34895.0,4930.0,7513.0,18.2,2,-0.0144558228537725,2.358292703750368,-0.5303410885489562,0.2499704308069422
17935.0,47180.0,10910.0,24055.0,5,0,57,0,18647.0,22978.0,7878.0,16938.0,18.2,-1,-0.5602534068377716,-0.7814609057511878,0.1923679353398976,-0.0692597035093873
4079.0,11934.0,1852.0,4309.0,3370,4400,4637,5957,12032.0,15285.0,576.0,2355.0,18.2,2,-0.501742067025358,0.4962099437362425,-0.0769665243038554,0.0482459694964314
34187.0,60809.0,3158.0,4239.0,388,193,177,131,35339.0,40491.0,30905.0,34385.0,18.2,1,-0.4033946976707742,-0.754025123569198,0.1530973321843012,-0.1655411833460447
2199.0,6229.0,2027.0,6303.0,4019,5086,5912,7951,13720.0,17499.0,1743.0,4057.0,18.3,2,-0.4457637925090694,0.8227249695659531,-0.2260408656091954,0.1077766341903225
29016.0,58746.0,6292.0,14231.0,209,128,273,159,32613.0,40147.0,30634.0,34366.0,18.4,1,-0.4109833058095585,-0.7600041296425397,0.1394988422195035,-0.1459144688554283
9332.0,25472.0,839.0,3460.0,2983,3998,3576,4911,10079.0,13716.0,1001.0,1668.0,18.6,2,-0.5150039512915631,0.2945753868716785,0.0199677815848912,0.0173223754037814
10355.0,25550.0,1963.0,3987.0,2821,3335,4015,4821,10149.0,12882.0,2169.0,2905.0,18.7,2,-0.5130424356303968,0.2636066986114712,-0.0468545531337919,0.0503246667529504
4275.0,17432.0,1333.0,4130.0,3330,4465,4755,6561,12556.0,17410.0,2047.0,2583.0,18.7,2,-0.4784649502224183,0.5561390128873716,-0.127929535466326,0.0704669727967747
15686.0,33381.0,1366.0,2939.0,6240,8054,7672,9671,19314.0,24167.0,4737.0,5955.0,18.7,2,-0.2585241742504319,1.381083901252239,-0.1810381906206051,0.0865214906952068
10337.0,23356.0,2605.0,7011.0,3041,3577,3538,4288,9319.0,11511.0,243.0,1913.0,18.7,2,-0.5290151270897225,0.2154342107453987,0.0497597581811558,0.0127538901922845
2548.0,8245.0,0.0,989.0,127,43,168,68,10344.0,11005.0,858.0,4124.0,18.7,1,-0.7298724768453936,-0.737011843119023,0.195057560851492,-0.088581974036545
447011.0,733558.0,85535.0,145968.0,1652,2040,7,75,694038.0,726334.0,263340.0,293451.0,18.7,0,4.128776523255787,-1.2652140742396811,-0.4091319651790422,-1.2539293783755412
1132.0,7611.0,142.0,863.0,151,59,112,0,0.0,4305.0,1366.0,3150.0,18.7,-1,-0.7566322834380936,-0.7389047358300442,0.2125260799073564,-0.0780182130420998
34872.0,44430.0,3730.0,6121.0,212,339,43,117,33045.0,40214.0,16234.0,27528.0,18.7,1,-0.4684287811279591,-0.7559111451094949,0.1776808542934601,-0.1513267691201524
77420.0,151694.0,16406.0,31890.0,532,370,179,187,100561.0,113789.0,39891.0,46303.0,18.8,1,0.0547169948909883,-0.78972364091778,0.1182971107076553,-0.2042138668347848
9748.0,15887.0,1237.0,3201.0,2083,2870,2869,4011,7644.0,11132.0,2563.0,3604.0,18.8,2,-0.5721921633954378,0.0533007897162745,0.0162374262894932,0.0135838949059914
1589.0,10691.0,693.0,2844.0,1721,3415,2638,5529,6681.0,14468.0,866.0,2620.0,18.8,2,-0.5784213251775557,0.1841553467856556,-0.0655869682637424,0.0426176727223949
2584.0,12966.0,317.0,2226.0,874,2884,1609,4980,4172.0,13064.0,477.0,661.0,18.8,2,-0.6214418080828309,-0.004385876499861,-0.0347199836490463,0.0381902300044694
5339.0,13430.0,1397.0,3451.0,2714,3502,3337,4389,9004.0,11761.0,2560.0,2401.0,18.9,2,-0.5573394466479114,0.189230486304126,0.029500781333175,0.002720691006102
348297.0,617873.0,170390.0,302302.0,183,774,0,128,181304.0,195711.0,87669.0,107350.0,18.9,-1,1.8545621761950877,-0.9862574332387678,0.2373017615702971,0.4006815706619835
3630.0,14688.0,980.0,4032.0,2323,3342,2778,3887,8385.0,11967.0,1128.0,1416.0,19.0,2,-0.5823657466101048,0.0810853864622918,0.0712833961621815,-0.013945132244435
3905.0,19914.0,1232.0,3674.0,2773,4200,3296,5104,9542.0,14754.0,971.0,2494.0,19.0,2,-0.530219677458491,0.2942389753037999,0.0228228991121645,0.0058691597231372
4493.0,14927.0,480.0,1977.0,318,1159,368,1237,1183.0,4309.0,337.0,416.0,19.0,2,-0.7166909360977222,-0.53749126603908,0.1843923678796917,-0.0493167325004356
6766.0,17828.0,1124.0,3186.0,2111,3676,2745,4533,8422.0,13096.0,2858.0,3133.0,19.0,2,-0.5579118191500547,0.1418525073295622,0.0328172619520725,0.0011888992771116
4054.0,22410.0,935.0,3985.0,2385,3968,2986,4965,8221.0,14060.0,0.0,1425.0,19.0,2,-0.545923894720321,0.2289422701950453,0.0204911171088539,0.0145481041905649
6133.0,13736.0,1646.0,3199.0,3576,4419,4764,5901,9908.0,11813.0,1727.0,3026.0,19.0,2,-0.4971787809941385,0.5126816922181293,-0.0682957520857243,0.0494300265793895
571374.0,748456.0,624016.0,884353.0,4427,3253,775,581,167821.0,178220.0,123027.0,117211.0,19.1,-1,3.122436992487258,-0.7283237421459438,1.0920343678374531,1.5078491193129775
31180.0,64326.0,5359.0,9703.0,276,110,52,60,39400.0,41653.0,29388.0,31384.0,19.1,1,-0.40637452333045,-0.7791603321702365,0.1603167581222332,-0.1567954071359784
