FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
6765.0,9159.0,2168.0,5555.0,1341,1901,2357,3046,5833.0,6945.0,1474.0,1670.0,16.6,2,-0.5690426948723892,-0.0734230303791641,0.0275946485564268,-0.0008265919673448
4814.0,11535.0,628.0,2156.0,1190,1594,1710,2586,4802.0,7669.0,0.0,1849.0,16.7,2,-0.5946691106976912,-0.1901677830157977,0.0841264054890832,-0.0097647027492295
1859.0,9666.0,544.0,2264.0,840,1704,1050,2099,2861.0,6038.0,938.0,2518.0,17.0,2,-0.6242460469741097,-0.2923869816602622,0.1617844860171857,-0.0276503874949185
2685.0,6072.0,233.0,1774.0,439,1284,222,1256,980.0,4371.0,340.0,743.0,17.0,2,-0.6747181738334065,-0.4745171236965411,0.2486945463420539,-0.032486095165603
13289.0,31756.0,4588.0,11557.0,173,93,188,135,26974.0,34690.0,10637.0,23309.0,17.2,0,-0.5519846396468672,-0.7096534273620979,0.2303075055215296,-0.0574812261248752
7309.0,11589.0,815.0,3673.0,4762,5966,6408,8341,15833.0,18874.0,3340.0,2031.0,17.3,2,-0.2874838130436152,1.1254732537615442,-0.2968647814593893,-0.0502864616950836
16702.0,27125.0,49986.0,74688.0,221,241,510,267,32133.0,34586.0,8750.0,8736.0,17.6,-1,-0.5188983931749406,-0.6583841479232195,0.2502211164991305,0.0535589215054036
6185.0,8533.0,1095.0,1955.0,3825,4776,4318,5348,11245.0,13031.0,2207.0,2036.0,17.6,2,-0.4139529116151215,0.5766315452432675,-0.0118430871792514,-0.0772095603341863
1434.0,7036.0,1546.0,4863.0,855,1375,957,1458,3009.0,5246.0,515.0,793.0,17.7,2,-0.6458659981657723,-0.3780035968870698,0.2060742451682658,-0.0263921611876987
3379.0,9613.0,2489.0,6494.0,47,0,118,99,4923.0,5294.0,1228.0,1389.0,17.7,0,-0.7016349246529392,-0.6923565696182388,0.2560793016458023,-0.0035752127352546
959363.0,931031.0,1262020.0,1780320.0,1097,950,654,514,422035.0,439613.0,249879.0,226123.0,17.7,-1,4.523751368818719,-1.3617352754910432,0.7582929596497486,2.653998840146497
5411.0,14779.0,1994.0,5469.0,1152,1353,2288,2992,7400.0,10156.0,1833.0,4271.0,17.7,2,-0.5645622187249413,-0.1304979115580879,-0.0100377950798345,0.0123976747266726
3698.0,14088.0,1124.0,4670.0,1299,2400,1508,2956,3621.0,6824.0,571.0,1483.0,17.8,2,-0.5785044954211663,-0.1139815352958951,0.1230098864064926,-0.0271300342900276
8742.0,17520.0,1898.0,4427.0,2625,3071,4028,5031,10609.0,13023.0,1833.0,2643.0,18.0,2,-0.4490757778853833,0.3626266665627746,-0.128495357100532,-0.0024040883642377
32758.0,49315.0,7008.0,11763.0,201,349,0,10,27349.0,30657.0,21960.0,24977.0,18.3,0,-0.5007904176476922,-0.7248526283415722,0.2699585330313412,-0.0466900802073549
31876.0,59329.0,1829.0,3960.0,2135,2172,177,135,35732.0,35825.0,31930.0,32314.0,18.5,-1,-0.3981913757267904,-0.5102505627628178,0.4389909495527494,-0.1617120732790148
41550.0,69575.0,6780.0,9936.0,12472,14595,21514,25436,23370.0,27228.0,4246.0,6143.0,18.5,-1,0.6066004431955081,4.718805900525212,-1.9111160912998977,0.1396001091464146
12977.0,13710.0,1604.0,5799.0,1773,1991,2189,1956,5659.0,6549.0,1576.0,1457.0,18.6,2,-0.5667152234173127,-0.1644342061571103,0.158996439433937,-0.0248486571841221
30211.0,52672.0,4267.0,4715.0,406,271,256,95,44843.0,44341.0,30865.0,38752.0,18.7,0,-0.4343309833030959,-0.7139546317967116,0.2279479165518858,-0.0988349214250483
7661.0,17510.0,1283.0,3480.0,2371,2921,3134,3872,8828.0,11340.0,2595.0,2707.0,18.8,2,-0.4913380379854812,0.1678065085892888,0.011363546369001,-0.0270273185119501
40782.0,74584.0,5889.0,8952.0,403,159,0,47,47931.0,49080.0,35476.0,33021.0,18.8,0,-0.3970026476599818,-0.7481752943488018,0.244114380406079,-0.0695793779060958
2233.0,8235.0,801.0,2470.0,1196,1586,1554,2199,4692.0,6930.0,342.0,1432.0,18.8,2,-0.6113650465001759,-0.2371849974624523,0.1285604721153656,-0.021423780668363
43910.0,76237.0,15335.0,27651.0,251,221,174,139,50114.0,51444.0,26955.0,41043.0,18.9,0,-0.3603289108146507,-0.7362316935114093,0.2237222422910627,-0.0505639273679158
226883.0,416980.0,20550.0,33373.0,3581,2964,788,765,36228.0,38228.0,31227.0,32546.0,18.9,-1,0.3926473103973373,-0.3565763101831907,0.4512606844169661,0.2677597740724378
16445.0,22733.0,4770.0,8538.0,4554,5690,6293,7221,18739.0,21730.0,2814.0,5250.0,19.0,2,-0.2714468985686412,0.9782834974290516,-0.2222450107910963,-0.0461965915467618
10369.0,22307.0,2950.0,5257.0,3526,4411,6051,6633,16607.0,18200.0,2365.0,4714.0,19.3,2,-0.3346456903189104,0.7818930931788417,-0.2845736043458997,-0.0050565752652527
43573.0,77550.0,9152.0,17302.0,266,174,218,96,60724.0,64248.0,52680.0,54190.0,19.3,0,-0.3014620007571062,-0.7612695282107954,0.1973165540247022,-0.1151223795640816
19688.0,38562.0,2111.0,4011.0,130,134,339,131,28887.0,33989.0,5155.0,11304.0,19.4,0,-0.5663296725714547,-0.6897390153320001,0.2264097176376403,-0.0312471694624494
2398.0,12821.0,1323.0,4408.0,1943,2748,3236,4730,7711.0,11300.0,294.0,771.0,19.4,2,-0.5051276210263994,0.2293948736144742,-0.098074479957825,0.0010797453557647
12642.0,23506.0,3929.0,7768.0,5840,7296,7791,9078,23432.0,25939.0,4696.0,6698.0,19.5,-1,-0.1675092900741885,1.418786772533325,-0.3280190173349249,-0.0756572949832151
4141.0,9981.0,1447.0,4124.0,1271,2443,2069,3669,5783.0,9765.0,1588.0,1744.0,19.6,2,-0.5584179706403171,-0.0056801637257265,0.022958977227709,-0.015113237899055
4153.0,17778.0,1050.0,4098.0,563,1845,768,2555,1800.0,6475.0,19.0,257.0,19.6,2,-0.6159935029985243,-0.2730680548063694,0.139708786214303,-0.0087825115045366
4886.0,21050.0,2154.0,4779.0,4258,5379,5396,7211,13353.0,17593.0,2249.0,3573.0,19.6,2,-0.3253652973023003,0.8843403691114544,-0.1911189845963345,-0.0494989999030706
17603.0,34180.0,3019.0,5360.0,161,129,179,100,28761.0,29536.0,20105.0,21496.0,19.6,0,-0.5508381676934483,-0.711804844991656,0.2343070668208168,-0.0583144512723557
3381.0,12675.0,542.0,3117.0,1718,1952,2351,2794,6838.0,8589.0,1210.0,1376.0,19.8,2,-0.5638811458575411,-0.0778857385083068,0.0686374297328225,-0.0176688605191471
4719.0,22502.0,276.0,861.0,1344,2263,1924,3651,5753.0,11114.0,1570.0,3045.0,19.8,2,-0.5416324483737177,-0.0287654860623325,0.0231210282555472,-0.009664745305045
