FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
5832.0,14253.0,1297.0,1908.0,2109,2793,3037,4149,8397.0,11968.0,2011.0,2628.0,15.6,1,-0.4308144310239699,0.3352839888210001,-0.1885098880962039,-0.0541131829732186
7290.0,13984.0,1311.0,2749.0,2325,3429,2584,3823,6459.0,8947.0,1558.0,2412.0,15.6,1,-0.4069118129854888,0.4334174410515536,-0.4022028376614968,-0.1046655849547718
5725.0,23488.0,1881.0,4832.0,1978,2831,2181,3235,6779.0,10486.0,1175.0,2770.0,15.6,1,-0.4460856241215318,0.1611804108063737,-0.2773752152762962,-0.0562521241224977
93602.0,199221.0,8318.0,18471.0,399,230,482,159,103994.0,144263.0,36001.0,58500.0,15.6,0,0.1886432423128857,-1.2845331640653124,0.6726412342167625,-0.008261017650834
2452.0,15665.0,638.0,3091.0,488,2077,523,2784,1720.0,8709.0,2067.0,3655.0,15.7,1,-0.6472260364998987,-0.3472587577806392,-0.0628010267969744,0.0003419065382792
6578.0,15681.0,1079.0,3182.0,1801,3275,2689,4787,7737.0,13979.0,535.0,2849.0,15.7,1,-0.4302495316649239,0.4466655311464417,-0.2189568547761197,-0.0612895230995561
4053.0,22371.0,248.0,1215.0,168,156,163,60,1858.0,5877.0,12175.0,33377.0,15.8,0,-0.6810397875510136,-1.155596845110355,0.2149830272105445,0.0183899117454156
60644.0,141126.0,4835.0,9729.0,161,187,215,121,64365.0,93457.0,47503.0,88156.0,15.8,0,-0.0187579805252389,-1.3023867370571025,0.5718553236747712,-0.0796384696247445
26410.0,67798.0,2849.0,6634.0,272,115,185,73,31354.0,45759.0,13361.0,34918.0,15.8,0,-0.4625183649085446,-1.2007249578277093,0.3315520552052212,0.0194481881578098
13103.0,39115.0,1316.0,3892.0,2314,3220,3310,4448,10137.0,14721.0,3347.0,4854.0,15.9,1,-0.325518537608381,0.4892912004602739,-0.2151171326608705,-0.047982886374752
2124.0,8474.0,1665.0,5795.0,1692,3028,2429,4475,7018.0,13232.0,1672.0,2759.0,15.9,1,-0.4690583667652275,0.3300682173229154,-0.2077010115553607,-0.0539227927765603
1887.0,12376.0,0.0,1166.0,331,1792,499,2506,1014.0,4851.0,176.0,104.0,16.0,1,-0.7014038162026189,-0.45398208068277,-0.0128783630404223,0.0224619201592469
10135.0,15944.0,2010.0,4061.0,1158,1130,1331,1543,3432.0,4633.0,608.0,486.0,16.0,1,-0.6313464737308416,-0.5496172449633747,-0.003203134178345,0.0392795402111247
2103.0,5811.0,473.0,1592.0,1185,1506,1510,2012,4701.0,6267.0,1217.0,1535.0,16.0,1,-0.6323539696261133,-0.3942984001860874,-0.0540261402051271,-0.0022694132082413
44629.0,115784.0,14384.0,29355.0,3778,5378,5821,8189,14420.0,21633.0,4217.0,6388.0,16.2,-1,0.178781600330933,1.6752388493312809,-0.3295189141084599,0.0465073438349595
9051.0,17369.0,640.0,2488.0,3040,4062,3810,5405,9443.0,13040.0,2405.0,4261.0,16.2,1,-0.2693716615716081,0.9154383166139396,-0.4401831965074421,-0.1331858418010519
29158.0,75426.0,5661.0,11985.0,182,101,158,66,32190.0,44586.0,19278.0,39258.0,16.2,0,-0.4302120459895454,-1.2270066320858135,0.3576679402835664,0.0407345598348793
4395.0,7527.0,271.0,1430.0,2009,2765,2313,3146,5231.0,7495.0,1245.0,1576.0,16.2,1,-0.4900038542271844,0.1615446221216342,-0.2966758325725575,-0.0777580845208211
19101.0,35114.0,139.0,2047.0,4409,6271,6272,9398,16166.0,25127.0,59.0,3464.0,16.3,1,0.060895911889985,2.1655463859087014,-0.6222536225196311,-0.2059361657953903
8282.0,22562.0,1302.0,3892.0,1531,2531,2019,3536,5027.0,8258.0,1549.0,2342.0,16.3,1,-0.4989309761080041,0.0648789369388731,-0.147914361267415,-0.0167744204573084
