FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
8500.0,13878.0,605.0,2884.0,2749,4238,3684,5146,9047.0,12544.0,819.0,2715.0,16.5,0,-0.6304303287635963,0.3635195118916892,0.0230516633385356,-0.10175462720966
6443.0,16384.0,1457.0,2871.0,2455,3265,3356,4608,10903.0,15303.0,1920.0,2619.0,16.7,0,-0.6569406306691572,0.1468896081707872,0.0106194993131993,-0.0099307115249645
8047.0,23800.0,1249.0,3752.0,5800,8211,6525,9478,14806.0,20233.0,1296.0,3356.0,16.7,0,-0.3114831555690083,1.6702241528111694,0.0175217727837894,-0.4452350826237983
2818.0,10371.0,659.0,2812.0,1686,4811,2080,5848,4149.0,10929.0,2338.0,3303.0,16.8,0,-0.6947602215380159,0.2900203161775389,0.0150541979189204,-0.1142856189251487
7686.0,14491.0,743.0,2082.0,442,1982,453,2382,1109.0,5260.0,9.0,458.0,16.8,0,-0.8725852478871725,-0.5532082812489552,0.0624954803310309,0.0430238450139444
5130.0,22998.0,374.0,1602.0,1224,1696,1712,2726,5024.0,8124.0,440.0,1522.0,16.9,0,-0.7992765655149549,-0.4144784448572328,0.040821901441158,0.0973266812213204
4868.0,13573.0,1450.0,2748.0,2977,4248,3883,5736,8961.0,12206.0,1517.0,2481.0,17.0,0,-0.617882648763148,0.4474573389082177,0.0129285637542106,-0.078412636739081
5821.0,11974.0,799.0,3619.0,3325,5265,4261,6172,7539.0,11648.0,516.0,2203.0,17.0,0,-0.5847393613518178,0.6688656940546561,0.0265191072666595,-0.1855597560729927
12851.0,36991.0,2440.0,5866.0,445,219,57,80,26007.0,34794.0,16505.0,24239.0,17.1,0,-0.6690142666767487,-1.0440667126504974,-0.0503777584444849,0.0581052384834292
40089.0,87203.0,18773.0,39937.0,403,349,103,13,32131.0,40670.0,27883.0,35416.0,17.1,0,-0.4176930539202432,-1.0884556664889338,0.0225676004233549,0.0916030225562929
44965.0,110050.0,5220.0,11486.0,236,235,46,0,39179.0,49998.0,27975.0,39822.0,17.2,-1,-0.3617281530247573,-1.1453053776158673,-0.0623819281672644,0.1276150067755265
4546.0,6247.0,1407.0,3958.0,1306,1740,1615,2162,5099.0,6886.0,1263.0,1636.0,17.2,0,-0.833403627865866,-0.4424506844270233,0.0493082190361647,0.02496239085333
23840.0,58009.0,3287.0,9259.0,320,210,282,132,25648.0,34656.0,16128.0,32195.0,17.2,0,-0.5826838393287426,-1.061267756012087,-0.0497219973913723,0.1114481168993767
24731.0,49130.0,3604.0,9212.0,282,147,128,130,29307.0,37600.0,22696.0,34389.0,17.3,0,-0.5709347909000401,-1.086025474825974,-0.0770919870154425,0.0977953133726617
9424.0,29981.0,2612.0,5910.0,3865,5423,4580,6472,12833.0,17032.0,2177.0,4265.0,17.3,0,-0.484091201553937,0.7700352130614572,0.0302801634258909,-0.2115693260609939
