FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
2434.0,8145.0,448.0,1426.0,4563.0,6425.0,4393.0,6063,11103.0,15675.0,854.0,2362.0,16.8,0,-0.5631073087616698,0.2035034441513487,0.0698215448906808,0.0979626609116552
1649.0,10295.0,890.0,3918.0,2118.0,4003.0,2208.0,4119,5561.0,10640.0,709.0,1780.0,16.8,0,-0.6113827085656984,-0.0040358431993199,-0.0393727051467469,0.0331082023909193
44365.0,96620.0,9013.0,17580.0,505.0,403.0,231.0,128,47144.0,58880.0,38757.0,50010.0,16.9,2,-0.2600647433023844,-0.3721276757594538,-0.1669623997493574,-0.2428188105753593
251029.0,524168.0,129752.0,232562.0,1474.0,1531.0,550.0,333,155985.0,182491.0,96170.0,101846.0,17.0,-1,1.1620262950480085,-0.5051150285094465,-0.4139910564846047,-0.0936149770549443
1485.0,7215.0,369.0,3137.0,478.0,1438.0,607.0,2060,1725.0,5164.0,1041.0,1457.0,17.0,0,-0.663488576438563,-0.1964403431490004,-0.1321293994393612,-0.0326186056938845
17708.0,24592.0,5671.0,12492.0,9686.0,13256.0,14083.0,18656,6315.0,7799.0,85.0,970.0,17.0,-1,-0.3290294161626362,1.257708071009925,0.7065342673839528,0.638596045365918
4761.0,10706.0,976.0,2984.0,2515.0,3479.0,3239.0,4151,8433.0,11518.0,1257.0,2436.0,17.0,0,-0.5957856116497849,0.0218115741443421,-0.0001576699825324,0.0493947790308168
7092.0,24383.0,652.0,2404.0,5967.0,8152.0,6771.0,8893,15769.0,21428.0,2166.0,3768.0,17.1,0,-0.472842076111731,0.4471437477924412,0.2198615050862215,0.2042199898673829
344869.0,610952.0,45274.0,86785.0,1214.0,1237.0,345.0,190,347461.0,380108.0,178247.0,204658.0,17.1,-1,1.9185536016568432,-0.5866822182191894,-0.0959659438421806,-0.8662066446717909
55665.0,96508.0,7501.0,15677.0,354.0,223.0,244.0,154,36959.0,43801.0,32393.0,38311.0,17.1,2,-0.3116252283806518,-0.3650309205259785,-0.1845212251010355,-0.1880353539970483
23449.0,44221.0,2042.0,3415.0,146.0,77.0,86.0,7,21502.0,27648.0,10544.0,20277.0,17.2,2,-0.520936583629172,-0.3576075228311494,-0.1909047398720631,-0.1596822822286019
41394.0,86256.0,14873.0,30997.0,327.0,280.0,11.0,72,63958.0,78360.0,46998.0,57996.0,17.2,2,-0.201991005769294,-0.3972976039769668,-0.1601378521913156,-0.2837105677003188
84804.0,166924.0,8910.0,14971.0,660.0,319.0,92.0,98,64792.0,72508.0,30802.0,33686.0,17.2,-1,-0.1434481166120118,-0.3793428007035834,-0.2119438676331508,-0.2121796539768392
8024.0,27865.0,748.0,2928.0,2521.0,3072.0,3617.0,4490,9809.0,12592.0,3292.0,4071.0,17.3,0,-0.5567008107570015,0.0448370524621171,0.0241482657196976,0.0648934150480139
52961.0,98529.0,1459.0,4411.0,106.0,171.0,0.0,39,52052.0,58724.0,52324.0,47748.0,17.4,2,-0.2570712364966368,-0.3861307887572867,-0.1583789804237207,-0.2674970204808859
3149.0,16979.0,748.0,3106.0,1173.0,2636.0,1444.0,2920,4429.0,9988.0,1264.0,1553.0,17.4,0,-0.6232156422937085,-0.1112906041796731,-0.0903675469031553,-0.0052545780480831
3396.0,7985.0,0.0,976.0,529.0,1743.0,468.0,1707,1699.0,6796.0,101.0,610.0,17.4,0,-0.666752637863655,-0.2157584064929429,-0.1511960093057858,-0.0487218034466244
4272.0,12501.0,1756.0,3220.0,2978.0,3863.0,3531.0,4481,8862.0,11315.0,1351.0,1780.0,17.4,0,-0.588342269129898,0.0554184986278306,0.0130589509206345,0.0635769468080394
4682.0,13483.0,1354.0,4085.0,3968.0,5117.0,4742.0,6212,12338.0,15643.0,1772.0,1946.0,17.4,0,-0.5492184997465182,0.201721090938578,0.0972866572834164,0.1207747050157808
6666.0,14436.0,1836.0,4517.0,2658.0,3454.0,3583.0,4716,9533.0,11696.0,2167.0,2502.0,17.5,0,-0.5774042053437703,0.0618619455967451,0.0273529281980168,0.074314129105097
2979.0,8633.0,0.0,1321.0,0.0,0.0,118.0,24,4648.0,10769.0,5780.0,5985.0,17.5,1,-0.6627616937012405,-0.3431266084877959,-0.1928547619377426,-0.1158377515024309
1036.0,4760.0,264.0,984.0,182.0,108.0,162.0,46,16052.0,23215.0,2233.0,3541.0,17.5,1,-0.6525833516337622,-0.3400887105004032,-0.1871927452810289,-0.1325597305056879
2587.0,7913.0,384.0,2177.0,71.0,113.0,58.0,0,3848.0,7503.0,6144.0,9267.0,17.5,-1,-0.6609319991653904,-0.3450343411332187,-0.1959770119961513,-0.1188479084477561
