FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4,PC5
29815.0,73353.0,6191.0,11894.0,227.0,211,182,115,40222.0,54458.0,20158.0,38819.0,16.8,1,-0.3875356141975191,-0.5718693714393865,-0.1845411714561957,-0.0997970321281551,0.0460989209152422
48858.0,104517.0,12192.0,27460.0,32.0,251,92,119,48410.0,61421.0,32968.0,53133.0,16.8,1,-0.2759696237559784,-0.6039747222979395,-0.1760454119370303,-0.0849654208299784,0.1317978930603357
6417.0,15562.0,1697.0,3543.0,1966.0,2749,2458,3451,6030.0,8189.0,0.0,2026.0,16.9,2,-0.5077996550331547,0.0894209724853247,-0.0314100117305449,-0.0277893263392864,-0.1882362143647142
4189.0,13450.0,844.0,2378.0,1885.0,2267,2202,2812,6502.0,8607.0,630.0,1700.0,17.0,2,-0.5332822839402787,-0.0056198405867877,-0.0708922714871917,-0.0374688526262839,-0.1862638845451263
2001.0,8209.0,1060.0,2800.0,1396.0,1791,1480,1920,3781.0,4643.0,782.0,713.0,17.0,2,-0.5861656418098133,-0.1566525522669379,-0.1476834673111021,-0.0536855080720988,-0.18797677986696
5396.0,15171.0,0.0,771.0,343.0,1697,283,1953,1121.0,5070.0,481.0,957.0,17.0,2,-0.6088637551569298,-0.2600545040299378,-0.1675109715494361,-0.0502246441715102,-0.1549160793789558
14287.0,31738.0,4823.0,11116.0,197.0,107,210,145,17604.0,22612.0,8537.0,17475.0,17.0,1,-0.5547461843286939,-0.5297286735781467,-0.2215253424832279,-0.0634818159915013,-0.0894809662659925
18811.0,46534.0,4083.0,11789.0,456.0,340,13,0,25710.0,33361.0,17961.0,30066.0,17.0,-1,-0.4840985862753026,-0.5547756340874676,-0.235967209867905,-0.1071409077422287,-0.0402877017399311
24890.0,60219.0,4657.0,9789.0,1.0,136,70,17,24253.0,29886.0,17849.0,23182.0,17.1,1,-0.4869657558150533,-0.5663693465545425,-0.2229339313990157,-0.0621406238844898,-0.0013457500603752
56815.0,127150.0,29572.0,55949.0,273.0,294,26,56,41089.0,53316.0,32298.0,48397.0,17.1,1,-0.2395174088760476,-0.5981689445427176,-0.2298122169181066,-0.0220091208589944,0.1854778866261422
29738.0,54330.0,16563.0,33756.0,103.0,81,11,12,34173.0,42838.0,28740.0,28984.0,17.2,1,-0.4353324247760789,-0.5886117198804119,-0.225176435154326,-0.0686904982163324,-0.0322925013439329
3166.0,8769.0,1084.0,3130.0,2476.0,3311,3046,4111,7725.0,10124.0,1036.0,2539.0,17.2,2,-0.4827873801079609,0.2208028041312636,0.0158208006425317,-0.0368164687194561,-0.2201553447680984
8016.0,15475.0,0.0,2336.0,2456.0,3339,3368,4279,8106.0,9700.0,1538.0,1608.0,17.2,2,-0.4650026551170326,0.2551031466363733,0.0419459372807759,-0.017378550203909,-0.2040163598958271
74965.0,161279.0,2973.0,8112.0,453.0,304,51,160,75967.0,96392.0,51875.0,87138.0,17.3,1,-0.0556581561028488,-0.6477711416768375,-0.109943320776978,-0.1542855944555693,0.317757756473182
5146.0,11752.0,636.0,1639.0,1335.0,2316,1921,3687,4357.0,9153.0,782.0,1185.0,17.4,2,-0.5336386305602809,0.0368905539964173,0.0002938450898641,-0.0060478707172021,-0.2011826871491706
54433.0,110760.0,5872.0,12765.0,53.0,125,478,220,53172.0,64150.0,55066.0,68028.0,17.4,1,-0.2186606638655404,-0.5982453433196169,-0.1121659147083208,-0.1091554817533148,0.1358239464811592
1716.0,7519.0,207.0,1664.0,1600.0,2220,2168,3166,5627.0,8297.0,150.0,1069.0,17.5,2,-0.5449265567118066,0.0123714375610558,-0.0337057297856679,-0.023918211702486,-0.2091618849135957
9240.0,23281.0,2147.0,5383.0,1471.0,2143,2228,2883,5978.0,8260.0,1397.0,1364.0,17.5,2,-0.5197993019041032,-0.0166952206562574,-0.0521509472184237,-0.0076149322477085,-0.1593137715430182
38680.0,85798.0,2178.0,5696.0,623.0,478,463,185,26821.0,31765.0,23047.0,32414.0,17.5,1,-0.4010411953205154,-0.5058928013050349,-0.2094665830832268,-0.0690721384803477,0.0733362444608587
12536.0,33333.0,2598.0,4429.0,240.0,160,128,94,19493.0,24167.0,17077.0,22161.0,17.6,1,-0.5421458885442725,-0.5415247873384575,-0.2197085125238645,-0.0875577498861589,-0.0865627389877265
9772.0,33414.0,935.0,2841.0,95.0,164,307,212,18975.0,25363.0,10356.0,20094.0,17.6,1,-0.5494866097262311,-0.5216024360761988,-0.199441600235983,-0.0758873774060388,-0.0823817140804821
9345.0,29157.0,1196.0,3286.0,2226.0,2768,3068,4204,10315.0,12496.0,2248.0,4403.0,17.6,2,-0.4498168283234497,0.1894015224022082,0.056696869489226,0.0092112102148272,-0.1629467387891974
7492.0,15731.0,1503.0,3780.0,3083.0,3646,3367,4586,9212.0,11780.0,1889.0,2645.0,17.6,2,-0.4430663929179265,0.3110293274438205,0.0395159404169031,-0.0327960322040517,-0.207098981463828
9980.0,18174.0,1309.0,3382.0,2906.0,3829,4040,5316,9529.0,12525.0,1562.0,2110.0,17.6,2,-0.4159715411980164,0.4157763369216581,0.1260769374977813,0.0048799249613782,-0.213578640235155
8737.0,16048.0,2289.0,4026.0,2138.0,2458,3109,3917,9499.0,12604.0,2286.0,3301.0,17.7,2,-0.477445793544603,0.1511392361290929,0.049352173429277,0.0062171229168042,-0.2018759162450517
7252.0,22520.0,1417.0,3902.0,3560.0,4863,4564,6282,12124.0,15905.0,1372.0,3925.0,17.7,2,-0.3603059604299523,0.5948741534070635,0.1721813349555822,-0.0098528688693345,-0.2109976709358144
52152.0,114280.0,7793.0,16831.0,91.0,93,0,3,57601.0,69297.0,51994.0,56847.0,17.8,1,-0.2394626620721689,-0.6394635291778268,-0.1627939366653617,-0.1091614757575992,0.1555652478349967
2610.0,10262.0,4027.0,11591.0,2355.0,3374,2732,4082,6699.0,10189.0,979.0,2534.0,17.8,2,-0.4823691803010186,0.1991814603542655,-0.006381105949114,-0.035235368823331,-0.2149151189549873
25816.0,61277.0,3932.0,8370.0,213.0,146,79,68,35355.0,42233.0,27332.0,32800.0,17.9,1,-0.4373248326144765,-0.5742969545496914,-0.2000477721535103,-0.0972830512576563,-0.0003379216460699
3718310.0,2446010.0,16389900.0,11487900.0,19892.0,5642,4619,1573,788723.0,608745.0,454498.0,284499.0,17.9,-1,21.248825680168025,-2.0150761399757195,-13.376049824436729,20.042223224566172,-3.688804201784401
12073.0,24248.0,1172.0,3292.0,2860.0,3625,4182,5060,10201.0,12853.0,1242.0,2292.0,18.0,2,-0.4099835752918918,0.390710344501242,0.1212976350918663,0.0138139840855957,-0.192945642045363
6815.0,16291.0,1498.0,2555.0,2446.0,3063,3613,4479,10600.0,13384.0,2806.0,3086.0,18.0,2,-0.4508258837878142,0.2673575135945088,0.0861128684722594,0.0017753890595426,-0.2091218642835269
6777.0,17771.0,1407.0,3722.0,2045.0,2779,2931,3674,7425.0,9174.0,3222.0,3632.0,18.1,2,-0.4851061812252539,0.1368683873715334,0.0081374827698524,-0.0153106386944924,-0.1905003667714668
86977.0,167021.0,42107.0,78382.0,342.0,222,465,154,76417.0,86605.0,76563.0,74637.0,18.2,1,-0.0015643072292837,-0.6283013353521035,-0.1575688706450248,-0.0347980649675153,0.2735979031639082
20500.0,49652.0,6821.0,13385.0,0.0,111,155,132,17395.0,21583.0,19424.0,20282.0,18.2,1,-0.5167400757169279,-0.545061917714717,-0.2198628924831192,-0.0477653826574221,-0.0436382396932412
3015.0,5997.0,1065.0,2660.0,1235.0,2328,1574,2828,3919.0,7370.0,2139.0,2551.0,18.2,2,-0.5607948141747658,-0.0562888519303229,-0.0837530085043298,-0.0479160946195797,-0.2046503026103976
6359.0,16479.0,3347.0,9511.0,0.0,30,316,175,4590.0,6296.0,2318.0,2093.0,18.2,1,-0.6435534154529612,-0.5037714108698772,-0.2343160949743447,-0.0273032422955614,-0.1403707328319794
2041.0,11427.0,2803.0,9882.0,195.0,161,188,79,5338.0,8232.0,442.0,1341.0,18.2,1,-0.6533566518821117,-0.5066181093987467,-0.2574041053077688,-0.0487831876077215,-0.1503298207935139
928.0,3461.0,985.0,3135.0,97.0,110,163,41,1926.0,5776.0,2108.0,3848.0,18.2,1,-0.6704102871369991,-0.5162742118265303,-0.2510736295075926,-0.0610610105209969,-0.1742080013747669
1388560.0,1622700.0,2507900.0,2740320.0,3947.0,3313,763,895,500528.0,504842.0,163317.0,170233.0,18.2,-1,6.461835493214333,-1.1154837605862578,-2.573472075183837,4.313248048105053,3.129299906610309
10814.0,17401.0,1658.0,3445.0,1426.0,1945,2339,2663,5755.0,6724.0,1441.0,1522.0,18.3,2,-0.5335270598117821,-0.0387120606511478,-0.0550386308539943,-0.0088548764278139,-0.1762586647634141
23202.0,42866.0,3774.0,10082.0,2343.0,3152,5405,6958,13939.0,17856.0,3125.0,6342.0,18.3,2,-0.3173603569636063,0.5710139849300082,0.368086681600627,0.1512253014969257,-0.1793157881158975
40685.0,76315.0,11777.0,20927.0,0.0,47,279,146,42375.0,48084.0,32880.0,39782.0,18.4,1,-0.3675212636473812,-0.5812102541727323,-0.1739876439790134,-0.0698247440963961,0.0355705589517032
1485.0,9756.0,0.0,0.0,213.0,255,203,183,4793.0,12240.0,2059.0,3936.0,18.5,1,-0.6485457530904939,-0.4955517929749218,-0.2402539930714407,-0.068150390725104,-0.1522025452051649
2242.0,13544.0,171.0,875.0,206.0,116,152,48,2655.0,7879.0,1094.0,5767.0,18.5,1,-0.6503381888805383,-0.5159287430475703,-0.2497652567722711,-0.0606767120872963,-0.140645490513012
812017.0,1295280.0,78990.0,118835.0,2794.0,2581,848,397,1567830.0,1579460.0,700291.0,677522.0,18.5,-1,6.255738904010054,-2.233022905178492,1.593617171943602,-1.9328051480349429,3.931570507985546
9860.0,11972.0,2016.0,4220.0,3469.0,4502,4270,4991,8797.0,9162.0,1795.0,1914.0,18.5,2,-0.4151036688969162,0.456204797148184,0.0629283270129183,-0.0420924403798821,-0.2269734503766537
5425.0,16413.0,1495.0,5341.0,2645.0,3891,3136,4385,6860.0,9872.0,556.0,1125.0,18.5,2,-0.4591736162898002,0.2848112845630704,0.0085347205235685,-0.0415338077349556,-0.1974191156357665
1132.0,4888.0,849.0,2635.0,874.0,2785,913,3028,2272.0,7173.0,1077.0,1394.0,18.5,2,-0.5745077539444934,-0.0637576578474607,-0.109357579733395,-0.0677003311279576,-0.2009335193674887
27261.0,65661.0,2885.0,7759.0,330.0,199,326,186,34890.0,39541.0,25788.0,28398.0,18.6,1,-0.4364750145655741,-0.5385242757851304,-0.1913635276066653,-0.079539010578287,0.0099874789206498
1901.0,7917.0,382.0,1870.0,68.0,0,119,50,3069.0,6239.0,1676.0,1975.0,18.7,1,-0.6697283725949804,-0.5238046805124295,-0.2478828259653084,-0.0514966602441216,-0.1602425837866258
1305.0,8720.0,130.0,1496.0,92.0,0,218,223,6654.0,12763.0,694.0,1160.0,18.7,1,-0.6574301895650573,-0.5062540659859606,-0.2254571548406956,-0.049596952545053,-0.1573629905964462
2028.0,8256.0,518.0,2235.0,92.0,0,245,304,3855.0,15420.0,18734.0,52115.0,18.7,1,-0.5420989826937972,-0.5446099493728639,-0.1561223703085082,-0.1249035808267218,-0.1708372983115768
425277.0,667734.0,70519.0,121751.0,1851.0,1914,327,230,788760.0,838797.0,293091.0,361096.0,18.7,-1,2.9465494525579863,-1.3763963584812935,0.6219777544834731,-0.997882780970598,1.986180033339074
18749.0,45861.0,2337.0,4949.0,2691.0,3464,4422,5444,13593.0,17377.0,1695.0,5254.0,18.7,2,-0.3556505591117168,0.4163684451574194,0.1784580299892829,0.0559428179150862,-0.1343514709979649
4338.0,9567.0,1294.0,3212.0,1819.0,1970,2437,3142,6135.0,8010.0,1646.0,2043.0,18.7,2,-0.5325486005303232,0.0178984485942363,-0.0186927501962624,-0.0091483761246847,-0.2090144613747928
61449.0,130396.0,14858.0,27957.0,49.0,145,212,80,64797.0,77511.0,42945.0,63361.0,18.7,1,-0.1765258355036171,-0.6297805851261656,-0.1470725269874672,-0.0899321765571361,0.2085958798418328
22382.0,46208.0,2775.0,4329.0,3964.0,4539,5489,6837,14791.0,17409.0,4931.0,6240.0,18.8,2,-0.2822516997340642,0.68360545806004,0.2637461486212826,0.0565876298063478,-0.1595073484595603
30957.0,50483.0,4957.0,8811.0,988.0,1259,146,66,30381.0,35726.0,11423.0,23284.0,18.9,1,-0.4631059755538315,-0.4744811023171038,-0.2855981778567856,-0.138791089835242,-0.0167957361783588
3435.0,15297.0,715.0,2036.0,2367.0,3534,2944,4484,8051.0,12407.0,451.0,961.0,18.9,2,-0.469894868726417,0.2538313011111827,0.0350038161357154,-0.0287529553547365,-0.2013297003205654
13470.0,36372.0,3484.0,7720.0,2406.0,2962,5454,6783,11541.0,14417.0,2709.0,4441.0,19.0,2,-0.3472546690170682,0.556445469110321,0.3609668408414128,0.149659259390728,-0.2001645648331429
7850.0,18001.0,2171.0,4490.0,2114.0,2517,2860,3509,8847.0,10736.0,2292.0,2227.0,19.0,2,-0.4899664379941479,0.1072761674642319,-0.0002698415848769,-0.0104247773183396,-0.1880250229696684
701.0,3832.0,1132.0,3675.0,1127.0,2099,1379,2588,2717.0,5407.0,674.0,1590.0,19.0,2,-0.5813827313149806,-0.1000215357185887,-0.10254533563571,-0.0461756392279579,-0.2078880571182925
2576.0,8804.0,497.0,1789.0,1780.0,2435,2126,2961,5053.0,7286.0,291.0,546.0,19.1,2,-0.5441254387847929,0.0102873920567057,-0.0682551755609738,-0.0411649201528058,-0.2008737987582522
7916.0,20080.0,2713.0,7290.0,1514.0,1547,3324,4116,9471.0,11390.0,2081.0,4610.0,19.2,2,-0.4808763311635802,0.1145995131513924,0.1297156214667555,0.0744781018771661,-0.2021432407251199
142685.0,256074.0,15042.0,28229.0,608.0,544,239,95,123963.0,136219.0,39219.0,58523.0,19.2,1,0.1511523666171703,-0.6397513801518714,-0.152224106799626,-0.0496507773112793,0.629841881546922
85996.0,148146.0,72002.0,122743.0,2133.0,2072,4836,5482,13192.0,15024.0,6337.0,6594.0,19.2,-1,-0.0901075104809311,0.3366552411100635,0.1663671289991873,0.3814130288510688,0.1067986152136786
46131.0,93579.0,5807.0,9459.0,221.0,146,250,64,40222.0,46875.0,33748.0,42426.0,19.2,1,-0.3441176134330302,-0.5798463242743137,-0.183351333834647,-0.0791799312847342,0.0951843657881397
71009.0,124726.0,2662.0,5373.0,400.0,221,193,74,48077.0,54089.0,40816.0,45444.0,19.2,1,-0.2628500967049473,-0.5859721832244568,-0.1841155854720579,-0.072945211606232,0.1933733428272284
19881.0,43675.0,5673.0,12269.0,456.0,249,114,73,24575.0,30069.0,13553.0,24420.0,19.2,1,-0.5026848733341941,-0.5400238727263096,-0.2319448125612594,-0.086319629034975,-0.0509997109743227
9885.0,16062.0,499.0,2300.0,3316.0,3669,4097,4972,10855.0,12646.0,2967.0,2554.0,19.3,2,-0.4187686951945784,0.3930468852204566,0.0991095848922893,-0.0111073876673504,-0.2175939136350961
2057.0,8086.0,338.0,1434.0,3532.0,5380,3714,5772,8060.0,12479.0,246.0,1680.0,19.3,2,-0.4125805923693347,0.5343657973129747,0.067564056922216,-0.0770305810452021,-0.2361848338910556
40422.0,72297.0,22315.0,38460.0,0.0,43,362,165,32159.0,34291.0,26893.0,26853.0,19.3,1,-0.4084446175214475,-0.5547983536764961,-0.2090672191881872,-0.0136379487132954,0.0113705067453917
4913.0,9989.0,308.0,2107.0,1801.0,2228,1934,2640,4039.0,6071.0,1001.0,1673.0,19.3,2,-0.5503236828719233,-0.0382842957006046,-0.0949912264876178,-0.046255747837906,-0.1931698933163988
7685.0,16714.0,1834.0,4276.0,2181.0,2349,2954,3287,8009.0,9205.0,2730.0,2406.0,19.5,2,-0.4967145103122032,0.088624191478885,-0.0092516116997554,-0.010236560311173,-0.1914936618218128
8644.0,21148.0,1390.0,2441.0,2269.0,2811,3573,4601,10479.0,12520.0,1690.0,3762.0,19.5,2,-0.447314517099536,0.2566517570733551,0.1093847803008259,0.0244599433708662,-0.1969851273447513
6149.0,14739.0,2894.0,6700.0,1100.0,1285,2675,3088,6524.0,7443.0,2555.0,3355.0,19.6,2,-0.532040766998668,-0.0295791029982313,0.0339013151627589,0.0437863463905821,-0.2008878381868607
4556.0,8699.0,2111.0,3704.0,1957.0,2215,2437,2957,7626.0,8843.0,1573.0,2434.0,19.6,2,-0.5288203838415099,0.0184096807042558,-0.0474985185286828,-0.0306441753989187,-0.2070942111433995
10954.0,19256.0,2581.0,5328.0,2123.0,2172,3924,4544,9669.0,11281.0,3820.0,4389.0,19.6,2,-0.4495234234195979,0.2349426676702253,0.1499582456796417,0.0624917383509846,-0.2127430903624463
8763.0,22152.0,418.0,1648.0,4435.0,5061,5552,6697,13969.0,16271.0,3075.0,3031.0,19.6,2,-0.325706798449264,0.7224259911017535,0.2214305562107736,-0.0006823494834637,-0.2265426599154031
3900.0,15494.0,1251.0,3152.0,1356.0,2162,1739,2425,3978.0,6502.0,390.0,317.0,19.7,2,-0.5576475183270059,-0.0823889255804196,-0.1099026247820583,-0.0396576558530684,-0.1713003257207635
62776.0,108952.0,20516.0,37498.0,611.0,386,0,84,60259.0,64495.0,59185.0,58627.0,19.7,1,-0.2081608581730987,-0.6068595342307752,-0.1990511920258107,-0.1075731820968741,0.1213068400989883
92584.0,168244.0,16511.0,30875.0,194.0,203,0,26,97794.0,102935.0,70141.0,74484.0,19.8,1,-0.0171379400010096,-0.6801079503266954,-0.1352030948903577,-0.1169242714300906,0.3172473384552097
28183.0,61793.0,4432.0,9027.0,177.0,170,219,117,15663.0,18286.0,10153.0,19764.0,19.8,1,-0.5062430809916038,-0.5303545747726833,-0.2288590405935749,-0.0366667072761433,0.0019988508070246
3895.0,10207.0,1857.0,4305.0,2222.0,2828,3474,4606,7967.0,9859.0,991.0,1571.0,19.8,2,-0.4753108529376258,0.2552203801050837,0.1011382004091995,0.0199769533617682,-0.2312550555077113
5118.0,20599.0,908.0,2105.0,2057.0,2618,2533,3345,5673.0,7504.0,655.0,912.0,19.8,2,-0.5068677761790833,0.0820777795231655,-0.0339930140568155,-0.0210945555855147,-0.1733012772517973
16982.0,28370.0,2830.0,5949.0,4982.0,6385,7646,9170,20405.0,25207.0,5738.0,5861.0,19.9,2,-0.1927092018649371,1.125022781382178,0.4537181148196418,0.0604986363368146,-0.2522421064172762
3079.0,14928.0,868.0,2478.0,1405.0,2591,1271,2034,4361.0,6674.0,580.0,1377.0,19.9,2,-0.5651326314012645,-0.1194627328482954,-0.1811480407397245,-0.0866384093818519,-0.1595341767448932
2833.0,14705.0,441.0,2623.0,1290.0,1920,1775,2727,5104.0,8096.0,425.0,621.0,19.9,2,-0.5554094414167047,-0.071312300639296,-0.0685670160172278,-0.0206359646291113,-0.1795714547583765
17930.0,36523.0,1263.0,3065.0,131.0,120,256,140,15837.0,18439.0,10047.0,16089.0,20.0,1,-0.5590347851644777,-0.5251128705683191,-0.2182165244482294,-0.0592251953230165,-0.0744883955688837
14285.0,35350.0,1538.0,3749.0,2059.0,2306,5572,6383,14315.0,16224.0,3828.0,5834.0,20.0,2,-0.3595448001465863,0.4841816173235138,0.3771986389550968,0.1629045650693482,-0.200965899340549
9661.0,20040.0,2092.0,3844.0,3234.0,4280,3661,4538,9014.0,10795.0,3970.0,5334.0,20.0,2,-0.4168698067691033,0.3599335785076632,0.018956073835133,-0.0574992143635815,-0.1925562397898965
3839.0,12536.0,841.0,2352.0,4586.0,5353,4637,5683,10417.0,11715.0,1328.0,2292.0,20.0,2,-0.3769547222436311,0.6089243849679875,0.0758859811029055,-0.0735133496231978,-0.2320987022279856
16039.0,26390.0,1625.0,2374.0,2993.0,2952,4015,4419,10797.0,11221.0,2832.0,3009.0,20.0,2,-0.4225868103904813,0.295848401549916,0.0867502330022019,0.0173340411640033,-0.1826042831490211
26074.0,48288.0,2827.0,5501.0,472.0,198,212,208,30646.0,35170.0,26140.0,31545.0,20.1,1,-0.4625096702984812,-0.5384418576902216,-0.1958496962220982,-0.1001083414302134,-0.0445713293780495
312863.0,492639.0,21400.0,33685.0,942.0,846,6567,6894,160064.0,150505.0,134222.0,129151.0,20.1,-1,1.0462862036153855,0.2026234044691963,0.7393902430939155,0.4160985163182972,1.1412110916909313
1649.0,6335.0,104.0,782.0,0.0,1,70,0,4435.0,6139.0,1404.0,2480.0,20.2,-1,-0.6736073162816069,-0.5330917862614613,-0.2509511846014213,-0.0567418561456756,-0.1634534218813742
4330.0,6635.0,391.0,1311.0,0.0,46,0,11,3466.0,5051.0,24597.0,39874.0,20.2,1,-0.5852476041624015,-0.5696120509316408,-0.2102619090945799,-0.117451340478462,-0.1790283872307961
373264.0,574230.0,74882.0,118915.0,578.0,833,182,213,321585.0,312971.0,143895.0,146265.0,20.2,-1,1.3721407418015998,-0.8874751422117524,-0.0096450860932385,-0.0023266881236043,1.5694680197902988
24056.0,42186.0,3019.0,5160.0,4092.0,4801,5623,6370,14095.0,15037.0,4673.0,4807.0,20.3,2,-0.2923315750208048,0.6735134937185063,0.2124876000654269,0.0313930960243353,-0.1645590985138522
66474.0,103756.0,15031.0,25488.0,0.0,68,0,71,73465.0,76566.0,66094.0,58837.0,20.4,1,-0.2058298561689078,-0.6516661313723042,-0.1499211158000336,-0.118840977669904,0.108980198543573
10318.0,25896.0,2447.0,4830.0,4870.0,5500,6314,7533,16836.0,20634.0,898.0,4579.0,20.5,2,-0.2731902586240758,0.867515709126209,0.2962177568017392,0.0191039005238743,-0.2291276344159567
16572.0,21979.0,2277.0,4917.0,4562.0,5534,6374,7302,17246.0,19137.0,4773.0,4447.0,20.5,2,-0.2787690519678351,0.8451564249033044,0.285043183894299,0.0144005517524143,-0.2402666255929736
8256.0,22955.0,3057.0,6612.0,3084.0,4168,3813,5615,10251.0,14635.0,3481.0,3988.0,20.5,2,-0.3940188986305037,0.4456769499475595,0.122790965258233,-0.005620391189754,-0.2016043486532452
1805.0,7325.0,468.0,2619.0,634.0,2438,746,2997,2053.0,7831.0,256.0,373.0,20.5,2,-0.5827983151101164,-0.1006041134434014,-0.0991542442885699,-0.0495360242427035,-0.1928960815145112
13527.0,28270.0,4255.0,7793.0,270.0,171,0,0,18526.0,21122.0,8055.0,17030.0,20.6,-1,-0.5684783422471181,-0.5474535165461564,-0.2465641883969948,-0.0816336419103843,-0.0955313754781173
221286.0,362267.0,58271.0,103649.0,483.0,642,181,132,119713.0,121158.0,67306.0,70494.0,20.6,-1,0.4288446823504558,-0.662339653056987,-0.2227032236240287,0.1404361415904154,0.8967352799167816
7103.0,13170.0,1476.0,4375.0,2543.0,2427,3896,4469,9490.0,11580.0,2917.0,3244.0,20.7,2,-0.4579430251102825,0.253737596050795,0.1213911236772212,0.0344514846287105,-0.2273115349588163
10243.0,15849.0,1649.0,4561.0,2905.0,3706,4100,5128,9999.0,11566.0,2598.0,2441.0,20.8,2,-0.4210194718987934,0.3974110594034022,0.1180244512325812,0.0039738405454181,-0.2209059143148252
11288.0,17884.0,2475.0,4864.0,3448.0,3875,5243,5881,14972.0,17006.0,3925.0,4250.0,20.8,2,-0.3649855213700934,0.5456170523762378,0.216558487680116,0.0309100953806584,-0.2340633053241129
50547.0,95773.0,18919.0,33683.0,281.0,444,450,172,60179.0,58774.0,42918.0,54979.0,20.8,1,-0.2555661123020546,-0.5667863416229968,-0.1713621962732254,-0.0948720241855673,0.0872135824623906
229854.0,379627.0,21089.0,37290.0,1466.0,1188,263,179,108298.0,106108.0,69900.0,72447.0,20.9,-1,0.4081806659586648,-0.5861441584674634,-0.224659836615516,0.0611712222923335,0.9754244157097542
10463.0,14214.0,2834.0,4074.0,2174.0,2294,3014,3243,7921.0,7630.0,3072.0,2006.0,20.9,2,-0.5004684879082731,0.0864435800086827,-0.0096367183854182,-0.0070141128119445,-0.2007271928051253
5821.0,19085.0,1749.0,3565.0,3772.0,4385,5171,6280,13219.0,15059.0,2348.0,2919.0,20.9,2,-0.3608658855795196,0.6128988656969279,0.214112687768024,0.0183233635301376,-0.2321362966147812
64574.0,102332.0,8491.0,12003.0,127.0,174,298,208,52153.0,53509.0,37378.0,45924.0,21.0,1,-0.2907630199606267,-0.578106260001463,-0.1625838606883811,-0.0728970111883071,0.118928856632937
26676.0,41381.0,12015.0,21583.0,707.0,313,250,118,31036.0,33464.0,28217.0,28104.0,21.1,1,-0.4628657309817461,-0.5289837941102785,-0.2292309221095504,-0.0939218811404524,-0.0745950288341568
3130.0,18531.0,1905.0,6599.0,92.0,0,182,154,18288.0,32644.0,6141.0,12786.0,21.1,1,-0.5853334570802958,-0.5383894890801324,-0.2074627828226986,-0.0798117368035797,-0.122107587369482
