FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
194694.0,409764.0,32324.0,60784.0,541,768,469,229,108338.0,135301.0,89595.0,102352.0,16.6,1,1.0396222563200177,-0.867164151001353,0.0268726541871261,-0.3456336653726297
67793.0,145076.0,13751.0,25578.0,349,312,149,64,36327.0,43627.0,33410.0,42743.0,16.7,1,-0.1386521052050502,-0.7731710323427631,0.1919201655979055,-0.08095227806672
1166.0,7706.0,1208.0,4709.0,1105,2425,1738,3852,4766.0,11205.0,1093.0,2344.0,16.7,2,-0.6419473457024633,0.0025445930838396,0.0362828742052539,0.0668762369232117
271314.0,520198.0,21091.0,38152.0,1650,1930,35,88,221117.0,239980.0,96811.0,111857.0,16.8,-1,1.651478523717382,-0.864819032302661,0.147217458957944,-0.6736379830433713
7728.0,16871.0,1448.0,3662.0,2578,3480,3187,4293,8872.0,11057.0,297.0,2720.0,17.1,2,-0.5480525901511921,0.2992434321032077,0.0517600265015621,0.0664116158999862
7289.0,18197.0,1050.0,5489.0,1477,2514,1938,3356,6061.0,10225.0,858.0,1234.0,17.5,2,-0.613550181039938,-0.0086090288803806,0.0864932443079721,0.0678551727356281
5671.0,18483.0,1017.0,3921.0,1724,2598,2473,3390,6252.0,9141.0,577.0,868.0,17.7,2,-0.6071446475074602,0.0531262621891977,0.0659144195224656,0.0661865364930865
14776.0,19913.0,1847.0,4857.0,2524,3294,3832,4828,10177.0,13821.0,1026.0,3361.0,17.7,2,-0.5084849806741014,0.3788514641700747,-0.0622254216826717,0.0633557708131955
19842.0,41332.0,3525.0,7673.0,0,25,149,165,22374.0,26168.0,14513.0,23752.0,17.7,1,-0.5467298926318436,-0.7454173061868653,0.2098990646059104,-0.0401941985284694
2989.0,11586.0,2092.0,5247.0,1179,1606,1827,2221,4707.0,5184.0,1204.0,1299.0,17.8,2,-0.6714975210498055,-0.2072741128736275,0.1137888235705254,0.0690553119605699
32499.0,67442.0,23061.0,41799.0,0,0,0,42,30745.0,33451.0,22828.0,30179.0,17.8,1,-0.3778421253838859,-0.8033965280358535,0.2124215468998299,0.0388316877668817
6754.0,18694.0,1546.0,3779.0,3348,4589,4754,6136,12611.0,16453.0,2283.0,3210.0,17.9,2,-0.4577886198534558,0.7108778085434105,-0.0954998857074957,0.0647759160620097
10194.0,18896.0,679.0,2860.0,2005,2785,3083,3833,8993.0,10538.0,1927.0,2321.0,17.9,2,-0.5682643761762889,0.1663019135327761,0.0123704728295353,0.057760163198256
60480.0,97502.0,7837.0,10146.0,0,129,0,0,52236.0,57580.0,60462.0,62233.0,17.9,-1,-0.1351606671626359,-0.8352222612282578,0.2079561572978107,-0.2066278817538775
2498.0,10210.0,581.0,1687.0,2631,4307,3869,6675,10238.0,17297.0,1141.0,2309.0,18.0,2,-0.5092751351516946,0.6478885119142299,-0.1366840212821802,0.0648651498180043
