FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
2606.0,15243.0,1059.0,4969.0,1063,1885,1485,2725,4206.0,7717.0,272.0,1083.0,16.4,1,-0.5921569305551394,-0.1337523790826951,0.0013774101494773,0.0148064957638009
5005.0,18906.0,151.0,1886.0,252,165,175,111,0.0,16122.0,7958.0,18955.0,16.4,2,-0.708377604626555,-0.8008611601521888,-0.1256469035537125,-0.1831902468401813
2483.0,13971.0,427.0,1912.0,100,0,111,0,0.0,23660.0,13752.0,48589.0,16.4,-1,-0.671075496645424,-0.874308926059021,-0.1998854562659497,-0.18323119640938
384751.0,715532.0,61251.0,105178.0,1552,1777,131,134,633409.0,849377.0,266389.0,385829.0,16.4,-1,2.936055454939712,-1.3991514597633468,-1.3456502692819432,0.1369260091024615
9337.0,26042.0,774.0,2253.0,4361,5999,4813,7124,15074.0,19981.0,2532.0,2919.0,16.6,1,-0.0858536504069051,1.4017291974511343,0.3539704675200933,0.7237913648200315
2243.0,10430.0,290.0,2302.0,1072,1695,1521,2333,4361.0,7114.0,246.0,1716.0,16.6,1,-0.6117101744301182,-0.1944058934041829,-0.0058406174318061,0.0054390979530889
5203.0,18014.0,2166.0,8555.0,882,1199,1898,2765,3896.0,5536.0,887.0,1941.0,16.7,1,-0.617203801221644,-0.2464250002322754,-0.0768789992159088,-0.1490933805654954
2128.0,7515.0,0.0,451.0,230,1123,295,1512,498.0,3866.0,304.0,773.0,16.7,1,-0.7244338779372478,-0.4972055369851649,-0.0568954861984515,-0.0881766089214941
6083.0,10296.0,1208.0,3628.0,1891,2729,1959,2974,4413.0,6703.0,1000.0,920.0,16.8,1,-0.5029880257944525,0.1355079202202957,0.1171557824182605,0.2164958480858527
31788.0,78525.0,5407.0,11949.0,219,223,201,141,30258.0,45230.0,22854.0,38618.0,16.8,2,-0.4992232831819838,-0.8480049925402994,-0.1792282603115697,-0.2256453799665183
47379.0,105448.0,9068.0,17194.0,494,296,105,61,51117.0,70397.0,40019.0,51548.0,16.9,2,-0.3502119972687679,-0.8555576083847508,-0.1924746212891161,-0.1882758174330669
9432.0,19580.0,1560.0,3518.0,4652,6584,5967,8599,15238.0,20486.0,77.0,3800.0,17.0,1,-0.0213142558418025,1.7088181203407793,0.3480577703003479,0.7511802785785492
358682.0,757791.0,76760.0,161355.0,1413,1447,16062,22378,148941.0,192118.0,134859.0,135303.0,17.1,-1,1.8937811248351295,1.616888590006038,-1.2127173179432966,-2.350922703400092
42923.0,70460.0,3077.0,5553.0,427,244,0,50,27847.0,36587.0,25015.0,27831.0,17.1,2,-0.5223064233941032,-0.8291128284089437,-0.1333674616512195,-0.1936667530267829
36325.0,80049.0,24393.0,47435.0,2205,2703,4820,6872,11088.0,14849.0,4530.0,5120.0,17.2,1,-0.2224207476843916,0.579438403197318,-0.0131088898022959,-0.1617494966130281
28554.0,64183.0,4296.0,10618.0,388,258,0,39,27728.0,36504.0,16017.0,34749.0,17.2,2,-0.5365151931083736,-0.8297237474416974,-0.1397200366552472,-0.1812402154320739
5750.0,15477.0,1948.0,3770.0,677,1643,913,2397,2404.0,6081.0,1115.0,858.0,17.3,1,-0.6364744507751157,-0.2669537319044123,-0.0209228569219525,-0.0292416880520125
1473.0,9898.0,458.0,3414.0,701,1660,875,2388,2208.0,6082.0,0.0,70.0,17.3,1,-0.6494332588922055,-0.2604724669108514,-0.0171430092581464,-0.0137596031255326
8222.0,18700.0,538.0,2592.0,2705,3906,3681,5191,9977.0,14339.0,687.0,2840.0,17.3,1,-0.3318125770442799,0.6738941228365176,0.1488965032920266,0.3320288655312017
13028.0,30841.0,1683.0,3772.0,320,213,279,151,16370.0,22250.0,6576.0,18442.0,17.3,2,-0.660821018287892,-0.7883077991377615,-0.1268291199878258,-0.1864341249750884
10140.0,24069.0,2398.0,4407.0,4913,6559,6267,8983,16218.0,22082.0,2031.0,3900.0,17.3,1,0.0146069703895747,1.774359292845342,0.3450820629930008,0.737899452924754
2609.0,12238.0,762.0,4089.0,2305,5542,2887,6387,5741.0,14042.0,0.0,827.0,17.3,1,-0.3093141528763338,0.9781396839082048,0.2421256590530484,0.5702000736846493
6068.0,15949.0,1170.0,3314.0,2142,4124,2471,4637,6113.0,12686.0,2230.0,2550.0,17.4,1,-0.3886885926851933,0.5535967282925917,0.1765879185631009,0.3925090409858733
27355.0,59768.0,13186.0,25598.0,215,249,199,78,29344.0,38914.0,23187.0,35136.0,17.5,2,-0.5311108524627153,-0.8402908934686237,-0.1461564799019762,-0.2103676752819679
11669.0,28517.0,111.0,2689.0,3578,4675,5328,7115,14151.0,19033.0,3834.0,4666.0,17.5,1,-0.1745605582864097,1.1215485259775098,0.1666949106519362,0.3927292887569361
29441.0,60889.0,2830.0,5776.0,405,291,288,177,24902.0,33255.0,24857.0,25588.0,17.6,2,-0.5522115582417956,-0.7908039833977746,-0.138534860698552,-0.1921386891550379
7858.0,19856.0,839.0,2615.0,1314,2354,1977,2948,5317.0,8589.0,1166.0,2176.0,17.6,1,-0.5365329963401386,0.0077380127496403,0.0356830753530959,0.0868439957468347
1913.0,6535.0,451.0,1909.0,1227,1966,1804,3154,4133.0,7381.0,0.0,927.0,17.7,1,-0.5850038613296573,-0.0486093435784748,-0.004352224852344,0.0256419511701916
105648.0,223854.0,6177.0,10173.0,299,280,210,132,117715.0,142551.0,43321.0,63420.0,17.7,2,-0.0104547727900552,-0.9635724202977684,-0.3239877578976528,-0.3118644701556775
26676.0,58998.0,1745.0,5190.0,185,138,409,176,28962.0,37815.0,16067.0,27516.0,17.8,2,-0.572353648486981,-0.8337733150254336,-0.1799365333393706,-0.2378675262286992
6885.0,17082.0,2375.0,5737.0,3146,3918,4286,5799,9800.0,12576.0,2114.0,2262.0,17.8,1,-0.2910836860510713,0.8008471120213265,0.1551257980598119,0.3240406583438224
25564.0,51727.0,3584.0,8431.0,246,158,150,113,28817.0,39087.0,8879.0,31785.0,17.8,2,-0.5750841759238611,-0.8406586643715074,-0.1654098882260639,-0.2061328374071024
16746.0,17423.0,700.0,2305.0,1380,2359,2761,3607,7552.0,9310.0,1106.0,3025.0,17.8,1,-0.5078309004108775,0.1051501721950534,-0.0020733000279492,0.0349132744221829
1484.0,7433.0,183.0,1164.0,1653,2942,1990,3630,4491.0,8754.0,50.0,262.0,17.8,1,-0.5113891744177015,0.2064061848180384,0.0890636793664779,0.2097256345749548
5696.0,18313.0,288.0,1177.0,998,1227,1463,2127,6225.0,8476.0,1114.0,2991.0,17.9,1,-0.6186031772715067,-0.3052973560722566,-0.0470850909341262,-0.0807150691234455
42366.0,95990.0,7810.0,17512.0,336,198,241,112,40804.0,56687.0,21724.0,44762.0,17.9,2,-0.4256793287529414,-0.8592478427776937,-0.1864294031367007,-0.2351343154038278
44374.0,76758.0,21353.0,33396.0,2159,2648,3384,4458,63064.0,55886.0,36566.0,42128.0,18.0,-1,-0.1178386069859875,0.2465287659260616,-0.0463580310583032,0.071247774764303
4952.0,14490.0,1443.0,3603.0,3209,4312,3392,4731,8486.0,12029.0,1578.0,1892.0,18.0,1,-0.3042136226077833,0.7438701628790618,0.2500404670906337,0.4860903736550328
19859.0,28414.0,1543.0,4341.0,4257,5196,5214,6825,11926.0,15638.0,3527.0,4246.0,18.0,1,-0.1121123378354789,1.247667650012494,0.2859758432561699,0.5582538726370777
30300.0,56016.0,4832.0,10557.0,167,139,535,252,25611.0,33946.0,14702.0,27898.0,18.1,2,-0.5740773716696069,-0.8218798538213709,-0.1737526312883174,-0.2527593336360115
176562.0,336721.0,14875.0,31554.0,391,273,117,62,110242.0,139464.0,73050.0,87730.0,18.1,2,0.2833994040429126,-1.0387468355102705,-0.306493247490283,-0.4563334321303044
4219.0,18588.0,1090.0,3770.0,1934,2885,2795,4283,8187.0,12557.0,1117.0,3380.0,18.2,1,-0.4461760572282718,0.3086712621050554,0.0576837912361967,0.1545478874470428
2032.0,12888.0,793.0,3516.0,687,1373,2056,4353,5031.0,10561.0,1649.0,3920.0,18.3,1,-0.6045190036266405,-0.0944893982424534,-0.1486615302590682,-0.1953680879133136
47313.0,79678.0,2485.0,4662.0,71,252,671,221,44301.0,54367.0,29473.0,40632.0,18.4,2,-0.4663028603604936,-0.8400947128348359,-0.229056164319906,-0.2474727715389692
24354.0,63554.0,5118.0,10245.0,206,73,213,152,38672.0,52314.0,18483.0,43634.0,18.4,2,-0.515111309391322,-0.8719583632307213,-0.2137276544397061,-0.2227079760460006
10027.0,28052.0,667.0,1884.0,2821,3776,3516,4467,11257.0,15165.0,1847.0,3167.0,18.4,1,-0.3228463097896942,0.5901498749707479,0.172737116871578,0.3472749200716722
9392.0,32817.0,1060.0,3094.0,1067,1527,2110,2822,6391.0,8118.0,3872.0,4396.0,18.4,1,-0.5587276843841417,-0.1669529165091122,-0.0555385779230817,-0.0966189577208267
236468.0,498050.0,354720.0,735564.0,0,452,204,141,116075.0,146109.0,65708.0,80754.0,18.5,-1,1.0993284947803434,-1.231402271096291,0.6265978306450763,-1.1973378873949796
4132.0,12142.0,1065.0,3238.0,1321,1729,2319,3197,6098.0,8549.0,1077.0,1305.0,18.5,1,-0.567432602147066,-0.0555585122955313,-0.0324313493617428,-0.0372089616055161
10113.0,31602.0,2753.0,6964.0,1994,2537,2686,3508,7529.0,9632.0,410.0,2319.0,18.6,1,-0.4465303598744636,0.1811061873719258,0.0721486430834748,0.1129440130260539
18423.0,44539.0,1912.0,5211.0,2202,2777,4883,6731,12726.0,16364.0,3382.0,5360.0,18.6,1,-0.3185764061896585,0.6053645551577499,-0.0686321939638384,-0.0626655211259217
29272.0,71260.0,3625.0,8825.0,267,238,283,207,26435.0,33169.0,14003.0,28166.0,18.7,2,-0.5487096123509217,-0.8151364435697711,-0.1517244724239098,-0.2307297265149626
6522.0,13107.0,561.0,5303.0,1764,2600,2670,3954,8616.0,12654.0,437.0,2626.0,18.7,1,-0.4799529392434261,0.2119360264680564,0.0371442391791677,0.1120051066281641
12182.0,13190.0,490.0,1873.0,2228,2623,3023,3864,7230.0,8029.0,2371.0,2472.0,18.8,1,-0.4477061146675476,0.2721295948237007,0.0717735737493921,0.1462314238536392
249665.0,498683.0,24716.0,47627.0,484,577,3138,4074,81968.0,100264.0,75324.0,96774.0,18.8,-1,0.642333512957064,-0.5599900697053252,-0.4058943503268279,-0.9521952288257086
9087.0,17461.0,1527.0,4497.0,2772,3570,3749,4737,10359.0,13536.0,3230.0,3640.0,18.9,1,-0.3420902205720684,0.5881133631046902,0.1402870680867434,0.2965107512542538
16224.0,29088.0,1699.0,3206.0,3307,4257,3695,4652,10030.0,12889.0,3606.0,3526.0,18.9,1,-0.2616882679617885,0.7424614992584208,0.2457754901855518,0.4569670147295031
32082.0,71325.0,2724.0,5092.0,370,217,0,44,38826.0,48605.0,24722.0,38773.0,18.9,2,-0.4973235269005132,-0.850397907983461,-0.1756705717568125,-0.1816119498160638
5932.0,20042.0,2001.0,4692.0,2557,3598,3648,5131,9456.0,13014.0,1041.0,1625.0,19.0,1,-0.3561979022622136,0.601483719473337,0.1199769690287631,0.2635994810642715
32794.0,61535.0,6349.0,14114.0,382,260,213,106,35948.0,44767.0,19856.0,35872.0,19.0,2,-0.5122999762800337,-0.8208852548384712,-0.1564198570877541,-0.1853193442747299
6902.0,17697.0,1143.0,3152.0,2216,2988,3122,4315,7650.0,10594.0,392.0,1214.0,19.1,1,-0.4259295211465956,0.3740201555094218,0.0844704854531967,0.1817122191450403
1826.0,9543.0,909.0,2995.0,1003,1502,1295,2306,3490.0,5952.0,933.0,1968.0,19.1,1,-0.627836611346763,-0.2456108323215736,-0.0186376538847042,-0.0244333599532538
34779.0,67410.0,7999.0,15090.0,391,350,0,0,34523.0,42344.0,17800.0,33222.0,19.1,-1,-0.5101293558722232,-0.8234289439211008,-0.1288335841995797,-0.1687959077993521
10084.0,17396.0,2355.0,5141.0,1257,1754,2050,2458,6756.0,8544.0,2135.0,1531.0,19.3,1,-0.5673031945944002,-0.1369119894887407,-0.0009810528639789,-0.0059448009897834
38443.0,66377.0,22438.0,38603.0,515,265,307,188,38873.0,46721.0,32339.0,35678.0,19.3,2,-0.4559442323437818,-0.8064114740065589,-0.1209594970997357,-0.2012355848684345
5179.0,31282.0,935.0,3367.0,1453,2581,1722,3044,4040.0,7028.0,209.0,1491.0,19.4,1,-0.5105935346439195,0.0541308806402961,0.0730696273452311,0.130904581622919
6395.0,22858.0,1091.0,4245.0,641,797,1545,2126,4789.0,6752.0,2528.0,3304.0,19.4,1,-0.6498310641161641,-0.4115158071198398,-0.1082771003344354,-0.2021015084522663
3684.0,8507.0,144.0,1674.0,1256,1749,1518,2032,3643.0,4759.0,522.0,1231.0,19.5,1,-0.6069298923847888,-0.1908276333298578,0.0258507788560183,0.0456681075396577
6342.0,12609.0,442.0,3250.0,1179,1751,1982,2553,5596.0,7291.0,250.0,659.0,19.5,1,-0.5888369000570901,-0.1359338668777646,-0.0091743431354337,-0.0082485404967062
36275.0,74182.0,3299.0,6168.0,399,208,0,0,37363.0,44354.0,24842.0,29441.0,19.6,-1,-0.5096984307505129,-0.8477318895614425,-0.151638322849699,-0.1946341373079332
26056.0,48913.0,4979.0,8500.0,254,174,289,157,28826.0,35143.0,22585.0,26290.0,19.7,2,-0.5796916923695173,-0.8243735426072417,-0.1601908407165206,-0.2102118823956779
16997.0,17889.0,3270.0,6192.0,2494,3528,4059,4962,13232.0,15037.0,3875.0,4923.0,19.7,1,-0.340692906589414,0.58221009628085,0.0992613052612547,0.2381191965458132
8798.0,21281.0,1666.0,3163.0,2160,2413,3245,3622,8683.0,10573.0,1117.0,1556.0,19.8,1,-0.4503639097819174,0.2164358926953135,0.0507702569679206,0.0950406751777907
14068.0,27352.0,1548.0,3217.0,2740,3182,3583,4357,11115.0,13772.0,3449.0,3723.0,19.8,1,-0.346905451496956,0.475507370870778,0.121374161110531,0.2352294161235759
4220.0,14327.0,1077.0,2840.0,1629,2606,2104,3674,6471.0,10899.0,1103.0,1990.0,19.9,1,-0.5032220855657439,0.1512041326778672,0.0518042436661163,0.1343071613243066
4870.0,21524.0,952.0,3336.0,2089,2899,2701,3748,6447.0,9209.0,259.0,1985.0,20.0,1,-0.4467105439398767,0.2781555968474459,0.0969252355618938,0.1910793015544625
5809.0,13644.0,1023.0,2604.0,2569,3107,3936,4957,9721.0,11608.0,1381.0,3028.0,20.1,1,-0.3824512922886835,0.5211171151752689,0.07398149562277,0.1837223098885751
12028.0,28400.0,3910.0,8678.0,2902,3665,3346,4047,9854.0,12081.0,1559.0,3532.0,20.2,1,-0.3248548862778268,0.5358031347482366,0.2005985379148407,0.3523218980859423
4227.0,8781.0,1443.0,3398.0,2178,2759,2604,3024,6761.0,7766.0,1412.0,1636.0,20.3,1,-0.4755232416146328,0.2026324407031106,0.1197217085618514,0.2247697509802222
2379.0,10046.0,0.0,588.0,810,1548,854,2271,2509.0,6139.0,425.0,584.0,20.4,1,-0.6474547104542347,-0.2793312677409477,-0.017545898570523,-0.0154987232352946
9995.0,21103.0,3556.0,5690.0,2114,2016,2461,3158,7595.0,8831.0,3063.0,2927.0,20.4,1,-0.4776010978186385,0.069468083582078,0.0534530808760883,0.0709356431178925
17489.0,40787.0,5654.0,11413.0,1825,2084,5022,6387,12935.0,15859.0,3118.0,6166.0,20.5,1,-0.3724276710183611,0.4282357173103603,-0.1412631075867227,-0.2107344422753059
14816.0,22353.0,1244.0,3462.0,1193,1570,3469,4294,9388.0,11218.0,3016.0,3896.0,20.5,1,-0.5217942175475272,0.0415261980430476,-0.1274476107299834,-0.1835061056363549
10781.0,32813.0,1756.0,5650.0,4447,6022,5887,7951,16318.0,21693.0,1275.0,2217.0,20.5,1,-0.0444389106845446,1.5299568965403862,0.3110129710054555,0.6457210146603635
9600.0,20457.0,3620.0,6851.0,2126,2585,3323,3978,9024.0,11316.0,2645.0,2646.0,20.6,1,-0.4342204490758757,0.2739023551880376,0.0510627351105845,0.1034997546811437
218354.0,388045.0,47514.0,89312.0,601,515,7,8,100855.0,114954.0,103099.0,118402.0,20.6,2,0.5024112018991506,-1.0351918958636093,-0.2023241191635171,-0.4937492327630278
7167.0,18639.0,750.0,3474.0,1912,2285,3118,3836,9487.0,10686.0,1807.0,2728.0,20.8,1,-0.4723587811227659,0.1828356641377174,0.0137788017337384,0.050598626604163
4628.0,13425.0,502.0,3766.0,269,1051,460,1616,1861.0,5182.0,2183.0,2900.0,20.8,1,-0.7018531252659485,-0.4941713122743534,-0.0689015581120301,-0.1154073766879132
6147.0,14573.0,818.0,3741.0,3436,4191,5004,6153,11279.0,13752.0,1150.0,2485.0,20.9,1,-0.2541048202003088,0.9393558126387068,0.1652174669501547,0.3608178964640833
15520.0,34623.0,1359.0,2865.0,1837,2103,2398,2885,7808.0,9177.0,2855.0,2794.0,21.0,1,-0.4759717831787145,0.0244734329575295,0.0463974949280295,0.0578420698914906
