FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
26789.0,70574.0,4715.0,12348.0,243,160,74.0,51,31930.0,41352.0,24932.0,39367.0,16.6,1,-0.3820663669521322,-0.844743845280025,-0.4121227232286393,0.2471735048839954
2458.0,7566.0,444.0,1636.0,1641,2474,2421.0,3449,6246.0,8848.0,2342.0,2099.0,16.7,2,-0.627742967436455,-0.0801153044345311,-0.004447697659007,0.1200500754729372
7650.0,16300.0,1373.0,2882.0,4288,5562,5260.0,7137,13136.0,17511.0,889.0,3509.0,16.7,2,-0.3779465404048582,0.8653297948704803,0.4761029492905401,-0.2572903675683677
11519.0,19357.0,291.0,1782.0,963,1488,2306.0,3726,6447.0,10749.0,3613.0,4821.0,16.7,2,-0.630169559809856,-0.2891828401421431,-0.2200609553446633,0.2577245918423573
1479.0,8819.0,770.0,2892.0,1438,2653,2069.0,4008,5855.0,11453.0,668.0,1609.0,16.8,2,-0.6284071419026591,-0.0601076520960818,-0.0085149567926317,0.1204599510248305
10872.0,24856.0,1390.0,3676.0,1698,2219,2685.0,3507,7640.0,10602.0,2584.0,3001.0,16.8,2,-0.579673612067461,-0.1096396970475596,-0.0503262660034461,0.146586737822129
7667.0,21553.0,1325.0,3212.0,2601,3529,3554.0,4924,11355.0,15507.0,1625.0,2522.0,16.9,2,-0.5052987183427076,0.2565018798391729,0.1472013880815152,-0.0095326442834439
14296.0,38907.0,5002.0,10752.0,125,116,121.0,18,18733.0,25657.0,10524.0,19826.0,16.9,1,-0.5801117161636926,-0.824479524365569,-0.3636877090315149,0.3175147350613419
36957.0,66135.0,1278.0,5243.0,370,219,177.0,83,33130.0,43034.0,34956.0,37430.0,16.9,1,-0.3597015731555439,-0.8210837313275741,-0.4051405415728992,0.2170406751219467
5057.0,16138.0,1191.0,3186.0,1616,2386,2497.0,3600,7631.0,11057.0,1964.0,2086.0,17.0,2,-0.6055303538205304,-0.0907515030230218,-0.0294702456874717,0.1339232033398421
228079.0,489711.0,131074.0,219687.0,394,639,253.0,243,161183.0,204371.0,96748.0,133914.0,17.0,-1,1.6513040156272192,-1.12479688594541,-0.6440999692899764,0.1502704219009479
1996.0,5015.0,226.0,1022.0,89,21,57.0,119,1003.0,5180.0,836.0,2896.0,17.0,1,-0.785793138920029,-0.7978470018611138,-0.3250755612325252,0.3753279769917795
120796.0,239146.0,30674.0,58725.0,439,202,494.0,205,15352.0,20123.0,13498.0,16020.0,17.0,-1,-0.0471756050257788,-0.8461071117727872,-0.3612479883289038,0.3942139483558462
10891.0,21239.0,889.0,2690.0,5650,7648,6921.0,9730,16179.0,21161.0,1749.0,2929.0,17.3,2,-0.237002777512527,1.4592902188955672,0.7658543604144523,-0.4869326651811695
13635.0,21601.0,4118.0,9771.0,3588,5034,4322.0,6261,13760.0,19029.0,2462.0,2698.0,17.3,2,-0.397660142312186,0.6490185677039924,0.3893562033407023,-0.1815883953129625
34254.0,82669.0,19853.0,41626.0,100,349,0.0,0,29967.0,36920.0,18857.0,30424.0,17.3,-1,-0.3698017646296473,-0.8361614185444383,-0.3509370148923147,0.3068504301186453
