FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
6464.0,13448.0,932.0,2084.0,2809.0,3803.0,3389.0,4860.0,10377.0,13821.0,2911.0,2702.0,16.1,1,-0.4830454465840373,0.0890601769851692,0.0356760256015711,-0.018752067506437
2207.0,14153.0,1062.0,4378.0,2257.0,5574.0,2673.0,6808.0,7814.0,19156.0,2265.0,4003.0,16.2,1,-0.4740841175131597,0.1447835360106194,0.0534286610963624,-0.0310329104673204
2297.0,8775.0,1361.0,4761.0,714.0,2930.0,743.0,3681.0,1877.0,9219.0,186.0,1647.0,16.2,1,-0.5205380826368291,-0.020339225220438,0.0126680079273351,-0.0044704812710405
2662.0,15310.0,578.0,2116.0,1836.0,3122.0,2588.0,4685.0,8489.0,15405.0,766.0,4072.0,16.3,1,-0.4928393119914765,0.0444334687250626,0.006020846143512,-0.0149821955107119
2359.0,8312.0,77.0,1584.0,523.0,2080.0,585.0,3256.0,2081.0,9765.0,97.0,520.0,16.3,1,-0.5291251062730458,-0.0515593874988094,-0.0079048554226117,-0.0022667900744156
10672.0,34128.0,1683.0,3726.0,2190.0,3040.0,2900.0,3958.0,9365.0,12855.0,2227.0,2455.0,16.4,1,-0.4699516113291925,0.0391927319365755,0.0176658704106982,-0.0004957451906541
61258.0,136490.0,17651.0,40516.0,503.0,354.0,0.0,83.0,45146.0,60144.0,47593.0,54778.0,16.4,0,-0.2458995290449546,-0.1908473457207933,-0.0304430071768159,0.0162426920278826
2576.0,12280.0,1223.0,5562.0,1715.0,2611.0,2358.0,3639.0,5959.0,9104.0,124.0,284.0,16.4,1,-0.5082165795485744,0.0104280330126947,0.0080316169180661,-0.0014502363751049
1884.0,6482.0,654.0,2697.0,1308.0,3550.0,1469.0,4315.0,3722.0,11336.0,2941.0,4644.0,16.5,1,-0.5095360494616087,0.0231201669633519,0.0255047710983317,-0.0171713866377314
3361.0,10194.0,959.0,3055.0,1181.0,2598.0,1709.0,3269.0,4565.0,9349.0,121.0,647.0,16.6,1,-0.516691539104639,-0.0144221693451768,0.0086076181806324,-0.0038259157669221
4387.0,13042.0,1371.0,3528.0,1580.0,2457.0,2082.0,3220.0,5093.0,7996.0,1704.0,2370.0,16.6,1,-0.5086838376943457,-0.0073737094789615,0.0095011771440912,-0.0024769137788381
3996.0,10121.0,904.0,2095.0,299.0,171.0,0.0,0.0,5929.0,5379.0,17049.0,19912.0,16.7,-1,-0.5188949555439677,-0.1732191460186165,-0.0170801044111674,-0.0066770020497968
2869.0,5451.0,3170.0,5348.0,418.0,283.0,79.0,20.0,64205.0,50902.0,110251.0,81515.0,16.7,-1,-0.3804643562437323,-0.2057510418887125,-0.0326245781657578,-0.1259604119034527
10136.0,13668.0,6435.0,7849.0,547.0,311.0,33.0,0.0,117658.0,70073.0,153011.0,76668.0,16.7,-1,-0.3262157007960485,-0.2147855265676679,-0.0350837421402372,-0.1509916305471391
2194450.0,1054620.0,1834330.0,1620470.0,13917.0,4102.0,2217.0,947.0,9177580.0,2616110.0,7350460.0,1911580.0,16.7,-1,11.927600885099087,-2.4611371796293846,-1.0768544552846038,-4.550100156862342
1768.0,6044.0,1668.0,5149.0,1598.0,2511.0,1958.0,3280.0,5659.0,8807.0,989.0,1862.0,16.7,1,-0.5160394151275435,-0.0064839750057976,0.0123869397867345,-0.0048729049879687
7803.0,16918.0,1876.0,3835.0,414.0,1444.0,507.0,1778.0,1427.0,4314.0,901.0,1014.0,16.7,1,-0.5253331699067731,-0.0958967879800554,-0.0062216640738373,0.0126695981674757
1459.0,7321.0,719.0,3566.0,1417.0,2427.0,1861.0,3227.0,4439.0,7473.0,1076.0,1462.0,16.7,1,-0.5193322410788676,-0.013021675664289,0.0080320608244737,-0.0040119099097846
21893.0,38001.0,1450.0,3498.0,0.0,106.0,270.0,212.0,19467.0,27263.0,10676.0,20914.0,16.7,0,-0.4656140399783948,-0.1758159357420117,-0.0361768675042806,-0.0064882179415002
10459.0,29605.0,3661.0,10223.0,131.0,55.0,197.0,133.0,14293.0,18853.0,11038.0,21406.0,16.8,0,-0.4815955034010433,-0.1758561821354406,-0.0311038871160766,0.0013079338605288
2699.0,10616.0,1321.0,4365.0,1767.0,2461.0,2919.0,4275.0,6835.0,9827.0,735.0,2645.0,16.9,1,-0.5052171234909052,0.0270008889372092,-0.0108649884235942,-0.0056260523976706
1628.0,6191.0,528.0,2168.0,853.0,1969.0,1154.0,2877.0,3666.0,8769.0,723.0,1169.0,17.0,1,-0.52839636565988,-0.048304804414584,-0.0045608462864961,-0.002718803631716
9612.0,24072.0,1076.0,3016.0,2059.0,2693.0,2733.0,3894.0,9896.0,13708.0,2111.0,3553.0,17.1,1,-0.4822314022391497,0.0256219862776634,0.0080073998551051,-0.0055259806070856
10229.0,13958.0,1829.0,4015.0,2507.0,3246.0,3216.0,4313.0,10291.0,14648.0,2590.0,2855.0,17.1,1,-0.484708660519289,0.0590521083768142,0.022874576439064,-0.0126893678994434
1306.0,8138.0,551.0,2137.0,1736.0,3247.0,2012.0,3807.0,4607.0,8605.0,769.0,1713.0,17.3,1,-0.5116441186636722,0.0227119633096332,0.0281842241597833,-0.011072814423832
6127.0,12341.0,1695.0,3923.0,3283.0,6164.0,4482.0,7921.0,10539.0,18922.0,4855.0,5653.0,17.3,1,-0.4565904497527691,0.21891973807944,0.0564104079370482,-0.0389467380209251
10280.0,22954.0,1601.0,4880.0,2533.0,3292.0,3570.0,5113.0,10186.0,15496.0,795.0,2505.0,17.4,1,-0.4730787262868931,0.0808831249486477,0.008756473856685,-0.0085378832393158
