FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
8788.0,15347.0,2149.0,5038.0,1936,2588,2044,2964,4860.0,5948.0,1211.0,1396.0,16.4,2,-0.582081893474907,-0.1311322810938328,0.1693480406871886,0.0458237047690114
25230.0,57850.0,2792.0,4474.0,520,348,0,0,25476.0,34342.0,24397.0,32550.0,16.6,-1,-0.4676609301991139,-0.8973958648912428,0.1326390291494117,-0.0674206207877708
1582.0,7601.0,588.0,2221.0,1870,3489,2566,4938,6721.0,13662.0,1161.0,3136.0,16.7,2,-0.542220876635023,0.1586596325716059,0.0647110884279132,0.0658764788071745
16748.0,44222.0,63625.0,151517.0,320,174,163,57,28594.0,37780.0,18851.0,32666.0,16.7,-1,-0.3709653193266129,-0.9397428992729132,0.1967501278397268,0.1611294399471007
5064.0,10982.0,2030.0,3554.0,2302,3007,2890,4162,8584.0,10801.0,1976.0,2031.0,16.7,2,-0.5371459282569118,0.0942778564959971,0.091652771926834,0.0630106343571556
3812.0,9220.0,1023.0,3617.0,1661,4053,1943,4168,5101.0,11108.0,1359.0,2059.0,16.8,2,-0.5594352532055252,0.0908367424829648,0.1936871670517622,0.0141883396147269
6115.0,25645.0,1744.0,6562.0,1120,1567,2609,4083,7646.0,12193.0,378.0,3579.0,16.8,2,-0.5665216170676045,-0.1550763891325189,-0.1049635107043107,0.1612132273195583
9299.0,22398.0,1582.0,5320.0,5157,7140,6206,8862,14762.0,20258.0,3095.0,5421.0,16.8,2,-0.2308735260664919,1.314602315544485,0.0963502480764737,0.0003233450084248
26200.0,64917.0,7477.0,15628.0,409,314,491,201,29671.0,39306.0,27823.0,34716.0,16.8,1,-0.418709949220733,-0.866995761615496,0.073433162529266,-0.0403056783206093
14762.0,35032.0,1984.0,3428.0,325,245,10,17,16841.0,20140.0,14047.0,17852.0,16.9,1,-0.6036034916257293,-0.8918286520106392,0.1461536647903506,-0.0052619688866944
