FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
2398.0,9597.0,806.0,3545.0,1791.0,2605.0,2575,3590,5826.0,8593.0,77.0,1437.0,16.4,0,-0.7953221491643149,0.1279694136990167,0.0856321511420699,-0.0591183164757681
7172.0,15757.0,1400.0,3653.0,1987.0,2543.0,2411,3211,6055.0,9198.0,489.0,986.0,16.5,0,-0.7830884114868535,0.0908852194095619,0.1043498316652577,-0.1022648821196168
15574.0,46630.0,7224.0,16188.0,327.0,252.0,0,2,20720.0,29536.0,11947.0,22267.0,16.6,2,-0.5980534181639084,-0.4151323171988529,0.0890001074080009,-0.4566271800518928
31334.0,61815.0,12106.0,25255.0,0.0,0.0,0,0,32974.0,46596.0,29459.0,40370.0,16.6,-1,-0.3297346266066442,-0.5266465023809276,-0.0045364979939457,-0.4444429341372589
82368.0,171690.0,4013.0,9126.0,32.0,109.0,36,45,48673.0,61348.0,29861.0,47998.0,16.7,2,0.0577444300798116,-0.6284500872909283,0.0326974535154167,-0.4364762273563776
2242.0,8964.0,453.0,4693.0,1836.0,2968.0,2165,3913,4944.0,9001.0,100.0,503.0,16.7,0,-0.8019084807570671,0.1405095180038714,0.0773050212682398,-0.0573246065864036
682114.0,969161.0,905852.0,1197980.0,3434.0,3633.0,444,529,443112.0,521206.0,135835.0,151212.0,16.8,-1,6.696381822477451,-1.874963926702028,2.3305438383301187,-0.9771259533996816
12100.0,16657.0,2434.0,4484.0,4400.0,6082.0,5060,6771,12559.0,16151.0,2484.0,2646.0,17.0,0,-0.5962980773950791,0.5228694868616443,-0.013018631162392,0.271084368404766
34789.0,68302.0,3228.0,4590.0,240.0,142.0,469,197,31243.0,39786.0,33372.0,35830.0,17.2,2,-0.3462246725069876,-0.4781409038235846,-0.0167726783039587,-0.3991558893844201
2746.0,16690.0,556.0,3436.0,974.0,1520.0,1460,2512,3815.0,6821.0,562.0,1492.0,17.2,0,-0.8339697897525419,-0.0251234925332635,0.1227770450193743,-0.1862664520536983
4985.0,10883.0,1941.0,4714.0,2447.0,3132.0,2868,3782,7225.0,9746.0,1208.0,2770.0,17.2,0,-0.7590319064112685,0.1620289238824247,0.0744873487972761,-0.0412497496716067
1342.0,7352.0,0.0,868.0,124.0,21.0,147,45,6351.0,10049.0,2139.0,3192.0,17.2,3,-0.9057197330695642,-0.3003472642520704,0.1541062080327378,-0.4403801588138471
3372.0,11718.0,276.0,770.0,97.0,40.0,96,0,291.0,4823.0,1318.0,4637.0,17.2,-1,-0.9160483057330946,-0.2999412219994294,0.174006555034841,-0.4450000935408193
