FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
3526.0,12473.0,956.0,2602.0,1004,1299,1343,1790,3786.0,4877.0,526.0,1054.0,16.5,1,-0.7041171829625775,-0.4153206116748363,-0.1075076600023992,0.2228687527071607
14514.0,22223.0,2051.0,4041.0,3001,3916,3851,4824,10458.0,14811.0,4895.0,5582.0,16.7,1,-0.3855070191801678,0.3878469942802918,0.0215443089733605,0.0057549622289321
1934.0,6048.0,25.0,1001.0,5115,7650,7483,10823,10209.0,14025.0,1371.0,1904.0,18.1,-1,-0.0913310204692516,1.7383389279735049,0.29951115464581,-0.45386937139349
8483.0,11577.0,1671.0,4082.0,4375,5399,6921,8772,21283.0,25818.0,4083.0,4573.0,18.5,-1,-0.1695242620116137,1.210928503419619,0.1743607981043453,-0.3564783966840164
34769.0,57825.0,14302.0,25271.0,1619,1991,2256,2674,8893.0,10121.0,4568.0,4902.0,18.9,-1,-0.4742747751521601,-0.2278512639294495,0.0198785941338763,0.1724331333936702
1370.0,7985.0,382.0,3076.0,503,1444,714,2440,2529.0,8891.0,519.0,995.0,19.1,1,-0.719960150202245,-0.4003916230680475,-0.085082843595188,0.1548070492616652
1856.0,3859.0,0.0,939.0,1534,2534,1804,3343,6703.0,12102.0,793.0,1191.0,19.2,1,-0.612946477488497,-0.08175107489215,-0.0605290548300043,0.1008826287275309
41570.0,69962.0,4243.0,5643.0,82,306,0,0,30817.0,34687.0,32068.0,27500.0,19.3,-1,-0.4803822524697968,-0.943500742871227,-0.2564603677748597,0.2721137267380882
47745.0,97583.0,2931.0,6803.0,109,198,117,69,64656.0,69715.0,21949.0,28734.0,19.4,0,-0.3335193614990107,-1.0076078154317971,-0.2796718667584464,0.1633996629401428
6328.0,15570.0,1591.0,2833.0,951,912,1878,2444,5089.0,5724.0,1567.0,2802.0,19.8,1,-0.6817943682697448,-0.3577031305493028,-0.0787610186745916,0.1438937745609805
22946.0,41496.0,5599.0,9639.0,288,192,200,129,30060.0,35263.0,15461.0,32160.0,20.1,0,-0.5308161857780438,-0.902957323328217,-0.2937512479417373,0.2399344406522498
1974.0,8670.0,820.0,1878.0,4137,5819,5423,7384,15438.0,21135.0,1772.0,4124.0,20.1,1,-0.2429647369430428,1.0044093594011068,0.1132519321355322,-0.1991743933561051
2297.0,10677.0,442.0,1405.0,906,1252,1006,2031,3430.0,5366.0,605.0,967.0,20.1,1,-0.7189774491490653,-0.4258526240534132,-0.1033550754299639,0.2027954781159716
7088.0,17549.0,1270.0,3112.0,3037,3668,4398,5541,12978.0,16238.0,85.0,3910.0,20.2,1,-0.3934914935932343,0.4806418251795789,0.0490525126181018,-0.0798553624398663
