FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
4570.0,13421.0,729.0,2254.0,1709.0,2316,2323,3204,7759.0,10785.0,1129.0,3411.0,16.2,2,-0.5393706254356565,-0.0624854402650636,-0.0681369709636169,0.0279808311759799
4331.0,14984.0,324.0,2415.0,2243.0,3134,2948,4211,8657.0,12156.0,1419.0,2757.0,16.2,2,-0.5169748573668516,0.0903305318498382,0.0161859027412534,0.0195219665169681
14475.0,34444.0,9571.0,25373.0,154.0,228,260,131,23238.0,33032.0,11531.0,29364.0,16.2,0,-0.4821782367038475,-0.5424683852773847,-0.3430870323354894,0.0230079219294755
4899.0,13289.0,209.0,2012.0,161.0,131,310,193,16053.0,15275.0,1900.0,3246.0,16.2,0,-0.5918558306381517,-0.5218315353299687,-0.3370894312578653,0.0451155519984594
2242.0,8494.0,240.0,1373.0,173.0,99,259,200,1525.0,8830.0,2216.0,7179.0,16.2,0,-0.6058655242652031,-0.5235971835930964,-0.3398705214420922,0.0469768253681296
3213.0,16692.0,0.0,998.0,154.0,180,188,69,6209.0,27347.0,2852.0,21308.0,16.2,0,-0.5550063340044619,-0.5445121921304918,-0.355031691551767,0.0136103440582636
567076.0,1108990.0,48944.0,89740.0,1161.0,1359,658,398,847093.0,1099300.0,304888.0,455470.0,16.2,-1,3.3631033358442743,-0.8662554641080036,-0.1490122183313182,-1.1816991093798968
34883.0,89141.0,2355.0,6048.0,420.0,257,285,214,36311.0,53251.0,27462.0,49924.0,16.3,0,-0.3494078302930822,-0.5375802506289216,-0.3302543902977218,-0.0225121837471545
4485.0,12157.0,211.0,1807.0,1810.0,2477,2591,3561,6278.0,8866.0,1152.0,2166.0,16.3,2,-0.5390067880246842,-0.0099745268752967,-0.030134094069328,0.0277767086524785
13923.0,31001.0,829.0,2796.0,4813.0,7310,6015,8744,17906.0,23787.0,3840.0,4285.0,16.5,-1,-0.3782840111102753,0.8062976415601377,0.3976993236947906,-0.0241400901424325
26615.0,61692.0,10105.0,20647.0,602.0,329,182,73,7455.0,10770.0,3087.0,3948.0,16.5,-1,-0.5158419475258742,-0.5249076458303464,-0.3578833046863407,0.1025481727362541
1139.0,3868.0,17.0,596.0,10679.0,17507,13240,21855,19291.0,32920.0,445.0,5165.0,16.6,-1,-0.1679975734017129,2.7053342120477835,1.4629485671697788,-0.1595966705862605
5135.0,9336.0,1831.0,2592.0,4502.0,6298,4628,6553,12537.0,17194.0,1246.0,3492.0,16.7,-1,-0.4565764766683202,0.512778815086175,0.1688270355075655,-0.0088517810218605
4563.0,15501.0,501.0,1872.0,2201.0,3219,3111,4426,10576.0,16344.0,1792.0,3399.0,16.7,2,-0.5068202365829385,0.1178280287471143,0.0418787602389252,0.0121561929873378
3722.0,16021.0,690.0,4168.0,1160.0,1529,1941,2782,5490.0,8348.0,903.0,2221.0,16.7,2,-0.5541193628358273,-0.1513725296644668,-0.0914836028651005,0.0390626710010989
7016.0,34623.0,1129.0,4381.0,67.0,27,124,29,12476.0,20344.0,4770.0,17127.0,16.8,0,-0.5416053894453035,-0.5558484242108201,-0.3521098824330742,0.0357666728859283
2662.0,18252.0,0.0,104.0,131.0,48,163,100,491.0,5829.0,722.0,1777.0,16.8,0,-0.6095450812916119,-0.5369678071372519,-0.3491806408138825,0.0626972373684362
17219.0,54213.0,12637.0,32401.0,5271.0,7234,6512,9276,21417.0,27082.0,5007.0,10134.0,16.9,-1,-0.3052352076188112,0.8825129064539499,0.4671161440759382,0.0012585211606631
9352.0,20233.0,1991.0,4826.0,2992.0,3876,4192,6007,12630.0,17255.0,1912.0,3689.0,16.9,2,-0.4641610818247169,0.3456503368235724,0.1988004234351204,0.0048505715707765
3378.0,15395.0,993.0,3635.0,1664.0,2391,2502,3751,7132.0,10406.0,1952.0,3401.0,17.0,2,-0.531211857159304,-0.0059140625932981,-0.0152006599219943,0.0257199541279497
4279.0,10602.0,616.0,2193.0,195.0,172,80,22,3356.0,7438.0,1372.0,1824.0,17.0,0,-0.6141018596283426,-0.5448156858417105,-0.366936775544625,0.0593836418514335
745.0,3487.0,0.0,0.0,176.0,110,115,18,828.0,4112.0,1395.0,3041.0,17.0,0,-0.6280630608010553,-0.5445103766345927,-0.36446944597435,0.0548535422832647
849.0,3293.0,247.0,988.0,128.0,27,140,51,3516.0,11743.0,1080.0,8128.0,17.0,0,-0.6113069386642154,-0.5466385287579857,-0.3574240321648506,0.0408732586966009
620044.0,1271850.0,63620.0,119923.0,1260.0,1492,84,190,636004.0,783361.0,257347.0,308743.0,17.0,-1,2.9471529024417173,-0.7909901791432126,-0.1533161620039273,-0.4697882936087189
