FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
38290.0,86874.0,2748.0,6989.0,162,120,371,145,33241.0,44208.0,22948.0,40682.0,16.3,1,-0.2938372684650729,-0.9030036284876886,0.2372324900088132,0.2303251497797593
52785.0,125760.0,9586.0,18236.0,34,80,0,5,43763.0,61306.0,40223.0,50128.0,16.4,1,-0.0354141904933655,-0.998812092474241,0.236260686603049,0.2343980430167337
188876.0,370140.0,22117.0,45297.0,297,257,0,34,174838.0,214267.0,88944.0,90467.0,16.4,1,1.64210619581733,-1.296850724749543,0.0200144986518783,0.1217451561190309
60405.0,146399.0,9556.0,18384.0,444,198,76,133,56584.0,71010.0,47096.0,55578.0,16.4,1,0.1126298096837124,-0.9916784381885372,0.1936258216027872,0.2387001452342355
2244.0,6346.0,954.0,2995.0,1758,2084,1873,2609,5400.0,7279.0,922.0,2241.0,16.4,1,-0.8386427548421095,-0.2587337159704753,0.1731116147177665,0.1596663720112201
10236.0,26326.0,1244.0,3817.0,4004,5939,4597,6463,11997.0,16585.0,1813.0,3770.0,16.4,1,-0.6358129449171223,0.5763862346533899,-0.1737835309096955,0.0056190056626193
7381.0,12545.0,1325.0,3381.0,5114,7147,5414,7483,11100.0,14428.0,2661.0,3083.0,16.5,1,-0.6399070077708352,0.8448009446802741,-0.2726943871461377,0.0084053952073552
9015.0,15547.0,892.0,2919.0,5028,7151,5427,7422,11292.0,15536.0,2896.0,2897.0,16.5,1,-0.6299169562344825,0.835773265309641,-0.2705929738976165,0.0067407838479882
1470.0,8928.0,326.0,2429.0,139,19,134,39,3962.0,7311.0,340.0,866.0,16.7,1,-0.9124419253070616,-0.7929958813013036,0.3965697917421801,0.2743799409077672
1256.0,6400.0,0.0,0.0,125,126,187,72,0.0,6771.0,3685.0,7988.0,16.7,1,-0.8825025620874997,-0.7945843573048231,0.3633130084153885,0.2820979444083232
1529.0,8821.0,0.0,0.0,155,109,225,164,476.0,28756.0,20661.0,46055.0,16.7,1,-0.5887122143701025,-0.8863646562191996,0.1897428625783919,0.310418918156706
