FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
19385.0,33509.0,10294.0,18388.0,1157,1956,4359,4863,11140.0,13663.0,3096.0,4426.0,17.4,2,-0.4872263139810874,0.2003591414938358,0.2346334498525442,0.0858476310166601
9888.0,20682.0,1762.0,3491.0,2761,3338,4126,4936,11540.0,14038.0,3073.0,3998.0,17.4,2,-0.4991192911848949,0.2923100286097077,0.1337310440431136,0.0063611700295202
5893.0,14702.0,2013.0,5560.0,1674,1642,1959,2139,5426.0,6730.0,775.0,1294.0,17.4,2,-0.6126448622401495,-0.1402020955381752,-0.0994580723872639,-0.003424524674156
11077.0,22583.0,3285.0,7187.0,2643,3191,3253,4104,10442.0,12072.0,2353.0,3341.0,17.5,2,-0.521266215216702,0.1692229911068578,0.0304826902651422,-0.0029434413577811
7681.0,18471.0,2118.0,4900.0,2240,2902,3727,4671,10522.0,13015.0,2284.0,4003.0,17.5,2,-0.5223677393419105,0.2174221368125924,0.1232798490042509,0.0132881234724942
5141.0,12922.0,655.0,2558.0,3745,4561,5126,6491,14467.0,18048.0,3403.0,4565.0,17.6,2,-0.457212049396488,0.5432673931372797,0.230120735630609,-0.010013914284267
14730.0,35993.0,2176.0,5405.0,6482,8360,7745,9668,21356.0,25701.0,3852.0,6820.0,17.7,-1,-0.2718209637702155,1.16061490206633,0.3843587881023851,-0.0317397768567818
14384.0,15531.0,2707.0,3487.0,3509,4519,5306,6063,14130.0,16309.0,4572.0,3146.0,17.7,2,-0.4531483982783474,0.5136224413382662,0.21513577301487,0.0021510261422882
15593.0,37900.0,6438.0,13462.0,303,184,10,0,28509.0,33166.0,20000.0,28168.0,17.7,-1,-0.5325755883378734,-0.5529150374616478,-0.2375685926575155,-0.0730421376174022
6948.0,15447.0,2270.0,3698.0,6048,7222,7229,9265,19845.0,24332.0,0.0,2636.0,17.8,2,-0.344930042499084,1.0472780974982812,0.3792744911557796,-0.02372917721484
