FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4,PC5
50400.0,114617.0,10661.0,20542.0,686,375,150,119,51986.0,67411.0,48453.0,53456.0,16.7,0,-0.1598075032945828,-1.0628636447757158,-0.103053179283064,-0.0814336895469644,0.1225703740595536
51160.0,106583.0,3874.0,10612.0,456,370,235,147,81222.0,100495.0,24261.0,26514.0,16.7,0,-0.2180842495471024,-1.0518549916111517,-0.1291115580568492,-0.0840783410906216,0.1462386807904309
15459.0,27879.0,17309.0,34827.0,1447,1649,3238,4604,8430.0,11257.0,3142.0,4242.0,16.7,1,-0.4224553425971842,0.1741812261923635,0.0380746568620932,-0.2217414436253662,-0.257489644519105
3801.0,14823.0,296.0,1647.0,520,1443,580,1977,1954.0,6372.0,0.0,237.0,16.9,1,-0.6966693186785995,-0.4235343034946609,0.0628354827431356,0.0702460056669734,-0.194682886289329
4689.0,19756.0,964.0,3046.0,320,1456,693,2165,1498.0,5295.0,269.0,1082.0,16.9,1,-0.687820473808646,-0.4038837454870305,0.0491711068827006,0.0195653607926069,-0.1869755910118967
6658.0,11609.0,1895.0,4518.0,2379,3445,3020,4123,7888.0,10741.0,1708.0,2326.0,16.9,1,-0.4018404632904054,0.4963515190183427,0.0854435964375037,0.2599767643861034,-0.1173546918857361
2028.0,7495.0,216.0,2843.0,441,1244,829,2531,1855.0,5851.0,1380.0,1647.0,17.0,1,-0.7043334004579646,-0.3709176075680431,0.0260739526103496,-0.0042951628344522,-0.2624089947973267
15947.0,42759.0,1850.0,3062.0,478,365,188,132,17083.0,21722.0,16029.0,19520.0,17.0,0,-0.6101086099741996,-0.9344072520887996,0.0104521576425311,0.0195978750203177,-0.1351364670476229
15081.0,28560.0,1062.0,2078.0,2172,2783,3124,4096,9163.0,13394.0,3752.0,4025.0,17.1,1,-0.3915702566578501,0.3550426223750255,0.0323696755219443,0.1044211859799903,-0.1034736501502635
18974.0,48850.0,3673.0,8597.0,328,164,162,108,26346.0,35032.0,23139.0,26660.0,17.1,0,-0.5455266097833568,-1.008561210251785,-0.031371567208183,-0.0283104835386753,-0.1371919593851459
11507.0,28408.0,834.0,1769.0,2703,3902,4207,5859,11591.0,15810.0,1498.0,4196.0,17.2,1,-0.2610185743333312,0.891030664020391,0.0106717391992684,0.1376613168577339,-0.0647881144490549
574632.0,680650.0,359343.0,572590.0,9117,7689,126027,108325,1119100.0,913611.0,914958.0,753763.0,17.2,-1,12.9793124278274,22.04522731408104,-8.451241230713004,-14.217057975051455,-3.5948959352024987
1776.0,8159.0,532.0,3413.0,808,2527,930,3067,2494.0,9261.0,91.0,848.0,17.3,1,-0.6097615638783862,-0.0484191311085279,0.0733347618056778,0.1780130402701969,-0.163103771193824
2129.0,5447.0,1565.0,4114.0,1143,1673,1527,2121,3823.0,5539.0,776.0,1542.0,17.3,1,-0.6440513057477718,-0.2479077757290772,0.0738322920414581,0.1155484941063507,-0.2307690717318831
26218.0,51743.0,7314.0,13937.0,31,90,16,74,26583.0,32677.0,25923.0,24047.0,17.3,0,-0.5520116416153787,-1.0584380429352502,-0.0184495868859694,-0.0748227544556668,-0.1441708160091808
3399.0,13872.0,1840.0,5327.0,300,225,174,100,11890.0,17767.0,3935.0,13910.0,17.4,0,-0.730392657764768,-0.9393477320372388,0.0344322534635835,0.0380540290926886,-0.2517686064707102
56984.0,120651.0,14395.0,30565.0,197,157,417,194,55128.0,71974.0,43671.0,57944.0,17.4,0,-0.1345301179557937,-1.1114972084726604,-0.125314909386193,-0.205335037277168,0.1151303764795372
26509.0,50970.0,2631.0,4070.0,186,113,365,137,15889.0,20620.0,17434.0,18751.0,17.4,0,-0.6063855061490662,-0.9884149514177994,-0.0101768967849312,-0.0803237556732353,-0.1324558924869461
23733.0,24057.0,1874.0,2207.0,2600,3364,3345,4188,5919.0,8046.0,1015.0,1293.0,17.4,1,-0.3563942329654533,0.5195418435008957,0.0861739447257676,0.2163036787406794,-0.0703431167543457
50755.0,110531.0,4557.0,7770.0,11,146,212,150,59480.0,76008.0,47230.0,55047.0,17.4,0,-0.202947169909788,-1.1320488453320865,-0.2001461977998325,-0.1547414334309158,0.0910919028414905
5578.0,22142.0,501.0,3167.0,1375,1661,2354,3284,6296.0,9077.0,1647.0,3004.0,17.4,1,-0.5509504016194066,-0.0415451220741054,0.0105617380149186,-0.0270903981543122,-0.2005278724509254
28519.0,65131.0,13147.0,26288.0,258,197,352,164,22818.0,30461.0,9363.0,18218.0,17.6,0,-0.5233350621787053,-0.9884640517355388,0.0547511325919727,-0.1189418217396007,-0.0723277940447867
2481.0,12669.0,1213.0,4642.0,2020,3322,2341,3920,5750.0,9512.0,0.0,1596.0,17.6,1,-0.4541697028825354,0.3766851412786436,0.0937963503433873,0.2588798997813297,-0.1092240024472598
4505.0,13816.0,739.0,2863.0,83,0,0,0,2637.0,6070.0,6528.0,16868.0,17.6,-1,-0.7768416623938134,-1.0121507078622138,0.0284635000899598,-0.0002246984955454,-0.2743443811094996
41649.0,101636.0,9010.0,21402.0,195,230,0,0,64525.0,81792.0,17513.0,33512.0,17.6,-1,-0.2833596925927828,-1.1144969608468098,-0.0778140764885697,-0.1153402672589023,0.1080035348013438
30342.0,70439.0,5472.0,11333.0,346,248,345,229,38327.0,49447.0,21557.0,35343.0,17.6,0,-0.4185080064798115,-0.9977212481077848,-0.0670529688368345,-0.0696295688540152,-0.0401766136205693
9360.0,40246.0,3632.0,11147.0,3122,4425,4192,5777,13062.0,18316.0,2669.0,3206.0,17.7,1,-0.1827040348429649,0.9841454810516174,0.0743225221097841,0.2247900840271009,0.0242342186055747
1919.0,8904.0,645.0,2362.0,2293,3425,2967,4601,8363.0,13043.0,474.0,3159.0,17.7,1,-0.4082303093073007,0.5451366292378881,0.0557732230780213,0.2306317486486599,-0.1364457129007434
14447.0,24749.0,2739.0,5147.0,4376,5742,5110,7014,13284.0,17914.0,1698.0,2978.0,17.8,1,-0.0499006380804596,1.5286422370331776,0.1068786788468778,0.4445997819096325,0.0514300786813089
7634.0,14675.0,1522.0,2026.0,3010,3578,3490,4548,11739.0,14356.0,2669.0,2934.0,17.8,1,-0.332117099719603,0.6407511325599656,0.0773417123598034,0.2834189747794191,-0.0988997640714477
18031.0,30803.0,3589.0,6816.0,1631,2166,4457,5711,12566.0,17395.0,2091.0,7007.0,17.8,1,-0.3590527130577953,0.5150794162577146,-0.1000755442379016,-0.2411827645341797,-0.2179252836601753
11284.0,18119.0,1067.0,3257.0,3345,4622,4015,5300,11198.0,15047.0,3866.0,2877.0,17.9,1,-0.2291859533310664,0.977340744884605,0.0964491182991186,0.377685462723419,-0.0257193400548486
7232.0,27696.0,1023.0,2279.0,961,1284,3172,4463,8459.0,12210.0,2613.0,4802.0,18.0,1,-0.5264055459791941,0.0728796641522106,-0.093679443072942,-0.2636907732662645,-0.2594267391717488
6100.0,18257.0,719.0,1908.0,3671,4731,4982,6634,12244.0,15967.0,659.0,3063.0,18.0,1,-0.1737140295113526,1.2611877563039515,0.04321230148428,0.2771758553516272,-0.0552763901459788
2947.0,11896.0,1411.0,3528.0,2709,4112,3864,5740,10440.0,15300.0,2619.0,3444.0,18.0,1,-0.3000498505354514,0.8994543589382684,0.0379123823441315,0.2331712294408257,-0.110791930375864
35026.0,67763.0,8481.0,17205.0,197,133,332,119,31955.0,39278.0,34096.0,38922.0,18.1,0,-0.4229456530548465,-1.043823599239862,-0.0590484521115286,-0.0978394091276172,-0.0903800590517424
2465.0,7340.0,0.0,813.0,490,1764,491,1964,1615.0,5673.0,1321.0,2130.0,18.1,1,-0.695737854144271,-0.3725530162162576,0.0707178341310579,0.1407160506990433,-0.2002554348579279
46181.0,102013.0,6251.0,14424.0,427,323,0,0,23165.0,27184.0,12817.0,26579.0,18.3,-1,-0.4297488895514305,-1.0366561870597748,0.0301794674514883,-0.110745219458742,0.1122841317386816
7180.0,17467.0,2277.0,4451.0,2000,2832,2530,3426,6212.0,9466.0,869.0,1346.0,18.3,1,-0.4675117907826722,0.237686996153104,0.0853925985367258,0.1947236661099085,-0.1225923141015767
30555.0,84186.0,3374.0,7884.0,122,79,84,67,40720.0,48691.0,24670.0,32633.0,18.3,0,-0.4309607245255085,-1.0892290344583155,-0.0814090549321367,-0.1173257190374257,0.0035569636181382
6824.0,13089.0,272.0,2621.0,1952,2353,2195,2859,6379.0,8770.0,2142.0,2632.0,18.3,1,-0.5172383846380794,0.0546564683863448,0.0812930649596003,0.1921495740663926,-0.1581469339558627
7064.0,19465.0,702.0,2630.0,3524,4748,4334,5783,12775.0,17717.0,1655.0,3615.0,18.3,1,-0.1977578932713283,1.094617224746413,0.0790234244917015,0.3614740770735025,-0.0200510766122836
609.0,3586.0,410.0,1959.0,146,96,103,0,2973.0,5605.0,494.0,808.0,18.4,-1,-0.8445025591294303,-0.9602398058694546,0.0682964127156836,0.0231296862680162,-0.3012895325809276
4586.0,15869.0,0.0,707.0,47,50,223,148,936.0,4709.0,6832.0,8784.0,18.4,0,-0.7953183492029593,-0.962396663713076,0.0305395774009664,-0.0306920906313791,-0.2709498169975872
395852.0,779325.0,199006.0,361309.0,828,1088,254,305,314238.0,363431.0,155015.0,180835.0,18.4,-1,3.27482383625152,-1.9311646275908565,0.1172641160369257,-1.6480306757732697,2.539460630801002
65994.0,133832.0,34894.0,64391.0,695,454,188,118,63094.0,76156.0,51749.0,58059.0,18.4,0,0.0115007669144066,-1.0910901391005403,0.0073660307186593,-0.1648459912107199,0.159844979849726
11289.0,23233.0,2677.0,6821.0,2287,3735,3258,4676,7505.0,11135.0,1281.0,2739.0,18.4,1,-0.3473309136211597,0.6207578788256962,0.074854959887237,0.2121601166292079,-0.0670962774762143
8678.0,14892.0,2676.0,5635.0,2383,2921,3002,3695,9190.0,12009.0,3058.0,2667.0,18.5,1,-0.4182072257223593,0.3435691126045084,0.078471673801475,0.2050801248254847,-0.1373286896528041
25289.0,48075.0,8965.0,16151.0,234,205,0,20,32711.0,40592.0,23976.0,36918.0,18.5,0,-0.4872674056684543,-1.0471530358070438,-0.032545495655585,-0.0110903913270415,-0.1390939686116419
11425.0,23803.0,2210.0,3753.0,1918,2099,1845,2329,5126.0,5546.0,1644.0,2228.0,18.5,1,-0.528293695484937,-0.0931564481985805,0.1081672340879841,0.1811648783308876,-0.1181273480872116
19964.0,40105.0,7092.0,13573.0,296,178,45,84,22970.0,28948.0,13451.0,22995.0,18.5,0,-0.5890960079064184,-1.0055088436672768,0.016071771370003,-0.0149566531582868,-0.1617100916087424
18775.0,45935.0,6361.0,12505.0,255,258,283,168,27747.0,33834.0,23720.0,29514.0,18.6,0,-0.5319137859825142,-0.9799490917633844,-0.02863398810783,-0.029744201141421,-0.1539088110619824
4183.0,13121.0,1035.0,3761.0,1903,2496,2307,3333,6767.0,10155.0,2058.0,3937.0,18.6,1,-0.4970880898221186,0.143671469818352,0.0652868802562162,0.1696351191036768,-0.1620126053475493
72369.0,129065.0,5851.0,10261.0,376,198,14,8,92935.0,111633.0,29810.0,43358.0,18.7,0,-0.0850132028269088,-1.1669620084445456,-0.1843674184224414,-0.1220547516370039,0.2317390869843972
38525.0,61339.0,2307.0,3714.0,242,170,400,144,28796.0,35878.0,18066.0,28551.0,18.8,0,-0.5001042452177155,-1.0004274156847424,-0.0533150154284342,-0.0736020727757094,-0.0750486190389963
11094.0,22910.0,2780.0,6869.0,6608,8926,7880,10348,21761.0,28776.0,4118.0,5501.0,18.8,-1,0.3539881286826642,2.850514737088322,0.128423784917173,0.7479308049417953,0.2028592010623525
17625.0,15119.0,1524.0,2353.0,1721,1533,1317,1850,5546.0,6855.0,1495.0,2012.0,18.8,1,-0.5910270723233205,-0.3035817739747844,0.1025900488546406,0.1651083587693126,-0.1739228065427522
2648.0,8750.0,703.0,3609.0,1426,2251,1804,3022,4621.0,7263.0,2079.0,3007.0,18.8,1,-0.5671180069362232,7.858799841740633e-05,0.0636505218139528,0.1463931803038745,-0.1923551389312635
7740.0,23861.0,2499.0,5994.0,3071,4151,4327,5656,13216.0,18143.0,3239.0,5085.0,18.8,1,-0.2292048194464721,0.9401206922834412,0.0442334844703255,0.2242074676109831,-0.061202284171165
3431.0,9156.0,211.0,2083.0,1422,2741,2206,3594,5403.0,9040.0,0.0,206.0,18.9,1,-0.5327965862701977,0.1928376480617678,0.0547406846681345,0.1537256939072136,-0.1685239273097551
10138.0,21600.0,1244.0,3012.0,2942,3584,4063,4981,10960.0,13565.0,3978.0,3732.0,18.9,1,-0.2980950735795127,0.732376359671103,0.0457403126503303,0.1951351948101509,-0.0963096572917957
27633.0,43667.0,4674.0,6855.0,3925,4756,5290,6697,12871.0,16113.0,2964.0,4558.0,18.9,1,-0.0642472974039085,1.2854927045226012,0.0594969055042452,0.2186477561543529,0.0429434235644763
23837.0,55409.0,14055.0,28207.0,79,15,390,225,34655.0,42384.0,19345.0,34949.0,19.0,0,-0.4687722739333645,-1.0391841494233705,-0.0242775796453927,-0.1267989155332618,-0.1452819234576298
41552.0,91978.0,8963.0,16934.0,234,191,46,44,34384.0,41683.0,14974.0,30946.0,19.1,0,-0.4114311002058847,-1.0696921884791286,-0.013154410653596,-0.1230349482479621,0.0536818993229358
51222.0,90356.0,11404.0,22431.0,0,107,40,114,48938.0,56183.0,47406.0,44230.0,19.1,0,-0.2970700211641726,-1.1286835005954932,-0.0986377644778622,-0.1441364272536564,-0.0147977581551041
23694.0,56504.0,8452.0,19026.0,13,0,210,74,40364.0,50131.0,23124.0,45511.0,19.1,0,-0.4394846218673592,-1.091165537760652,-0.0858369755188416,-0.0890028387700288,-0.1273604642686985
7349.0,17122.0,1429.0,4023.0,2830,3560,3763,4790,10655.0,14121.0,2973.0,4982.0,19.1,1,-0.3208628373913504,0.6764263768215891,0.0542438789726119,0.222513452243407,-0.1071647591713337
2283.0,12609.0,374.0,1761.0,2141,3403,2473,4124,5509.0,9139.0,215.0,1359.0,19.1,1,-0.4439323775564274,0.4352908571412672,0.0853476725923149,0.2643414924597248,-0.1060669364439851
39212.0,61661.0,25168.0,47981.0,334,189,361,122,34060.0,39882.0,30660.0,34357.0,19.2,0,-0.3825793184683513,-1.0279658888080283,0.0552811190133272,-0.1105902084891871,-0.1352122825506451
3370.0,7230.0,32.0,703.0,312,175,181,91,6944.0,6085.0,865.0,892.0,19.3,0,-0.8167229911772377,-0.9234544139666006,0.0673326707857304,0.0350806721782229,-0.2801337071547659
3228.0,14193.0,228.0,2361.0,390,315,119,175,1303.0,4163.0,2765.0,4491.0,19.3,0,-0.7877895476779174,-0.8951392780229588,0.0755776308579397,0.0449092139647778,-0.2439121716657665
447952.0,773836.0,69741.0,121649.0,1372,1190,466,213,477331.0,524242.0,183886.0,210326.0,19.3,-1,3.5206059991192427,-1.9598819420509228,-0.9756593696215056,-1.1044536045962063,2.8296951224567195
8250.0,14360.0,995.0,2867.0,2912,3809,4134,4821,11371.0,13412.0,1669.0,3206.0,19.3,1,-0.3096782386684778,0.763856915657072,0.0592347826423888,0.2478432324545955,-0.1034615548175533
8665.0,20275.0,2307.0,5922.0,1232,1539,2157,2661,6468.0,7138.0,2215.0,2790.0,19.3,1,-0.5766163260705456,-0.1640129879478796,0.036469974763793,-0.0054840733957396,-0.207113086879857
25482.0,30910.0,2264.0,5658.0,0,40,279,143,15482.0,19463.0,7405.0,19411.0,19.3,0,-0.6663563969202975,-0.9999828457833854,-0.0044104378638268,-0.0619710018317445,-0.2054889480049978
9403.0,30433.0,1572.0,4232.0,2240,3030,3122,4152,9505.0,13376.0,1070.0,3389.0,19.4,1,-0.3812504403773405,0.4108411916056581,0.0518296022907052,0.1368009298370293,-0.0761746279860051
2531.0,10402.0,755.0,4781.0,925,1302,2171,3224,5255.0,7595.0,1339.0,2828.0,19.5,1,-0.6211154301176027,-0.1434756820072918,-0.0097015474406844,-0.0860552733834239,-0.2820335647755753
120584.0,224780.0,25959.0,49872.0,1015,514,251,120,72681.0,80222.0,49277.0,52207.0,19.5,-1,0.2314426954128684,-1.1267056627859484,-0.0140640544744375,-0.3163395999384003,0.5731749474808836
14011.0,33735.0,2614.0,5968.0,2359,2750,3462,4368,11180.0,12488.0,2175.0,4057.0,19.5,1,-0.3606027735543902,0.4169747296301553,0.0339337985667152,0.061663799641552,-0.097523103734778
15969.0,34499.0,2801.0,4015.0,3271,3805,4611,5433,14152.0,16791.0,2768.0,3408.0,19.5,1,-0.2139038192754771,0.878310254832222,0.0410371936645517,0.166300622077364,-0.039260402756806
5299.0,18168.0,315.0,2227.0,1511,1709,2075,2571,5530.0,6665.0,270.0,285.0,19.5,1,-0.5831954630239207,-0.1291644046767458,0.0569946808328154,0.0659608639293292,-0.1868448359823788
15868.0,32343.0,2379.0,5509.0,2915,3471,4652,5776,13250.0,16425.0,3715.0,3200.0,19.6,1,-0.2435169099091775,0.8458493403779269,0.0031048244383536,0.0579723092194666,-0.0918946280748676
8924.0,17607.0,1045.0,3220.0,2141,2953,3016,3829,8801.0,11307.0,574.0,2117.0,19.6,1,-0.4306675581569819,0.3546399638078301,0.0611109741488608,0.172084489156338,-0.1257459100923823
30787.0,58199.0,3424.0,5419.0,50,233,122,158,34787.0,41174.0,36370.0,36796.0,19.7,0,-0.4668905055597397,-1.0358596981253725,-0.0942249804046729,-0.0493423177935417,-0.1135435457363912
24954.0,43703.0,9748.0,17073.0,279,168,330,125,41976.0,47681.0,33658.0,40476.0,19.7,0,-0.4438123096573586,-1.0216043706249966,-0.0726298958876515,-0.0224131585175795,-0.1831510569101545
264642.0,460108.0,16444.0,31959.0,613,437,393,218,250729.0,280973.0,146773.0,152175.0,19.7,-1,1.6809888800319128,-1.5995967154122444,-0.7434271394890084,-0.6669401395218769,1.4965073125208868
6723.0,16049.0,2308.0,6824.0,4106,5191,4488,5856,9883.0,12048.0,1667.0,2716.0,19.7,1,-0.1598355142922069,1.2330314255453008,0.1388969257573895,0.4682650077905187,0.0008058980802509
24117.0,59284.0,2791.0,6492.0,210,103,330,196,36831.0,45857.0,16019.0,37471.0,19.8,0,-0.4756122971794341,-1.022150929391571,-0.0860452189462691,-0.0694614976642756,-0.0873588685402507
5046.0,11789.0,2272.0,4190.0,1139,1392,1576,2008,5111.0,7431.0,2671.0,2221.0,19.8,1,-0.6345153343442125,-0.3161372948147793,0.0597661698414335,0.0653115779041692,-0.2276348614081099
17657.0,29264.0,2590.0,6702.0,3469,3908,4940,6014,13445.0,16746.0,3972.0,3608.0,19.8,1,-0.1854360698111484,1.0081424753622237,0.0317170555662819,0.1491433909474148,-0.0705884393338036
2874.0,8261.0,2092.0,4595.0,659,1164,1041,2150,3274.0,6004.0,2287.0,2528.0,19.8,1,-0.6890384347322844,-0.4057597426468037,0.0422795276260933,0.0148688122318083,-0.2614517600081292
26678.0,46847.0,4166.0,7055.0,406,288,283,155,30415.0,37000.0,25856.0,37389.0,19.8,0,-0.4869378528926607,-0.9777278683558308,-0.0580272894046726,0.0048152237265322,-0.1376655661375368
40725.0,84665.0,20114.0,35079.0,478,184,313,134,49456.0,56164.0,60071.0,57014.0,19.9,0,-0.2154088983580785,-1.0769712212317557,-0.0814257400842066,-0.0958462307486801,-0.0668961079727993
4337.0,16787.0,401.0,2376.0,2956,4318,4098,5986,11307.0,16700.0,1295.0,1874.0,20.0,1,-0.2638346083360635,0.9970515543159936,0.0410690059801681,0.2466616469724402,-0.0757368498926272
11798.0,17225.0,722.0,2657.0,698,917,2255,2598,6716.0,9084.0,2061.0,2428.0,20.0,1,-0.6347005910245457,-0.3028636799559181,-0.023462010190205,-0.1410517868718785,-0.2736895544223337
5742.0,28855.0,1325.0,4519.0,4806,7633,6263,9910,16929.0,27085.0,901.0,3134.0,20.1,-1,0.1478401609961225,2.33662508929587,0.0585242373043842,0.4954607483527227,0.1396922650868507
73192.0,141821.0,16468.0,26429.0,3372,3726,10154,11988,22174.0,27202.0,9375.0,11420.0,20.1,-1,0.3692518122668393,2.0210846440836017,-0.2798787271622888,-0.8922359164728094,0.1092368921531828
6810.0,18843.0,2526.0,5318.0,118,35,178,117,7461.0,10117.0,6733.0,8897.0,20.1,0,-0.7631706605197061,-0.9775570466455716,0.0390462590289217,-0.0298659179056136,-0.2593579086431661
2918.0,17357.0,859.0,3373.0,142,120,140,7,1507.0,5556.0,285.0,483.0,20.1,0,-0.8161093293509725,-0.9619622735277792,0.0732999078675814,-0.0102332989700944,-0.2451867083445405
5617.0,19753.0,1330.0,3011.0,2151,2569,3648,4555,9712.0,12262.0,1333.0,4100.0,20.1,1,-0.4141668773657674,0.425011266148873,-0.0012385303813352,0.0251100096225403,-0.1784520298496978
1514.0,7355.0,0.0,1672.0,119,87,166,68,467.0,5577.0,14609.0,26348.0,20.1,0,-0.750453179234137,-0.9767446848547614,-0.002802079721787,0.0255394129263776,-0.3097163576006588
52904.0,97108.0,11864.0,21705.0,408,417,178,212,73786.0,81551.0,56672.0,70829.0,20.1,0,-0.0920144167350972,-1.07556855605615,-0.185818121904252,-0.0451313708588765,0.0374952974695351
5421.0,20223.0,937.0,3633.0,1969,2642,2424,3156,6904.0,9519.0,1871.0,3150.0,20.1,1,-0.4775488722467057,0.1570846731973779,0.0784938310895319,0.1856123542231337,-0.1193539324042937
9630.0,25845.0,1179.0,2782.0,2639,3252,3978,4966,11127.0,14557.0,494.0,4232.0,20.2,1,-0.3242045196327665,0.645426778102022,0.0221955104018092,0.1138507421907047,-0.1028239364498399
11748.0,29412.0,2437.0,6313.0,1321,1709,3995,5016,9482.0,11809.0,766.0,2604.0,20.2,1,-0.4560844475278496,0.3031566775943436,-0.082244299088153,-0.2661981414857072,-0.2422022542003813
35463.0,50264.0,28398.0,52827.0,2775,3330,5939,6659,14513.0,16533.0,5944.0,8077.0,20.3,-1,-0.0645181524476306,0.9875460368558544,0.0650118704193902,-0.2203463300032051,-0.1304709376732367
20339.0,45939.0,2066.0,4026.0,4178,4780,6478,7281,18214.0,20107.0,4870.0,4279.0,20.3,1,-0.0146637519025841,1.4708561162886498,-0.0005450327318272,0.1348617530009274,0.0194103310496925
11088.0,22206.0,1896.0,3257.0,4838,6199,6282,7872,15524.0,19402.0,2443.0,2631.0,20.3,1,0.0255005286419452,1.8398060128648333,0.0771788950742751,0.4352274011706635,0.0415192731457247
151342.0,286489.0,57540.0,100464.0,397,287,611,290,159675.0,170994.0,62318.0,71260.0,20.3,-1,0.7382951815136332,-1.3107767796981291,-0.1192261657772457,-0.576403375982033,0.7456391040757023
1127.0,7096.0,521.0,3023.0,215,215,147,29,1371.0,4067.0,266.0,1224.0,20.3,0,-0.8292028944894239,-0.9297809558421328,0.0788182631040843,0.0328220349266061,-0.2789229546323981
10042.0,16966.0,1194.0,2802.0,2829,3292,3725,4790,9945.0,12712.0,2062.0,3928.0,20.4,1,-0.3398406859001009,0.6272802913582215,0.0473102397613292,0.1851813750800506,-0.1250602094610368
