FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4,PC5
26330.0,57111.0,8009.0,17628.0,155,71,373,135,38849.0,50158.0,31148.0,37277.0,16.3,1,-0.5551162197593438,-0.7031940923241992,0.0219620914739043,0.010872001592373,-0.035847253715208
2684.0,9878.0,695.0,2393.0,1380,1938,1883,2843,6654.0,10841.0,612.0,2773.0,16.3,0,-0.6405349251679007,-0.1242382225166804,0.0559790275333669,-0.0104117223691434,-0.1513051204335317
4359.0,23181.0,1105.0,4089.0,2654,4439,3433,5981,8672.0,15313.0,95.0,2348.0,16.3,0,-0.4840128471405778,0.4927815120746109,0.0834164870474003,-0.0871277330799858,-0.1590766343171543
14264.0,41260.0,5700.0,11702.0,372,297,1,47,20773.0,28207.0,11614.0,20477.0,16.4,1,-0.6455649347989186,-0.6782463104140881,0.1007133439657646,0.0332365538862298,-0.0556943336923185
4165.0,13561.0,338.0,1429.0,28,54,178,102,9137.0,7461.0,2018.0,2368.0,16.6,2,-0.7606981157893293,-0.6747698611678458,0.0590698434785822,0.0600360992914811,-0.1064768784457521
3353.0,15947.0,109.0,680.0,28,0,185,97,2731.0,8242.0,2546.0,7060.0,16.6,2,-0.7546224404559869,-0.6810443214048204,0.0519175254719487,0.0582205295631535,-0.1036081815256969
316827.0,609207.0,87592.0,164882.0,906,1069,346,128,493298.0,588509.0,269530.0,300746.0,16.6,-1,1.6743864418870302,-1.1124001456475854,-0.1966484760487329,-0.4323731513397243,1.0681647082656387
2371.0,8339.0,0.0,0.0,88,0,203,207,2839.0,7802.0,825.0,3821.0,16.6,2,-0.7676474517396161,-0.6645408272507329,0.0509992813115603,0.0566292376880516,-0.1200591375531027
30343.0,55144.0,24491.0,40865.0,300,205,179,63,25679.0,34414.0,21986.0,30462.0,16.6,1,-0.5705230784924377,-0.6925548143124223,0.0717821960013729,0.0639498922587323,-0.0474608562867685
10107.0,17029.0,3022.0,8748.0,2426,3130,3068,3952,9783.0,12785.0,2765.0,3852.0,16.6,0,-0.5398179277689126,0.1833606227560648,0.0997805838724363,-0.0463617430873418,-0.1510734949325415
26737.0,49177.0,10172.0,18702.0,508,277,239,201,26545.0,32440.0,24892.0,25756.0,16.8,1,-0.5936598549387864,-0.6558975373846252,0.0794139156971413,0.0336006612294118,-0.0453878242569088
5764.0,20334.0,688.0,2344.0,2423,3425,3851,5477,10837.0,15193.0,1118.0,1959.0,16.8,0,-0.5122265611621325,0.3834346728157209,-0.0161024625215197,-0.0568507753303866,-0.1607882455367718
5720.0,14307.0,921.0,2051.0,3479,4649,4716,6227,13220.0,17085.0,2108.0,4669.0,16.9,0,-0.4408300224668686,0.6462104058303636,0.0737356480857441,-0.1148502039468131,-0.1866649291209959
6090.0,18952.0,2725.0,8391.0,100,87,159,115,14618.0,20938.0,6357.0,17898.0,16.9,2,-0.7049125357005808,-0.6844186571269567,0.0575746966806032,0.0346730488268924,-0.1077216368147193
132199.0,276688.0,13186.0,26051.0,278,195,124,101,127888.0,158086.0,53022.0,82723.0,17.0,-1,0.007066824478251,-0.8123204058158152,-0.0366270826928138,0.0158468487885593,0.5030624510431285
44877.0,103854.0,5288.0,13531.0,279,179,275,102,56066.0,75091.0,34785.0,69582.0,17.0,-1,-0.4029168380805072,-0.7320247625876881,0.0177652712294452,-0.0298185491599787,0.0703270055908326
7559.0,22402.0,1891.0,5108.0,945,1203,1461,2337,3623.0,6331.0,1942.0,1931.0,17.2,0,-0.6638738527766121,-0.2718634052658359,0.0124009833780383,0.034426171518818,-0.1143976334408007
5193.0,16701.0,760.0,2721.0,4433,5919,5405,7642,10029.0,14093.0,0.0,542.0,17.2,0,-0.376295290537215,0.9593513156820576,0.1293302728456478,-0.1504399616072187,-0.1953442380479256
4054.0,13796.0,1737.0,4778.0,3336,4604,3898,5779,11023.0,14700.0,1631.0,2076.0,17.2,0,-0.4682881124637651,0.5511961842238136,0.1352747911718405,-0.106382695306042,-0.1807902169842179
