FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
4111.0,13022.0,592.0,1634.0,2877,3833,3623,5092,8209.0,11806.0,1135.0,1792.0,16.4,0,-0.4203315239968043,0.435675897292304,-0.0068543092289616,0.1405022844977616
9488.0,22461.0,2003.0,2915.0,3001,4458,5009,6970,12014.0,15872.0,2341.0,3312.0,16.4,0,-0.3050901083816878,0.7875051555315689,-0.0872715724059558,0.0289677975498174
5099.0,17645.0,1150.0,2915.0,200,77,51,0,3663.0,6552.0,1850.0,2922.0,16.4,-1,-0.8110148469462224,-0.9870295235404064,0.0903568094135071,-0.1351114414998665
4147.0,11825.0,15.0,1679.0,278,187,201,57,4515.0,5627.0,3691.0,4092.0,16.4,1,-0.8085629713253283,-0.950374633885568,0.0787981051653391,-0.1161449755346384
509032.0,814733.0,50192.0,87583.0,1502,1440,263,275,1243520.0,1345080.0,545900.0,564109.0,16.4,-1,6.426281808316494,-2.9840121682102,-2.9115005397669336,0.0784492948383355
3607.0,18302.0,382.0,1672.0,260,165,188,100,2370.0,12855.0,4598.0,8145.0,16.4,1,-0.7789614077768153,-0.9612352075153698,0.0652458328996485,-0.1262084191858479
4606.0,10708.0,1821.0,4645.0,1329,1585,2224,2973,6304.0,8313.0,1965.0,2852.0,16.4,0,-0.6321717445871669,-0.2734618961894637,0.0006261482210683,-0.1177896292365174
20459.0,43656.0,9892.0,21565.0,328,262,67,56,29757.0,38414.0,20093.0,31757.0,16.5,1,-0.5542801627879065,-1.021850794950518,0.0243494657389369,-0.1126648287987451
8419.0,21538.0,1730.0,3590.0,336,196,267,107,11986.0,16018.0,7896.0,13294.0,16.5,1,-0.7300846458400978,-0.958821629390995,0.0513455394775769,-0.1204562953661013
5987.0,17816.0,1234.0,4402.0,3923,5475,5432,7558,13251.0,17658.0,2003.0,3837.0,16.5,0,-0.2158691926310804,1.0778993434245925,-0.070367536426802,0.2114658510237199
25119.0,14219.0,3323.0,4817.0,971,1731,2234,2862,5653.0,7353.0,1705.0,1264.0,16.6,0,-0.6178336721786217,-0.2963977862818253,0.0166133344037289,-0.1417063504227524
