FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
1867.0,6377.0,1043.0,3540.0,2301.0,3604.0,3071,4776,7904.0,12383.0,1752.0,2528.0,16.6,2,-0.4749302194031067,0.144772747841633,0.0477946610017178,0.000719262640016
51549.0,114956.0,3675.0,5181.0,192.0,102.0,0,39,74723.0,98803.0,43313.0,57727.0,16.6,-1,0.0098704935036746,-0.3748235088371328,-0.2086976287576906,-0.1841581546938339
2944.0,6878.0,770.0,2222.0,4052.0,6446.0,2320,3482,3142.0,4742.0,1045.0,1371.0,16.7,-1,-0.4953683474830642,0.1350277663963881,-0.1319646148731185,0.0255725382107308
18602.0,35554.0,4253.0,13308.0,116.0,154.0,310,136,20047.0,27001.0,13086.0,24519.0,16.8,1,-0.3789696358422201,-0.329018125273309,-0.1977618066997069,-0.0220865882911618
3002.0,11933.0,161.0,929.0,143.0,62.0,137,43,0.0,4596.0,5162.0,10798.0,17.2,1,-0.5327593196195667,-0.3265606480169161,-0.2104846565693793,0.004382838334127
103891.0,233239.0,3067.0,9425.0,67.0,144.0,0,27,138413.0,177938.0,56128.0,73404.0,17.2,-1,0.4581362200188925,-0.3983482399885201,-0.1788862147899386,-0.262021251315209
3950.0,13414.0,353.0,2538.0,3455.0,5034.0,4562,6648,13423.0,19331.0,2570.0,3105.0,17.2,2,-0.4160582802127593,0.3486125469987446,0.160128281748858,-0.0149561812287907
4312.0,8366.0,2121.0,5467.0,1559.0,2487.0,2377,3822,6774.0,10234.0,2867.0,3574.0,17.2,2,-0.4838867042960841,0.0319746592475185,0.00529433072801,0.009152613246224
78356.0,149351.0,9775.0,18987.0,148.0,150.0,425,174,142464.0,177153.0,60787.0,74005.0,17.2,-1,0.3198568061305793,-0.3858398024852829,-0.1929924146305451,-0.3065948800460747
59397.0,100340.0,5232.0,6663.0,170.0,250.0,398,122,43260.0,53787.0,44914.0,48222.0,17.3,1,-0.1054180852088678,-0.3400578691445791,-0.1811709153787139,-0.0954440206492271
5221.0,11509.0,3960.0,11251.0,213.0,282.0,263,210,16209.0,21482.0,10517.0,15301.0,17.3,1,-0.4665097972906638,-0.3185093775533472,-0.2078234162774214,-0.0164685279641826
20557.0,58315.0,7705.0,18220.0,212.0,139.0,143,42,25978.0,34972.0,12799.0,30691.0,17.4,1,-0.304037019839969,-0.3426657003678143,-0.2047573037685253,-0.0193375921631038
32871.0,87273.0,5728.0,11572.0,518.0,709.0,210,122,33750.0,47749.0,28234.0,43041.0,17.4,1,-0.1852855334966215,-0.3256658383004384,-0.2078502061739467,-0.066294861308504
1513.0,8404.0,501.0,2341.0,1235.0,2002.0,2095,3492,4988.0,8514.0,1339.0,2049.0,17.4,2,-0.5055415709600134,-0.0088090022699899,-0.008028202923978,0.0085449823093427
3546.0,10134.0,363.0,5081.0,2106.0,3239.0,2663,4192,8310.0,12742.0,0.0,1149.0,17.4,2,-0.4785854763088383,0.0882723351843645,0.0131820727725435,0.0105549921079654
36113.0,71340.0,15033.0,31219.0,322.0,138.0,0,30,32269.0,42834.0,24377.0,38490.0,17.4,1,-0.2080311598199406,-0.3583206392687824,-0.2104989521127885,-0.011614051342588
20910.0,51626.0,6028.0,12767.0,1193.0,1893.0,3576,4933,9687.0,13918.0,3019.0,3820.0,17.4,-1,-0.3635172656221753,0.1201640989092657,0.1493456880446651,0.0442335124918845
16827.0,20137.0,1090.0,1976.0,2214.0,2732.0,3816,4756,9822.0,13335.0,533.0,3446.0,17.5,2,-0.432965714827364,0.1543887624966184,0.1030249278049108,0.0046569609721616
2221.0,8173.0,264.0,1366.0,4291.0,6424.0,4505,6828,12158.0,18641.0,1149.0,1428.0,17.5,2,-0.4280597796759896,0.3982687396696935,0.1242270535945697,-0.011765193040758
2170.0,12118.0,96.0,583.0,204.0,101.0,316,314,4783.0,8031.0,2275.0,5793.0,17.5,1,-0.5359470338202248,-0.3020098576220413,-0.1906688520555585,0.0073668399995466
1847.0,6328.0,0.0,328.0,67.0,26.0,216,110,2805.0,5054.0,1555.0,2337.0,17.5,1,-0.5631286844244764,-0.3189760200420726,-0.2023075052027074,0.0156106290353734
