FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
16325.0,48356.0,5889.0,15248.0,266,283,121,111,21809.0,31404.0,8784.0,23682.0,16.3,2,-0.7119450666626141,-1.2018576235527432,-0.0073798611625975,0.1006600073438755
2904.0,11449.0,0.0,1509.0,206,99,218,182,4472.0,6946.0,4167.0,4463.0,16.5,2,-0.9685852744482508,-1.1669472604372362,0.0119660843290626,0.0972728801480716
967.0,6445.0,0.0,0.0,204,107,71,32,3609.0,6971.0,1915.0,3743.0,16.5,2,-0.994039719253446,-1.182635147906236,0.0122175250467009,0.0706304221082124
122348.0,163733.0,12757.0,22468.0,859,704,283,238,350303.0,326253.0,110282.0,107484.0,16.5,-1,1.197032132754891,-1.4806264289516244,-0.8162321189204429,-0.0215566792622207
6856.0,17417.0,1297.0,2540.0,2099,2729,2632,3603,7768.0,10284.0,2215.0,2986.0,16.5,1,-0.7471777955910416,-0.1305460953666773,-0.0010679806940922,-0.0669599873483045
8793.0,20848.0,1596.0,3850.0,3120,4787,4016,6163,10036.0,15326.0,959.0,2571.0,16.5,1,-0.5961224885674488,0.5836494058563062,-0.017895856427114,-0.1875113530534143
28399.0,59035.0,10623.0,24923.0,340,315,71,56,31277.0,41827.0,28450.0,39555.0,16.5,2,-0.5341528169619733,-1.2327155435326531,-0.043216134977281,0.0775120033483398
11238.0,28172.0,1273.0,4114.0,2761,4222,4035,5942,10563.0,15766.0,2155.0,5177.0,16.5,1,-0.5925126530488088,0.4327314573653505,-0.0249608062779603,-0.0784841735077578
27592.0,62269.0,3560.0,8229.0,6006,8513,8499,12146,22186.0,30042.0,5626.0,5677.0,16.6,1,-0.0980633233824002,2.2010313147885725,-0.058384632764435,-0.25304436388975
42285.0,77998.0,4535.0,8966.0,378,333,0,1,41513.0,52912.0,44802.0,49074.0,16.7,2,-0.3993033249379112,-1.2656688904057334,-0.1272643894251225,0.0965257088285005
48337.0,113448.0,5841.0,14691.0,171,211,0,49,38659.0,49309.0,27167.0,44518.0,16.7,2,-0.3836888673609396,-1.310500896856891,-0.0454809837576783,0.2241220596504406
53310.0,103260.0,5055.0,9869.0,182,260,329,232,35065.0,45032.0,32162.0,36856.0,16.7,2,-0.4193875753889494,-1.2562097308565618,-0.042790520285467,0.2442459245112337
5935.0,15026.0,1100.0,2654.0,2536,3449,3316,4644,9150.0,13265.0,738.0,2941.0,16.8,1,-0.6950674050914354,0.1541979919600073,-0.0160689231439495,-0.105388591033604
2247.0,14573.0,0.0,790.0,488,2128,706,2874,1264.0,6735.0,177.0,187.0,16.9,1,-0.8980217478124345,-0.5784952599543548,0.0110726854949851,0.0201814721209951
1243.0,4408.0,526.0,2381.0,22,0,99,25,332.0,4178.0,2041.0,4874.0,16.9,2,-1.008273783990062,-1.2180156623957232,0.0177890278784568,0.1019871299152843
314314.0,559157.0,47045.0,82148.0,1030,1294,125,217,661196.0,767718.0,270734.0,324212.0,16.9,-1,4.652331950403712,-2.1772923867359806,-1.7679089495886824,0.2387813734503179
2020.0,7173.0,497.0,1573.0,1559,2447,1880,2909,5664.0,9150.0,1248.0,2268.0,17.0,1,-0.8300300779370663,-0.3316730041661299,-0.0026914954347571,-0.0810705072692642
10194.0,17879.0,2682.0,4268.0,3409,4478,4695,6033,12947.0,16912.0,3105.0,4508.0,17.1,1,-0.5682819171639291,0.5987616249863094,-0.0315540692610978,-0.1565739039222551
15550.0,23610.0,2497.0,4335.0,1831,2806,2745,4759,7348.0,11811.0,1052.0,1713.0,17.1,1,-0.7111850349075491,-0.0531109341145574,0.0037324261718554,0.0508165863673081
7531.0,14626.0,2969.0,5858.0,1988,2415,2746,3576,7358.0,8717.0,484.0,2009.0,17.1,1,-0.7649300857605799,-0.182831847813459,0.0107269681581951,-0.0143473254451342
7657.0,19570.0,502.0,1930.0,3484,4727,4008,5373,9354.0,12579.0,1763.0,2868.0,17.2,1,-0.6063886182487129,0.5553868265815955,-0.0103450123891313,-0.269199793630023
5655.0,16480.0,1175.0,3834.0,3234,4312,3517,4721,8455.0,11300.0,501.0,1709.0,17.3,1,-0.6557207905179876,0.3854942677726501,0.0045081415522137,-0.2660373921472486
3105.0,9636.0,181.0,831.0,167,154,199,150,1732.0,5089.0,4183.0,6647.0,17.3,2,-0.9727022133911212,-1.167073323942423,0.010102567508591,0.0892702757556629
410048.0,611859.0,86732.0,155637.0,783,1174,463,351,773367.0,865039.0,358193.0,406301.0,17.3,0,5.792743619291568,-2.4369155220355547,-1.960888123370797,0.2859024710157016
902.0,5478.0,0.0,825.0,168,63,162,72,869.0,7899.0,1356.0,5195.0,17.3,2,-0.9929489156027406,-1.1855480943046564,0.0095136649514211,0.085816434373759
