FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3,PC4
2423.0,9789.0,841.0,4559.0,2071,3094,3007,4555,7283.0,10762.0,2932.0,3434.0,17.3,1,-0.5137948441756616,0.2130961370447612,-0.0176422623673578,-0.0461207620251837
12653.0,30329.0,4588.0,8718.0,300,167,179,81,25836.0,28616.0,16931.0,20173.0,17.3,0,-0.6800608266870989,-0.9872824737704212,-0.0236922165506669,0.1306052610742106
51337.0,96561.0,1584.0,2581.0,154,184,96,104,40409.0,42765.0,27785.0,33256.0,17.4,0,-0.4611684146223445,-1.0598941489553706,-0.030844613256196,0.2004932149978927
179794.0,337813.0,46503.0,77427.0,5347,5653,6532,7970,21883.0,23602.0,5515.0,5502.0,17.5,-1,0.7198317637054462,1.2275764681705026,0.4327502097328173,0.0275623862558565
5544.0,11117.0,1943.0,3534.0,3077,3751,4173,5139,11146.0,13354.0,1196.0,2564.0,17.6,1,-0.400011333148384,0.5191513485526454,-0.0148140971312102,-0.1461737919584055
31032.0,53213.0,9041.0,16942.0,0,65,62,51,44201.0,47522.0,31914.0,34108.0,17.7,0,-0.5360184975346878,-1.090952500912013,-0.0740530057186965,0.1821778458032482
5745.0,9919.0,825.0,1944.0,3098,3363,4095,4534,9403.0,10803.0,3581.0,2503.0,17.8,1,-0.4310189714715822,0.4090404863721817,-0.0077696320271583,-0.135866533406129
11124.0,17454.0,1556.0,2896.0,3690,4031,4400,5070,12679.0,14353.0,1319.0,3854.0,17.8,1,-0.3330025361082881,0.619022425721279,0.0051694376813614,-0.2409427333039535
7435.0,17709.0,3601.0,6916.0,4708,5606,5881,7125,13981.0,16895.0,866.0,3629.0,17.8,1,-0.1610331333932779,1.2079034950312075,-0.0135557419022371,-0.3669968587403739
555.0,2699.0,884.0,5220.0,472,1228,895,2377,2312.0,5819.0,892.0,1794.0,17.8,1,-0.7662266998390725,-0.5117172707086651,0.0070761647594293,0.1376302475059632
29291.0,49859.0,8227.0,15876.0,0,0,64,106,37407.0,40122.0,16821.0,27458.0,17.8,0,-0.597384458617897,-1.0736283419535344,-0.0359439564634338,0.201948676835513
1091.0,6412.0,528.0,2820.0,2050,3531,2455,4535,6378.0,11777.0,1027.0,2196.0,17.8,1,-0.5210681277980869,0.2429748628975536,0.0001032699666781,-0.1471261569083675
