FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
26330.0,57111.0,8009.0,17628.0,155,71,373,135,38849.0,50158.0,31148.0,37277.0,16.3,2,17.872814,-68.07879
2684.0,9878.0,695.0,2393.0,1380,1938,1883,2843,6654.0,10841.0,612.0,2773.0,16.3,4,-58.70476,4.2536025
4359.0,23181.0,1105.0,4089.0,2654,4439,3433,5981,8672.0,15313.0,95.0,2348.0,16.3,4,8.328497,50.762074
14264.0,41260.0,5700.0,11702.0,372,297,1,47,20773.0,28207.0,11614.0,20477.0,16.4,2,-3.0232835,-67.28807
4165.0,13561.0,338.0,1429.0,28,54,178,102,9137.0,7461.0,2018.0,2368.0,16.6,3,-18.621769,-23.550726
3353.0,15947.0,109.0,680.0,28,0,185,97,2731.0,8242.0,2546.0,7060.0,16.6,3,-31.104038,-35.116135
316827.0,609207.0,87592.0,164882.0,906,1069,346,128,493298.0,588509.0,269530.0,300746.0,16.6,2,78.69226,5.9073067
2371.0,8339.0,0.0,0.0,88,0,203,207,2839.0,7802.0,825.0,3821.0,16.6,3,-19.728851,-31.194723
30343.0,55144.0,24491.0,40865.0,300,205,179,63,25679.0,34414.0,21986.0,30462.0,16.6,2,4.429466,-59.455254
10107.0,17029.0,3022.0,8748.0,2426,3130,3068,3952,9783.0,12785.0,2765.0,3852.0,16.6,4,-29.026323,22.784182
26737.0,49177.0,10172.0,18702.0,508,277,239,201,26545.0,32440.0,24892.0,25756.0,16.8,2,2.8660476,-64.07762
5764.0,20334.0,688.0,2344.0,2423,3425,3851,5477,10837.0,15193.0,1118.0,1959.0,16.8,4,-30.311314,39.203823
5720.0,14307.0,921.0,2051.0,3479,4649,4716,6227,13220.0,17085.0,2108.0,4669.0,16.9,4,10.771719,53.94255
6090.0,18952.0,2725.0,8391.0,100,87,159,115,14618.0,20938.0,6357.0,17898.0,16.9,3,-23.466398,-50.547527
132199.0,276688.0,13186.0,26051.0,278,195,124,101,127888.0,158086.0,53022.0,82723.0,17.0,2,56.529766,-15.14946
44877.0,103854.0,5288.0,13531.0,279,179,275,102,56066.0,75091.0,34785.0,69582.0,17.0,2,44.542274,-38.135708
7559.0,22402.0,1891.0,5108.0,945,1203,1461,2337,3623.0,6331.0,1942.0,1931.0,17.2,4,-65.7782,-13.499685
5193.0,16701.0,760.0,2721.0,4433,5919,5405,7642,10029.0,14093.0,0.0,542.0,17.2,4,19.178108,54.350773
4054.0,13796.0,1737.0,4778.0,3336,4604,3898,5779,11023.0,14700.0,1631.0,2076.0,17.2,4,8.591412,53.106262
12269.0,25498.0,1711.0,2882.0,1108,1899,4299,5654,11915.0,15721.0,2278.0,4055.0,17.3,4,6.0061827,3.1877024
4398.0,14394.0,605.0,3026.0,4197,5447,5742,7547,15021.0,19304.0,1834.0,3418.0,17.4,4,19.609297,54.456215
4238.0,14586.0,1759.0,5069.0,2425,3023,3114,4221,8839.0,11684.0,1635.0,2085.0,17.4,4,-29.506575,24.25544
9860.0,23768.0,1606.0,4047.0,3555,4623,4808,6348,13436.0,18527.0,2952.0,4760.0,17.5,4,10.93463,53.9964
8222.0,25237.0,2224.0,5335.0,5042,6794,6471,8807,18364.0,24505.0,3773.0,4302.0,17.7,4,26.654556,47.31702
19102.0,51959.0,2039.0,4820.0,2154,2271,4295,5392,9541.0,12745.0,2926.0,3695.0,18.1,4,3.100219,6.2929106
19336.0,37586.0,2543.0,4830.0,1896,2416,3853,4974,10439.0,13056.0,4200.0,5265.0,18.3,4,2.6875844,5.9364977
70067.0,119571.0,16406.0,28517.0,520,275,259,131,73125.0,86297.0,79108.0,78214.0,18.4,2,45.68279,-35.07656
853.0,5958.0,446.0,2460.0,895,1620,1068,1909,2811.0,5130.0,39.0,337.0,18.5,4,-75.97727,-8.553551
39942.0,70914.0,12355.0,22803.0,254,169,144,115,25462.0,28573.0,19524.0,22108.0,18.6,2,10.477419,-55.43171
868.0,3851.0,242.0,1211.0,89,20,254,186,4800.0,10124.0,3802.0,6401.0,18.7,3,-22.421768,-32.818928
4408.0,8876.0,2943.0,4510.0,0,0,207,166,9072.0,10755.0,6109.0,3518.0,18.7,3,-20.62133,-31.447569
2334.0,8268.0,463.0,2123.0,0,0,201,388,2722.0,4090.0,7199.0,12318.0,18.7,3,-33.31099,-38.31811
