FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
8500.0,13878.0,605.0,2884.0,2749,4238,3684,5146,9047.0,12544.0,819.0,2715.0,16.5,1,-34.305714,17.057035
6443.0,16384.0,1457.0,2871.0,2455,3265,3356,4608,10903.0,15303.0,1920.0,2619.0,16.7,1,-37.82703,1.6066207
8047.0,23800.0,1249.0,3752.0,5800,8211,6525,9478,14806.0,20233.0,1296.0,3356.0,16.7,1,17.515799,57.966156
2818.0,10371.0,659.0,2812.0,1686,4811,2080,5848,4149.0,10929.0,2338.0,3303.0,16.8,1,-41.103004,23.829987
7686.0,14491.0,743.0,2082.0,442,1982,453,2382,1109.0,5260.0,9.0,458.0,16.8,1,-85.27752,-4.4219985
5130.0,22998.0,374.0,1602.0,1224,1696,1712,2726,5024.0,8124.0,440.0,1522.0,16.9,1,-75.07886,-12.573827
4868.0,13573.0,1450.0,2748.0,2977,4248,3883,5736,8961.0,12206.0,1517.0,2481.0,17.0,1,-26.598179,16.1565
5821.0,11974.0,799.0,3619.0,3325,5265,4261,6172,7539.0,11648.0,516.0,2203.0,17.0,1,-21.880175,33.10125
12851.0,36991.0,2440.0,5866.0,445,219,57,80,26007.0,34794.0,16505.0,24239.0,17.1,4,-21.642279,-50.405678
40089.0,87203.0,18773.0,39937.0,403,349,103,13,32131.0,40670.0,27883.0,35416.0,17.1,4,7.2726426,-48.76261
44965.0,110050.0,5220.0,11486.0,236,235,46,0,39179.0,49998.0,27975.0,39822.0,17.2,-1,14.314615,-38.793816
4546.0,6247.0,1407.0,3958.0,1306,1740,1615,2162,5099.0,6886.0,1263.0,1636.0,17.2,1,-74.56488,-11.008356
23840.0,58009.0,3287.0,9259.0,320,210,282,132,25648.0,34656.0,16128.0,32195.0,17.2,4,-11.76473,-55.439865
24731.0,49130.0,3604.0,9212.0,282,147,128,130,29307.0,37600.0,22696.0,34389.0,17.3,4,-12.403416,-55.18027
9424.0,29981.0,2612.0,5910.0,3865,5423,4580,6472,12833.0,17032.0,2177.0,4265.0,17.3,1,-21.729177,36.432594
333.0,1935.0,511.0,2060.0,925,2908,1150,3438,2944.0,9926.0,358.0,466.0,17.3,1,-67.69653,9.0163555
12288.0,28605.0,1953.0,3533.0,2673,3713,3501,4855,10927.0,14605.0,2523.0,3364.0,17.4,1,-37.81149,10.636743
2578.0,11767.0,1333.0,6031.0,5496,8675,6618,10284,13800.0,21792.0,509.0,3000.0,17.4,1,17.720678,56.985813
6453.0,21103.0,1069.0,2999.0,6014,8572,7272,10596,15627.0,22279.0,0.0,1448.0,17.5,1,18.256212,57.003937
243272.0,487607.0,23753.0,51546.0,369,438,2770,4208,96081.0,123680.0,86998.0,96446.0,17.5,6,71.5103,2.334179
8796.0,17662.0,1956.0,3405.0,2972,4227,4242,5765,10917.0,15080.0,2145.0,2100.0,17.6,1,-26.425638,15.827987
