FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
3124.0,17497.0,259.0,1143.0,1933.0,3330,2351,4068,5345.0,9235.0,384.0,2009.0,16.7,4,-52.88342,11.210197
2265650.0,1646590.0,5292330.0,3722300.0,50588.0,17873,10846,3537,4380240.0,2211610.0,3318070.0,1414560.0,16.7,5,81.83865,23.689756
8242.0,29393.0,1060.0,2622.0,3075.0,4049,4177,5591,11031.0,14507.0,810.0,3754.0,16.8,-1,-25.527813,23.22888
10271.0,18256.0,2432.0,4886.0,4288.0,5351,4627,6661,12954.0,15657.0,1854.0,1973.0,16.8,17,-32.258064,42.612556
6026.0,13710.0,2377.0,4111.0,1223.0,3132,1874,3719,4530.0,8174.0,1581.0,1279.0,17.1,16,-66.56529,6.542572
9661.0,11125.0,1781.0,4652.0,2975.0,3373,4019,4784,8903.0,10346.0,2728.0,2370.0,17.2,20,-27.306328,10.601531
6147.0,19786.0,2209.0,4432.0,1324.0,1879,3356,4699,8115.0,11272.0,4043.0,4742.0,17.2,18,-26.312984,-16.234642
4807.0,17519.0,0.0,1602.0,345.0,1073,484,2472,1494.0,6373.0,442.0,316.0,17.2,1,-79.40615,-23.954975
8383.0,15764.0,1891.0,3797.0,2521.0,3119,3752,4391,10394.0,12335.0,2782.0,2517.0,17.2,20,-33.466583,-2.9940782
1963.0,7697.0,547.0,2118.0,2017.0,4231,2831,5642,7015.0,13274.0,972.0,2366.0,17.2,7,-40.72797,26.417547
64302.0,110839.0,3542.0,7279.0,797.0,792,629,229,60863.0,68879.0,54281.0,63407.0,17.3,6,42.218765,-53.24432
2400.0,7744.0,422.0,1305.0,4942.0,7212,5091,7525,10107.0,14512.0,2265.0,3436.0,17.4,17,-37.075783,45.63838
8209.0,18086.0,29545.0,59858.0,4686.0,5027,1363,1341,4431.0,4941.0,638.0,718.0,17.4,-1,16.193657,-14.749081
3106.0,10071.0,2351.0,5663.0,3736.0,5300,4870,6883,12340.0,17603.0,68.0,1567.0,17.5,17,-32.68435,43.71708
20836.0,45032.0,5383.0,8585.0,637.0,463,150,85,27651.0,33202.0,19296.0,24928.0,17.5,6,-3.1259174,-21.540024
16818.0,35052.0,6043.0,13060.0,263.0,167,59,0,22276.0,27327.0,9475.0,22117.0,17.6,-1,-9.357605,-18.972502
9777.0,23255.0,684.0,1908.0,6599.0,8333,7313,9369,14994.0,18937.0,1696.0,3677.0,17.6,13,40.005074,57.845833
11266.0,27973.0,420.0,3567.0,5585.0,7231,6536,8127,14667.0,18276.0,1176.0,3521.0,17.6,13,22.502518,74.46858
71814.0,126969.0,58416.0,93425.0,6678.0,7510,6848,7800,19958.0,21169.0,4265.0,4675.0,17.6,2,24.362997,29.777185
7868.0,17983.0,2224.0,4714.0,2793.0,3872,3449,5038,9146.0,11990.0,3542.0,3277.0,17.7,12,-33.689636,19.067017
305672.0,533894.0,20823.0,37375.0,3333.0,3477,411,348,187211.0,198502.0,110848.0,126850.0,17.7,5,63.747932,1.6834294
4895.0,12142.0,0.0,2043.0,2341.0,3544,2960,4604,6721.0,9314.0,2394.0,2083.0,17.8,4,-45.890247,12.810719
1563.0,5021.0,856.0,3204.0,2350.0,3605,2677,3929,6773.0,10225.0,784.0,987.0,17.8,15,-53.700405,1.5065297
25065.0,44464.0,2147.0,3415.0,7007.0,8734,838,788,27854.0,31569.0,22650.0,24837.0,17.8,9,21.296888,-12.498427
