FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
40901.0,74207.0,9411.0,15216.0,101,187,0,92,45858.0,58795.0,44674.0,52283.0,16.7,13,52.81322,-43.88464
3694.0,23137.0,808.0,3384.0,2467,6278,2748,7388,6206.0,16072.0,529.0,1287.0,16.8,3,-27.810774,45.12134
8961.0,17854.0,847.0,2952.0,5317,6855,6921,9244,17709.0,22701.0,653.0,2092.0,16.8,3,26.926638,81.74403
29617.0,62403.0,2705.0,5604.0,399,296,168,42,30928.0,40189.0,16450.0,34081.0,16.8,13,25.276192,-46.70657
46878.0,97451.0,3862.0,8100.0,186,245,178,95,50762.0,65803.0,37247.0,56993.0,16.9,13,52.198864,-27.700474
28076.0,60792.0,7805.0,15364.0,225,100,111,42,37835.0,48866.0,29126.0,39605.0,17.0,13,33.732826,-56.294155
6008.0,20761.0,1553.0,5072.0,3385,5129,3815,5834,10201.0,14972.0,1530.0,2714.0,17.0,3,-21.007027,36.281143
14543.0,38831.0,1560.0,3024.0,2406,2955,3673,4987,12378.0,16781.0,2687.0,5953.0,17.0,3,-1.7240157,5.299499
27577.0,33178.0,209.0,2421.0,7309,9221,9053,12477,23846.0,31443.0,7611.0,6383.0,17.1,3,51.796528,58.86824
1531.0,8440.0,652.0,2389.0,1134,1966,1621,2789,4854.0,8639.0,0.0,1174.0,17.1,3,-71.86045,-3.4193068
130851.0,238943.0,9411.0,18452.0,438,277,174,143,129744.0,150456.0,51094.0,55235.0,17.2,11,38.54443,-0.6463447
2896.0,10439.0,511.0,1801.0,2181,2934,2915,3876,7412.0,9637.0,446.0,1475.0,17.2,3,-41.03033,6.458115
46892.0,83056.0,7988.0,13962.0,468,242,137,176,40428.0,50545.0,40358.0,39675.0,17.2,13,43.716,-38.53034
5186.0,21048.0,964.0,2159.0,3557,5112,5584,7459,14544.0,19257.0,1792.0,3524.0,17.4,3,-19.899534,50.330017
14902.0,37294.0,2058.0,6419.0,305,283,64,125,21794.0,29143.0,8131.0,21978.0,17.5,13,-11.678666,-38.03785
18793.0,29936.0,11171.0,20086.0,1531,2407,2417,3219,8478.0,11358.0,1793.0,2319.0,17.6,3,-49.345936,-15.459963
2429.0,6872.0,24.0,553.0,1333,1826,2342,3043,5187.0,6429.0,1448.0,979.0,17.6,3,-59.46563,-9.920018
1554.0,7308.0,916.0,3209.0,1809,2700,2815,4305,5790.0,8891.0,903.0,1182.0,18.0,3,-47.041916,12.213198
2964.0,9341.0,417.0,1827.0,2401,3111,3395,4391,10673.0,13080.0,2335.0,2327.0,18.1,3,-31.519938,11.284116
6428.0,10985.0,2283.0,5923.0,2262,2745,2417,3110,6759.0,8193.0,621.0,1535.0,18.1,3,-50.891373,-7.878518
40688.0,68476.0,9871.0,17606.0,0,48,213,96,44855.0,52652.0,41050.0,43503.0,18.2,13,44.54475,-51.095146
3801.0,8655.0,291.0,1645.0,180,116,80,0,1790.0,4940.0,18183.0,34280.0,18.3,-1,-11.103443,-80.159485
53694.0,117351.0,21154.0,41011.0,384,337,0,34,57731.0,68475.0,43818.0,66020.0,18.3,13,53.380142,-20.530798
2458.0,6149.0,1000.0,3254.0,1321,3276,1552,3918,3848.0,11381.0,348.0,589.0,18.6,3,-58.784245,15.597145
38591.0,76446.0,5803.0,11036.0,349,319,79,39,53939.0,65537.0,30387.0,45282.0,18.6,13,49.755547,-46.087814
1540.0,7222.0,269.0,1424.0,2151,3961,2647,5096,6534.0,13580.0,1321.0,2153.0,18.7,3,-34.237736,26.702995
9648.0,17882.0,2078.0,3215.0,2054,2280,2566,3137,6995.0,8446.0,1629.0,2908.0,18.8,3,-51.05648,-12.531079
1482.0,5340.0,902.0,2690.0,1109,2043,1794,3361,3916.0,7896.0,218.0,534.0,18.9,3,-63.496986,1.3000937
1904.0,6479.0,873.0,3171.0,393,1240,570,1955,1671.0,6844.0,2528.0,3675.0,19.0,3,-82.26247,-23.181978
2116.0,9020.0,1282.0,3716.0,1851,2816,2316,3633,7469.0,11564.0,110.0,1005.0,19.0,3,-50.31325,6.530245
13188.0,18385.0,823.0,1984.0,3508,4215,4953,6031,13288.0,15284.0,4071.0,4160.0,19.0,3,-2.253807,34.1872
4471.0,17839.0,801.0,3233.0,1881,2424,1949,2570,6493.0,8733.0,171.0,650.0,19.0,3,-64.15244,-10.360874
132104.0,249369.0,25241.0,45017.0,0,172,541,217,142751.0,150279.0,61196.0,62728.0,19.1,11,38.663715,-0.23634958
10124.0,19884.0,573.0,2263.0,6818,8425,7485,9185,17882.0,21994.0,1778.0,3104.0,19.1,3,40.61987,75.486626
25496.0,56790.0,7278.0,14978.0,346,249,213,128,27114.0,30768.0,15970.0,27797.0,19.2,13,8.092104,-38.110165
5479.0,9836.0,406.0,2026.0,2406,3695,2735,4593,6592.0,11369.0,2344.0,2869.0,19.2,3,-37.83413,16.445938
4557.0,9143.0,1697.0,6394.0,2705,3170,3447,4373,9409.0,11895.0,155.0,2017.0,19.2,3,-25.979622,8.752882
12938.0,22415.0,2152.0,4364.0,6368,8084,8651,10801,22266.0,26724.0,2034.0,6325.0,19.2,3,41.69665,63.26083
7132.0,14384.0,1898.0,3089.0,5837,7394,7985,10848,19246.0,24654.0,2722.0,3772.0,19.3,3,41.276142,63.76612
814.0,4667.0,0.0,0.0,1142,1825,1605,2720,4442.0,7501.0,218.0,816.0,19.3,3,-72.579506,-4.248224
66023.0,112564.0,13751.0,26339.0,578,340,0,59,65036.0,70198.0,60007.0,57946.0,19.4,13,53.001953,-20.211935
32837.0,73630.0,4735.0,8702.0,263,133,206,111,31390.0,36491.0,15769.0,28840.0,19.4,-1,19.90043,-38.361397
16605.0,23528.0,430.0,2400.0,2081,2509,2682,3027,8132.0,9674.0,1550.0,1618.0,19.4,3,-50.352764,-14.40705
1035.0,3867.0,0.0,408.0,2407,3866,3134,5082,8548.0,13772.0,0.0,581.0,19.7,3,-31.547512,23.22379
4552.0,18499.0,823.0,2532.0,5043,6459,6051,8045,14617.0,18627.0,1705.0,3546.0,19.8,3,4.780053,77.12902
27149.0,48909.0,5250.0,9506.0,360,327,185,112,33821.0,38422.0,18907.0,29789.0,19.9,13,6.9388423,-51.788574
16731.0,14894.0,2950.0,3760.0,5135,5839,5710,6764,15139.0,18116.0,1909.0,2137.0,19.9,3,-3.099084,64.99186
10275.0,29920.0,1834.0,6112.0,1878,2188,4391,5436,10720.0,13414.0,2129.0,4814.0,19.9,2,13.881956,15.06992
10014.0,21946.0,1776.0,3403.0,4587,5339,6130,7306,17755.0,19918.0,3668.0,4438.0,20.0,3,0.92852205,71.527565
1470.0,8568.0,614.0,2422.0,1395,2740,2037,3871,4426.0,9184.0,310.0,944.0,20.0,3,-51.67181,8.908205
935.0,5551.0,1266.0,6520.0,215,154,254,260,3448.0,5828.0,314.0,773.0,20.0,5,-42.35343,-61.16148
5976.0,15960.0,1517.0,2797.0,2310,2750,3901,4869,10338.0,12408.0,1012.0,1687.0,20.1,3,-10.996283,-3.968536
4218.0,13707.0,894.0,2280.0,1152,2474,1618,3624,5264.0,9597.0,924.0,2492.0,20.2,3,-60.266212,9.2129135
25457.0,46068.0,5534.0,8912.0,28,137,165,95,28079.0,30676.0,21723.0,21374.0,20.2,13,-2.2784185,-40.51814
2596.0,15790.0,216.0,1402.0,1372,2503,2238,4075,5968.0,11524.0,203.0,2322.0,20.3,3,-51.32614,12.528347
31272.0,43091.0,16489.0,31194.0,508,219,8,104,38203.0,41960.0,24610.0,34567.0,20.3,13,9.989992,-56.194424
1473.0,4738.0,1193.0,3191.0,1908,2007,2559,2981,6869.0,7712.0,974.0,1225.0,20.4,3,-56.74529,-9.404743
2997.0,9036.0,1503.0,3620.0,4547,5106,5085,6022,12074.0,14459.0,653.0,2443.0,20.5,3,-8.3413105,46.18258
1166.0,4695.0,916.0,3668.0,2814,3739,3269,4360,8862.0,11765.0,1126.0,1658.0,20.5,3,-23.835226,12.838549
7668.0,19846.0,2809.0,6183.0,3099,3383,4335,5283,12479.0,14471.0,1143.0,5083.0,20.6,3,-1.3036838,11.680462
22679.0,56067.0,2116.0,5624.0,6838,7443,9207,10419,26152.0,28777.0,6789.0,6015.0,20.6,3,39.08881,57.590557
5882.0,15103.0,2665.0,6843.0,4016,4813,4820,5700,12816.0,13996.0,418.0,2518.0,20.7,3,-7.8034635,39.434635
6662.0,25761.0,1098.0,2310.0,2509,2980,3613,4494,10773.0,13012.0,1549.0,3013.0,20.7,3,-16.06678,-3.8537621
9775.0,18839.0,2339.0,4475.0,4975,5409,6629,7937,15763.0,18896.0,591.0,2589.0,20.7,3,14.504372,66.37171
8635.0,12240.0,3160.0,5165.0,2679,2669,3400,3959,8379.0,10485.0,1631.0,2498.0,20.7,3,-28.992926,-4.0463014
2596.0,15756.0,674.0,3276.0,622,1952,864,2521,2248.0,6810.0,919.0,1646.0,20.7,3,-78.038826,-9.806242
26561.0,41564.0,3029.0,6401.0,2735,3251,7529,8822,19261.0,21454.0,1994.0,6390.0,20.8,3,20.816017,54.359894
2199.0,11281.0,690.0,2750.0,1824,2836,1713,2881,4681.0,7761.0,0.0,203.0,20.8,3,-59.95259,-3.406319
6684.0,22720.0,2707.0,6827.0,4665,6358,6643,9454,17486.0,24850.0,1973.0,3670.0,20.8,3,26.8331,81.12961
24481.0,53069.0,27483.0,55039.0,26,84,210,200,34970.0,40660.0,16380.0,37117.0,20.8,13,12.686516,-54.154827
3528.0,9040.0,2943.0,6520.0,188,220,125,50,4172.0,6317.0,1945.0,2017.0,20.8,5,-43.363853,-52.807236
1369.0,9017.0,362.0,2399.0,133,33,76,0,1833.0,4091.0,5086.0,11726.0,20.8,-1,-29.279938,-63.450596
1532.0,10072.0,0.0,238.0,154,45,109,0,664.0,5477.0,3948.0,19001.0,20.8,-1,-20.21542,-73.11231
2225.0,13183.0,887.0,6316.0,95,0,187,84,1947.0,8878.0,24527.0,76852.0,20.8,0,-1.1015677,-88.55434
1143540.0,1597630.0,836501.0,1013710.0,2056,1651,332,314,562357.0,567457.0,370416.0,366220.0,20.8,9,71.265205,17.463495
17582.0,23281.0,3989.0,8151.0,4339,4559,5278,6210,15331.0,16193.0,4585.0,3569.0,20.9,3,0.29086083,45.504093
43849.0,76486.0,3546.0,7538.0,480,173,7,47,39564.0,43392.0,22577.0,41001.0,20.9,13,33.20005,-40.323036
5042.0,10490.0,1465.0,4346.0,5271,6102,6627,7478,14385.0,16685.0,912.0,2621.0,21.0,3,7.160353,73.1265
19831.0,31703.0,6540.0,12034.0,303,269,79,55,32917.0,36450.0,13136.0,28301.0,21.0,13,-4.551788,-48.7144
23374.0,46232.0,2707.0,4952.0,5410,5833,7398,8312,23315.0,25525.0,4129.0,6732.0,21.0,3,22.996313,63.663445
