FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
4710.0,15387.0,736.0,1878.0,58,44,213.0,188.0,7530.0,10661.0,4683.0,7915.0,16.6,0,-37.733204,-68.98463
1725.0,7460.0,152.0,1140.0,95,0,103.0,359.0,1063.0,5630.0,3276.0,5728.0,16.6,0,-38.259117,-74.098114
416109.0,714636.0,189182.0,362547.0,6343,8537,47270.0,59869.0,524148.0,638127.0,471801.0,516310.0,16.6,1,68.08771,20.158964
1615.0,10050.0,487.0,3086.0,195,223,586.0,1351.0,4309.0,13093.0,484.0,8201.0,16.6,0,-33.310555,-56.49076
139025.0,286680.0,154324.0,313916.0,3460,4463,4965.0,6794.0,16483.0,21300.0,7133.0,5972.0,16.8,2,12.153354,8.514667
9471.0,26338.0,872.0,1772.0,1586,2124,2440.0,3086.0,7421.0,9679.0,2137.0,2510.0,16.8,2,-55.72142,12.86508
97187.0,194469.0,7460.0,15601.0,605,443,380.0,143.0,182362.0,222567.0,69372.0,88759.0,16.9,1,73.65455,-11.893988
41957.0,81784.0,5014.0,11915.0,278,197,430.0,259.0,37157.0,47045.0,19457.0,37684.0,16.9,1,27.31854,-37.606514
2926.0,9393.0,94.0,3404.0,930,1690,1473.0,2600.0,3720.0,7046.0,875.0,1855.0,16.9,2,-78.18405,2.5974889
51782.0,112927.0,4533.0,10915.0,29325,39506,2764.0,3675.0,53735.0,69063.0,24386.0,59738.0,17.0,2,11.686058,-5.0733204
57416.0,123765.0,35439.0,70330.0,385,233,93.0,77.0,56418.0,73978.0,54563.0,60819.0,17.0,1,54.602066,-40.63742
41181.0,87847.0,9231.0,20100.0,73,106,0.0,31.0,24667.0,30704.0,14585.0,27235.0,17.1,1,21.973005,-48.772247
7746.0,16575.0,1747.0,5724.0,1196,1612,1826.0,2215.0,3496.0,4500.0,129.0,1162.0,17.1,2,-73.50971,-8.804679
16450.0,23662.0,2696.0,3390.0,4302,5647,5936.0,7630.0,14112.0,18815.0,2924.0,4295.0,17.1,2,38.887234,38.596146
39258.0,74101.0,2895.0,5776.0,288,125,11.0,115.0,37407.0,48824.0,34523.0,49129.0,17.2,1,25.738516,-43.378056
35919.0,85087.0,19070.0,41911.0,0,59,458.0,219.0,26860.0,34977.0,17846.0,32582.0,17.2,1,21.97124,-49.49258
6021.0,9142.0,861.0,2233.0,225,204,139.0,74.0,3285.0,8817.0,14494.0,29793.0,17.2,0,-19.236376,-75.89419
281146.0,529041.0,51443.0,106813.0,1646,1748,387.0,333.0,366774.0,451662.0,172910.0,235791.0,17.2,1,74.905304,8.244812
68545.0,146251.0,3361.0,7086.0,297,232,0.0,0.0,61472.0,78620.0,27195.0,41572.0,17.2,-1,63.223785,-49.78602
