FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
3691.0,14470.0,688.0,2610.0,1764.0,2331.0,2108.0,2827,5497.0,7344.0,205.0,1271.0,17.0,0,-59.64197,5.733964
43422.0,80571.0,17304.0,30720.0,154.0,161.0,370.0,180,49992.0,52110.0,51044.0,50957.0,17.2,5,57.2042,-40.183273
30490.0,47843.0,7801.0,13302.0,192.0,166.0,339.0,152,35404.0,37644.0,26181.0,29297.0,17.2,5,15.609069,-63.41822
22866.0,45495.0,8481.0,14945.0,46.0,25.0,237.0,185,26645.0,27655.0,20123.0,25752.0,17.3,5,-1.4875164,-52.71614
5105.0,8218.0,3451.0,7200.0,3206.0,4088.0,4419.0,5304,13200.0,15500.0,304.0,1714.0,17.3,0,0.08331469,62.79908
51717.0,92985.0,6797.0,11874.0,278.0,235.0,0.0,0,59225.0,65529.0,45258.0,51099.0,17.3,-1,57.784256,-32.70927
357679.0,297179.0,447622.0,461604.0,28221.0,21784.0,13013.0,11860,85962.0,89870.0,45889.0,67223.0,17.4,0,42.78171,13.029908
15656.0,19972.0,2785.0,4565.0,3825.0,4653.0,6159.0,7352,15750.0,17954.0,3420.0,3795.0,17.4,0,51.798397,60.496002
859.0,2761.0,2777.0,6675.0,367.0,292.0,0.0,0,4138.0,5848.0,1690.0,2118.0,17.4,-1,-54.794483,-60.17746
1680.0,8900.0,664.0,3364.0,258.0,178.0,76.0,0,2059.0,4171.0,247.0,262.0,17.4,-1,-61.21053,-51.175674
544.0,2731.0,3542.0,37228.0,198.0,156.0,149.0,69,1932.0,4219.0,7183.0,21156.0,17.4,3,-28.076189,-76.08953
1192450.0,1296920.0,2653620.0,3081300.0,12510.0,8083.0,1552.0,1139,610629.0,413210.0,217376.0,152658.0,17.4,6,77.12587,9.919914
5638.0,12606.0,2904.0,4911.0,2437.0,2886.0,3242.0,3791,10039.0,11744.0,1790.0,3016.0,17.5,0,-18.216345,15.6532755
4974.0,16324.0,2710.0,6758.0,189.0,314.0,119.0,47,9440.0,12618.0,6347.0,10760.0,17.5,5,-37.81146,-37.959408
29313.0,63246.0,2499.0,4485.0,390.0,387.0,207.0,99,40615.0,46148.0,23513.0,38355.0,17.5,5,38.1517,-52.504356
5572.0,9553.0,1556.0,4158.0,1028.0,2537.0,1729.0,3910,4590.0,10294.0,3330.0,3491.0,17.5,0,-44.550278,34.50834
12732.0,23194.0,3838.0,8873.0,1525.0,1717.0,3455.0,4272,11670.0,13804.0,4168.0,4859.0,17.5,0,12.192657,23.298964
3974.0,14328.0,851.0,3178.0,206.0,200.0,500.0,490,22736.0,23332.0,7546.0,7446.0,17.6,4,-41.845623,-47.993023
867.0,5299.0,291.0,1235.0,215.0,132.0,124.0,434,2077.0,4839.0,12131.0,21651.0,17.6,3,-27.923761,-74.333305
1798.0,12151.0,223.0,1194.0,224.0,189.0,379.0,734,2407.0,5011.0,20750.0,44544.0,17.6,3,-15.363519,-82.67454
1391480.0,1084970.0,556999.0,655540.0,36307.0,17107.0,269355.0,133350,2680650.0,1265120.0,2056770.0,871579.0,17.6,-1,85.255264,4.9426465
6795.0,12774.0,1162.0,3175.0,1882.0,1923.0,2533.0,2807,7774.0,8619.0,1401.0,2063.0,17.6,0,-45.68398,-7.8862453
20359.0,36324.0,6526.0,10297.0,1460.0,1451.0,411.0,269,18104.0,18973.0,13583.0,17690.0,17.7,5,-20.17275,-29.985527
27856.0,47940.0,3544.0,6459.0,508.0,284.0,250.0,100,23926.0,24279.0,22828.0,26576.0,17.7,5,3.5842402,-50.501266
8077.0,22352.0,1483.0,2526.0,5510.0,6706.0,6257.0,7435,16521.0,19203.0,2747.0,3819.0,17.7,0,52.335308,58.94353
3518.0,9063.0,1079.0,3462.0,3237.0,3857.0,3844.0,4350,9788.0,11336.0,1649.0,1917.0,17.8,0,-13.581869,36.157948
124583.0,221570.0,37824.0,61604.0,1614.0,1591.0,93.0,246,78899.0,78282.0,44525.0,42026.0,17.9,6,33.96124,-11.024059
6963.0,21915.0,1471.0,4360.0,1253.0,2360.0,1327.0,2647,3786.0,6897.0,2018.0,2298.0,17.9,0,-61.52851,8.528349
62631.0,107991.0,82694.0,142387.0,15269.0,16092.0,18731.0,20854,51786.0,57246.0,12800.0,16308.0,17.9,0,48.932705,17.88923
