FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,tSNE-1,tSNE-2
4251.0,11405.0,916.0,2848.0,2237,3399,3263.0,4609,7400.0,10302.0,2478.0,3234.0,16.5,3,-42.187366,19.109709
1757.0,9330.0,0.0,768.0,1341,2954,1564.0,3690,4037.0,9384.0,418.0,619.0,16.5,3,-61.76814,15.089787
11897.0,18716.0,1895.0,5572.0,2954,4210,2917.0,4161,8129.0,9888.0,80.0,1792.0,16.6,3,-30.749914,33.14467
17542.0,24660.0,2597.0,3907.0,3081,4107,4289.0,5716,10789.0,15190.0,3244.0,3312.0,16.6,3,-22.088882,33.54137
5865.0,10829.0,1457.0,2723.0,4692,7111,5895.0,8614,16073.0,23897.0,2225.0,3959.0,16.6,3,26.072678,81.25632
40891.0,80182.0,5913.0,10882.0,157,231,257.0,106,58834.0,76072.0,48332.0,67028.0,16.7,0,20.92611,-13.539457
1775.0,6427.0,1017.0,3159.0,387,253,238.0,137,3763.0,4274.0,460.0,763.0,16.7,0,-42.116905,-54.97742
1273.0,7095.0,0.0,12.0,278,250,229.0,266,1711.0,4029.0,624.0,3159.0,16.7,0,-41.398285,-54.47942
1327340.0,2344710.0,260922.0,469284.0,4711,5380,919.0,639,349180.0,394414.0,143826.0,154640.0,16.7,0,72.502235,14.948115
185287.0,382084.0,19426.0,41476.0,107,419,114.0,113,222645.0,266702.0,96570.0,110214.0,16.7,0,72.72502,-14.233936
2799.0,6512.0,0.0,560.0,146,65,122.0,26,2281.0,3985.0,1102.0,2262.0,16.7,0,-39.972713,-64.460495
101836.0,190915.0,294811.0,573105.0,6273,7633,4501.0,6094,13081.0,17000.0,3782.0,3780.0,16.8,3,23.109621,21.82097
50483.0,95792.0,26815.0,57303.0,5510,7989,6692.0,9470,21399.0,28722.0,5257.0,5107.0,16.8,3,36.91108,46.582096
7187.0,18661.0,2180.0,6081.0,2782,3921,3245.0,4429,8283.0,10874.0,2832.0,4203.0,16.8,3,-33.1771,24.41746
1391.0,6467.0,58.0,677.0,130,21,117.0,32,1679.0,5855.0,1213.0,4515.0,16.8,0,-36.618465,-67.71331
284465.0,570328.0,40036.0,72515.0,1043,1359,339.0,231,452481.0,564082.0,159875.0,213073.0,16.8,0,80.990074,3.951272
1550.0,10211.0,0.0,694.0,157,23,147.0,100,2519.0,7222.0,47.0,2865.0,16.8,0,-32.54386,-66.71411
2768.0,11779.0,604.0,2089.0,98,0,118.0,33,1411.0,4487.0,656.0,2092.0,16.8,0,-33.149273,-67.385895
30058.0,69601.0,4799.0,9435.0,248,241,117.0,94,27193.0,36027.0,24894.0,32259.0,16.9,0,4.7452297,-34.155422
51530.0,93298.0,7257.0,13682.0,201,189,477.0,266,42501.0,51032.0,40101.0,46784.0,17.0,0,21.849363,-25.055107
25335.0,62673.0,4449.0,9283.0,272,310,96.0,44,39721.0,51089.0,23015.0,38138.0,17.0,0,-1.2822706,-21.128841
3244.0,16536.0,635.0,2367.0,2189,3448,2626.0,3972,5916.0,8771.0,640.0,2027.0,17.1,3,-41.190823,18.353817
35960.0,75032.0,2868.0,4770.0,173,166,0.0,1,43032.0,53713.0,27562.0,49543.0,17.1,0,12.117102,-21.981508
3382.0,6888.0,1168.0,2136.0,1460,1648,1877.0,2620,5604.0,7074.0,1102.0,1223.0,17.2,-1,-70.09378,-22.297274
9259.0,19159.0,1217.0,3278.0,2772,3784,3541.0,4481,10400.0,13359.0,1669.0,4112.0,17.2,3,-33.08355,23.880022
28989.0,50877.0,4159.0,7281.0,228,148,273.0,229,39657.0,48075.0,37548.0,41039.0,17.2,0,-5.179795,-27.65601
8124.0,12361.0,1416.0,2882.0,2537,3145,2697.0,3813,8138.0,10623.0,2084.0,2402.0,17.2,3,-41.95345,8.239905
6271.0,16237.0,803.0,1971.0,3965,5280,4896.0,6779,13115.0,17440.0,2505.0,4573.0,17.2,3,-4.989147,61.027523
1654.0,5568.0,0.0,0.0,176,60,43.0,0,260.0,4468.0,2950.0,7640.0,17.2,-1,-25.147894,-64.3127
272044.0,518049.0,167145.0,340594.0,583,561,0.0,0,200975.0,250690.0,118024.0,153535.0,17.2,-1,72.86048,-0.96789867
9514.0,29072.0,787.0,3834.0,2915,4221,3869.0,5582,12905.0,18194.0,3028.0,4779.0,17.3,3,-23.014853,34.075935
37446.0,81176.0,5274.0,10667.0,206,209,127.0,74,35472.0,43597.0,38265.0,45501.0,17.3,0,11.923818,-24.748142
5249.0,12550.0,1108.0,2043.0,1567,1891,2098.0,2944,5845.0,7268.0,2104.0,1768.0,17.4,3,-68.44842,-14.660874
3586.0,10373.0,827.0,2415.0,2413,3580,3036.0,4659,7447.0,11326.0,2297.0,2336.0,17.4,3,-40.654633,20.834312
6134.0,15142.0,2073.0,4427.0,4780,6295,6488.0,8578,17135.0,22274.0,3140.0,4525.0,17.4,3,25.774303,75.03575
45874.0,90471.0,14570.0,29987.0,266,189,0.0,0,29554.0,34934.0,29424.0,27977.0,17.5,-1,14.749098,-37.5818
4585.0,16664.0,1730.0,3792.0,4125,5338,4748.0,6353,11264.0,14910.0,1494.0,2308.0,17.5,3,-5.2763577,60.888893
27211.0,42938.0,2337.0,5475.0,794,343,286.0,186,27639.0,33220.0,33159.0,33832.0,17.6,0,-16.519041,-30.10831
1545.0,7174.0,4854.0,14375.0,83,0,84.0,0,3592.0,5126.0,664.0,984.0,17.6,-1,-39.013054,-67.219376
780673.0,895006.0,2109230.0,3569920.0,2921,2836,706.0,639,309323.0,206093.0,196407.0,112397.0,17.6,0,68.195755,16.497425
1685.0,6099.0,499.0,1405.0,2580,4174,3266.0,5476,7582.0,13129.0,1711.0,2470.0,17.7,3,-28.507929,34.98583
640747.0,749852.0,201470.0,297059.0,4777,3968,1018.0,861,3903840.0,3103830.0,2406610.0,1883840.0,17.8,0,79.24596,22.903847
460232.0,797829.0,39382.0,68196.0,1774,1556,768.0,314,648779.0,739650.0,295663.0,292477.0,17.8,0,82.13591,10.81522
16328.0,20968.0,2818.0,4221.0,4169,4915,4943.0,6633,13018.0,16448.0,4013.0,4310.0,17.9,3,-1.664835,53.988396
17191.0,22136.0,2674.0,4550.0,4342,5739,5721.0,7002,14115.0,17577.0,3776.0,5007.0,18.0,3,12.716065,76.585526
13037.0,25943.0,2617.0,4651.0,3014,4058,4309.0,5916,11895.0,16929.0,4568.0,4777.0,18.1,3,-22.160063,33.538773
1493.0,8998.0,22.0,450.0,405,1635,463.0,2474,1139.0,6888.0,433.0,858.0,18.1,5,-83.06925,-24.723133
4703.0,12801.0,1029.0,2289.0,1613,2461,2331.0,3472,5506.0,8213.0,483.0,1171.0,18.1,3,-64.02078,0.36152926
31474.0,60533.0,18056.0,36650.0,68,177,199.0,137,30379.0,36150.0,29929.0,29548.0,18.2,0,-0.8136345,-30.891848
10717.0,12155.0,2277.0,3335.0,2015,2392,2367.0,3062,8418.0,10907.0,2949.0,3274.0,18.2,3,-60.219242,-6.293952
110443.0,207949.0,89432.0,144259.0,9464,10563,9093.0,11467,21714.0,22434.0,8457.0,7428.0,18.2,3,28.379456,20.531467
2868.0,13296.0,0.0,1050.0,266,157,45.0,0,15753.0,17039.0,38417.0,38263.0,18.2,-1,-0.08383069,-73.51906
1588.0,8121.0,535.0,2245.0,315,284,87.0,0,2629.0,6283.0,7998.0,13875.0,18.2,-1,-18.7588,-66.89973
