FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Max_Confidence,Label
666938.0,745828.0,329890.0,420403.0,1881.0,1814.0,939.0,584.0,184440.0,157406.0,95889.0,84578.0,19.6,PEuk2,0.9632522015088731,PEuk2
7154.0,15505.0,731.0,1914.0,152.0,179.0,0.0,19.0,10693.0,6263.0,3356.0,2458.0,19.6,Syn,0.6666039516577049,Syn
484771.0,644667.0,75598.0,111958.0,1284.0,1078.0,0.0,159.0,544339.0,446615.0,175260.0,150804.0,19.6,Nano1,0.9076318415706269,Nano1
82145.0,121315.0,10549.0,16370.0,252.0,274.0,431.0,172.0,81426.0,73343.0,49846.0,55873.0,19.6,PEuk1,0.5080427503865165,PEuk1
9526.0,12019.0,2061.0,3151.0,3065.0,3270.0,3465.0,4246.0,8557.0,9017.0,2485.0,2798.0,19.6,Syn,0.782533342859998,Syn
16583.0,32310.0,2183.0,4815.0,8154.0,8353.0,10531.0,11042.0,23216.0,22842.0,3514.0,4420.0,19.6,Syn,0.8857960725107764,Syn
8220.0,13896.0,2705.0,5245.0,3201.0,3644.0,4271.0,4348.0,10705.0,11210.0,1100.0,1641.0,19.6,Syn,0.7829434480931312,Syn
31270.0,54422.0,7904.0,13724.0,0.0,104.0,144.0,94.0,35735.0,30230.0,23880.0,22765.0,19.6,Syn,0.606083426394304,Syn
5836.0,18036.0,1546.0,3512.0,3910.0,3831.0,4766.0,5164.0,12935.0,13447.0,253.0,2280.0,19.7,Syn,0.7955863116993773,Syn
4315.0,10064.0,985.0,3312.0,2292.0,2713.0,3984.0,4440.0,8876.0,9451.0,217.0,783.0,19.7,Syn,0.7881415610977361,Syn
13304.0,32738.0,2955.0,5404.0,3074.0,3032.0,3935.0,3656.0,10072.0,8995.0,363.0,1336.0,19.7,Syn,0.7455049514658842,Syn
17421.0,29594.0,1280.0,2923.0,2739.0,2963.0,6206.0,6048.0,15734.0,15069.0,4414.0,4508.0,19.8,Syn,0.801003402300111,Syn
6271.0,20071.0,1256.0,4065.0,2462.0,2994.0,2702.0,3720.0,7501.0,9402.0,3.0,767.0,19.8,Syn,0.761376697617974,Syn
7395.0,17296.0,3896.0,6728.0,2835.0,2713.0,3719.0,3800.0,8921.0,9479.0,2158.0,2097.0,19.9,Syn,0.7664904528830762,Syn
16520.0,33074.0,2772.0,5683.0,5541.0,4995.0,7303.0,6871.0,23029.0,22152.0,4281.0,4821.0,19.9,Syn,0.8148968398655617,Syn
6258.0,20407.0,2389.0,6578.0,2262.0,2938.0,3343.0,4136.0,7638.0,9841.0,1907.0,1974.0,20.0,Syn,0.7709172943483348,Syn
4758.0,10669.0,1203.0,4930.0,1927.0,2268.0,2547.0,3318.0,6357.0,8074.0,197.0,341.0,20.1,Syn,0.762263218014466,Syn
10391.0,16725.0,0.0,921.0,2041.0,2332.0,3026.0,3829.0,7302.0,9438.0,1270.0,1706.0,20.1,Syn,0.7663801446689239,Syn
993906.0,920922.0,1411790.0,1410960.0,1338.0,636.0,54.0,175.0,132442.0,107927.0,46015.0,53964.0,20.3,PEuk2,0.9533988425745438,PEuk2
3849.0,12677.0,1155.0,4085.0,1911.0,3633.0,2641.0,4905.0,6249.0,11849.0,592.0,667.0,20.3,Syn,0.7958673569373613,Syn
58008.0,76228.0,16147.0,24078.0,331.0,142.0,269.0,165.0,71841.0,64415.0,54887.0,44520.0,20.3,Syn,0.5641385714147709,Syn
5706.0,16999.0,472.0,2195.0,2002.0,2310.0,3697.0,4524.0,9779.0,11681.0,68.0,1057.0,20.3,Syn,0.7814273232205667,Syn
3867.0,10745.0,1503.0,2961.0,1520.0,1691.0,1754.0,1937.0,4170.0,4629.0,129.0,561.0,20.4,Syn,0.7281391871678039,Syn
400555.0,530004.0,32439.0,51758.0,1407.0,1077.0,79.0,67.0,183390.0,160950.0,155953.0,136137.0,20.4,PEuk2,0.9981071560056374,PEuk2
285972.0,402250.0,16635.0,25119.0,1191.0,782.0,488.0,240.0,311563.0,263411.0,106018.0,104880.0,20.4,PEuk2,0.9680409930067904,PEuk2
13125.0,17112.0,1690.0,3635.0,4538.0,4212.0,5770.0,5818.0,14910.0,13659.0,2526.0,2465.0,20.4,Syn,0.8102909906241053,Syn
3386.0,8251.0,283.0,1962.0,2356.0,2593.0,2942.0,3562.0,7015.0,8275.0,548.0,635.0,20.4,Syn,0.7704583442187249,Syn
77396.0,114320.0,17465.0,29182.0,400.0,257.0,111.0,94.0,74706.0,67999.0,41965.0,49315.0,20.4,Syn,0.501508947981769,Syn
22407.0,40076.0,12884.0,21873.0,183.0,182.0,235.0,97.0,35121.0,30769.0,21520.0,21408.0,20.4,Syn,0.6292012290901119,Syn
23083.0,37861.0,4693.0,6874.0,5084.0,4835.0,7305.0,7115.0,19098.0,18976.0,2350.0,4798.0,20.5,Syn,0.8159357366351894,Syn
10754.0,22726.0,2413.0,6269.0,3530.0,3749.0,4660.0,5201.0,12262.0,12525.0,895.0,2531.0,20.5,Syn,0.7921543037196704,Syn
23928.0,34584.0,9027.0,13018.0,245.0,151.0,1.0,75.0,42789.0,38509.0,20613.0,23675.0,20.6,Syn,0.6316459147461662,Syn
107406.0,167011.0,4236.0,7245.0,302.0,213.0,241.0,155.0,81727.0,74186.0,68123.0,58956.0,20.6,PEuk1,0.5731493528053431,PEuk1
6801.0,22820.0,2442.0,5644.0,3526.0,4297.0,4818.0,6007.0,11844.0,14760.0,1834.0,2882.0,20.6,Syn,0.8086751875163178,Syn
4105.0,10943.0,722.0,2651.0,539.0,1046.0,722.0,1744.0,1912.0,4833.0,2946.0,2506.0,20.6,Syn,0.721935996966533,Syn
1697.0,11121.0,873.0,4065.0,1190.0,2030.0,1710.0,3131.0,4129.0,8038.0,416.0,715.0,20.6,Syn,0.7568891886595492,Syn
23653.0,36358.0,3661.0,6932.0,4342.0,3951.0,5874.0,5993.0,18005.0,16672.0,5371.0,5016.0,20.7,Syn,0.7942521214457684,Syn
28966.0,45761.0,7044.0,11621.0,496.0,375.0,216.0,119.0,36755.0,34822.0,17876.0,24770.0,20.8,Syn,0.6179617932900675,Syn
82732.0,119125.0,16181.0,24478.0,737.0,514.0,139.0,113.0,88982.0,83548.0,66330.0,64035.0,20.8,PEuk1,0.5084327150746908,PEuk1
7259.0,15061.0,1754.0,2724.0,1128.0,1335.0,1823.0,2194.0,4722.0,6739.0,1704.0,1743.0,20.8,Syn,0.7282254682694216,Syn
15643.0,20892.0,2157.0,4658.0,3659.0,3904.0,5045.0,5260.0,16345.0,16005.0,5970.0,5131.0,20.8,Syn,0.7942914224957104,Syn
2056.0,13578.0,727.0,3221.0,1036.0,2029.0,1052.0,2147.0,2694.0,5099.0,395.0,748.0,20.8,Syn,0.7303562760056093,Syn
7397.0,7944.0,3599.0,6660.0,2337.0,2003.0,3162.0,2786.0,7823.0,7855.0,2017.0,2453.0,20.8,Syn,0.7527579359233506,Syn
24218.0,27471.0,1809.0,3240.0,3529.0,3407.0,4494.0,4300.0,15021.0,13721.0,3926.0,3330.0,20.8,Syn,0.7657020857209026,Syn
1126.0,7216.0,461.0,3231.0,614.0,1761.0,759.0,2263.0,1859.0,4921.0,1039.0,2274.0,20.9,Syn,0.7407500084820264,Syn
3889.0,11648.0,787.0,3427.0,2147.0,2856.0,2799.0,3738.0,6444.0,8569.0,436.0,908.0,20.9,Syn,0.7712061127097983,Syn
37900.0,61937.0,3512.0,4919.0,545.0,281.0,0.0,0.0,44202.0,39739.0,34506.0,28822.0,20.9,Syn,0.5863313869129735,Syn
58874.0,97879.0,29086.0,44581.0,3071.0,2962.0,8029.0,7472.0,18273.0,17145.0,5150.0,4954.0,20.9,Syn,0.7659024771994773,Syn
27274.0,33256.0,4365.0,6287.0,104.0,200.0,225.0,117.0,20635.0,20613.0,10530.0,15435.0,20.9,Syn,0.6400694308183723,Syn
17891.0,22954.0,3532.0,4770.0,4514.0,4601.0,5718.0,5698.0,17123.0,16171.0,3951.0,3594.0,20.9,Syn,0.8020779945581434,Syn
16052.0,18489.0,880.0,2992.0,4426.0,4339.0,4369.0,4431.0,11850.0,10245.0,1204.0,1687.0,20.9,Syn,0.7805445714774224,Syn
8576.0,17573.0,2950.0,4351.0,2676.0,2823.0,4014.0,3992.0,12017.0,12118.0,2715.0,2815.0,20.9,Syn,0.7695924374865134,Syn
65875.0,105123.0,8852.0,12932.0,397.0,294.0,251.0,108.0,49999.0,43638.0,26140.0,38139.0,21.0,Syn,0.522663969644332,Syn
9833.0,18968.0,5686.0,9284.0,4083.0,4163.0,5936.0,5735.0,17348.0,16759.0,4858.0,3710.0,21.0,Syn,0.8068410059663087,Syn
11708.0,29578.0,3288.0,5915.0,3660.0,3625.0,5322.0,5704.0,12625.0,12864.0,1064.0,1559.0,21.0,Syn,0.7955478757426183,Syn
419928.0,597792.0,17143.0,24527.0,1055.0,655.0,3755.0,3931.0,161522.0,145149.0,194095.0,139305.0,21.0,PEuk2,0.9981515256107405,PEuk2
7618.0,14423.0,3579.0,5341.0,1149.0,1318.0,1936.0,2206.0,4426.0,4728.0,1091.0,788.0,21.1,Syn,0.7304300625620327,Syn
20489.0,32224.0,4150.0,5271.0,2642.0,2398.0,7390.0,7322.0,17705.0,17499.0,5609.0,5586.0,21.1,Syn,0.8229181051141766,Syn
6616.0,14311.0,837.0,3828.0,1562.0,1762.0,2451.0,2627.0,7264.0,7461.0,898.0,1019.0,21.1,Syn,0.7406283683665229,Syn
3496.0,11055.0,1249.0,4027.0,1537.0,2499.0,1921.0,3573.0,5721.0,9587.0,1725.0,2563.0,21.1,Syn,0.7674627108161182,Syn
10743.0,10298.0,799.0,2353.0,3040.0,3241.0,3462.0,3636.0,8122.0,8128.0,0.0,806.0,21.1,Syn,0.7707443044027483,Syn
192629.0,271782.0,31799.0,46545.0,797.0,472.0,371.0,194.0,123235.0,106104.0,101508.0,83432.0,21.1,PEuk1,0.5152033833350487,PEuk1
32257.0,53821.0,5843.0,8801.0,643.0,289.0,477.0,207.0,40727.0,42294.0,10667.0,24880.0,21.1,Syn,0.6050247530859905,Syn
7448.0,16515.0,2705.0,5762.0,1810.0,1651.0,3058.0,3024.0,8113.0,8374.0,1904.0,2692.0,21.2,Syn,0.747752378030237,Syn
6043.0,16359.0,1982.0,5014.0,2498.0,2928.0,3645.0,4415.0,10066.0,12132.0,550.0,1403.0,21.2,Syn,0.7807149804860264,Syn
63418.0,90967.0,10222.0,15973.0,463.0,320.0,387.0,238.0,63896.0,58431.0,59969.0,48003.0,21.2,Syn,0.5441599677497931,Syn
2577.0,8503.0,576.0,1496.0,212.0,156.0,3004.0,7382.0,3103.0,7196.0,2026.0,1980.0,21.2,Syn,0.8443367403462178,Syn
4092.0,17270.0,2425.0,6513.0,1661.0,1985.0,2038.0,2565.0,5611.0,6765.0,442.0,1077.0,21.2,Syn,0.7364874455273843,Syn
145507.0,209532.0,14982.0,24587.0,236.0,335.0,162.0,63.0,61477.0,53750.0,32235.0,40499.0,21.2,PEuk1,0.601105107364777,PEuk1
29564.0,44839.0,6418.0,11187.0,216.0,156.0,260.0,122.0,38107.0,35365.0,31784.0,28153.0,21.2,Syn,0.618780068531487,Syn
18685.0,35168.0,2480.0,6620.0,2763.0,2693.0,3817.0,3860.0,11051.0,10699.0,3388.0,3160.0,21.2,Syn,0.7469248715621605,Syn
15850.0,14196.0,3719.0,5597.0,4942.0,5712.0,6078.0,6845.0,15269.0,16199.0,3285.0,3055.0,21.2,Syn,0.8335591971551787,Syn
6846.0,18349.0,1733.0,3586.0,3084.0,3164.0,4286.0,4394.0,12389.0,11962.0,1459.0,3376.0,21.2,Syn,0.778180657954029,Syn
10537.0,14165.0,7779.0,14217.0,3008.0,3175.0,5789.0,5961.0,13310.0,14316.0,2408.0,3750.0,21.2,Syn,0.8162634294573055,Syn
63040.0,96303.0,22799.0,35341.0,239.0,228.0,278.0,92.0,56562.0,48428.0,41354.0,40641.0,21.3,Syn,0.5395295580938767,Syn
9417.0,20642.0,1132.0,2070.0,1606.0,1628.0,3598.0,4172.0,8576.0,9333.0,1851.0,1934.0,21.3,Syn,0.7693599201889847,Syn
4154.0,16036.0,885.0,2171.0,1923.0,3443.0,2707.0,4400.0,6474.0,9260.0,1503.0,1747.0,21.3,Syn,0.781622521306402,Syn
68864.0,113589.0,3177.0,7606.0,361.0,346.0,0.0,4.0,43215.0,39723.0,34544.0,30605.0,21.3,Syn,0.5060797680871424,Syn
63611.0,95341.0,15732.0,22010.0,91.0,187.0,162.0,71.0,78380.0,69883.0,49305.0,54184.0,21.3,Syn,0.5284842751661255,Syn
277447.0,390029.0,80794.0,122390.0,545.0,267.0,122.0,84.0,251624.0,212562.0,93550.0,95938.0,21.4,PEuk2,0.9317168994126569,PEuk2
57688.0,80853.0,7623.0,12206.0,80.0,155.0,0.0,143.0,53323.0,49730.0,40847.0,35431.0,21.4,Syn,0.5592608690157925,Syn
3138.0,9892.0,1120.0,3367.0,1366.0,2607.0,1843.0,3437.0,4638.0,8508.0,1489.0,1592.0,21.5,Syn,0.7659276701621499,Syn
35778.0,53601.0,15740.0,27544.0,302.0,222.0,171.0,77.0,42951.0,39630.0,24526.0,29177.0,21.5,Syn,0.6065287209530391,Syn
692542.0,973235.0,42951.0,63808.0,707.0,1072.0,8702.0,8534.0,217003.0,199395.0,244321.0,168893.0,21.5,Nano1,0.8803665830787268,Nano1
139059.0,207335.0,28139.0,43601.0,246.0,284.0,361.0,170.0,139382.0,120276.0,68401.0,67642.0,21.6,PEuk1,0.6122899708508761,PEuk1
28720.0,40071.0,2528.0,4562.0,0.0,178.0,0.0,68.0,28662.0,27365.0,24450.0,21307.0,21.6,Syn,0.6257263390062843,Syn
31399.0,55253.0,7906.0,11718.0,55.0,40.0,220.0,159.0,37997.0,37626.0,12967.0,25604.0,21.6,Syn,0.6034550670341791,Syn
22134.0,39077.0,3807.0,7306.0,3742.0,3434.0,5235.0,5519.0,15114.0,14950.0,3422.0,4239.0,21.6,Syn,0.781069965698173,Syn
5688.0,11461.0,2296.0,3871.0,2733.0,2842.0,3162.0,3448.0,7808.0,8178.0,2271.0,2409.0,21.6,Syn,0.7648765094456854,Syn
13718.0,24464.0,6229.0,8881.0,4282.0,3816.0,6346.0,6332.0,16699.0,16053.0,5267.0,3439.0,21.6,Syn,0.8132450901031066,Syn
5908.0,12012.0,1282.0,3068.0,2253.0,2321.0,2664.0,2700.0,7338.0,7038.0,928.0,1492.0,21.7,Syn,0.7458673661878882,Syn
3794.0,12011.0,1083.0,4470.0,1393.0,1631.0,1959.0,2394.0,9200.0,10635.0,1121.0,3105.0,21.7,Syn,0.7365370545983106,Syn
946.0,6243.0,61.0,778.0,276.0,894.0,403.0,1006.0,1358.0,4665.0,370.0,543.0,21.7,Syn,0.7078891480660904,Syn
2517.0,9274.0,911.0,3639.0,1718.0,2347.0,2255.0,2982.0,5539.0,7759.0,1204.0,1755.0,21.8,Syn,0.7558404886729401,Syn
2796660.0,1871820.0,14499200.0,16777200.0,89314.0,37139.0,58839.0,29181.0,683614.0,375911.0,578767.0,270945.0,21.8,Syn,0.9998029654326137,Syn
41637.0,56638.0,10182.0,11274.0,1757.0,1573.0,4101.0,4072.0,11145.0,11364.0,4642.0,4159.0,21.8,Syn,0.72537559684333,Syn
5134.0,11194.0,1395.0,3331.0,1803.0,2112.0,2680.0,2872.0,6755.0,6913.0,1014.0,1817.0,21.8,Syn,0.7508672117678409,Syn
638307.0,834928.0,315507.0,458324.0,2210.0,1604.0,854.0,319.0,464736.0,391341.0,205728.0,173992.0,21.8,Nano1,0.9895315418564403,Nano1
61974.0,86242.0,5158.0,8317.0,251.0,204.0,430.0,158.0,55037.0,53046.0,32671.0,42792.0,22.0,Syn,0.5491432559072577,Syn
53522.0,60119.0,41945.0,60386.0,278.0,167.0,456.0,203.0,37656.0,33186.0,28558.0,26530.0,22.0,Syn,0.6105483462301625,Syn
71689.0,91974.0,9192.0,16469.0,207.0,229.0,396.0,254.0,112493.0,96065.0,37187.0,35805.0,22.0,Syn,0.5279654440109857,Syn
47079.0,72988.0,6567.0,10633.0,351.0,172.0,26.0,124.0,47723.0,43093.0,36141.0,30594.0,22.0,Syn,0.5731381584741203,Syn
57515.0,96960.0,11924.0,16930.0,485.0,311.0,108.0,79.0,57877.0,52557.0,30504.0,38847.0,22.1,Syn,0.5321146587310372,Syn
16689.0,31333.0,5065.0,9568.0,2029.0,2250.0,5587.0,5479.0,14395.0,14329.0,3067.0,4891.0,22.1,Syn,0.7876292259129432,Syn
5106.0,12918.0,966.0,2592.0,2329.0,2391.0,3150.0,3248.0,8147.0,9116.0,0.0,1060.0,22.2,Syn,0.757469435690033,Syn
54249.0,81412.0,10153.0,15565.0,563.0,305.0,99.0,88.0,53397.0,48873.0,48052.0,38580.0,22.2,Syn,0.558004270874947,Syn
11728.0,19057.0,3007.0,7160.0,4059.0,4000.0,5508.0,5731.0,12975.0,12070.0,3450.0,3054.0,22.2,Syn,0.8073634597482275,Syn
35714.0,54645.0,19678.0,31609.0,308.0,269.0,254.0,131.0,36954.0,35204.0,14089.0,30466.0,22.2,Syn,0.6093328261998574,Syn
1874.0,5153.0,367.0,2888.0,1181.0,2563.0,1302.0,2999.0,3476.0,7553.0,1530.0,1242.0,22.2,Syn,0.7611548842061868,Syn
150341.0,226161.0,5235.0,4202.0,327.0,253.0,121.0,143.0,131895.0,111039.0,98415.0,71499.0,22.3,PEuk1,0.6059241683914078,PEuk1
25428.0,43435.0,12445.0,18091.0,1220.0,1456.0,3870.0,4012.0,10057.0,10431.0,3981.0,2332.0,22.3,Syn,0.7414602876964884,Syn
56629.0,97175.0,71911.0,107469.0,4198.0,3728.0,11156.0,10729.0,22747.0,20766.0,8613.0,9841.0,22.3,Syn,0.8419211215984217,Syn
71944.0,107465.0,7648.0,8403.0,139.0,163.0,263.0,142.0,63070.0,57415.0,50595.0,44219.0,22.3,Syn,0.5131478283900063,Syn
17493.0,22851.0,1459.0,2893.0,2705.0,2416.0,3863.0,3866.0,9908.0,9884.0,889.0,2616.0,22.4,Syn,0.7606324844574109,Syn
13261.0,31399.0,3173.0,5309.0,3433.0,3579.0,4384.0,4208.0,13386.0,13452.0,5361.0,4199.0,22.4,Syn,0.7597255055922325,Syn
10955.0,19888.0,3407.0,4400.0,2263.0,2529.0,3231.0,3249.0,9915.0,9390.0,2078.0,2870.0,22.4,Syn,0.7497983476008392,Syn
17623.0,28292.0,1031.0,2494.0,3738.0,3750.0,4769.0,4869.0,12296.0,11987.0,1278.0,2384.0,22.4,Syn,0.7785530712584676,Syn
2829.0,15471.0,1853.0,4918.0,1606.0,1800.0,2072.0,2423.0,5514.0,6487.0,373.0,947.0,22.5,Syn,0.7346476274220072,Syn
7061.0,11601.0,2252.0,5224.0,3256.0,3330.0,4005.0,4231.0,11168.0,11182.0,2005.0,2080.0,22.5,Syn,0.7824594416772148,Syn
11874.0,26447.0,3333.0,5958.0,3226.0,3065.0,4596.0,4839.0,11846.0,13002.0,822.0,2195.0,22.5,Syn,0.7793949493893865,Syn
158358.0,251787.0,57090.0,83356.0,17962.0,16438.0,24662.0,23228.0,69192.0,60800.0,20543.0,18684.0,22.5,Syn,0.9070479466503676,Syn
