FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Max_Confidence,Label
43840.0,71331.0,14240.0,22092.0,0,39,111.0,50.0,53193.0,49144.0,32896.0,36685.0,50.6,Syn,0.5734450311874673,Syn
2953.0,11153.0,1292.0,2797.0,1644,2548,2038.0,3538.0,6508.0,11444.0,1029.0,1930.0,50.6,Syn,0.7658538577688112,Syn
341464.0,463787.0,24064.0,35314.0,2461,2345,76.0,115.0,342867.0,277763.0,151413.0,132511.0,50.6,PEuk2,0.9920198449946668,PEuk2
148324.0,219524.0,51397.0,67388.0,610,291,357.0,179.0,164884.0,132805.0,73983.0,76406.0,50.6,PEuk1,0.6136438700111071,PEuk1
363678.0,520190.0,70342.0,108450.0,719,476,26.0,78.0,243389.0,213469.0,109867.0,127081.0,50.6,PEuk2,0.9966838684747484,PEuk2
363999.0,424588.0,171075.0,211399.0,850,490,0.0,0.0,106739.0,95568.0,73012.0,65419.0,50.6,PEuk2,0.9519007484037519,PEuk2
76685.0,109419.0,15292.0,24195.0,496,416,0.0,40.0,59684.0,53924.0,40397.0,41428.0,50.7,Syn,0.5123634752834079,Syn
1407.0,6805.0,1196.0,8313.0,1055,2863,943.0,2724.0,2868.0,7538.0,45.0,94.0,50.7,Syn,0.7540119326461693,Syn
17846.0,29562.0,13692.0,23551.0,76,79,71.0,23.0,29866.0,30855.0,10812.0,22242.0,50.7,Syn,0.6424246481731811,Syn
4372.0,23039.0,657.0,2821.0,1066,1494,1322.0,2001.0,3151.0,5580.0,107.0,194.0,50.8,Syn,0.7137366133822883,Syn
596800.0,730595.0,471847.0,601354.0,2086,1271,583.0,453.0,313144.0,264608.0,230257.0,171706.0,50.8,PEuk2,0.8210318391414405,PEuk2
55020.0,62763.0,7511.0,8680.0,568,233,0.0,63.0,38881.0,36208.0,37278.0,29397.0,50.9,Syn,0.589228921587406,Syn
8831.0,17243.0,1225.0,1817.0,4729,4653,6195.0,6348.0,16738.0,16974.0,4382.0,4173.0,50.9,Syn,0.8199077696185368,Syn
154621.0,225239.0,12239.0,18448.0,508,269,396.0,143.0,188073.0,155889.0,128260.0,90454.0,50.9,PEuk1,0.6119648248578291,PEuk1
4736.0,8791.0,1527.0,3738.0,2814,2703,3412.0,3342.0,8791.0,9056.0,1898.0,1795.0,51.0,Syn,0.7649675428994028,Syn
149071.0,198802.0,46370.0,68515.0,873,796,174.0,99.0,154473.0,124940.0,84476.0,68710.0,51.0,PEuk1,0.6090667750471822,PEuk1
34915.0,42151.0,4164.0,7379.0,0,226,307.0,142.0,35861.0,33128.0,39491.0,27599.0,51.0,Syn,0.6234562017420332,Syn
11813.0,25084.0,2188.0,2668.0,3312,3292,3902.0,3536.0,11408.0,10715.0,1783.0,2211.0,51.0,Syn,0.7509062195302262,Syn
1511.0,9215.0,509.0,1962.0,1214,2123,1504.0,2678.0,3851.0,6654.0,107.0,123.0,51.0,Syn,0.748309009209255,Syn
232713.0,344509.0,15591.0,25128.0,678,255,532.0,236.0,156590.0,138990.0,87070.0,85065.0,51.1,PEuk2,0.8064414502681229,PEuk2
50213.0,74691.0,10246.0,14460.0,690,344,76.0,115.0,55929.0,52341.0,43519.0,34954.0,51.1,Syn,0.5677479950423682,Syn
11284.0,23877.0,4250.0,8038.0,5289,5528,6531.0,6568.0,18265.0,17851.0,2476.0,3772.0,51.1,Syn,0.8195039586338804,Syn
44640.0,73820.0,3505.0,6284.0,445,288,14.0,116.0,43874.0,40451.0,21604.0,30275.0,51.1,Syn,0.5717994555124953,Syn
24874.0,40926.0,4052.0,5957.0,266,240,89.0,96.0,31452.0,28459.0,15870.0,19226.0,51.1,Syn,0.6253174757068654,Syn
3077.0,16263.0,880.0,3674.0,1027,2271,1350.0,3257.0,3143.0,8210.0,658.0,1511.0,51.2,Syn,0.7541358289292777,Syn
28598.0,51770.0,19245.0,32007.0,1505,1252,3468.0,3257.0,8092.0,8122.0,2017.0,2439.0,51.2,Syn,0.7148227808123113,Syn
10922.0,25966.0,1263.0,4490.0,5341,5948,7262.0,8027.0,17157.0,18945.0,4311.0,2539.0,51.2,Syn,0.8438261169858707,Syn
8186.0,22441.0,2937.0,5357.0,2473,2623,4286.0,4539.0,11744.0,12729.0,2107.0,2525.0,51.3,Syn,0.776477781325935,Syn
1737.0,10917.0,441.0,2829.0,1474,2702,1735.0,3132.0,5227.0,9743.0,953.0,1925.0,51.4,Syn,0.7572306283793288,Syn
37728.0,70312.0,24478.0,42781.0,7153,7163,10610.0,10774.0,33850.0,33564.0,7540.0,9429.0,51.4,Syn,0.856555206154576,Syn
18032.0,35183.0,3002.0,5354.0,3328,3299,4595.0,4518.0,13077.0,13124.0,3489.0,2909.0,51.4,Syn,0.7625087902395917,Syn
18179.0,25911.0,2550.0,4452.0,11185,10847,12506.0,12150.0,27718.0,26404.0,1012.0,3075.0,51.5,Syn,0.9040083246327326,Syn
2634.0,10632.0,389.0,1488.0,210,128,76.0,0.0,2867.0,5530.0,9643.0,13053.0,51.6,Syn,0.6729035345795802,Syn
2344.0,7352.0,353.0,1460.0,204,83,146.0,62.0,10152.0,11398.0,9603.0,9424.0,51.6,Syn,0.6770400712819794,Syn
2358.0,10969.0,139.0,617.0,88,0,114.0,77.0,2072.0,4303.0,28427.0,65658.0,51.6,Syn,0.6747046316231724,Syn
610333.0,733704.0,84965.0,121757.0,2712,2068,0.0,112.0,964633.0,772458.0,402678.0,326024.0,51.6,Nano1,0.9999958625897675,Nano1
10771.0,20596.0,2423.0,4318.0,3348,3687,4634.0,5111.0,17413.0,18106.0,991.0,1148.0,51.6,Syn,0.7905739146751926,Syn
55622.0,72266.0,45270.0,62435.0,1843,1907,4284.0,4265.0,10727.0,10227.0,4998.0,4717.0,51.6,Syn,0.7213573413176281,Syn
78075.0,127155.0,17955.0,26756.0,674,403,93.0,85.0,37941.0,34726.0,29508.0,27626.0,51.7,PEuk1,0.5018026257692304,PEuk1
56565.0,101133.0,19057.0,31094.0,106,106,232.0,115.0,50619.0,46390.0,28067.0,34901.0,51.7,Syn,0.5322225535781591,Syn
2042.0,12722.0,161.0,1209.0,1405,2441,2073.0,3952.0,5227.0,9437.0,585.0,1555.0,51.7,Syn,0.7738181345712536,Syn
1790.0,5883.0,0.0,0.0,535,1652,917.0,2607.0,2180.0,5786.0,1.0,113.0,51.7,Syn,0.7498298238995478,Syn
62510.0,92626.0,26404.0,41859.0,216,165,118.0,101.0,63743.0,55988.0,29412.0,42268.0,51.7,Syn,0.5440564166692153,Syn
10084.0,31553.0,650.0,1860.0,3748,3944,6001.0,6175.0,16065.0,15801.0,1296.0,3230.0,51.7,Syn,0.802340377557912,Syn
74756.0,111937.0,27028.0,41201.0,321,196,190.0,139.0,79479.0,71996.0,45568.0,58870.0,51.8,Syn,0.508022161524174,Syn
1686.0,9693.0,1011.0,3573.0,1109,1816,1327.0,2238.0,3324.0,5750.0,0.0,0.0,51.9,Syn,0.7370080681239054,Syn
3033.0,9707.0,1766.0,4038.0,853,922,1261.0,1526.0,3654.0,4732.0,83.0,371.0,51.9,Syn,0.7179250097637639,Syn
4058.0,14288.0,226.0,3484.0,828,1816,1109.0,2377.0,2461.0,6450.0,1489.0,1742.0,51.9,Syn,0.7346914773321052,Syn
3587.0,17731.0,1283.0,6105.0,2292,3314,2705.0,4115.0,6956.0,10688.0,0.0,392.0,51.9,Syn,0.7734954250528716,Syn
35105.0,64410.0,20777.0,34335.0,6352,5883,10881.0,10949.0,30205.0,28785.0,3847.0,7956.0,51.9,Syn,0.8627105696197128,Syn
540379.0,717381.0,72987.0,112216.0,1454,1042,175.0,182.0,578042.0,475089.0,220340.0,200513.0,51.9,Nano1,0.9914346690086474,Nano1
14673.0,16556.0,2379.0,3660.0,2470,2232,3475.0,3043.0,7962.0,7703.0,1372.0,1480.0,51.9,Syn,0.7487042241818324,Syn
10516.0,19166.0,5220.0,9822.0,1801,1979,4214.0,4395.0,10649.0,11803.0,1895.0,3086.0,51.9,Syn,0.7770620038431626,Syn
190369.0,290898.0,48944.0,68992.0,879,572,526.0,220.0,136710.0,118776.0,89700.0,83057.0,52.0,PEuk1,0.44230616847015486,PEuk1
122369.0,194468.0,27988.0,46388.0,6799,6318,9375.0,8720.0,25524.0,25841.0,6798.0,7553.0,52.0,Syn,0.6740477342814433,Syn
1694.0,8470.0,672.0,2050.0,1006,1739,920.0,2043.0,2757.0,5057.0,855.0,2067.0,52.0,Syn,0.7334040331702446,Syn
2535.0,9627.0,257.0,1830.0,888,1836,945.0,2037.0,2344.0,4933.0,723.0,869.0,52.0,Syn,0.7319542697959831,Syn
203957.0,309139.0,24253.0,37168.0,77,103,460.0,205.0,159755.0,135214.0,72676.0,71525.0,52.0,PEuk2,0.5861846275784199,PEuk2
5665840.0,2660550.0,8382370.0,14939300.0,28858,10163,9554.0,3117.0,4134740.0,1670860.0,2062930.0,725350.0,52.0,Nano2,1.0,Nano2
16082.0,26720.0,1649.0,2867.0,6637,5923,8863.0,9196.0,22745.0,23326.0,2706.0,5214.0,52.1,Syn,0.8612048703769085,Syn
70828.0,105066.0,2334.0,3761.0,641,314,212.0,170.0,72538.0,69158.0,67077.0,58022.0,52.1,Syn,0.5122741507920515,Syn
49949.0,67368.0,36056.0,53773.0,426,171,357.0,195.0,34809.0,31053.0,33204.0,22689.0,52.1,Syn,0.5987107713024825,Syn
6252.0,19819.0,962.0,2217.0,1885,2207,2702.0,3286.0,7249.0,9428.0,0.0,357.0,52.1,Syn,0.7499856866680988,Syn
7800.0,13706.0,2626.0,5057.0,3494,3596,4040.0,4336.0,11973.0,13119.0,2993.0,3532.0,52.1,Syn,0.7822761737323396,Syn
14666.0,21394.0,10136.0,15871.0,3831,3642,5026.0,5157.0,9956.0,8453.0,3099.0,2790.0,52.1,Syn,0.7950426069233597,Syn
2935.0,15424.0,817.0,2769.0,496,785,393.0,1055.0,1759.0,4109.0,478.0,1046.0,52.1,Syn,0.6976495400053958,Syn
2729.0,7581.0,844.0,2590.0,1025,1281,1289.0,1843.0,4089.0,5969.0,170.0,185.0,52.1,Syn,0.7286198635945893,Syn
16565.0,31569.0,4794.0,9930.0,206,148,196.0,110.0,18909.0,19727.0,5453.0,11491.0,52.2,Syn,0.6433424315906444,Syn
78643.0,130845.0,15768.0,25587.0,115,148,0.0,0.0,55298.0,52394.0,23790.0,45729.0,52.2,PEuk1,0.5175166104100914,PEuk1
4251.0,10911.0,1237.0,3980.0,2380,2900,3096.0,3745.0,7693.0,9408.0,484.0,896.0,52.2,Syn,0.7720854028433728,Syn
1315.0,6973.0,180.0,870.0,170,133,209.0,137.0,11090.0,17822.0,2836.0,4607.0,52.3,Syn,0.6773834409454228,Syn
1402.0,8653.0,125.0,1644.0,131,137,105.0,0.0,6771.0,12077.0,2394.0,4045.0,52.3,Syn,0.6733648108160166,Syn
4007.0,9541.0,0.0,852.0,131,90,220.0,141.0,6446.0,6182.0,7108.0,5762.0,52.3,Syn,0.6779984661084587,Syn
369258.0,227202.0,178550.0,132291.0,3285,1336,617.0,292.0,2633560.0,924986.0,1544210.0,536016.0,52.3,Nano1,0.9490847470502785,Nano1
1491.0,6198.0,0.0,1075.0,46,0,143.0,75.0,4971.0,6765.0,2421.0,3532.0,52.3,Syn,0.6804059128129673,Syn
8472.0,20215.0,2494.0,6426.0,1253,1352,3083.0,3136.0,7082.0,7265.0,1763.0,2785.0,52.3,Syn,0.7462124609551688,Syn
2020.0,9817.0,1313.0,4355.0,1496,3400,1830.0,3951.0,4743.0,12068.0,830.0,1774.0,52.3,Syn,0.7778296128351583,Syn
6636.0,18689.0,561.0,1585.0,3327,3862,4218.0,4482.0,11698.0,11927.0,1150.0,2536.0,52.4,Syn,0.7802414355405565,Syn
68702.0,109186.0,7582.0,9974.0,206,141,405.0,204.0,65415.0,58404.0,42134.0,45100.0,52.4,Syn,0.5123524556051076,Syn
1039.0,7030.0,319.0,3853.0,539,1476,626.0,1626.0,1787.0,4323.0,1459.0,3493.0,52.4,Syn,0.7247230443820512,Syn
3493.0,9596.0,1431.0,4284.0,4317,4811,5784.0,6838.0,12886.0,15378.0,643.0,1726.0,52.4,Syn,0.8366005859904438,Syn
6179.0,11594.0,1651.0,4325.0,1755,1954,2563.0,2983.0,6397.0,7615.0,617.0,552.0,52.5,Syn,0.752865127720122,Syn
1855.0,11224.0,648.0,2432.0,180,165,58.0,0.0,3050.0,5956.0,1810.0,2757.0,52.5,Syn,0.6721883745496176,Syn
1474.0,7847.0,39.0,1283.0,137,152,64.0,0.0,3148.0,4596.0,1086.0,1638.0,52.5,Syn,0.6770483361315649,Syn
3569.0,10037.0,0.0,1533.0,157,134,124.0,100.0,3195.0,4496.0,24191.0,27523.0,52.5,Syn,0.6769519967262411,Syn
925096.0,1083420.0,207376.0,296611.0,7961,6595,50625.0,45668.0,741512.0,620359.0,595590.0,474067.0,52.5,Crypto,0.9999999963646244,Crypto
17093.0,26729.0,2296.0,5974.0,6078,5772,7827.0,8135.0,20724.0,21318.0,2300.0,3336.0,52.5,Syn,0.8445782352459049,Syn
58030.0,101450.0,10397.0,18369.0,379,216,0.0,0.0,67498.0,59545.0,49612.0,44004.0,52.5,Syn,0.5197918797157755,Syn
4132.0,8621.0,705.0,2586.0,417,1441,813.0,2538.0,2595.0,6241.0,244.0,137.0,52.5,Syn,0.7449730616598655,Syn
8606.0,20147.0,1812.0,3856.0,2310,2409,2723.0,2800.0,7009.0,8046.0,754.0,896.0,52.6,Syn,0.7385525849001022,Syn
7366.0,18175.0,1852.0,3926.0,3376,4010,4909.0,5459.0,13414.0,14595.0,2091.0,4266.0,52.6,Syn,0.8015629315702958,Syn
75658.0,122433.0,5750.0,10144.0,831,614,294.0,199.0,46673.0,40824.0,28360.0,31425.0,52.6,Syn,0.49876012844098494,Syn
9154.0,20394.0,1386.0,3209.0,7820,9460,8923.0,9959.0,18913.0,21315.0,337.0,607.0,52.6,Syn,0.8797996169793095,Syn
1987.0,7877.0,755.0,2834.0,1327,1927,2124.0,2885.0,5244.0,7159.0,1229.0,1552.0,52.7,Syn,0.7546595488992339,Syn
4244.0,11033.0,1271.0,2715.0,4607,4939,6488.0,7225.0,16520.0,19279.0,1848.0,3076.0,52.7,Syn,0.8412411724035296,Syn
7236.0,16139.0,1045.0,3222.0,3141,3870,4237.0,4161.0,10687.0,10798.0,1637.0,2197.0,52.7,Syn,0.7763940090341939,Syn
8289.0,13487.0,2238.0,5516.0,6213,6466,7915.0,8242.0,20285.0,20958.0,3502.0,2766.0,52.7,Syn,0.8574301341741852,Syn
396416.0,504188.0,133985.0,176663.0,1217,739,0.0,58.0,242613.0,205414.0,130718.0,118139.0,52.8,PEuk2,0.9958061807272862,PEuk2
74351.0,114999.0,17069.0,24479.0,137,131,160.0,125.0,84407.0,73970.0,32440.0,39139.0,52.8,PEuk1,0.4987303702803424,PEuk1
28950.0,59704.0,7025.0,15054.0,139,97,235.0,132.0,44799.0,43029.0,22322.0,31208.0,52.8,Syn,0.5946614111421713,Syn
13447.0,18900.0,3151.0,5143.0,3804,3869,5206.0,4793.0,12500.0,11835.0,2551.0,2036.0,52.8,Syn,0.7874687223878908,Syn
2560.0,11305.0,875.0,3072.0,1323,1769,1846.0,2463.0,5963.0,8565.0,0.0,356.0,52.9,Syn,0.7396802897131888,Syn
1189270.0,1308270.0,717077.0,887826.0,2658,2245,910.0,563.0,165012.0,141347.0,115260.0,82255.0,52.9,Nano1,0.9992565118194146,Nano1
21164.0,34572.0,6967.0,12746.0,218,219,65.0,50.0,28560.0,29021.0,8511.0,16765.0,52.9,Syn,0.6344882310630283,Syn
118868.0,178441.0,31639.0,50618.0,417,332,263.0,112.0,83523.0,76687.0,50542.0,68993.0,52.9,PEuk1,0.5800115426774473,PEuk1
2200.0,10621.0,477.0,2290.0,791,1856,1003.0,2508.0,2418.0,6017.0,577.0,1129.0,53.0,Syn,0.7423726702674588,Syn
12895.0,36016.0,2590.0,7408.0,1852,2039,3794.0,4089.0,9403.0,10330.0,577.0,2449.0,53.1,Syn,0.7509723279488617,Syn
5994.0,14430.0,2185.0,3596.0,2262,2445,3337.0,3553.0,9116.0,9015.0,1971.0,2213.0,53.1,Syn,0.7632304957772057,Syn
154558.0,237663.0,21820.0,31971.0,873,540,184.0,64.0,91049.0,80256.0,73664.0,60420.0,53.1,PEuk1,0.5952993179894488,PEuk1
148428.0,207333.0,26048.0,39368.0,644,209,380.0,168.0,99639.0,91435.0,87234.0,78569.0,53.1,PEuk1,0.6059659890329243,PEuk1
2793.0,12704.0,935.0,3224.0,1341,2905,1760.0,3609.0,3833.0,8469.0,694.0,973.0,53.1,Syn,0.7671087354200185,Syn
1042.0,7068.0,406.0,2316.0,596,1944,785.0,2544.0,1516.0,4889.0,304.0,515.0,53.1,Syn,0.7479398360044512,Syn
1834.0,6706.0,563.0,1539.0,1091,1497,1475.0,2088.0,4555.0,6410.0,297.0,1391.0,53.2,Syn,0.7358709330898133,Syn
9945.0,10505.0,1608.0,3248.0,3482,3800,5388.0,5052.0,14646.0,13159.0,5518.0,3179.0,53.2,Syn,0.8008362723151653,Syn
7140.0,19756.0,1259.0,2716.0,1103,1200,1968.0,1996.0,4846.0,5166.0,168.0,462.0,53.2,Syn,0.7175144453617425,Syn
3177.0,14244.0,1270.0,3939.0,249,203,158.0,79.0,4120.0,4805.0,18641.0,27927.0,53.2,Syn,0.6710600438847923,Syn
6327.0,15335.0,17342.0,22950.0,164,157,10.0,0.0,61993.0,43208.0,108039.0,71729.0,53.2,Syn,0.6574971978451127,Syn
8367790.0,4074390.0,15821300.0,8089940.0,32160,8393,7606.0,1991.0,13837600.0,3554250.0,10250900.0,2148360.0,53.2,Nano2,1.0,Nano2
330956.0,32941.0,125184.0,9217.0,1686,4676,6402.0,6081.0,20343.0,13719.0,5453.0,3478.0,53.2,Syn,0.8014229173005589,Syn
387479.0,524784.0,37220.0,56888.0,925,435,199.0,134.0,228606.0,204223.0,138492.0,123174.0,53.3,PEuk2,0.9970499800542624,PEuk2
14260.0,20412.0,5216.0,7282.0,5447,5165,6318.0,6412.0,16724.0,17530.0,3382.0,4012.0,53.3,Syn,0.8193358725671731,Syn
35817.0,53950.0,9465.0,16276.0,302,297,387.0,205.0,40675.0,40585.0,13157.0,24979.0,53.3,Syn,0.6071473811298318,Syn
12999.0,12338.0,2013.0,1989.0,3020,3014,3332.0,3356.0,10180.0,10684.0,1232.0,1344.0,53.4,Syn,0.7608722004662558,Syn
63967.0,76339.0,26330.0,39096.0,0,129,684.0,180.0,61410.0,55822.0,51162.0,35737.0,53.4,Syn,0.5713623833847923,Syn
8170.0,14247.0,3038.0,5659.0,3161,3046,3864.0,3727.0,9536.0,9428.0,1293.0,2371.0,53.5,Syn,0.7684229202205262,Syn
5330.0,15746.0,2240.0,3799.0,3781,4191,5028.0,6115.0,13414.0,16046.0,1251.0,2450.0,53.5,Syn,0.8168594950078968,Syn
4392.0,13850.0,2262.0,6406.0,1139,1515,2424.0,3304.0,6023.0,8426.0,602.0,1547.0,53.5,Syn,0.7575611130191635,Syn
4649.0,7083.0,2173.0,3121.0,339,158,285.0,170.0,42240.0,36476.0,14279.0,8395.0,53.5,Syn,0.6721146108943123,Syn
3686.0,11117.0,727.0,1465.0,152,53,266.0,134.0,31098.0,33850.0,6819.0,5810.0,53.5,Syn,0.6659180509262657,Syn
3474.0,8675.0,684.0,1577.0,168,121,163.0,90.0,5386.0,5386.0,9618.0,7887.0,53.5,Syn,0.6782099168709437,Syn
1902.0,5656.0,0.0,569.0,303,223,228.0,168.0,4712.0,5519.0,7502.0,7175.0,53.5,Syn,0.6844010115750857,Syn
1061130.0,951239.0,240648.0,284294.0,5473,4395,1416.0,589.0,4197660.0,2769960.0,1795520.0,1290020.0,53.5,Nano2,1.0,Nano2
41617.0,63769.0,6155.0,9538.0,677,367,326.0,221.0,41351.0,38913.0,28115.0,38044.0,53.6,Syn,0.5920208605580276,Syn
32483.0,57919.0,5079.0,7262.0,207,142,0.0,50.0,31656.0,28611.0,18944.0,21692.0,53.6,Syn,0.5986459112909974,Syn
5362.0,9714.0,2015.0,4037.0,1731,2549,2900.0,4412.0,8530.0,11937.0,4094.0,3823.0,53.6,Syn,0.7871705937286245,Syn
2739.0,9872.0,1381.0,5996.0,577,1022,812.0,1922.0,2013.0,4990.0,2029.0,2694.0,53.7,Syn,0.7284342792162553,Syn
2638.0,11870.0,1752.0,6662.0,1033,1371,2486.0,3721.0,6067.0,8762.0,12.0,165.0,53.7,Syn,0.7693548901126782,Syn
39612.0,50678.0,10211.0,18852.0,255,252,0.0,33.0,35503.0,33714.0,23491.0,26881.0,53.7,Syn,0.6098684526719906,Syn
42267.0,65608.0,19359.0,29227.0,360,210,0.0,0.0,47040.0,43615.0,28307.0,25744.0,53.7,Syn,0.5847599287296619,Syn
3447.0,19462.0,623.0,2263.0,2012,3240,2780.0,4527.0,6363.0,10306.0,288.0,816.0,53.7,Syn,0.7802778757284877,Syn
7627.0,22582.0,3379.0,8028.0,1704,1853,2042.0,2209.0,5653.0,6001.0,659.0,1037.0,53.7,Syn,0.7211375135884737,Syn
45539.0,69180.0,9520.0,16017.0,171,122,0.0,15.0,49490.0,46561.0,32486.0,41562.0,53.8,Syn,0.575369200017461,Syn
10048.0,20277.0,2976.0,4879.0,4623,4848,6686.0,6744.0,18308.0,18522.0,4100.0,4067.0,53.8,Syn,0.8248949347593072,Syn
2394.0,10371.0,357.0,2518.0,168,59,117.0,0.0,5122.0,6823.0,5789.0,9167.0,53.8,Syn,0.6729246912146134,Syn
621120.0,777248.0,73741.0,103948.0,1997,1236,578.0,299.0,738769.0,576178.0,299610.0,272361.0,53.8,Nano1,0.9998320651216438,Nano1
1654.0,6039.0,0.0,1005.0,617,1990,740.0,2278.0,2256.0,6955.0,138.0,105.0,53.9,Syn,0.7417882133098747,Syn
21045.0,43071.0,8253.0,15384.0,6709,7272,5696.0,6089.0,15590.0,17383.0,729.0,2172.0,53.9,Syn,0.7940764799300796,Syn
60182.0,86771.0,7724.0,10615.0,0,0,260.0,102.0,62768.0,59707.0,21122.0,39581.0,54.0,Syn,0.5440673655601147,Syn
115806.0,156117.0,60856.0,92641.0,3828,3999,12229.0,11968.0,31103.0,29924.0,12429.0,11628.0,54.0,Syn,0.8072671231711626,Syn
1224.0,4142.0,1824.0,4452.0,1857,2102,2300.0,2730.0,6299.0,7461.0,802.0,1425.0,54.1,Syn,0.7556657040524734,Syn
8019.0,20384.0,1754.0,3588.0,2275,2526,3437.0,3502.0,10248.0,10959.0,475.0,1558.0,54.1,Syn,0.7547257322507672,Syn
39884.0,59363.0,2720.0,5136.0,426,214,141.0,118.0,47179.0,45134.0,39061.0,33008.0,54.2,Syn,0.5918117520773017,Syn
9050.0,25335.0,3014.0,6739.0,4622,5096,7135.0,7685.0,16410.0,17399.0,428.0,2676.0,54.2,Syn,0.8382961763078556,Syn
6571.0,14970.0,2887.0,5776.0,3532,3515,5057.0,5482.0,13682.0,14616.0,0.0,3400.0,54.2,Syn,0.8049706876822933,Syn
1913.0,12121.0,655.0,2642.0,1260,3547,1628.0,4096.0,3570.0,9883.0,775.0,1479.0,54.2,Syn,0.7790772226491554,Syn
4514.0,15033.0,1320.0,4086.0,2401,4226,2315.0,4534.0,5975.0,11744.0,0.0,550.0,54.2,Syn,0.786130744933549,Syn
16666.0,28533.0,9813.0,15347.0,487,325,272.0,118.0,25141.0,23296.0,14091.0,17273.0,54.2,Syn,0.6480715790194268,Syn
33055.0,55570.0,6495.0,10511.0,164,195,21.0,21.0,28391.0,24951.0,20217.0,23240.0,54.3,Syn,0.6035234021012073,Syn
6828.0,16650.0,353.0,2590.0,2160,2773,3184.0,3878.0,9097.0,10867.0,737.0,791.0,54.3,Syn,0.7679876894073315,Syn
3561.0,15394.0,926.0,3245.0,1682,2270,2325.0,3213.0,6204.0,8383.0,0.0,836.0,54.3,Syn,0.753956261021601,Syn
2951.0,10172.0,1795.0,4469.0,2311,3022,2736.0,3405.0,7684.0,9691.0,0.0,1641.0,54.3,Syn,0.7651995180641791,Syn
11292.0,29298.0,3419.0,7636.0,2772,3419,4223.0,4702.0,10338.0,11781.0,74.0,1020.0,54.4,Syn,0.7742312220156117,Syn
2646.0,10554.0,588.0,3301.0,1701,2265,2442.0,3050.0,6221.0,7396.0,731.0,1734.0,54.4,Syn,0.7559413476430737,Syn
2419.0,14504.0,657.0,2943.0,732,1118,1327.0,2163.0,3271.0,5482.0,0.0,0.0,54.4,Syn,0.7282802407052533,Syn
3237.0,10695.0,137.0,1016.0,67,37,308.0,137.0,7722.0,8161.0,2175.0,2081.0,54.4,Syn,0.6755690945007279,Syn
961592.0,1051470.0,85686.0,110207.0,3964,3300,58324.0,44531.0,579460.0,420278.0,453075.0,300028.0,54.4,Crypto,0.999999999952518,Crypto
3543.0,13184.0,784.0,2018.0,1061,2089,1696.0,3180.0,3981.0,8623.0,1345.0,1796.0,54.4,Syn,0.7552183279031931,Syn
66887.0,85467.0,17065.0,28322.0,524,502,398.0,176.0,56106.0,52268.0,52763.0,36772.0,54.4,Syn,0.5564960464218466,Syn
23241.0,37295.0,15337.0,23565.0,1819,1764,3305.0,3351.0,16786.0,15940.0,2994.0,6093.0,54.4,Syn,0.7319612513369036,Syn
53216.0,87139.0,4239.0,6910.0,420,238,441.0,256.0,49531.0,47779.0,22583.0,37021.0,54.4,Syn,0.5527078273943398,Syn
19199.0,34383.0,3724.0,6131.0,254,145,212.0,88.0,26824.0,26765.0,9705.0,17852.0,54.5,Syn,0.635168029985087,Syn
509.0,3239.0,679.0,3715.0,1229,2115,1902.0,3426.0,4355.0,7888.0,693.0,1559.0,54.5,Syn,0.7727302609332183,Syn
11338.0,30617.0,34542.0,60792.0,1951,1777,4867.0,5086.0,10605.0,10341.0,1996.0,5208.0,54.5,Syn,0.7885838182323242,Syn
7667.0,19974.0,1809.0,4370.0,3215,3410,4400.0,4679.0,11648.0,13078.0,781.0,2290.0,54.5,Syn,0.7828738179351761,Syn
95322.0,139937.0,59186.0,83227.0,2503,2857,8467.0,8145.0,21714.0,19990.0,8940.0,7103.0,54.6,Syn,0.7384101861688938,Syn
23144.0,31679.0,2260.0,3318.0,6770,6857,8733.0,9150.0,22448.0,21693.0,3463.0,4759.0,54.7,Syn,0.8578363486943408,Syn
313235.0,444421.0,18696.0,25636.0,361,310,3525.0,3001.0,100535.0,87573.0,81736.0,71553.0,54.7,PEuk2,0.9805720370272182,PEuk2
4111.0,9957.0,674.0,1669.0,3271,3508,4198.0,4634.0,8936.0,9649.0,1211.0,1736.0,54.8,Syn,0.7929663538267296,Syn
218453.0,321887.0,42869.0,67697.0,602,260,0.0,67.0,210059.0,181079.0,75175.0,76320.0,54.8,PEuk2,0.6797307853828424,PEuk2
47295.0,68495.0,9199.0,11945.0,103,106,220.0,86.0,46828.0,43875.0,31138.0,29663.0,54.8,Syn,0.5787493507506316,Syn
34184.0,61343.0,4279.0,6097.0,186,85,0.0,85.0,40968.0,36740.0,12247.0,23154.0,54.9,Syn,0.5910435445231865,Syn
31715.0,47023.0,4943.0,8978.0,0,74,218.0,77.0,32519.0,29139.0,20404.0,19648.0,54.9,Syn,0.6158954387021246,Syn
393543.0,562802.0,47325.0,69098.0,442,541,7451.0,6342.0,137950.0,123158.0,120649.0,107371.0,54.9,PEuk2,0.9987642210329762,PEuk2
61894.0,87984.0,13076.0,20367.0,231,211,144.0,151.0,46482.0,45186.0,12162.0,28935.0,54.9,Syn,0.5522069179550526,Syn
6206.0,16196.0,2432.0,4730.0,3864,3967,5265.0,5618.0,12830.0,13242.0,176.0,1097.0,54.9,Syn,0.8071792988232346,Syn
