FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Max_Confidence,Label
7356.0,20676.0,1922.0,3940.0,4140.0,5770.0,6042.0,8355,16108.0,20874.0,2911.0,4031.0,16.5,Syn,0.8529472665034721,Syn
4510.0,17900.0,722.0,3129.0,2003.0,3413.0,2941.0,5227,8416.0,14818.0,0.0,1869.0,16.5,Syn,0.7961960150533536,Syn
1895.0,11613.0,308.0,1365.0,1076.0,1904.0,1552.0,2852,3661.0,6925.0,398.0,812.0,16.5,Syn,0.749279741336095,Syn
69705.0,152321.0,15007.0,30537.0,0.0,161.0,203.0,91,54144.0,68559.0,58692.0,61779.0,16.6,PEuk1,0.5499812579534717,PEuk1
2796.0,9132.0,885.0,2052.0,2417.0,3371.0,3100.0,4209,8052.0,10607.0,1828.0,2891.0,16.6,Syn,0.784284185556876,Syn
6443.0,19012.0,1340.0,4725.0,1431.0,2059.0,1832.0,2527,5122.0,7442.0,1573.0,1949.0,16.6,Syn,0.7329489116144551,Syn
14701.0,46444.0,2353.0,5247.0,5094.0,7149.0,6077.0,8577,17434.0,23756.0,2581.0,3651.0,16.7,Syn,0.8363033551494458,Syn
35734.0,74046.0,5225.0,10665.0,130.0,349.0,242.0,150,43026.0,58073.0,28270.0,42700.0,16.7,Syn,0.5667129791861731,Syn
13806.0,35929.0,2665.0,4849.0,3485.0,5176.0,4360.0,5906,13238.0,18447.0,2643.0,4439.0,16.7,Syn,0.7933530752610651,Syn
1417.0,5302.0,34.0,1933.0,180.0,1238.0,187.0,1262,544.0,4126.0,301.0,686.0,16.7,Syn,0.7167691462843964,Syn
19335.0,46231.0,3019.0,7459.0,257.0,199.0,203.0,96,23479.0,30382.0,16768.0,34584.0,16.8,Syn,0.6170311627509825,Syn
126310.0,253565.0,13147.0,29722.0,158.0,178.0,0.0,72,105760.0,129281.0,53923.0,58688.0,16.9,PEuk1,0.563581010192473,PEuk1
18140.0,38931.0,472.0,3459.0,305.0,212.0,0.0,0,33693.0,44423.0,17323.0,35262.0,16.9,Syn,0.6186990224378695,Syn
1759.0,5805.0,0.0,1543.0,127.0,112.0,0.0,0,1303.0,4036.0,2208.0,3330.0,16.9,Syn,0.680029860089037,Syn
201777.0,407864.0,23951.0,50258.0,832.0,771.0,0.0,0,238207.0,291707.0,103879.0,122275.0,16.9,PEuk2,0.9723703765317842,PEuk2
16073.0,37693.0,2909.0,8068.0,191.0,53.0,124.0,80,17909.0,23600.0,11172.0,19126.0,17.0,Syn,0.631577232368113,Syn
1880.0,10119.0,17.0,1217.0,249.0,143.0,139.0,129,1054.0,5139.0,9808.0,22330.0,17.1,Syn,0.6773844403024689,Syn
62351.0,147329.0,11173.0,22143.0,314.0,227.0,54.0,132,54991.0,73729.0,39434.0,69804.0,17.1,PEuk1,0.5455567299222377,PEuk1
4049.0,14468.0,791.0,2788.0,5209.0,7817.0,6563.0,9926,14395.0,21995.0,687.0,3165.0,17.1,Syn,0.8819640748757033,Syn
2874.0,11956.0,470.0,2023.0,1000.0,1573.0,1197.0,2091,2812.0,4949.0,270.0,1219.0,17.1,Syn,0.7301622128219594,Syn
80993.0,187164.0,12348.0,23654.0,219.0,232.0,73.0,62,58194.0,74605.0,50924.0,59403.0,17.1,PEuk1,0.5936945917954752,PEuk1
15918.0,24740.0,2593.0,5469.0,6748.0,9697.0,8181.0,11122,17561.0,24975.0,2435.0,5549.0,17.2,Syn,0.8920832033104333,Syn
12071.0,32764.0,6682.0,14250.0,373.0,187.0,433.0,205,27733.0,37042.0,20213.0,25834.0,17.3,Syn,0.6390745398352313,Syn
18085.0,44571.0,7846.0,18574.0,228.0,287.0,177.0,128,25429.0,34511.0,22800.0,30590.0,17.3,Syn,0.6215495303326332,Syn
13454.0,31421.0,2066.0,5002.0,4489.0,6153.0,5824.0,8213,15053.0,21210.0,158.0,3250.0,17.3,Syn,0.8422640768934332,Syn
26761.0,32860.0,2188.0,4826.0,0.0,72.0,275.0,123,14988.0,19964.0,17659.0,20064.0,17.5,Syn,0.640547204952084,Syn
5294.0,21537.0,1241.0,4415.0,2715.0,4066.0,3197.0,4833,6974.0,10418.0,399.0,2419.0,17.5,Syn,0.786050083720842,Syn
8040.0,22353.0,1721.0,4991.0,3648.0,4756.0,4163.0,5351,9345.0,12539.0,1588.0,2308.0,17.6,Syn,0.7965830249091127,Syn
4905.0,21245.0,425.0,1896.0,6039.0,10846.0,6608.0,12495,14055.0,25151.0,3259.0,4037.0,17.7,Syn,0.9102045501685708,Syn
62092.0,130705.0,15706.0,28226.0,376.0,251.0,346.0,150,59457.0,74113.0,51877.0,59732.0,17.7,PEuk1,0.5202093927557367,PEuk1
41390.0,80019.0,5268.0,8888.0,273.0,249.0,0.0,4,40820.0,53335.0,48389.0,52268.0,17.7,Syn,0.5540322820817796,Syn
39381.0,79124.0,2262.0,6680.0,0.0,45.0,136.0,70,29171.0,37954.0,12834.0,38117.0,17.8,Syn,0.5627973794965029,Syn
8540.0,19240.0,1769.0,4426.0,3692.0,4754.0,5004.0,6704,12975.0,15495.0,4159.0,4721.0,17.8,Syn,0.8256313675106125,Syn
1629.0,9290.0,892.0,2946.0,1978.0,3611.0,2483.0,4435,5753.0,9889.0,1045.0,2160.0,17.8,Syn,0.7896362504628175,Syn
1545.0,5005.0,590.0,2732.0,556.0,2584.0,899.0,3321,2219.0,7781.0,0.0,0.0,17.8,Syn,0.7687711639110908,Syn
40779.0,91073.0,2579.0,6141.0,400.0,265.0,218.0,92,39580.0,50818.0,34772.0,50554.0,17.9,Syn,0.5398762741091702,Syn
7620.0,25842.0,168.0,1724.0,3653.0,4851.0,4887.0,6583,13646.0,17985.0,1468.0,2537.0,17.9,Syn,0.8163771649229876,Syn
5145.0,19556.0,2907.0,8531.0,3733.0,5085.0,5636.0,7569,12948.0,17593.0,1468.0,3473.0,18.1,Syn,0.8413142292717555,Syn
12748.0,38480.0,4469.0,8785.0,4046.0,5501.0,5585.0,7771,16805.0,23718.0,4896.0,6537.0,18.1,Syn,0.8276295729442571,Syn
2505.0,15277.0,1239.0,5576.0,1514.0,2606.0,1994.0,3572,5323.0,9681.0,267.0,950.0,18.1,Syn,0.7630560523707424,Syn
23984.0,41472.0,9703.0,17940.0,512.0,245.0,0.0,12,28595.0,34978.0,29823.0,30572.0,18.2,Syn,0.6221961766585966,Syn
8228.0,11360.0,762.0,1187.0,34.0,65.0,27.0,48,11544.0,7189.0,6794.0,4461.0,18.2,Syn,0.6725332567872072,Syn
4416.0,14129.0,0.0,1588.0,121.0,56.0,146.0,52,47.0,4123.0,2163.0,4217.0,18.2,Syn,0.6699788387309267,Syn
1123.0,4442.0,0.0,0.0,77.0,0.0,136.0,10,121.0,5743.0,2848.0,6612.0,18.2,Syn,0.681093145156633,Syn
236892.0,429505.0,45057.0,87581.0,1178.0,974.0,204.0,152,569517.0,677088.0,216135.0,260548.0,18.2,Nano1,0.9391738920318007,Nano1
2648.0,6385.0,0.0,940.0,94.0,172.0,122.0,75,1461.0,10117.0,2154.0,6896.0,18.2,Syn,0.6791960370271539,Syn
1729.0,11080.0,66.0,1464.0,185.0,117.0,149.0,50,4639.0,8260.0,44.0,339.0,18.2,Syn,0.6727308744669137,Syn
655.0,3902.0,13.0,529.0,101.0,0.0,193.0,103,0.0,4036.0,1448.0,4513.0,18.2,Syn,0.6851411686762556,Syn
1676.0,4753.0,0.0,883.0,85.0,107.0,125.0,103,2133.0,13693.0,10936.0,31586.0,18.2,Syn,0.6808584268950296,Syn
395687.0,717297.0,55817.0,96687.0,1103.0,1259.0,294.0,107,605806.0,694486.0,253865.0,313163.0,18.2,Nano1,0.9999615508706884,Nano1
2116.0,8386.0,166.0,844.0,58.0,0.0,206.0,145,2044.0,6701.0,1147.0,2492.0,18.2,Syn,0.6793778503479108,Syn
21673.0,46051.0,21300.0,43230.0,0.0,53.0,209.0,101,32122.0,36879.0,32475.0,35779.0,18.4,Syn,0.6228390557332858,Syn
11813.0,13401.0,453.0,2571.0,2108.0,2291.0,2714.0,3214,7564.0,9713.0,2011.0,2094.0,18.4,Syn,0.7558000809114084,Syn
5403.0,9194.0,825.0,2145.0,1801.0,2547.0,2967.0,3995,7614.0,9864.0,1571.0,2379.0,18.5,Syn,0.7787779440512771,Syn
53675.0,105370.0,16877.0,34526.0,837.0,372.0,36.0,57,65269.0,79004.0,67543.0,67717.0,18.6,Syn,0.5117070071463155,Syn
12130.0,23660.0,197.0,1509.0,2839.0,3763.0,4652.0,6200,11161.0,14764.0,2377.0,2747.0,18.6,Syn,0.8105834419944205,Syn
12565.0,27341.0,1309.0,3538.0,3369.0,4407.0,4592.0,6100,12254.0,14717.0,3227.0,3285.0,18.6,Syn,0.8059600985715759,Syn
13768.0,18149.0,3081.0,6009.0,3714.0,4653.0,4470.0,5572,12022.0,15661.0,4866.0,7068.0,18.7,Syn,0.8046140548323365,Syn
1661.0,10534.0,429.0,1637.0,215.0,252.0,102.0,0,9487.0,18162.0,14624.0,29505.0,18.7,Syn,0.6687745037231603,Syn
1716.0,8810.0,115.0,1361.0,236.0,141.0,95.0,0,1384.0,8144.0,12539.0,21317.0,18.7,Syn,0.674481308729591,Syn
537001.0,818582.0,116844.0,205061.0,2622.0,2872.0,159.0,243,830913.0,913857.0,665662.0,703307.0,18.7,Nano1,0.9999999786315801,Nano1
15171.0,25637.0,2475.0,4693.0,3288.0,4020.0,4612.0,5742,15025.0,18254.0,5343.0,3277.0,18.8,Syn,0.7991614476979483,Syn
6798.0,15110.0,1500.0,6309.0,4800.0,5844.0,5790.0,7020,12631.0,15218.0,2164.0,2888.0,18.8,Syn,0.8363315331916673,Syn
57315.0,117533.0,12523.0,21684.0,130.0,119.0,124.0,156,85507.0,104782.0,31861.0,53088.0,18.9,PEuk1,0.5142734155256665,PEuk1
3729.0,10478.0,1895.0,5522.0,1280.0,2389.0,1644.0,3336,3917.0,7349.0,259.0,448.0,19.0,Syn,0.763357312968342,Syn
15171.0,30060.0,1560.0,2586.0,73.0,114.0,77.0,22,19501.0,23235.0,19389.0,22925.0,19.0,Syn,0.6399290380070549,Syn
9702.0,10282.0,2337.0,5980.0,5048.0,6518.0,6721.0,9007,18946.0,24917.0,2678.0,4207.0,19.0,Syn,0.8707869863782874,Syn
23384.0,54120.0,24993.0,57666.0,267.0,131.0,193.0,81,34285.0,42814.0,15313.0,34860.0,19.1,Syn,0.6113899002365715,Syn
14810.0,35048.0,3669.0,7717.0,233.0,176.0,108.0,96,28802.0,36107.0,14959.0,27650.0,19.1,Syn,0.6313581801494593,Syn
14726.0,31745.0,2334.0,6691.0,3515.0,4753.0,4513.0,5943,15209.0,19755.0,2452.0,2548.0,19.1,Syn,0.7978938573763472,Syn
11541.0,12145.0,1744.0,3729.0,2610.0,3489.0,3905.0,4829,12902.0,15846.0,2966.0,3917.0,19.1,Syn,0.7935464953157548,Syn
5448.0,10226.0,1678.0,3736.0,4015.0,5415.0,4640.0,6100,12162.0,15493.0,1567.0,2002.0,19.1,Syn,0.8229676426523039,Syn
17205.0,30514.0,1536.0,4041.0,305.0,241.0,244.0,225,23287.0,28081.0,20178.0,24360.0,19.2,Syn,0.6440575098447493,Syn
26542.0,55256.0,6728.0,13257.0,317.0,170.0,166.0,150,25123.0,29243.0,20408.0,21801.0,19.3,Syn,0.6069427446501657,Syn
29548.0,72707.0,4550.0,7948.0,227.0,109.0,0.0,0,33045.0,39219.0,23177.0,36395.0,19.4,Syn,0.5704187011539993,Syn
4844.0,9307.0,2186.0,4634.0,2959.0,3504.0,3234.0,4106,8079.0,10706.0,2736.0,2931.0,19.4,Syn,0.782366291200223,Syn
2279.0,10131.0,688.0,2994.0,559.0,1561.0,766.0,2397,1617.0,5410.0,0.0,228.0,19.5,Syn,0.7401443214550026,Syn
19813.0,30419.0,5813.0,9872.0,5525.0,6896.0,7751.0,9340,20008.0,24506.0,3411.0,4241.0,19.5,Syn,0.8619998685590607,Syn
2275.0,4947.0,0.0,513.0,1481.0,1965.0,2217.0,2775,5805.0,7112.0,1202.0,1347.0,19.6,Syn,0.7550585266386197,Syn
6654.0,18424.0,1107.0,2649.0,3742.0,5480.0,4297.0,6425,9533.0,13690.0,1459.0,1999.0,19.6,Syn,0.8219717756743821,Syn
40512.0,70625.0,11603.0,21250.0,0.0,139.0,150.0,76,49130.0,56179.0,40568.0,43179.0,19.6,Syn,0.5725547228640524,Syn
24293.0,43131.0,6016.0,11011.0,447.0,183.0,424.0,235,35426.0,41509.0,24055.0,30678.0,19.6,Syn,0.6224401973962825,Syn
12297.0,19659.0,1707.0,2864.0,3973.0,4668.0,5159.0,6411,12543.0,15187.0,3049.0,2904.0,19.6,Syn,0.8194679093837377,Syn
7082.0,9308.0,774.0,1551.0,311.0,162.0,338.0,185,1747.0,4344.0,9372.0,18332.0,19.6,Syn,0.6804509793454105,Syn
215796.0,407190.0,8306.0,16046.0,563.0,311.0,179.0,64,194440.0,215788.0,81144.0,90688.0,19.6,PEuk2,0.9701487640366014,PEuk2
1431.0,9096.0,115.0,899.0,189.0,151.0,147.0,35,1605.0,4402.0,0.0,890.0,19.6,Syn,0.6763185468637178,Syn
90858.0,159938.0,7123.0,14224.0,127.0,348.0,136.0,227,69107.0,78794.0,55890.0,66146.0,19.6,PEuk1,0.5625225863846438,PEuk1
993.0,2908.0,648.0,1971.0,3748.0,5232.0,5214.0,7299,10542.0,14699.0,1388.0,2322.0,19.7,Syn,0.8502380857811506,Syn
1919.0,8247.0,1163.0,4531.0,566.0,1535.0,942.0,2557,2126.0,6049.0,986.0,1638.0,19.7,Syn,0.7464113392187657,Syn
6661.0,17233.0,439.0,1893.0,2132.0,3025.0,2680.0,3727,6768.0,9201.0,2160.0,2046.0,19.7,Syn,0.7644739599431597,Syn
62264.0,104552.0,17915.0,34427.0,832.0,405.0,311.0,179,41337.0,45909.0,39852.0,36983.0,19.8,Syn,0.5303485636940272,Syn
6587.0,17226.0,1745.0,4778.0,3226.0,4133.0,4523.0,5783,13105.0,16137.0,2129.0,2702.0,19.8,Syn,0.808957105020867,Syn
1848.0,4730.0,238.0,1699.0,370.0,281.0,247.0,183,2487.0,4356.0,1349.0,2000.0,19.8,Syn,0.6867862118492287,Syn
1101.0,6056.0,0.0,882.0,245.0,770.0,137.0,109,1037.0,4941.0,3989.0,9272.0,19.8,Syn,0.6832362864006433,Syn
992011.0,1646940.0,110099.0,188084.0,67397.0,79843.0,7212.0,8109,876600.0,894338.0,376022.0,392235.0,19.8,Nano1,0.9999999997144164,Nano1
4243.0,12944.0,1429.0,2793.0,2068.0,3531.0,2778.0,4950,8301.0,12901.0,2730.0,2845.0,19.8,Syn,0.7959630868841693,Syn
22552.0,40127.0,2990.0,6134.0,3647.0,4605.0,5029.0,6501,15426.0,19371.0,4220.0,5314.0,19.8,Syn,0.8009549341736409,Syn
97847.0,196059.0,14396.0,27247.0,595.0,389.0,381.0,190,74726.0,91771.0,65521.0,86414.0,19.9,PEuk1,0.6011913458371063,PEuk1
15937.0,30277.0,1332.0,3988.0,2470.0,3049.0,3850.0,4836,11747.0,14816.0,2908.0,4711.0,19.9,Syn,0.7743209892594631,Syn
2129.0,12604.0,683.0,2483.0,720.0,1473.0,1000.0,2234,2599.0,6311.0,959.0,1894.0,19.9,Syn,0.732543585132422,Syn
3853.0,10036.0,590.0,3110.0,1354.0,2586.0,1754.0,3070,4707.0,8892.0,1384.0,1329.0,19.9,Syn,0.7569256894916131,Syn
38258.0,81207.0,14156.0,28643.0,162.0,102.0,226.0,135,37518.0,43055.0,33467.0,37328.0,19.9,Syn,0.5649102439554123,Syn
4474.0,8454.0,454.0,1709.0,2560.0,3133.0,3419.0,4233,8113.0,10605.0,845.0,2064.0,20.0,Syn,0.785211427029919,Syn
2668.0,13754.0,267.0,1262.0,1594.0,2447.0,2009.0,3208,5215.0,8551.0,240.0,1254.0,20.0,Syn,0.7555485437361631,Syn
8152.0,21811.0,496.0,2136.0,2536.0,3080.0,3510.0,4626,10356.0,13170.0,1377.0,3092.0,20.0,Syn,0.7789716953389223,Syn
15855.0,40100.0,7384.0,14739.0,345.0,256.0,119.0,50,28524.0,33319.0,15284.0,25944.0,20.0,Syn,0.6252977134741813,Syn
65005.0,125904.0,11167.0,22631.0,278.0,285.0,95.0,153,81249.0,87865.0,71961.0,78589.0,20.1,PEuk1,0.5196446371133513,PEuk1
8155.0,13752.0,1028.0,2163.0,174.0,188.0,273.0,160,10356.0,10062.0,3811.0,3144.0,20.2,Syn,0.6718043405321842,Syn
2444.0,9911.0,80.0,1391.0,213.0,133.0,134.0,8,3030.0,5877.0,711.0,1490.0,20.2,Syn,0.6739890732762912,Syn
3927.0,11321.0,0.0,877.0,180.0,180.0,199.0,141,4358.0,9707.0,10454.0,17690.0,20.2,Syn,0.6744539455500462,Syn
464172.0,718010.0,53810.0,93282.0,1683.0,1692.0,241.0,243,881438.0,884982.0,326508.0,352030.0,20.2,Nano1,0.99999963806365,Nano1
6282.0,11721.0,1412.0,4690.0,133.0,100.0,633.0,213,2935.0,3990.0,2327.0,1691.0,20.3,Syn,0.67864223762275,Syn
2109.0,7228.0,2319.0,5842.0,142.0,131.0,179.0,144,3919.0,4689.0,1027.0,1130.0,20.3,Syn,0.682846853310123,Syn
560223.0,816470.0,971611.0,1500920.0,2074.0,1880.0,1049.0,519,221843.0,231130.0,118991.0,112804.0,20.3,PEuk2,0.9460370702660132,PEuk2
8810.0,16954.0,2626.0,4621.0,2597.0,2940.0,2916.0,3951,9829.0,11816.0,3650.0,3032.0,20.4,Syn,0.7696017378450721,Syn
163682.0,306867.0,4234.0,6397.0,572.0,298.0,232.0,126,196790.0,198098.0,82256.0,79256.0,20.4,PEuk2,0.6398645144920169,PEuk2
12355.0,13091.0,2159.0,2909.0,3389.0,3970.0,4188.0,5809,11424.0,14875.0,3890.0,2818.0,20.5,Syn,0.8133129600320175,Syn
2210.0,10533.0,0.0,1496.0,200.0,108.0,239.0,147,3108.0,5503.0,1260.0,2611.0,20.5,Syn,0.6772098518004392,Syn
536481.0,751578.0,155233.0,249955.0,7487.0,6905.0,65036.0,67147,488266.0,467832.0,374928.0,340007.0,20.5,Crypto,1.0,Crypto
2592.0,12599.0,1989.0,5775.0,3846.0,5750.0,5032.0,7441,11491.0,16536.0,822.0,2719.0,20.5,Syn,0.8453167928681886,Syn
3041.0,6798.0,1968.0,4618.0,3910.0,4860.0,4296.0,5344,10909.0,13878.0,284.0,2152.0,20.5,Syn,0.8114844731718823,Syn
78667.0,163068.0,18703.0,35565.0,466.0,515.0,156.0,129,55927.0,61300.0,44488.0,52569.0,20.6,PEuk1,0.5586084237027459,PEuk1
278452.0,462788.0,22522.0,39523.0,1163.0,1227.0,787.0,349,381226.0,397357.0,191756.0,216146.0,20.6,PEuk2,0.9556677311256306,PEuk2
5175.0,11400.0,1517.0,4066.0,44.0,67.0,308.0,124,1492.0,5431.0,11826.0,20660.0,20.6,Syn,0.6758726993274704,Syn
54249.0,97237.0,7376.0,14212.0,204.0,113.0,177.0,135,52914.0,60838.0,34633.0,45894.0,20.6,Syn,0.529184594695224,Syn
1018.0,3593.0,89.0,496.0,792.0,2504.0,772.0,2916,2219.0,6484.0,1827.0,2753.0,20.8,Syn,0.7607964736205916,Syn
909.0,3915.0,180.0,1214.0,487.0,1888.0,482.0,2288,1469.0,5133.0,200.0,190.0,20.8,Syn,0.7450403686337362,Syn
6657.0,12365.0,1405.0,2876.0,2407.0,2929.0,3169.0,4023,9601.0,11161.0,1536.0,2380.0,20.8,Syn,0.7761638914428881,Syn
13849.0,32710.0,2193.0,4329.0,3822.0,4542.0,5742.0,7231,17471.0,21873.0,2546.0,6335.0,20.8,Syn,0.8216246524514415,Syn
17558.0,26718.0,2205.0,3630.0,2456.0,2782.0,4074.0,4880,12094.0,14666.0,3601.0,4077.0,20.8,Syn,0.7788607617159718,Syn
2649.0,16921.0,1860.0,15517.0,76.0,0.0,200.0,129,2269.0,5122.0,21758.0,47038.0,20.9,Syn,0.6708321004803947,Syn
26775.0,62300.0,17773.0,39796.0,284.0,207.0,260.0,102,42396.0,50862.0,14489.0,40657.0,20.9,Syn,0.5926425156276071,Syn
37697.0,73557.0,6407.0,13132.0,445.0,221.0,30.0,47,37148.0,39147.0,35277.0,31320.0,21.0,Syn,0.5720289623508706,Syn
3517.0,18738.0,743.0,2327.0,3597.0,5867.0,4211.0,6888,9316.0,15064.0,573.0,2017.0,21.0,Syn,0.8303245692738368,Syn
4140.0,12891.0,286.0,1424.0,764.0,2709.0,910.0,3586,2448.0,8035.0,451.0,1184.0,21.0,Syn,0.7659537482291323,Syn
11818.0,35255.0,1695.0,5141.0,7446.0,9590.0,9655.0,12107,21562.0,25495.0,3140.0,4910.0,21.2,Syn,0.8977497542324033,Syn
8415.0,16361.0,1687.0,3391.0,2591.0,2915.0,3459.0,3919,9548.0,10440.0,3128.0,4095.0,21.2,Syn,0.7696771890972117,Syn
2231.0,7845.0,1347.0,3229.0,1872.0,2903.0,2503.0,3520,5954.0,8092.0,174.0,1036.0,21.2,Syn,0.7705650565141271,Syn
16175.0,42444.0,5844.0,10386.0,366.0,315.0,59.0,0,24963.0,29272.0,14678.0,25994.0,21.3,Syn,0.6209553329946724,Syn
38731.0,64271.0,5709.0,10514.0,52.0,112.0,0.0,93,26221.0,28205.0,21902.0,25348.0,21.3,Syn,0.5912215350783615,Syn
13508.0,20969.0,6540.0,6369.0,4994.0,5954.0,6517.0,7970,15621.0,17457.0,1910.0,2286.0,21.3,Syn,0.8474926910943409,Syn
7444.0,18231.0,1435.0,2449.0,3078.0,4102.0,3832.0,5204,12007.0,16585.0,3166.0,3206.0,21.3,Syn,0.7955352838813443,Syn
21384.0,47417.0,1077.0,2755.0,7434.0,9015.0,10370.0,12159,25510.0,29615.0,1698.0,5979.0,21.4,Syn,0.8899717975257149,Syn
53073.0,108655.0,2681.0,4762.0,103.0,63.0,124.0,56,26845.0,28888.0,14673.0,22285.0,21.4,Syn,0.5189198031047363,Syn
11879.0,18224.0,2097.0,3701.0,7336.0,8882.0,9760.0,11161,24553.0,26184.0,4475.0,3663.0,21.5,Syn,0.8955858576763127,Syn
11055.0,17366.0,2224.0,3930.0,5302.0,5908.0,7725.0,8764,19089.0,21726.0,2908.0,2783.0,21.6,Syn,0.861911080194017,Syn
9323.0,16441.0,2396.0,5349.0,2802.0,3374.0,4196.0,4925,10807.0,12117.0,3628.0,3237.0,21.6,Syn,0.7922921958913722,Syn
22098.0,43263.0,3270.0,5142.0,2476.0,2469.0,6857.0,8128,17148.0,20711.0,5886.0,10138.0,21.7,Syn,0.8273511823397137,Syn
26614.0,49870.0,5625.0,8401.0,2637.0,2641.0,6222.0,7282,20775.0,23046.0,7318.0,7824.0,21.8,Syn,0.80473674437947,Syn
35965.0,69546.0,1426.0,3191.0,8580.0,9717.0,10057.0,11819,29206.0,32539.0,5032.0,6147.0,21.9,Syn,0.8707804214396678,Syn
65815.0,134517.0,79598.0,135901.0,2706.0,2870.0,5631.0,6007,18838.0,20431.0,6830.0,6678.0,22.2,Syn,0.6994323757890312,Syn
10650.0,20911.0,1706.0,4083.0,4626.0,6256.0,7180.0,8062,18104.0,21087.0,1012.0,2607.0,22.2,Syn,0.8483009607617275,Syn
4839.0,14863.0,664.0,5288.0,865.0,2943.0,1077.0,3306,3157.0,8622.0,2408.0,2940.0,22.3,Syn,0.757893759420469,Syn
110469.0,172850.0,17405.0,30169.0,279.0,162.0,0.0,19,69046.0,70478.0,64751.0,61178.0,22.3,PEuk1,0.5783846407705984,PEuk1
10776.0,12638.0,2245.0,2456.0,3739.0,4005.0,4530.0,4851,9943.0,10903.0,2295.0,2075.0,22.4,Syn,0.7951530045798045,Syn
3591.0,7558.0,1464.0,3452.0,2521.0,2901.0,3196.0,3793,7637.0,8932.0,1105.0,1640.0,22.4,Syn,0.7768852402648804,Syn
15283.0,29180.0,2377.0,3785.0,3195.0,3665.0,4754.0,5435,13526.0,16366.0,1628.0,2183.0,22.4,Syn,0.7889920079945251,Syn
110611.0,147462.0,75217.0,105486.0,327.0,194.0,117.0,84,62331.0,61258.0,48865.0,44486.0,22.4,PEuk1,0.5243753600034761,PEuk1
2215.0,10059.0,1064.0,4114.0,620.0,1632.0,594.0,2129,1551.0,5339.0,0.0,0.0,22.5,Syn,0.7338041718556149,Syn
11674.0,26673.0,1834.0,3880.0,3226.0,4193.0,4731.0,5866,10929.0,13240.0,1216.0,1593.0,22.5,Syn,0.8020360182722089,Syn
91032.0,155529.0,6866.0,14436.0,258.0,157.0,0.0,21,83320.0,86322.0,52908.0,66618.0,22.5,PEuk1,0.5661665872976116,PEuk1
13195.0,14791.0,2284.0,3958.0,2899.0,3354.0,3253.0,3712,7890.0,8421.0,80.0,688.0,22.5,Syn,0.7678240495110118,Syn
9125.0,15695.0,1304.0,2290.0,2990.0,3167.0,3826.0,4302,10057.0,10385.0,2207.0,2064.0,22.6,Syn,0.7792103971646138,Syn
37240.0,71502.0,3050.0,5861.0,6883.0,7585.0,9974.0,11472,26525.0,28684.0,3832.0,7152.0,22.7,Syn,0.8635877890214971,Syn
13280.0,30676.0,6325.0,12370.0,227.0,164.0,166.0,69,21316.0,25012.0,6486.0,14282.0,22.7,Syn,0.6420173004950535,Syn
