FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Max_Confidence,Label
1730.0,6852.0,461.0,1381.0,1867.0,4259.0,1681.0,4616,3663.0,8738.0,1600.0,2089.0,80.2,Syn,0.7967420160247427,Syn
7367.0,16608.0,2090.0,4500.0,5217.0,5292.0,6285.0,6746,16517.0,18476.0,44.0,797.0,80.3,Syn,0.828592905358675,Syn
23478.0,39958.0,1222.0,3000.0,351.0,134.0,515.0,293,40687.0,38050.0,15360.0,25372.0,80.3,Syn,0.6283002366697438,Syn
10851.0,18982.0,679.0,2941.0,9144.0,9203.0,9648.0,9834,22852.0,21978.0,1760.0,2985.0,80.3,Syn,0.878696922676886,Syn
45126.0,78335.0,3697.0,8334.0,231.0,207.0,0.0,0,42203.0,38378.0,20894.0,32455.0,80.4,Syn,0.562268565601086,Syn
19116.0,19363.0,2652.0,3947.0,4835.0,4312.0,6327.0,6415,19001.0,18613.0,4525.0,3841.0,80.5,Syn,0.8188160399044038,Syn
5057.0,12709.0,1047.0,4332.0,2914.0,2934.0,3567.0,3831,10121.0,10145.0,912.0,733.0,80.5,Syn,0.771960566072428,Syn
10057.0,18002.0,2341.0,6014.0,2679.0,4368.0,3462.0,5945,8205.0,12519.0,3419.0,3372.0,80.6,Syn,0.8127438962606591,Syn
50942.0,69926.0,2638.0,4923.0,611.0,271.0,273.0,163,37167.0,34848.0,29611.0,27251.0,80.6,Syn,0.5811431865102087,Syn
21228.0,27435.0,4105.0,4166.0,7828.0,7346.0,8414.0,8434,23183.0,21904.0,4387.0,4172.0,80.7,Syn,0.8500079104578986,Syn
15225.0,31456.0,3022.0,4752.0,4194.0,4526.0,6119.0,5871,14925.0,13864.0,4095.0,3398.0,80.7,Syn,0.7976648861417415,Syn
1442.0,7570.0,193.0,2732.0,373.0,1283.0,569.0,2213,1260.0,4122.0,0.0,0.0,80.7,Syn,0.7386302960837249,Syn
519898.0,653624.0,836520.0,1203440.0,5076.0,4420.0,1003.0,875,219732.0,199285.0,111186.0,99933.0,80.7,PEuk2,0.9970121242989746,PEuk2
19599.0,27767.0,3374.0,5875.0,4504.0,4679.0,6342.0,6825,19396.0,19975.0,5129.0,5786.0,80.7,Syn,0.8192133303858646,Syn
4471.0,11714.0,3077.0,5545.0,421.0,298.0,1513.0,992,36034.0,26922.0,67253.0,58497.0,80.8,Syn,0.692977189158102,Syn
4757.0,15009.0,1172.0,3875.0,204.0,93.0,782.0,766,11087.0,15662.0,38471.0,31535.0,80.8,Syn,0.6855133316204001,Syn
3042510.0,1903760.0,1653470.0,1034520.0,102987.0,29545.0,539553.0,341949,3042470.0,1654670.0,2571100.0,1194210.0,80.8,Crypto,1.0,Crypto
75335.0,111281.0,18451.0,27327.0,300.0,186.0,462.0,231,51057.0,45053.0,40449.0,37679.0,80.8,Syn,0.519564295783211,Syn
23349.0,39728.0,5990.0,9459.0,554.0,311.0,380.0,236,27585.0,25920.0,9151.0,17959.0,80.9,Syn,0.6331541616406365,Syn
61539.0,97178.0,16005.0,22870.0,143.0,172.0,425.0,184,71144.0,64484.0,56169.0,55048.0,81.0,Syn,0.5315862437424297,Syn
15155.0,32316.0,3098.0,6532.0,215.0,136.0,316.0,140,29755.0,27862.0,10982.0,20818.0,81.0,Syn,0.6393934699831357,Syn
9942.0,16564.0,1505.0,3130.0,3943.0,4236.0,5317.0,5327,14666.0,14004.0,3507.0,3062.0,81.0,Syn,0.8007019926831256,Syn
4057.0,10424.0,1740.0,4055.0,3078.0,3881.0,4378.0,5775,13688.0,17989.0,2180.0,4725.0,81.2,Syn,0.8144938487430068,Syn
6672.0,15552.0,1412.0,3111.0,2447.0,2498.0,3308.0,3816,8925.0,10240.0,88.0,509.0,81.2,Syn,0.7677271306555437,Syn
7223.0,13856.0,1737.0,2828.0,2428.0,2409.0,3169.0,3256,8521.0,8609.0,60.0,1880.0,81.2,Syn,0.7567933361249018,Syn
12204.0,9350.0,1610.0,2598.0,2255.0,2511.0,3529.0,3796,10158.0,10760.0,346.0,506.0,81.2,Syn,0.7739063544809897,Syn
45295.0,57654.0,6528.0,9047.0,49.0,186.0,87.0,81,55173.0,53858.0,19474.0,38911.0,81.3,Syn,0.590723781122321,Syn
4800.0,17631.0,1392.0,3954.0,4741.0,6628.0,6599.0,8951,17947.0,23936.0,1819.0,2518.0,81.3,Syn,0.8647172813025827,Syn
2168.0,7687.0,1822.0,5133.0,1431.0,2028.0,1962.0,2636,5419.0,7030.0,744.0,765.0,81.4,Syn,0.7494218695187016,Syn
8857.0,16436.0,1939.0,3478.0,9348.0,10033.0,10543.0,11139,26064.0,26798.0,857.0,2938.0,81.4,Syn,0.8969439283758686,Syn
12942.0,11625.0,583.0,1493.0,2649.0,4026.0,2985.0,4627,9121.0,13048.0,2687.0,2352.0,81.4,Syn,0.7907244355589071,Syn
3820.0,14560.0,1067.0,4987.0,2368.0,3483.0,2825.0,4621,7384.0,11392.0,174.0,790.0,81.5,Syn,0.7879506171415421,Syn
19958.0,20950.0,1606.0,3504.0,4795.0,4617.0,7082.0,6309,17403.0,16381.0,3011.0,2557.0,81.5,Syn,0.8160459852658475,Syn
8929.0,20379.0,1601.0,4854.0,2386.0,2594.0,3681.0,4193,10371.0,11680.0,3317.0,4018.0,81.5,Syn,0.7710491440293706,Syn
49997.0,78221.0,8314.0,14097.0,601.0,479.0,275.0,170,66077.0,63158.0,28517.0,44146.0,81.5,Syn,0.5598706859453412,Syn
50086.0,72525.0,13510.0,21001.0,192.0,141.0,0.0,0,64754.0,60892.0,29573.0,47103.0,81.8,Syn,0.5652773849593025,Syn
24865.0,48781.0,20514.0,36550.0,0.0,100.0,54.0,19,38730.0,37622.0,10328.0,24882.0,81.8,Syn,0.6145651592003507,Syn
393697.0,447767.0,40563.0,52906.0,1105.0,778.0,7101.0,6104,227304.0,181498.0,201358.0,154321.0,81.8,PEuk2,0.9800119400211587,PEuk2
2330.0,6044.0,1989.0,4255.0,4043.0,4674.0,5094.0,5802,13515.0,15790.0,1374.0,2238.0,81.9,Syn,0.8204292291749697,Syn
2104.0,12779.0,1213.0,4709.0,2053.0,4861.0,2985.0,6707,7255.0,14919.0,474.0,1062.0,82.0,Syn,0.8316949889627704,Syn
2915.0,12449.0,518.0,2626.0,977.0,3470.0,1128.0,4103,2725.0,8470.0,0.0,167.0,82.0,Syn,0.7791816613964327,Syn
2438.0,15211.0,715.0,3215.0,170.0,78.0,111.0,0,2420.0,8262.0,8872.0,28835.0,82.0,Syn,0.6658822009146319,Syn
85048.0,130440.0,33503.0,52285.0,663.0,344.0,43.0,61,148962.0,127592.0,45998.0,52386.0,82.0,PEuk1,0.537773220456816,PEuk1
20668.0,35037.0,3096.0,4537.0,4405.0,4251.0,6696.0,6864,20341.0,19390.0,5970.0,5458.0,82.1,Syn,0.812669107797446,Syn
39459.0,54047.0,8702.0,14887.0,346.0,208.0,0.0,31,33705.0,31051.0,34534.0,30775.0,82.1,Syn,0.6048038273323547,Syn
4500.0,9691.0,1749.0,3786.0,3262.0,3421.0,4606.0,5074,11901.0,14186.0,612.0,834.0,82.2,Syn,0.8015301322489272,Syn
3835.0,7079.0,921.0,2510.0,1245.0,2154.0,1734.0,2614,5076.0,7026.0,2703.0,1757.0,82.3,Syn,0.7492842663873478,Syn
118814.0,172562.0,8677.0,10610.0,222.0,181.0,141.0,143,153525.0,132321.0,67014.0,58530.0,82.3,PEuk1,0.5983916996222614,PEuk1
18751.0,28695.0,6759.0,13186.0,0.0,68.0,228.0,150,28203.0,26965.0,21388.0,21880.0,82.3,Syn,0.6465917887776708,Syn
1245.0,6847.0,851.0,3321.0,1148.0,1862.0,1628.0,2717,4494.0,7676.0,142.0,421.0,82.4,Syn,0.7516557077297458,Syn
16580.0,24481.0,1651.0,3405.0,7098.0,6477.0,9444.0,9350,24991.0,22539.0,4877.0,5471.0,82.4,Syn,0.865846234319486,Syn
3645.0,14985.0,502.0,1456.0,148.0,51.0,165.0,37,3386.0,4190.0,456.0,656.0,82.4,Syn,0.6683019455118109,Syn
575173.0,718256.0,138218.0,208326.0,1816.0,1358.0,283.0,160,878180.0,685662.0,321668.0,239373.0,82.4,Nano1,0.9999351495654407,Nano1
34148.0,31320.0,2221.0,4855.0,76.0,94.0,117.0,82,22378.0,21233.0,20602.0,16937.0,82.4,Syn,0.6411142470628575,Syn
25899.0,44088.0,8876.0,12415.0,191.0,196.0,0.0,6,37951.0,36135.0,26691.0,24294.0,82.5,Syn,0.6163815170789276,Syn
46336.0,56285.0,18236.0,28105.0,195.0,208.0,544.0,233,50872.0,47837.0,40758.0,37241.0,82.5,Syn,0.6042987405749164,Syn
3918.0,16300.0,1271.0,3829.0,3656.0,4786.0,4802.0,6309,11460.0,15077.0,1266.0,1795.0,82.6,Syn,0.8208897830459095,Syn
6379.0,21379.0,691.0,2223.0,5375.0,6793.0,5638.0,7074,13629.0,17184.0,12.0,1127.0,82.7,Syn,0.8317485615249978,Syn
17389.0,27225.0,4483.0,5540.0,2678.0,2657.0,5219.0,4877,14271.0,13057.0,3200.0,4294.0,82.7,Syn,0.7788658683373051,Syn
4417.0,11042.0,2813.0,5811.0,4024.0,4751.0,5253.0,6393,13753.0,15936.0,1828.0,2260.0,82.8,Syn,0.8272822150587694,Syn
6364.0,21480.0,3778.0,7189.0,4347.0,4696.0,6457.0,6757,15777.0,16579.0,1637.0,2652.0,82.9,Syn,0.8246773188151004,Syn
3717.0,12379.0,1733.0,3591.0,3134.0,3946.0,3856.0,4812,10063.0,12967.0,1100.0,2478.0,82.9,Syn,0.7941653062485066,Syn
993.0,4767.0,149.0,2629.0,705.0,1534.0,803.0,1821,2060.0,4528.0,2292.0,3391.0,82.9,Syn,0.732310561383042,Syn
3853.0,20179.0,1191.0,4173.0,3898.0,5875.0,4775.0,7237,9887.0,14918.0,0.0,565.0,82.9,Syn,0.8356598661765017,Syn
2254.0,11245.0,566.0,1938.0,1831.0,2793.0,2154.0,3392,5697.0,9007.0,1787.0,2647.0,83.0,Syn,0.763179121976066,Syn
3062.0,10067.0,1134.0,2536.0,1758.0,2080.0,2297.0,2774,6410.0,8122.0,308.0,2107.0,83.0,Syn,0.749258850256396,Syn
8453.0,24875.0,374.0,2979.0,3078.0,3386.0,4616.0,5036,12211.0,13714.0,2093.0,3462.0,83.0,Syn,0.7851051030406034,Syn
1694.0,10148.0,29.0,635.0,80.0,129.0,185.0,335,1355.0,4222.0,2852.0,8144.0,83.0,Syn,0.6833420027699113,Syn
9978.0,26629.0,2864.0,6609.0,9814.0,10104.0,12296.0,13036,38169.0,33812.0,3609.0,8602.0,83.0,Syn,0.9120156002968177,Syn
5706.0,19772.0,1919.0,4064.0,1982.0,2998.0,2265.0,3608,6981.0,10923.0,1444.0,2413.0,83.0,Syn,0.7586246481087576,Syn
1484.0,7454.0,2207.0,6851.0,586.0,1379.0,921.0,2059,2485.0,5691.0,877.0,1258.0,83.1,Syn,0.7352899884057561,Syn
2106.0,9030.0,1651.0,5796.0,807.0,1570.0,1180.0,2221,3611.0,6447.0,0.0,213.0,83.1,Syn,0.7372695989053812,Syn
241099.0,329029.0,11923.0,19524.0,348.0,244.0,0.0,68,259094.0,225540.0,100696.0,96416.0,83.1,PEuk2,0.777883755967249,PEuk2
24322.0,38790.0,5080.0,7474.0,257.0,123.0,0.0,57,32747.0,30545.0,27279.0,23188.0,83.2,Syn,0.6266470937906444,Syn
5433.0,17814.0,2150.0,5721.0,2047.0,2273.0,3134.0,3603,9659.0,10975.0,971.0,1610.0,83.3,Syn,0.7601592668760107,Syn
18585.0,24953.0,7171.0,10195.0,188.0,171.0,264.0,88,24725.0,22710.0,15368.0,18944.0,83.3,Syn,0.651155965483372,Syn
13638.0,30347.0,5441.0,11719.0,230.0,148.0,133.0,82,19586.0,20341.0,6388.0,15526.0,83.3,Syn,0.644431327742602,Syn
1922.0,5565.0,1690.0,3726.0,2087.0,2105.0,2619.0,2723,7110.0,7560.0,1701.0,1920.0,83.3,Syn,0.7536946652963589,Syn
300354.0,415102.0,28158.0,40242.0,726.0,568.0,282.0,125,350826.0,284329.0,157607.0,121234.0,83.4,PEuk2,0.9773774933960784,PEuk2
8892.0,13564.0,1732.0,4578.0,1420.0,1877.0,2067.0,2671,6710.0,8918.0,126.0,1609.0,83.5,Syn,0.7424523749152335,Syn
1090.0,4135.0,683.0,1868.0,236.0,153.0,174.0,44,5147.0,6425.0,52143.0,102197.0,83.6,Syn,0.6828329232036662,Syn
1404660.0,1330770.0,920726.0,1164610.0,9579.0,5617.0,1418.0,967,1684400.0,1120570.0,1055790.0,688862.0,83.6,Nano1,0.9999999999999885,Nano1
24605.0,42521.0,1939.0,4271.0,643.0,234.0,529.0,233,38503.0,34130.0,34488.0,31586.0,83.6,Syn,0.6246216996966997,Syn
2828.0,10055.0,2389.0,6543.0,2169.0,2573.0,2457.0,2938,7285.0,9134.0,0.0,897.0,83.6,Syn,0.7542563404072142,Syn
6838.0,12342.0,2295.0,3865.0,2050.0,1846.0,3768.0,3863,10261.0,9713.0,1597.0,4147.0,83.7,Syn,0.7718958753254925,Syn
27674.0,42327.0,4684.0,9062.0,212.0,117.0,235.0,146,35777.0,35088.0,9530.0,22618.0,83.7,Syn,0.6227919553831622,Syn
53899.0,79147.0,8546.0,14337.0,397.0,172.0,321.0,104,75732.0,73821.0,29891.0,55462.0,83.7,Syn,0.5516319972386995,Syn
66098.0,88539.0,19570.0,29675.0,1652.0,1717.0,0.0,0,50552.0,47237.0,43058.0,33864.0,83.7,Syn,0.550308747724821,Syn
1090.0,7330.0,173.0,1896.0,1329.0,3537.0,1618.0,4507,4175.0,11305.0,548.0,989.0,83.7,Syn,0.7925877646250022,Syn
312484.0,450855.0,36196.0,56546.0,538.0,671.0,478.0,173,187824.0,168703.0,172929.0,150983.0,83.7,PEuk2,0.9884037293985388,PEuk2
1859.0,11682.0,1057.0,4287.0,1033.0,3029.0,1141.0,3583,3291.0,10088.0,833.0,2296.0,83.7,Syn,0.7675094457133759,Syn
3174.0,19240.0,545.0,2012.0,2443.0,5910.0,2806.0,6150,6324.0,13080.0,1498.0,2785.0,83.8,Syn,0.8163942044374688,Syn
4060.0,18568.0,1052.0,3611.0,1323.0,4471.0,1409.0,4317,3197.0,8339.0,0.0,155.0,83.8,Syn,0.7786900270452388,Syn
20180.0,34904.0,2998.0,5834.0,4050.0,3976.0,6591.0,6514,17879.0,18409.0,3983.0,3980.0,83.8,Syn,0.8059412953362984,Syn
10006.0,15199.0,1318.0,2913.0,4276.0,4481.0,5367.0,5490,14768.0,15320.0,922.0,3697.0,83.9,Syn,0.8052870554385331,Syn
64335.0,102715.0,4948.0,8897.0,207.0,259.0,71.0,115,74677.0,65374.0,58542.0,50974.0,83.9,Syn,0.516932664484655,Syn
10691.0,12995.0,695.0,2370.0,2986.0,3088.0,4283.0,4626,10471.0,10520.0,1707.0,3516.0,84.0,Syn,0.7890807447952467,Syn
8676.0,20664.0,2590.0,5816.0,3526.0,3793.0,5178.0,5595,13735.0,14500.0,2233.0,3365.0,84.0,Syn,0.8019810649922493,Syn
13818.0,20016.0,1277.0,3263.0,5982.0,6219.0,9813.0,9789,22642.0,22820.0,939.0,4723.0,84.0,Syn,0.8751640125320683,Syn
2772.0,10326.0,1843.0,3598.0,2108.0,2287.0,2537.0,3116,6644.0,8482.0,161.0,1159.0,84.1,Syn,0.7575397662566236,Syn
19466.0,25907.0,171.0,2120.0,5743.0,5554.0,7871.0,8415,19181.0,17500.0,5191.0,5317.0,84.1,Syn,0.8500800142436501,Syn
9453.0,20482.0,2842.0,4720.0,2672.0,3017.0,3716.0,4730,11668.0,12800.0,2693.0,2947.0,84.1,Syn,0.7831576799745448,Syn
7512.0,15470.0,145.0,2624.0,587.0,1422.0,458.0,1721,1658.0,4509.0,565.0,966.0,84.1,Syn,0.7162009934043971,Syn
8971.0,22279.0,3676.0,7579.0,4209.0,4620.0,4893.0,5009,13967.0,13494.0,1679.0,1951.0,84.1,Syn,0.7893777263064005,Syn
2093.0,11638.0,971.0,3795.0,62.0,0.0,200.0,104,6605.0,14444.0,2593.0,4175.0,84.2,Syn,0.6716441022317771,Syn
2002.0,11521.0,2284.0,8340.0,89.0,18.0,169.0,157,19421.0,30727.0,2245.0,4542.0,84.2,Syn,0.6685399790425506,Syn
1633970.0,1104290.0,2366410.0,1761910.0,17566.0,7461.0,3885.0,1433,2362960.0,1476020.0,1758320.0,955057.0,84.2,Nano1,0.9999999186446809,Nano1
6802.0,22883.0,223.0,1201.0,2651.0,3429.0,3488.0,4410,8902.0,11025.0,0.0,1331.0,84.2,Syn,0.7737720155314075,Syn
17851.0,26654.0,3901.0,7293.0,92.0,126.0,33.0,93,24957.0,24220.0,15324.0,18054.0,84.2,Syn,0.6476270825561852,Syn
15157.0,19060.0,1752.0,2568.0,3243.0,3499.0,4179.0,3932,10275.0,10083.0,872.0,2215.0,84.3,Syn,0.7676094602043563,Syn
23288.0,39555.0,1524.0,5116.0,155.0,115.0,40.0,75,35559.0,36078.0,8405.0,15397.0,84.3,Syn,0.6234477459699811,Syn
5109.0,8280.0,2442.0,3515.0,2102.0,2194.0,2977.0,3082,8487.0,8961.0,410.0,1238.0,84.4,Syn,0.7588117731425568,Syn
12938.0,20336.0,1361.0,2326.0,5324.0,4728.0,6735.0,6461,18530.0,17181.0,3279.0,3727.0,84.4,Syn,0.819310137282331,Syn
6676.0,15387.0,1486.0,2927.0,1262.0,1197.0,2433.0,2442,7662.0,7711.0,802.0,1466.0,84.5,Syn,0.7337130486797087,Syn
5373.0,12650.0,950.0,2246.0,2048.0,3122.0,2755.0,3897,7092.0,10450.0,1394.0,1527.0,84.6,Syn,0.7733096793403748,Syn
946.0,2893.0,712.0,2066.0,2510.0,2911.0,2917.0,3710,8558.0,11198.0,1409.0,2390.0,84.6,Syn,0.7792197986509718,Syn
3885.0,19421.0,1629.0,4257.0,2793.0,5091.0,3001.0,5698,8458.0,15787.0,875.0,2018.0,84.7,Syn,0.8060830610181147,Syn
2879.0,10259.0,1222.0,3866.0,919.0,2215.0,1495.0,3519,4604.0,8851.0,1651.0,1990.0,84.9,Syn,0.7669538595336646,Syn
2278.0,13523.0,466.0,3266.0,995.0,2434.0,1258.0,3360,3118.0,8204.0,261.0,282.0,84.9,Syn,0.7598759631994264,Syn
6439.0,16922.0,990.0,2287.0,4327.0,4300.0,6099.0,6707,14698.0,14331.0,1690.0,2036.0,85.0,Syn,0.8273195275365752,Syn
3917.0,15187.0,375.0,1602.0,1024.0,1682.0,1697.0,2870,4300.0,7666.0,0.0,0.0,85.0,Syn,0.7450410114584661,Syn
7683.0,15874.0,4739.0,8716.0,4385.0,5696.0,6045.0,7363,14715.0,17327.0,3578.0,5042.0,85.1,Syn,0.8414291439377555,Syn
9867.0,17296.0,3788.0,5437.0,631.0,2395.0,1185.0,3738,3180.0,9325.0,88.0,1672.0,85.1,Syn,0.764497178905763,Syn
28737.0,48236.0,3393.0,5999.0,204.0,184.0,38.0,40,27139.0,24811.0,21174.0,17298.0,85.1,Syn,0.6140927211709506,Syn
3045.0,6379.0,1417.0,2745.0,2249.0,2552.0,2547.0,2980,6963.0,7141.0,53.0,1952.0,85.1,Syn,0.7593894071186539,Syn
1550.0,9027.0,568.0,3015.0,2531.0,4426.0,2935.0,5164,7740.0,13779.0,0.0,0.0,85.2,Syn,0.8050516358666644,Syn
51136.0,94444.0,8833.0,12447.0,607.0,557.0,355.0,197,59903.0,60809.0,25967.0,41155.0,85.2,Syn,0.5359278456159465,Syn
10204.0,14763.0,1122.0,2345.0,3817.0,4056.0,6015.0,5912,14667.0,14184.0,4340.0,5447.0,85.3,Syn,0.8139257021311712,Syn
13111.0,21268.0,1550.0,2962.0,3271.0,2914.0,4635.0,4463,15015.0,14039.0,2721.0,5708.0,85.4,Syn,0.7756043253147837,Syn
6073.0,7319.0,832.0,1931.0,1534.0,1452.0,2203.0,2183,5854.0,5741.0,938.0,1514.0,85.4,Syn,0.7377434107817527,Syn
7179.0,18703.0,2042.0,3944.0,2895.0,3036.0,3981.0,4417,12710.0,14069.0,183.0,1246.0,85.4,Syn,0.7776454901516165,Syn
24285.0,46178.0,6267.0,8185.0,5637.0,4965.0,8505.0,7937,25936.0,25563.0,5482.0,5904.0,85.5,Syn,0.822771402196756,Syn
6747.0,12889.0,1316.0,2844.0,4792.0,5135.0,6814.0,7499,17884.0,19228.0,7.0,3337.0,85.5,Syn,0.8446103318495367,Syn
416372.0,550657.0,46022.0,67520.0,1734.0,1168.0,187.0,146,446003.0,342059.0,226871.0,153493.0,85.6,PEuk2,0.9190087368067781,PEuk2
49490.0,63940.0,9406.0,14850.0,497.0,386.0,380.0,152,49375.0,46532.0,45807.0,35142.0,85.6,Syn,0.5878922990302328,Syn
2624.0,6298.0,1834.0,5379.0,2877.0,4089.0,4002.0,5583,8921.0,12499.0,1672.0,3299.0,85.7,Syn,0.8163453864855466,Syn
2621.0,11684.0,1253.0,3734.0,2992.0,4167.0,3453.0,4862,7777.0,11026.0,863.0,1099.0,85.7,Syn,0.7966919159160928,Syn
13494.0,33963.0,1148.0,2358.0,1770.0,2151.0,4518.0,4967,13865.0,15023.0,1578.0,2472.0,85.8,Syn,0.7719006831140368,Syn
1600.0,9088.0,744.0,3043.0,1715.0,3131.0,1826.0,3458,4512.0,8905.0,632.0,1588.0,85.9,Syn,0.7677542657743701,Syn
3120.0,8344.0,60.0,905.0,1012.0,2780.0,1662.0,3326,3978.0,8636.0,395.0,360.0,85.9,Syn,0.7648213893156862,Syn
27235.0,43663.0,5087.0,7292.0,352.0,221.0,184.0,76,33242.0,32988.0,25976.0,26256.0,85.9,Syn,0.6192317926223488,Syn
250655.0,345247.0,41614.0,64619.0,1045.0,765.0,237.0,165,169316.0,157777.0,128243.0,137097.0,85.9,PEuk2,0.7964299343336182,PEuk2
25421.0,43979.0,22855.0,37676.0,983.0,698.0,239.0,144,38092.0,36431.0,18282.0,27106.0,85.9,Syn,0.6271008038432562,Syn
64075.0,94192.0,23770.0,37707.0,502.0,284.0,216.0,155,80780.0,73874.0,61093.0,57249.0,85.9,Syn,0.535362649885295,Syn
29720.0,39271.0,6933.0,12050.0,0.0,48.0,292.0,328,33352.0,31418.0,19394.0,20215.0,85.9,Syn,0.6347238200871254,Syn
35042.0,57393.0,9691.0,12862.0,43.0,92.0,469.0,192,46695.0,44952.0,30383.0,30858.0,86.0,Syn,0.5987789357042845,Syn
3291.0,12046.0,2513.0,5891.0,1462.0,1827.0,2445.0,3200,7561.0,10406.0,1796.0,2599.0,86.0,Syn,0.7568522785962826,Syn
95054.0,143801.0,12331.0,20493.0,333.0,263.0,374.0,170,53914.0,50514.0,38227.0,47954.0,86.0,PEuk1,0.5309809254260274,PEuk1
14659.0,14314.0,4509.0,5598.0,5150.0,4986.0,5922.0,6192,15752.0,15546.0,2497.0,2897.0,86.1,Syn,0.820811960046528,Syn
11400.0,17988.0,2823.0,3463.0,4281.0,4366.0,6471.0,5997,16255.0,15137.0,4262.0,2618.0,86.1,Syn,0.8127731689615497,Syn
17551.0,23006.0,2401.0,4793.0,5585.0,5339.0,8587.0,8962,27861.0,27788.0,5953.0,6234.0,86.1,Syn,0.859250695618467,Syn
2763.0,9176.0,1129.0,3336.0,2105.0,2867.0,2833.0,3730,6922.0,8753.0,1036.0,1589.0,86.1,Syn,0.7736881817293972,Syn
27559.0,35043.0,2715.0,4994.0,366.0,227.0,86.0,130,34043.0,29926.0,24327.0,27268.0,86.2,Syn,0.6341684331220361,Syn
5329.0,25571.0,901.0,2483.0,4478.0,5370.0,5677.0,6703,15046.0,17891.0,1780.0,2448.0,86.3,Syn,0.8195824017982496,Syn
253292.0,375932.0,25035.0,39255.0,1099.0,948.0,0.0,100,166365.0,141658.0,96299.0,86165.0,86.3,PEuk2,0.9089178147757746,PEuk2
29466.0,58378.0,1939.0,4199.0,5019.0,5617.0,8079.0,8414,24405.0,25026.0,2371.0,3680.0,86.4,Syn,0.820832561882122,Syn
6920.0,15520.0,2416.0,4588.0,1727.0,1673.0,3111.0,3428,9138.0,9910.0,1619.0,1719.0,86.5,Syn,0.7580309413078967,Syn
5405.0,11539.0,2355.0,5546.0,3197.0,3495.0,3902.0,4512,9826.0,10897.0,232.0,1608.0,86.5,Syn,0.7889775248324792,Syn
11760.0,18595.0,1919.0,3992.0,29.0,99.0,181.0,87,15336.0,15365.0,10491.0,12335.0,86.6,Syn,0.6613263327531028,Syn
33000.0,43457.0,10319.0,18583.0,349.0,164.0,0.0,85,40851.0,39288.0,13566.0,27389.0,86.6,Syn,0.6198889724885934,Syn
7186.0,19808.0,11176.0,21283.0,231.0,109.0,301.0,181,16380.0,16929.0,4259.0,12353.0,86.6,Syn,0.6655004647852327,Syn
22342.0,36581.0,15035.0,26061.0,5479.0,5918.0,7455.0,7670,19874.0,19238.0,890.0,4605.0,86.7,Syn,0.831192284472941,Syn
25893.0,36846.0,7362.0,11478.0,433.0,232.0,0.0,19,33266.0,33147.0,11538.0,22033.0,86.7,Syn,0.628428652856036,Syn
1854.0,8514.0,1359.0,5467.0,1513.0,2266.0,1959.0,2847,5491.0,8041.0,477.0,811.0,86.8,Syn,0.7536177050082089,Syn
4737.0,11958.0,1186.0,3931.0,4456.0,5181.0,5616.0,6632,14105.0,15842.0,377.0,840.0,86.8,Syn,0.8310294267235864,Syn
4129.0,8406.0,320.0,2306.0,3787.0,4235.0,4558.0,5109,11051.0,12263.0,830.0,1318.0,86.8,Syn,0.8046207333821345,Syn
38878.0,55478.0,12168.0,19225.0,518.0,349.0,389.0,221,49820.0,47001.0,24389.0,40970.0,86.8,Syn,0.6036436593871346,Syn
2914.0,11275.0,1095.0,3827.0,2189.0,2737.0,2632.0,3380,6144.0,7847.0,1226.0,1389.0,86.9,Syn,0.7634600223475315,Syn
4663.0,10466.0,2028.0,4373.0,4486.0,4700.0,5587.0,6126,14408.0,15444.0,615.0,2044.0,87.0,Syn,0.8226640744563699,Syn
5110.0,13461.0,1095.0,4138.0,2488.0,2858.0,3270.0,3707,7379.0,8263.0,927.0,1156.0,87.1,Syn,0.7686926801483416,Syn
5595.0,18481.0,1871.0,4312.0,2450.0,2585.0,3064.0,3703,9618.0,10724.0,1486.0,1788.0,87.1,Syn,0.7619585538290576,Syn
77356.0,119311.0,6289.0,11222.0,2926.0,2804.0,513.0,525,54510.0,51544.0,41623.0,37713.0,87.3,Syn,0.5139343999585632,Syn
39223.0,54322.0,4699.0,7630.0,0.0,121.0,351.0,128,38352.0,37166.0,35870.0,27307.0,87.3,Syn,0.6032568303970001,Syn
18431.0,34936.0,5206.0,8632.0,397.0,240.0,137.0,95,20029.0,20416.0,8916.0,15651.0,87.4,Syn,0.6376301524160192,Syn
1589.0,9688.0,12427.0,46022.0,143.0,85.0,146.0,14,4010.0,6875.0,1976.0,4391.0,87.4,Syn,0.6833444005869594,Syn
3011.0,14326.0,24541.0,57929.0,170.0,79.0,153.0,55,8616.0,10244.0,2367.0,2769.0,87.4,Syn,0.6794858259743461,Syn
3642140.0,1746960.0,16261700.0,11220300.0,20247.0,5889.0,5386.0,1657,791448.0,486947.0,576500.0,302485.0,87.4,PEuk2,0.8686054318229026,PEuk2
2609.0,9630.0,921.0,3189.0,859.0,969.0,2017.0,2777,5644.0,7507.0,1670.0,2083.0,87.4,Syn,0.748792359803871,Syn
3166.0,7973.0,269.0,778.0,0.0,0.0,212.0,165,12407.0,8499.0,1816.0,1756.0,87.5,Syn,0.6798647147300022,Syn
2822.0,7299.0,181.0,1293.0,0.0,0.0,143.0,29,4006.0,3971.0,1346.0,1894.0,87.5,Syn,0.6786252706478274,Syn
